feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
558	404.3519662385479	7.0705833	3.85719798755133	dummy	0.0233453490009972	dummy	0.0233453490009972	dummy	0.0233453490009972	dummy	0.0233453490009972	dummy	0.0233453490009972	dummy	0.0233453490009972	dummy	0.0233453490009972	253	3.88195889276866|3.4777415461248|4.46889798399041	C26H45NO2|C26H45NO2|C26H45NO2	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	157|208|136	0.058398425579071|0.0496903844177723|0.0419825501739979	403.34503|403.34503|403.34503	||	XWKKMEKXAFHVNL|SUYDJGAZOQXONR|VXPOOGVPTHLOOE	CCCCCCCCC(O)CCCCCCCCC(=O)NCCc1ccccc1|CCCCCCCCCCCCCCCCCC(=O)NCc1cccc(OC)c1|CCCCCCC=CCCCCCCCCCCCCC(=O)c1ccc(CO)[nH]1	||	||	||	||	||	||	||	||	||	||	0.000305679999996755|0.000305679999996755|0.000305679999996755	||	1|2|3	1|2|3	0.058398425579071|0.0496903844177723|0.0419825501739979	0|0|0	0|0|0	0.0194661418596903|0.0165634614725908|0.0139941833913326
559	163.11228375396533	7.1114225	3.93591031899059	Organic compounds	0.283466439215648	Benzenoids	0.283466439215648	Benzene and substituted derivatives	0.283466439215648	Benzoyl derivatives	0.283466439215648	Shikimates and Phenylpropanoids	0.283466439215648	notClassified	0.283466439215648	notClassified	0.283466439215648	26	3.01663880915198|3.0408695075599|3.01487698472118	C11H14O|C11H14O|C11H14O	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	6|9|6	0.108491122722626|0.0996229648590088|0.0480712428689003	162.10447|162.10447|162.10447	2.73278|2.89614|3.03672	FPGFFHDGDXFAIT|UWFRVQVNYNPBEF|LFJSDOPRELEYLN	Cc1cc(C=O)c(C)c(C)c1C|CCC(=O)c1ccc(C)cc1C|C=C(C)c1cccc(OC)c1C	0000321|0004298|0000045	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Organic oxygen compounds|Benzenoids	Benzene and substituted derivatives|Organooxygen compounds|Benzene and substituted derivatives	Benzoyl derivatives|Alkyl-phenylketones|Phenylpropenes	Shikimates and Phenylpropanoids|Terpenoids|Terpenoids	notClassified|notClassified|notClassified	notClassified|notClassified|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.CHROMA.2004.03.057|10.1021/JF60201A032|10.1016/S0031-9422(00)89369-3	-0.000558932000018331|-0.000558932000018331|-0.000558932000018331	||	1|2|10	1|2|3	0.108491122722626|0.0996229648590088|0.0480712428689003	0.4|0.4|0.4	1|1|1	0.402530073940575|0.399574021319369|0.382390113989333
560	181.1230194343048	7.11307	2.48019372911454	Organic compounds	0.131417220076021	Benzenoids	0.298598712714924	Benzene and substituted derivatives	0.285795159002884	Resorcinols	0.149299356357462	Shikimates and Phenylpropanoids	0.296332987005256	notClassified	0.298598712714924	Menthane monoterpenoids	0.285795159002884	26	3.70337707219976|3.58788220184632|3.38912018139328	C11H16O2|C11H16O2|C11H16O2	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	30|25|27	0.146344527602196|0.140676811337471|0.124615520238876	180.11503|180.11503|180.11503	2.8305|2.6983|2.1128	IRMPFYJSHJGOPE|MRBKEAMVRSLQPH|LMYSRVXSJXALBH	CCCCCc1cc(O)cc(O)c1|COc1ccc(O)c(C(C)(C)C)c1|COC1C=C(C=O)C(C)(C)C=C1C	0000137|0000190|0001167	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Organic oxygen compounds	Phenols|Phenols|Organooxygen compounds	Resorcinols|Methoxyphenols|Dialkyl ethers	Polyketides|Shikimates and Phenylpropanoids|Terpenoids	notClassified|notClassified|notClassified	notClassified|notClassified|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.PHYTOCHEM.2009.09.006 $ 10.1016/0006-2952(87)90505-3 $ 10.1080/10575639508043153|10.1007/S11947-012-0877-7 $ 10.1080/13880209.2016.1254251 $ 10.1080/10942911003592779|10.3891/ACTA.CHEM.SCAND.25-0995 $ 10.1016/S0031-9422(00)00407-6	-0.000694248000002062|-0.000694248000002062|-0.000694248000002062	||	6|8|10	1|2|3	0.146344527602196|0.140676811337471|0.124615520238876	0.4|0.4|0.4	1|1|1	0.415147875567098|0.41325863681219|0.407904873112658
561	275.2008150795638	7.1420383	4.18525141963688	Organic compounds	0.412030030520452	Lipids and lipid-like molecules	0.412030030520452	Steroids and steroid derivatives	0.412030030520452	Estrogens and derivatives	0.412030030520452	Terpenoids	0.412030030520452	Steroids	0.412030030520452	Estrane steroids	0.412030030520452	254	3.33702033239672|4.13560793112827|4.30044104524078	C18H26O2|C18H26O2|C18H26O2	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	55|61|50	0.430093139410019|0.331031680107117|0.322213739156723	274.19328|274.19328|274.19328	3.4891|3.9874|4.1315	NPAGDVCDWIYMMC|VFISUJDCZMSIKT|JLNMEHQAHDSEEE	CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O|CC(=O)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C|CC(=O)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C	0003570|0001550|0001550	Organic compounds|Organic compounds|Organic compounds	Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules	Steroids and steroid derivatives|Prenol lipids|Prenol lipids	Estrogens and derivatives|Sesquiterpenoids|Sesquiterpenoids	Terpenoids|Terpenoids|Terpenoids	Steroids|Apocarotenoids|Apocarotenoids	Estrane steroids|Apocarotenoids(ε-)|Apocarotenoids (β-)	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1038/SREP37674|10.1021/NP049857Q|10.1021/JF0013149	0.000419999999962784|-0.000243928000031701|-0.000243928000031701	||	1|5|7	1|2|3	0.430093139410019|0.331031680107117|0.322213739156723	0.4|0.4|0.4	1|0.75|0.75	0.509730746169706|0.435168718193864|0.432229404543732
562	520.3395897687639	7.1549144	3.15645494246147	Organic compounds	0.46138999756931	Lipids and lipid-like molecules	0.46138999756931	Glycerophospholipids	0.46138999756931	1-acyl-sn-glycero-3-phosphocholines	0.46138999756931	Fatty acids	0.46138999756931	Glycerophospholipids	0.46138999756931	Glycerophosphocholines	0.46138999756931	255	2.118078541916|3.59941270040746|4.18939152770882	C26H50NO7P|C26H50NO7P|C33H45NO4	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	165|136|35	0.553567171096802|0.467141300439835|0.031078789383173	519.33249|519.33249|519.33486	4.9118||6.2377	SPJFYYJXNPEZDW|LSUXCWJOIAWGOU|QMEIUISJYPRNPF	CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C|CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C|CC(C)=CCc1c(C(O)C2OC2(C)C)ccc2[nH]c3c(c12)CC1CCC2(O)C(C)(C)C(=O)CCC2(C)C31C	0001638||0004196	Organic compounds||Organic compounds	Lipids and lipid-like molecules||Organoheterocyclic compounds	Glycerophospholipids||Indoles and derivatives	1-acyl-sn-glycero-3-phosphocholines||3-alkylindoles	Fatty acids||Alkaloids $ Terpenoids	Glycerophospholipids||Tryptophan alkaloids	Glycerophosphocholines||Indole-Diterpenoid alkaloids (Penitrems)	Magnoliopsida||Eukaryota	10.1016/J.DIB.2020.106469 $ 10.1021/JF303702J||10.1038/JA.2006.47	0.00119999999992615|0.0001655699999219|0.00253492000001643	||	1|2|3	1|2|3	0.553567171096802|0.467141300439835|0.031078789383173	0.4|0|0.1	1|0|0.25	0.550888756731967|0.155713766813278|0.101951188052649
563	353.26882251007635	7.2598405	3.44233717047168	Organic compounds	0.371387740894526	Lipids and lipid-like molecules	0.371387740894526	Fatty Acyls	0.371387740894526	Lineolic acids and derivatives	0.371387740894526	Fatty acids	0.371387740894526	Glycerolipids	0.371387740894526	Monoacylglycerols	0.371387740894526	256	4.42361422601781|4.39765430370911|4.43383715975715	C21H36O4|C21H36O4|C21H36O4	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	62|64|57	0.328426390886307|0.324361801147461|0.308639496564865	352.26136|352.26136|352.26136	4.4723|4.4723|4.4723	GGJRAQULURVTAJ|ZCCLDKGWJIREQF|WABDDVFNZRATDQ	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)CO|CCC=CCC=CCC=CCCCCCCCC(=O)OC(CO)CO|CCCCC=CC=CC=CCCCCCCCC(=O)OCC(O)CO	0000504|0000504|0000504	Organic compounds|Organic compounds|Organic compounds	Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules	Fatty Acyls|Fatty Acyls|Fatty Acyls	Lineolic acids and derivatives|Lineolic acids and derivatives|Lineolic acids and derivatives	Fatty acids|Fatty acids|Fatty acids	Glycerolipids|Glycerolipids|Glycerolipids	Monoacylglycerols|Monoacylglycerols|Monoacylglycerols	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1055/S-2001-15806 $ 10.1248/CPB.57.401|10.1016/J.PHYTOL.2011.06.004|10.1021/JF010711W	-0.000164368000071136|-0.000164368000071136|-0.000164368000071136	||	3|4|5	1|2|3	0.328426390886307|0.324361801147461|0.308639496564865	0.4|0.4|0.4	1|1|1	0.475841829995135|0.474486966748853|0.469246198554655
564	537.3031804417539	7.259725	3.58583611792632	Organic compounds	0.455140365558226	Lipids and lipid-like molecules	0.455140365558226	Prenol lipids	0.271968182252378	Fatty aldehydes	0.227570182779113	Fatty acids	0.455140365558226	Diterpenoids	0.443157992514671	notClassified	0.443157992514671	41	4.45362124661392|4.08183372767341|4.64727045446214|4.78631869884256|4.53960763049571|4.43246552607009|4.49990921052792|4.76838219827269|4.36548156112454|4.7587013757456|4.79704230706321|4.84304454729156|4.76712039570125|3.99260640205189|4.7280369415063|4.73053940347691|4.20506029620128|4.68796780251282|3.95201351732594|3.64227766361926|3.70434843624871	C29H44O9|C29H44O9|C30H45ClO6|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C29H44O9|C30H40N4O5|C30H40N4O5|C30H40N4O5	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	||||||||||||||||||||	ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB|ISDB	2|2|2|1|1|1|2|1|1|2|1|2|1|3|1|1|2|2|2|2|1	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	536.29853|536.29853|536.29047|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29853|536.29987|536.29987|536.29987	3.8021|3.8021|5.488|1.4285|1.4269|1.4269|1.4269|1.4285|1.4285|1.0055|1.5726|1.571|1.4269|4.4654|1.2217|1.0055|3.7267|1.8575|2.6946|3.0639|2.7866	KBXQQUMGZJQQJC|LVCGFOUBGCCIHG|CWHJIJJSDGEHNS|GXGXWRLHAFJILU|HFMLTKBZNAPPNY|JDRLOGIHAUBLRR|NPOLNOGRUIDOKL|WPVGSIBYLZQSIK|CMHWMOGWFZWDMR|JWAUYPGAZQEFKS|KISYRRMFQYIIFQ|RAWRNCRYFFPACC|RXFMKFGXHCVSNT|UGQINDOPPLYQSM|XXPLXMJONPLTJU|YQCOGGGDJXBMBU|ZYGWDILNMSOWBD|KKOQWYBTYQONHK|KFOPUFVKHIDUMS|ROGWZMZVDLVUGM|LSZMIIMBHCIRKT	CCC(C)C(=O)OC1CCC2C(C)(C3CC4CCOC4O3)C(C)CC(OC(C)=O)C2(COC(C)=O)C12CO2|CCC(C)C(=O)OC1CCC2(CO2)C2(COC(C)=O)C(OC(C)=O)CC(C)C(C)(C3CC4CCOC4O3)C12|CC1(C)CCC2(C(=O)O)CCC3=C(C(CCl)CC4C3(C)CCC3C4(C)CC(O)C(O)C3(C)C(=O)O)C2C1|CC1OC(OC2CCC3(CO)C(CCC4C3CCC3(C)C(C5=CCOC5=O)CCC43O)C2)C(O)C(O)C1O|CC1OC(OC2CCC3(C)C(CCC4C3C(O)CC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C(O)C(O)C1O|CC1OC(OC2CC(O)C3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C(O)C(O)C1O|CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(O)CC43O)C2)C(O)C(O)C1O|CC1OC(OC2CCC3(CO)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C(O)C(O)C1O|CC12CCC(OC3OC(CO)C(O)C(O)C3O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O|CCC1(O)C(C)C(=O)OC1C(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C|CC1OC(OC2CCC3(CO)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)CC(O)C1O|CC1OC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O|CC1OC(OC2CCC3(C)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5C4CCC3(O)C2)C(O)C(O)C1O|CC=C(C)C(=O)OC1C(C)=CCCC2(C)OC2C(OC(=O)C(C)C(C)OC(C)=O)C(C(C)C)C1OC(C)=O|COC1CC(=O)C2(C)C3CCC4(C)C(CC(O)C4C(C)(O)C(O)C4OC(=O)C(C)C4C)C3CC3OC32C1O|CC1OC(=O)C(C)C1CC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4(O)CC(O)C(O)CC4(C)C3CCC12C|CC(=O)OC1CCC2(C)C(CCC3C2C(OC(C)=O)C(OC(C)=O)C2(C)C(C(C)OC(C)=O)CCC32O)C1|CC1CC(C(O)C(C)C2CC(O)C3(O)C4CCC5C(C)(C)OC6CC(=O)OC65CC4(O)CCC23C)OC1=O|CC(C)C1Oc2ccc(cc2)C=CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C1NC(=O)C(C(C)C)N(C)C|COc1ccc(C2Oc3ccc4cc3C2C(=O)N2CCCCNCCCNC4CC(=O)NCCC2)cc1OC|CC(=O)Oc1ccc2cc1C(Cc1ccc(O)cc1)C(=O)N1CCCCNCCCNC2CC(=O)NCCC1	0001986|0001986|0003242|0001013|0001559|0001559|0001559|0001559|0001559|0001560|0001559|0001559|0001559|0002456|0001560|0001553|0001691|0001816|0001995|0003405|0001392	Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds	Organic acids and derivatives|Organic acids and derivatives|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules|Organoheterocyclic compounds|Organic acids and derivatives|Phenylpropanoids and polyketides|Lignans, neolignans and related compounds	Carboxylic acids and derivatives|Carboxylic acids and derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Steroids and steroid derivatives|Prenol lipids|Steroids and steroid derivatives|Prenol lipids|Steroids and steroid derivatives|Furofurans|Carboxylic acids and derivatives|2-arylbenzofuran flavonoids|notClassified	Tricarboxylic acids and derivatives|Tricarboxylic acids and derivatives|12-alpha-hydroxysteroids|Steroidal glycosides|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Withanolides and derivatives|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Cardenolide glycosides and derivatives|Germacrane sesquiterpenoids|Withanolides and derivatives|Triterpenoids|Steroid esters|Furofurans|Cyclic peptides|2-arylbenzofuran flavonoids|Lignans, neolignans and related compounds	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Alkaloids $ Amino acids and Peptides|Alkaloids|Alkaloids	Diterpenoids|Diterpenoids|Triterpenoids|Steroids|Steroids|Steroids|Steroids|Steroids|Steroids|Steroids|Steroids|Steroids|Steroids|Triterpenoids|Steroids|Steroids|Steroids|Triterpenoids|Peptide alkaloids|Ornithine alkaloids|Ornithine alkaloids	Colensane and Clerodane diterpenoids|Colensane and Clerodane diterpenoids|Oleanane triterpenoids|Cardenolides|Cardenolides|Cardenolides|Cardenolides|Cardenolides|Cardenolides|Ecdysteroids|Cardenolides|Cardenolides|Cardenolides|Limonoids|Ergostane steroids|Ecdysteroids|Pregnane steroids|Cycloartane triterpenoids|Ansa peptide alkaloids|Polyamines|Polyamines	Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1021/NP100929U|10.1016/0031-9422(91)83472-W $ 10.1002/1099-1565(200101/02)12:1<73::AID-PCA561>3.0.CO;2-8|10.1002/CBER.19600930832 $ 10.1016/S0021-9258(18)74441-4|10.1248/CPB.24.108|10.1515/ZNB-1992-1018 $ 10.1055/S-2006-958039 $ 10.1002/HLCA.200590219 $ 10.1515/ZNB-1992-1017 $ 10.1016/0031-9422(92)83725-E $ 10.1007/BF00575198 $ 10.1007/BF00563646 $ 10.1007/BF00563647 $ 10.1248/CPB.24.108 $ 10.1271/BBB.67.1401 $ 10.1248/BPB.26.627 $ 10.1007/BF00563769|10.1021/NP070150O $ 10.1248/CPB.44.615|10.1002/HLCA.200590219 $ 10.1007/BF00563769|10.1021/NP070150O $ 10.1021/NP4005147 $ 10.1248/CPB.46.528 $ 10.1248/CPB.40.2007 $ 10.1248/CPB.48.991 $ 10.1248/CPB.40.2917 $ 10.1016/0031-9422(95)00940-X $ 10.1248/CPB.48.516 $ 10.1002/HLCA.200590219 $ 10.1007/BF02282524 $ 10.1016/S0022-2860(98)00615-2 $ 10.1248/CPB.56.1005 $ 10.1007/BF00564115 $ 10.1248/CPB.24.108 $ 10.1007/BF00567773|10.1016/0031-9422(95)00940-X $ 10.1055/S-2006-958039 $ 10.1016/S0031-9422(00)84515-X $ 10.1016/S0022-2860(98)00615-2 $ 10.1016/J.BMCL.2009.02.045 $ 10.1016/J.JEP.2018.11.034 $ 10.1248/CPB.28.401 $ 10.1016/0031-9422(91)83439-R $ 10.1007/BF01372339 $ 10.1016/0031-9422(91)83440-V $ 10.1080/14786410903211912 $ 10.1002/MRC.1057 $ 10.1007/BF00626323|10.1021/NP800708G|10.1007/BF02282524|10.1016/J.BMC.2014.01.052 $ 10.1021/NP070150O $ 10.1021/NP9005212 $ 10.1055/S-2006-958039 $ 10.1007/BF00565855 $ 10.1002/HLCA.19570400711 $ 10.1007/BF00565277|10.1007/BF00575198|10.1021/NP100250W|10.1248/CPB.51.530|10.1021/NP990033W $ 10.1016/S0031-9422(00)97527-7 $ 10.1016/0040-4020(96)00536-4 $ 10.1016/S0031-9422(00)94988-4 $ 10.1016/0040-4020(95)00767-3 $ 10.1016/S0040-4020(01)97887-1|10.1016/S0031-9422(03)00468-0|10.1021/NP8001699|10.1016/S0031-9422(00)88797-X|10.1055/S-2006-962490|10.1021/NP50071A004	0.00260898800001996|0.00260898800001996|-0.00545715999999175|0.00260898799990628|0.00260898799990628|0.00260898799990628|0.00260898799990628|0.00260898799990628|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898800001996|0.00260898799990628|0.00394638000011582|0.00394638000011582|0.00394638000022951	||||||||||||||||||||	1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1	1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4|0.4	1|1|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.75|0.25|0.25|0.25|0.25	0.366366366366366|0.366366366366366|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.324824824824825|0.241741741741742|0.241741741741742|0.241741741741742|0.241741741741742
565	200.2014453856531	7.377933	1.81672785829287	Organic compounds	0.0377493335240457	Lipids and lipid-like molecules	0.0377493335240457	Fatty Acyls	0.0377493335240457	Fatty amides	0.0377493335240457	Fatty acids	0.0377493335240457	Fatty amides	0.0377493335240457	Primary amides	0.0377493335240457	257	3.49726788575517|3.70820121467878|3.7435129218506	C12H25NO|C12H25NO|C12H25NO	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	46|41|40	0.0944300144910812|0.0474648922681809|0.0447944737970829	199.19361|199.19361|199.19361	3.3926|2.6112|2.6112	ILRSCQWREDREME|ALEPIEAQGFDQEN|DYBRAHBPARLKOA	CCCCCCCCCCCC(N)=O|CCCC=CCCCCC(O)C(C)N|C=CCCCCCCCC(O)C(C)N	0000331|0001897|0001897	Organic compounds|Organic compounds|Organic compounds	Lipids and lipid-like molecules|Organic nitrogen compounds|Organic nitrogen compounds	Fatty Acyls|Organonitrogen compounds|Organonitrogen compounds	Fatty amides|1,2-aminoalcohols|1,2-aminoalcohols	Fatty acids|Fatty acids|Fatty acids	Fatty amides|Sphingolipids|Sphingolipids	Primary amides|Sphingoid bases|Sphingoid bases	||	||	-0.000509579999999232|-0.000509579999999232|-0.000509579999999232	||	1|2|3	1|2|3	0.0944300144910812|0.0474648922681809|0.0447944737970829	0|0|0	1|0.5|0.5	0.197642837663193|0.0989047138391434|0.0980145743487774
566	277.21666487644836	7.3983216	3.46017320442917	Organic compounds	0.359543686761719	Lipids and lipid-like molecules	0.359543686761719	Fatty Acyls	0.359543686761719	Lineolic acids and derivatives	0.359543686761719	Fatty acids	0.359543686761719	Octadecanoids $ Fatty Acids and Conjugates	0.359543686761719	Other Octadecanoids $ Unsaturated fatty acids	0.359543686761719	258	4.0169651059064|4.04874545097379|4.19905508863174	C18H28O2|C18H28O2|C18H28O2	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	100|210|176	0.298798471689224|0.288842797279358|0.285315960645676	276.20893|276.20893|276.20893	5.4365|4.7789|5.4365	FCQPVKRMQXBSAO|JRBUVHZXBJFVBZ|PORPGKSIWVNTJC	CCCC=CC=CC=CC=CCCCCCCC(=O)O|CCCCCCCC#CC#CCCCCCCC(=O)O|CCCCCCCC=CC=CC=CC=CCCC(=O)O	0000504|0002949|0000504	Organic compounds|Organic compounds|Organic compounds	Lipids and lipid-like molecules|Lipids and lipid-like molecules|Lipids and lipid-like molecules	Fatty Acyls|Fatty Acyls|Fatty Acyls	Lineolic acids and derivatives|Long-chain fatty acids|Lineolic acids and derivatives	Fatty acids|Fatty acids|Fatty acids	Octadecanoids $ Fatty Acids and Conjugates|Fatty Acids and Conjugates|Fatty Acids and Conjugates	Other Octadecanoids $ Unsaturated fatty acids|Unsaturated fatty acids|Unsaturated fatty acids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(90)85452-L|10.1248/CPB.51.343|10.1016/0031-9422(90)85452-L	-0.000493864000020494|-0.000493864000020494|-0.000493864000020494	||	3|11|13	1|2|3	0.298798471689224|0.288842797279358|0.285315960645676	0.4|0.4|0.4	1|1|1	0.465965856929441|0.462647298792819|0.461471686581592
567	430.8886886747974	7.471606	4.65862801579217	dummy	0.0252345875531685	dummy	0.0252345875531685	dummy	0.0252345875531685	dummy	0.0252345875531685	dummy	0.0252345875531685	dummy	0.0252345875531685	dummy	0.0252345875531685	259	1.07967107698527|3.49218354180973	C9H15Cl6O4P|C12H8Br2N4O4	|	|	|	|	|	|	|	|	MassBank - 2023.11|ISDB	9|8	0.0631243586540222|0	427.8839|429.89123	|2.222	ASLWPAWFJZFCKF|WTZNOEVNWFLKNQ	C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl|Oc1nc(O)c2c(ncn2Cc2cc(O)c(O)c(Br)c2Br)n1	|0000247	|Organic compounds	|Organoheterocyclic compounds	|Imidazopyrimidines	|Xanthines	|Alkaloids	|notClassified	|notClassified	|	|	0.00050000000004502|0.00980493600002319	|	1|2	1|2	0.0631243586540222|0	0|0	0|0	0.0210414528846741|0
