row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,Unnamed: 24
921,505.13412754734685,3.4814138,,,,58.0,50.0,[M+H]+,,1.0,917,504.12689000000006,0.0,562.578,0.0,263.5224,14115.541000000001,0.0,51049.1,0.0,6233.1265,0.0,676.9642299999999,
922,520.1447618336811,3.4821373999999996,,,,,,,,,,,0.0,1032.9478,0.0,444.3907,3198.0764,181.26831,23310.006,1798.2418,2927.5632,0.0,418.93242999999995,
923,527.1162447613984,3.4815402,,,,,,,,,,,0.0,3477.0408,0.0,1748.079,8171.380999999999,0.0,20004.201,0.0,0.0,0.0,1116.2203,
924,545.1987937183886,3.4874587,,,,21.0,,,,,,,0.0,21243.3,0.0,0.0,0.0,0.0,19695.629,11573.6045,73262.01,0.0,0.0,
925,569.3203204061219,3.4913222999999998,,,,,,,,,,,0.0,106.96167,1649.5731,701.9457,232.93222000000003,0.0,0.0,111.24428600000002,408.1994,746.58386,6868.7080000000005,
926,600.2802245999774,3.4950227999999997,,,,,,,,,,,0.0,6464.7783,7945.8657,3009.369,18191.79,15890.423999999999,3446.0195,0.0,15891.1875,2410.9004,8684.905,
927,536.3065381844607,3.5026703,,,,,,,,,,,0.0,0.0,0.0,13.7694025,0.0,0.0,0.0,11369.703000000001,0.0,0.0,0.0,
928,384.12867493400046,3.4998312000000005,,,,,,,,,,,0.0,0.0,0.0,90.63801600000001,14850.083,0.0,963.5283,12603.273000000001,0.0,0.0,0.0,
929,455.2251173574914,3.4989839,,,,,,,,,,,0.0,206.93974,0.0,0.0,8101.095,0.0,4234.5293,19212.953,0.0,0.0,3411.1245,
930,416.19199893721384,3.5003260000000003,,,,,,,,,,,0.0,21.761295,0.0,0.0,0.0,0.0,52207.32,0.0,0.0,16916.648,0.0,
931,577.2041685209966,3.4975932000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,1768.5576,0.0,1413.845,0.0,0.0,0.0,7050.281,
932,309.0603052537743,3.4990885,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.94952,0.0,151979.16,0.0,
933,393.18831518139535,3.5007612999999997,,,,36.0,52.0,[M+Na]+,,2.0,933;920,370.19909,0.0,147164.94,26099.123,29957.012000000002,0.0,90038.266,131481.73,0.0,233115.84,0.0,24792.576,
934,301.06961639928466,3.4993112,,,,,,,,,,,0.0,0.0,35054.55,0.0,0.0,0.0,0.0,127.6799,0.0,0.0,179.53738,
935,609.1811153966236,3.5009558,,,,,,,,,,,0.0,0.0,878327.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
936,487.21512485825264,3.5032616,,,,,,,,,,,0.0,0.0,81341.336,0.0,0.0,0.0,0.0,11485.133999999998,0.0,258.31307999999996,1638.6376,
937,177.09091058997123,3.502499,,,,,,,,,,,12.215077,362.35742,451.92855999999995,0.0,0.0,137.96582,0.0,0.0,10602.278999999999,559.8059,638.6219,
938,345.16972980277154,3.5050830000000004,,,,,,,,,,,0.0,607.2469,781.13153,56.741776,255.23592000000002,176.25168,0.0,0.0,26127.45,0.0,0.0,
939,561.1720768424516,3.505664,,,,,,,,,,,0.0,350.77896,0.0,64.86186,206.8374,0.0,0.0,0.0,11078.376,84.08736400000001,0.0,
940,603.2989359247741,3.5070373999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,1223.7645,24447.215,0.0,0.0,872.0371,1729.4885,2292.1262,
941,540.2437479150246,3.5066273,,,,,,,,,,,0.0,5446.683000000001,0.0,1195.5796,3310.0537,3413.2751,65355.39,0.0,186447.97,3177.0078,16704.146,
942,366.2122162124732,3.5076932999999997,,,,,,,,,,,0.0,0.0,0.0,9412.902,5492.9097,0.0,0.0,0.0,0.0,0.0,24989.826,
943,869.3427516326891,3.5095074,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94106.57,0.0,0.0,0.0,
944,891.3243602787883,3.5095074,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21699.951,0.0,0.0,0.0,
945,133.10136208132664,3.5132802000000005,,,,36.0,,,,,,,36.149494,0.0,0.0,13070.082,0.0,58296.7,88919.13,0.0,140214.94,0.0,0.0,
946,137.09615118056192,3.5156193,,,,36.0,,,,,,,42.156166,0.0,0.0,5443.8535,104.70682,33884.684,25846.252,0.0,61682.15,103.15339,0.0,
947,191.1430734519243,3.5156633999999998,,,,36.0,,,,,,,0.0,98184.53,0.0,0.0,0.0,74144.79,173090.72,0.0,191603.47,0.0,0.0,
948,588.3239747342799,3.5196369,,,,,,,,,,,0.0,0.0,155.86588,0.0,0.0,0.0,224.60315,0.0,0.0,0.0,7446.236999999999,
949,413.21459239956937,3.5199332,,,,,,,,,,,0.0,4914.717000000001,73353.95,8942.954,8133.281,9339.701,60351.875,4227.8286,0.0,8546.133,14201.453000000001,
950,408.2590751931649,3.5196831,,,,,,,,,,,0.0,893.31915,0.0,0.0,3947.8708,3046.1392,0.0,1744.0503,0.0,6502.4688,4200.8279999999995,
951,153.12737613103184,3.5275547999999994,,,,,,,,,,,32.818306,302.12097,647.4943,5644.5674,0.0,0.0,0.0,0.0,0.0,2053.853,17492.531000000003,
952,830.25560979591,3.5306613,,,,,,,,,,,0.0,2560.9888,8126.6157,6131.0923,1416.8291,2083.8774,1303.0264,0.0,1525.1492,0.0,5331.0425,
953,350.21753497421344,3.5304112,,,,,,,,,,,8.447223,298.00946,299.9819,2849.6375,4648.401,4166.002,1412.1875,0.0,924.39624,1751.463,23338.266,
954,371.1467925446525,3.5292913999999995,,,,,,,,,,,0.0,104.27874,0.0,2091.185,2002.4673,1395.7968,0.0,0.0,361.40845,0.0,10876.6875,
955,355.17269658056466,3.5302162000000004,,,,1.0,,,,,,,0.0,1696.9397,0.0,40085.566,38199.33,16552.088,4957.096,442.7343,4136.8384,0.0,144365.2,
956,378.2485804120812,3.5293339999999995,,,,1.0,,,,,,,0.0,726.8208599999999,1548.3020000000001,17241.805,46794.926,12504.775,4257.5977,0.0,3308.1746,6589.5405,72005.43,
957,485.20052342941534,3.5332475,,,,,,,,,,,0.0,6159.5264,0.0,33.038338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
958,409.08927557275496,3.5323782,,,,,,,,,,,0.0,0.0,754.2357,0.0,290.32916,1688.6658,15948.3,3384.6309,366.16235,0.0,0.0,
959,417.1946965221688,3.5331511,,,,,,,,,,,0.0,0.0,368.96527000000003,0.0,132.39764,1624.4587,10344.914,1458.8752,0.0,0.0,0.0,
960,137.05977305460104,3.5320300000000002,,,,,,,,,,,51.887,1502.5552,0.0,0.0,28419.455,58387.098,0.0,0.0,85595.65,38631.742,47671.965,
961,393.1156951640621,3.5315177,,,,,,,,,,,0.0,0.0,3122.5674,136.075,1262.8602,21302.99,103446.26,21808.836,1603.4309,163.3503,417.26599999999996,
962,388.1601560518522,3.532354,,,,,,,,,,,0.0,309.07846,11492.051000000001,1807.9264,6368.3240000000005,0.0,438300.03,52733.937999999995,0.0,571.88684,0.0,
963,322.1285119061614,3.5340722,,,,,,,,,,,0.0,0.0,9170.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
964,327.1592149841331,3.5345345,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24359.022999999997,0.0,
965,363.17906227401085,3.5377634,,,,,,,,,,,0.0,145.33041,0.0,0.0,47.062706,0.0,0.0,80.62066999999999,0.0,6296.7583,0.0,
966,512.2494578200451,3.5345345,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53765.96,0.0,
967,517.2055147330891,3.5297796999999997,,,,,,,,,,,0.0,0.0,0.0,45.318607,0.0,0.0,0.0,0.0,0.0,12476.438,0.0,
968,547.2148952918571,3.5418160000000003,,,,,,,,,,,0.0,3875.5967,184.3088,2194.9517,117.47595,0.0,0.0,0.0,9100.371,983.3149400000001,1408.7539,
969,620.3069704788032,3.5446612999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9453.658000000001,0.0,0.0,0.0,
970,436.2908933955987,3.5452644999999996,,,,,,,,,,,0.0,0.0,3304.4692,0.0,0.0,0.0,0.0,0.0,10697.455,0.0,0.0,
971,480.1866090088037,3.5528364000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,915.82745,0.0,0.0,0.0,27153.314,0.0,
972,508.2178328982937,3.5528989999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11205.148000000001,0.0,
973,598.2498488995788,3.5567772000000004,,,,94.0,54.0,[M+NH4]+,,2.0,973;974,580.21594,0.0,2850.6997,0.0,3192.1855,47.871574,544.6719,0.0,0.0,12217.151000000002,8608.446,157.47647,
974,603.2050676679203,3.5551302000000002,,,,94.0,54.0,[M+Na]+,,2.0,973;974,580.21594,0.0,5903.2417,340.12744,6188.9526,0.0,573.6455,0.0,0.0,17409.123,12512.245,273.87436,
975,596.3278832038159,3.5570328,,,,,,,,,,,0.0,0.0,0.0,101.09831,155.85915,55.330452,0.0,0.0,0.0,0.0,6505.2583,
976,601.2838975183488,3.555421,,,,,,,,,,,0.0,48.36535,346.5251,176.96513000000002,429.7285,0.0,2459.1733,178.4274,127.19191000000001,0.0,7159.9873,
977,289.16414227190626,3.556371,,,,,,,,,,,0.0,24.548637,0.0,119.62105,0.0,0.0,0.0,16473.031000000003,0.0,259.0573,0.0,
978,311.1468129942121,3.5549667,,,,,,,,,,,0.0,74.61816,0.0,107.94793999999999,36.267254,70.338646,0.0,31452.11,110.56190500000001,699.9463,167.25273,
979,334.22240937069836,3.5569375,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,101.843956,0.0,9516.42,68.13904000000001,617.0436,41.468998,
980,409.1472533078294,3.5560343,,,,,,,,,,,0.0,0.0,5260.422,0.0,427.94995,0.0,0.0,57173.902,2825.3708,0.0,0.0,
981,429.1520296557886,3.5593793,,,,,,,,,,,0.0,719.1628,867.4173,23.394092999999998,5949.069,0.0,0.0,0.0,1449.6133,1030.165,775.2241,
982,469.2054021353803,3.5595263999999998,,,,,,,,,,,0.0,34.61998,134.56888,182.74208000000002,0.0,735.3408,248.91385,14123.848,0.0,0.0,130.89478,
983,289.1282220102418,3.5630062000000007,,,,,,,,,,,0.0,465.25964000000005,0.0,2047.3518,0.0,8666.294,0.0,9530.09,0.0,76.4683,1212.688,
984,373.183840646689,3.5655637000000002,,,,,,,,,,,0.0,63.26021,0.0,348.3301,55.57519,572.07513,0.0,244.5758,0.0,225.2643,23903.305,
985,783.2395194596629,3.5663154,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8082.771,0.0,58165.055,0.0,0.0,
986,520.2338967688706,3.5675258999999997,,,,,,,,,,,0.0,0.0,0.0,1938.0913,126.10829,69668.34,174.22263,0.0,0.0,169.32584,2439.2676,
987,573.1938028508391,3.5680593999999997,,,,,,,,,,,0.0,41.458473,0.0,0.0,194.3544,0.0,464.65857,12602.081,0.0,20685.086,0.0,
988,409.18353596057676,3.5674523999999996,,,,,,,,,,,0.0,7658.3936,22904.982000000004,44651.098,29000.218999999997,149350.39,93503.91,4577.873,0.0,23992.406000000003,3642.5916,
989,602.2959824520246,3.5716742999999993,,,,,,,,,,,0.0,0.0,13991.518,6967.726,1729.9417,3453.1257,0.0,0.0,26148.6,3413.4756,8655.756,
990,520.275254063852,3.5690181000000005,,,,,,,,,,,0.0,86.89976,772.4289,509.5192,0.0,0.0,0.0,0.0,232.7909,574.78345,12967.964,
991,525.2307721552874,3.568133,,,,,,,,,,,0.0,145.36366,1743.8802,492.17053,275.31653,311.3159,0.0,915.5949,86.149376,0.0,14719.487,
992,627.241221852825,3.5718870000000003,,,,,,,,,,,0.0,30569.512000000002,1135.0237,0.0,0.0,853.4178,0.0,1099.3849,0.0,3275.4067,42410.926,
993,575.2310385068748,3.577789,,,,,,,,,,,0.0,179.88821000000002,9752.426,2189.5444,0.0,0.0,0.0,0.0,0.0,0.0,504.3681,
994,579.2201127855839,3.5746129,,,,,,,,,,,0.0,9468.791,26755.111,12122.855,1092.1611,3992.33,0.0,1747.4275,0.0,1460.7009,13761.587,
995,506.1659473365911,3.5789199999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,10108.579,0.0,20152.371,0.0,37508.16,17832.268,54.11022,
996,489.1391717794146,3.5791092000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,2955.8184,0.0,3462.0974,0.0,10490.881000000001,2466.998,0.0,
997,431.19229922532514,3.586849,,,,,,,,,,,0.0,663.6224,0.0,1139.5283,0.0,5438.5913,0.0,0.0,0.0,36.404903000000004,0.0,
998,626.244584064745,3.5839589999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5602.1484,0.0,0.0,0.0,0.0,0.0,
999,565.1192006674527,3.5892758000000002,,,,,,,,,,,0.0,0.0,9593.408000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000,426.19736757189116,3.5910316,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38168.316,0.0,0.0,
1001,431.1507727145017,3.5910316,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16150.08,0.0,0.0,
1002,431.16747562320586,3.6011462,,,,,,,,,,,0.0,1320.3765,343.13895,621.98267,503.38245,0.0,346.36798,651.3937,0.0,547.1076,9940.122,
1003,390.24869056977263,3.6009010000000004,,,,,,,,,,,0.0,2254.266,1308.9121,12255.752,1568.0098,0.0,0.0,965.8111,0.0,255.09274,18840.963,
1004,448.2179365559242,3.606987,,,,,,,,,,,0.0,20979.08,0.0,21221.814,0.0,0.0,0.0,158364.53,0.0,0.0,0.0,
1005,497.1752483310714,3.6091433,,,,,,,,,,,0.0,0.0,370.8468,711.7594,708.8391,2439.6797,8268.131,892.4474,1027.0233,615.4431,3488.5947,
1006,568.2381590263996,3.6090932000000002,,,,,,,,,,,0.0,89.71822,0.0,25.470348,0.0,0.0,117486.14,0.0,0.0,82.75862,0.0,
1007,433.20366258511876,3.6104087999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,18697.307,0.0,0.0,131319.36,23.981134,0.0,
1008,257.13821080955995,3.612089,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.98645,0.0,113.21436000000001,7682.5509999999995,
1009,401.2618983198929,3.6162345,,,,,,,,,,,1620.3228,1284.5316,0.0,4899.874,1084.1887,0.0,0.0,1260.812,0.0,890.3988,983.11646,
1010,225.1120191929881,3.6156046,,,,,,,,,,,94.1909,0.0,0.0,260.3136,115.08311499999999,324.45102,0.0,21316.846,1002.0924,251.96622000000002,48.12895,
1011,404.19164467312913,3.611653,,,,,,,,,,,0.0,293.372,0.0,539.6659999999999,192.3415,0.0,1126.5613,93827.98,3100.5767,379.32302999999996,218.02362000000002,
1012,383.16780220687514,3.6120400000000004,,,,,,,,,,,0.0,2964.1787,19839.688000000002,6221.982,10939.757,0.0,0.0,32067.266,11743.476999999999,2178.1863,18134.209,
1013,366.17620799505613,3.6181588,,,,,,,,,,,0.0,0.0,449.24292,1078.0403,22960.389,2955.1045,57292.43,193266.62,4142.818,0.0,2448.3672,
1014,374.22572250699335,3.6193879,,,,,,,,,,,0.0,101444.17,1329.1895,4057.2017,3413.5225,26628.254,5760.041,87044.984,45902.633,548.02423,10436.995,
1015,388.2329968820485,3.6125147000000006,,,,,,,,,,,0.0,148.93423,0.0,213.91387999999998,0.0,13931.527,0.0,0.0,1781.7253,380.42975,1081.2566,
1016,418.28011967416876,3.6191678,,,,8.0,,,,,,,0.0,306115.97,4573.7715,14367.518,10925.499,0.0,18697.047,283114.12,176526.11,2243.232,31525.96,
1017,767.4194187266411,3.6183205000000003,,,,8.0,57.0,[2M+Na]+,,2.0,1017;1018,372.21507,0.0,59580.305,0.0,830.4027,54.590427000000005,0.0,587.26276,35634.266,17646.873,0.0,3066.0835,
1018,373.22234591421073,3.6189587,,,,8.0,57.0,[M+H]+,,2.0,1017;1020,372.21507,0.0,632608.0,5937.4453,29267.34,16332.628999999999,78368.21,28555.154,677195.94,285005.7,2639.3958,49400.934,
1019,404.26455354655565,3.6177832999999997,,,,,,,,,,,0.0,5990.7964,0.0,368.16626,198.74677,0.0,629.4089,0.0,2390.2893,233.52155,0.0,
1020,395.2042553434577,3.6194217000000006,,,,8.0,57.0,[M+Na]+,,2.0,1020;1018,372.21507,0.0,267354.1,7036.5740000000005,47294.152,7281.6074,105659.234,19646.633,201303.25,165751.38,1246.3159,42362.89,
1021,371.13073792145303,3.6146703000000002,,,,,,,,,,,0.0,0.0,0.0,24.269747,3468.4219,0.0,14172.844,0.0,0.0,0.0,198.94592,
1022,504.2438627668059,3.6198666,,,,,,,,,,,0.0,0.0,167.1402,6679.441999999999,0.0,0.0,0.0,0.0,925.1542,0.0,0.0,
1023,135.1169711255479,3.6187188999999997,,,,,,,,,,,42.034504,23222.201,704.4116,1173.0153,955.85266,0.0,2161.9497,0.0,14804.025,217.13396,3542.3833,
1024,270.09728251819166,3.6199892,,,,,,,,,,,0.0,2988.1096,251.08415,3809.3235,1143.5505,0.0,1360.009,0.0,35605.83,2302.1692,1375.2661,
1025,476.2134400886823,3.6231902000000002,,,,,,,,,,,10.187944,0.0,1613.844,56201.094000000005,0.0,0.0,0.0,0.0,14974.683,11.667959,55.11799,
1026,291.1258472235455,3.6254324999999996,,,,,,,,,,,0.0,0.0,144.65808,0.0,0.0,679.5214,0.0,97941.4,844.15155,0.0,0.0,
1027,204.0660338820419,3.6301565000000005,,,,,,,,,,,0.0,0.0,45.341026,10.517994,12115.745,0.0,0.0,0.0,0.0,0.0,0.0,
1028,411.1777448262443,3.6266224,,,,,,,,,,,0.0,8312.763,0.0,0.0,798.58655,7941.8804,0.0,0.0,8793.32,65.469925,0.0,
1029,219.10092711223572,3.6401237999999996,,,,,,,,,,,0.0,33.935005,0.0,96.47757,0.0,0.0,56.007619999999996,0.0,0.0,42288.812000000005,0.0,
1030,568.3328903177764,3.6438942,,,,83.0,62.0,[M+NH4]+,,2.0,1058;1030,550.29917,0.0,87.92572,454.84344000000004,3992.4536,22746.85,0.0,10554.659,0.0,486.77808,3398.8472,11104.303999999998,
1031,945.266004656337,3.6470477999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154963.45,0.0,0.0,
1032,967.2483490299575,3.6470477999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5691.0005,0.0,0.0,
1033,193.15883053920425,3.6483318999999996,,,,,,,,,,,58.355846,0.0,0.0,0.0,0.0,0.0,0.0,88290.945,42554.973,15635.115,0.0,
1034,504.1139000550221,3.652998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.91742999999997,0.0,111597.45,0.0,
1035,175.1482537404298,3.6524827000000006,,,,8.0,,,,,,,0.0,27551.725,0.0,0.0,5343.281999999999,0.0,0.0,0.0,14579.707,397.3225,0.0,
1036,766.3272919381141,3.6538413,,,,,,,,,,,0.0,121.15001000000001,1052.1862,0.0,0.0,24805.873,373.21477999999996,0.0,10667.058,0.0,76.47961,
1037,287.05472130890684,3.6603003,,,,,,,,,,,0.0,117.01945500000001,345.82602,12777.122,41.114677,161.7577,179.40631000000002,0.0,1779496.4,128.965,159.56339,
1038,428.2491792282029,3.6595923999999997,,,,20.0,64.0,[M+H]+,,2.0,1038;1056,427.24188,0.0,5036.781,0.0,64.75206,0.0,139992.1,0.0,0.0,426326.25,547419.8,0.0,
1039,433.11365829503137,3.66244,,,,,,,,,,,0.0,0.0,2936.3276,46610.39,26.718426,183.02606,0.0,0.0,3531592.2,0.0,80.21591,
1040,660.2503590861662,3.6623940000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,5675.879,0.0,0.0,0.0,0.0,1986.4012,0.0,
1041,526.2500573945321,3.6654167,,,,,,,,,,,0.0,461.12805,0.0,0.0,0.0,0.0,385.24234,723.1417,1545.9933,0.0,23772.843999999997,
1042,233.15357338848565,3.6639142,,,,,,,,,,,0.0,179.92462,0.0,49.907608,132.88017,557.5893599999999,0.0,6085.3154,0.0,173.6209,83.50529,
1043,556.2967601136309,3.6688775999999996,,,,86.0,59.0,[M+NH4]+,,2.0,1043;1044,538.26271,0.0,500.04346,1843.2281,26132.664,0.0,568.0224599999999,0.0,525.62946,1448.3931,97.21727,15403.051000000001,
1044,561.2517062760736,3.6699010999999997,,,,86.0,59.0,[M+Na]+,,2.0,1043;1044,538.26271,0.0,358.5885,1761.2779999999998,22267.062,15.924141,507.46045,0.0,177.30386000000001,900.1002,58.486305,10202.154,
1045,455.09513495532036,3.670779,,,,,,,,,,,0.0,0.0,87.24889,5637.1816,0.0,0.0,0.0,0.0,218423.97,0.0,0.0,
1046,621.1819097653872,3.6691540000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63473.926,0.0,0.0,
1047,769.2675285483322,3.6845698,,,,,,,,,,,0.0,3807.3477,747.6909,651.8651,75.585526,86.98233,9748.062,994.7644,16926.56,1611.9132,2955.0464,
1048,439.15813674825546,3.6919386,,,,,,,,,,,0.0,0.0,0.0,0.0,74.12361,0.0,0.0,0.0,17203.854,0.0,0.0,
1049,255.15695008144863,3.6886419999999998,,,,,,,,,,,27.060340000000004,1230.5999,311.64377,5966.536,849.2287,2831.942,993.9566699999999,0.0,5022.6514,295.67,8084.909000000001,
1050,335.16008464262023,3.6898983,,,,59.0,67.0,[M+H]+,,1.0,1051,334.15303,0.0,1570.5563,0.0,10682.945,491.1441,18248.625,3029.3784,24813.291,13933.305,1581.481,10552.505,
1051,357.14246863149424,3.68804,,,,59.0,67.0,[M+Na]+,,2.0,1051;1050,334.15303,0.0,185.03191999999999,0.0,1278.6569,39.448143,3273.1562,0.0,10600.46,5926.3267,350.12683,1656.7493,
1052,434.1084663386,3.69386,,,,,,,,,,,0.0,0.0,0.0,0.0,2139.672,0.0,197.98566,0.0,0.0,31264.186,0.0,
1053,476.24940582915747,3.6956928,,,,,,,,,,,0.0,159.3765,82.24481,94.5688,1050.1162,342.1267,8148.0,0.0,1733.1743,19688.746,468.2814,
1054,434.20713190897624,3.7046802000000003,,,,,,,,,,,0.0,153.77643999999998,0.0,0.0,0.0,0.0,0.0,0.0,25769.557,0.0,0.0,
1055,843.4192426744298,3.7018497000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12297.42,0.0,0.0,
1056,449.1784706509234,3.7078905,,,,20.0,64.0,[M-NH3+K]+,,2.0,1038;1056,427.24188,0.0,274.0003,0.0,74.49816,55.34823000000001,15.416552,0.0,0.0,17671.762,13372.41,0.0,
1057,456.28064886113236,3.7039285000000004,,,,20.0,,,,,,,0.0,273.8084,0.0,0.0,111.80219,15.234789000000001,0.0,0.0,66385.07,123078.414,0.0,
1058,573.2884936641286,3.708104,,,,83.0,62.0,[M+Na]+,,2.0,1058;1030,550.29917,0.0,0.0,32130.945,8860.688,31379.2,299.80102999999997,104609.98,168.2232,0.0,12075.798,19274.05,
1059,366.21222037432665,3.7029364,,,,,,,,,,,0.0,144.33067,67.47535,283.20437999999996,295.37384,34.817474,0.0,0.0,240.7525,15287.354,222.78526000000002,
1060,453.1733895612284,3.71279,,,,,,,,,,,0.0,111.757195,0.0,257.30062999999996,0.0,0.0,0.0,91250.195,554.3392,0.0,0.0,
1061,551.2483520811093,3.7093684999999996,,,,,,,,,,,0.0,0.0,33.809822,0.0,15.621653,15.57133,8001.67,0.0,0.0,0.0,0.0,
1062,616.3552929783823,3.718408,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23106.701,0.0,
1063,638.3371456260429,3.718408,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27689.805,0.0,
1064,661.4131966910365,3.718408,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11473.056999999999,0.0,
1065,440.2501829033982,3.7301934,,,,,,,,,,,0.0,1588.3624,77.05165,731.3178,3143.1479999999997,118.64436,0.0,0.0,0.0,57777.066,0.0,
1066,445.2048668621069,3.7266877,,,,,,,,,,,0.0,726.4867,0.0,550.511,684.13,0.0,0.0,26.325874,0.0,13361.874,0.0,
1067,461.23769571459206,3.7294974,,,,,,,,,,,0.0,0.0,316.1838,257.95502,26849.592,0.0,2265.0906,38.556740000000005,0.0,3673.0425,320.2694,
1068,478.26474796138166,3.729912,,,,,,,,,,,0.0,0.0,206.8347,83.95019,8171.3975,0.0,1006.51575,548.99786,0.0,1246.6228,276.36685,
1069,483.2202485863662,3.730283,,,,,,,,,,,0.0,0.0,131.58016999999998,76.68659,8409.577,70.62484,457.02338,659.8751,0.0,2235.3972,245.30426,
1070,627.1906778812046,3.7362620000000004,,,,,,,,,,,0.0,0.0,359.80147999999997,28.282465000000002,0.0,0.0,0.0,0.0,9299.476999999999,0.0,0.0,
1071,267.120897160458,3.7393129999999997,,,,,,,,,,,12.384481,64.82802,228.62,84.2106,0.0,139.25812,0.0,0.0,0.0,673.3354,26307.25,
1072,592.223329531756,3.7433155,,,,,,,,,,,0.0,0.0,301.12683,7376.0967,0.0,0.0,0.0,0.0,5163.5215,0.0,0.0,
1073,163.03891323303637,3.7443247000000004,,,,,,,,,,,0.0,1799.3495,628.8527,1864.4189999999999,0.0,463.54697000000004,299278.72,3835.87,1881.2415,16394.71,1232.0703,
1074,181.04957232273807,3.7433949999999996,,,,,,,,,,,0.0,758.50287,377.95642000000004,977.11676,0.0,199.15878,93355.12,909.9264,756.3285,0.0,594.6671,
1075,325.09198364243537,3.7459857000000003,,,,,,,,,,,0.0,724.0574,0.0,100.669754,0.0,102.1289,224667.92,783.6078,0.0,0.0,124.811775,
1076,357.1885100455021,3.7434163000000003,,,,,,,,,,,0.0,267.8513,1814.7572,446.12155,0.0,179.88564,12520.6,0.0,333.6745,0.0,363.4245,
1077,477.2117498263732,3.7422523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14326.514,18.335086999999998,0.0,181.09775,0.0,
1078,513.2321974413574,3.7394207,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23075.803,0.0,0.0,0.0,31.690939,
1079,535.2153755467432,3.7416352999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,231324.69,56.883423,0.0,0.0,0.0,
1080,371.14886480151114,3.740436,,,,,,,,,,,0.0,4097.899,1216.072,1176.3329,0.0,961.4768,1670.6648,2303.8608,18402.889,933.288,2797.0034,
1081,495.2222285742351,3.7455091,,,,,,,,,,,0.0,0.0,0.0,0.0,14874.601999999999,0.0,107356.79,0.0,0.0,1710.5518,52.863678,
1082,392.2278765070078,3.7478142,,,,,,,,,,,0.0,0.0,0.0,1439.7543,28463.576,365.9332,34099.41,3850.6279999999997,5872.156999999999,1606.144,2258.2578,
