row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,
4754,807.1807163415788,2.27772885,0,0,0,69081.06749658988,0,15883.039553976623,0,111947.52473353149,0,25615.166536055003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20847.07241773143,0,3336908.3346058615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
738,563.1589013673779,2.8675035052631577,754597.5771434045,115792.8919396174,268649.34881333826,278000.05911858217,0,70876.99662905853,390145.57446108304,368268.6844414197,1978730.600393489,0,28427.57024726353,124300.11752272316,43569.62134619788,33748.72063924742,0,263615.87420919206,3276361.2334234393,116771.17234298738,399849.62399885023,63878.414540862505,55857.65777803101,271130.88156138937,0,7822179.746268347,0,16249.661404284503,306126.30676274997,100713.15729226192,0,361513.40730998426,0,91030.10673447633,3551711.2446155236,21245.440783277012,16369.581459348452,60468.301810774414,184757.05238601106,440940.17422793066,0,136410.80516327906,83970.0738623142,218660.66202164514,58272.45017837707,273439.00535111653,269836.81781208323,673913.8205980598,
2175,242.05120658057007,0.6101075504761904,0,94810.63680971616,0,6.57063571360434E7,0,2.0387143869982604E7,0,0,0,0,0,0,2446198.3082655584,0,0,697220.5254122383,0,0,0,292799.7206150418,1.8816351306241E7,1336733.2164764104,0,0,0,0,0,456310.5421426256,0,0,0,8562089.395963572,0,0,8188779.144067615,4546170.188808978,0,2141048.1775129098,32181.64402731097,8824557.659628263,9279869.54885782,1.0008151011944994E7,1.0894098244637048E7,9465166.587860852,9631754.217284488,1.0563741581492923E7,
1282,601.2300557300815,3.4637073977272737,584247.3181445312,1650416.427698747,925064.5227912975,404017.1485944548,3763099.54517286,572716.2054374615,1.806710980728335E7,1130806.94279491,243489.58073526484,304139.51515150216,1074486.2648185669,725256.8336461325,112775.58892088349,926719.615130372,1668636.7077663578,933781.6491874782,191951.43918879246,1709192.033458961,8435154.837762253,1085184.7143479264,1272550.4080481955,452188.5791599825,2132556.5011252095,9780572.931155168,4424821.472243591,278099.0740638076,352117.8691489494,631337.1359464873,2201016.8464328293,108383.41503325393,0,1037079.2152193912,6649218.185155218,1169374.5020204184,579966.9225097639,1312739.5478570939,1.3027689343245424E7,294181.04562149406,0,2832991.2738005454,2518114.217695988,2391597.0300835283,1839611.203947444,2592404.8486013943,2151591.0783907142,2540287.160789768,
3999,665.1732257560379,3.1694729666666666,0,432879.4008537867,0,0,0,741766.6151307215,47716.44118359332,38299.60231750815,0,33901.34059663359,0,4047283.889845481,45979.63023206373,197276.0998072327,6361659.156613246,22226.204322915393,579294.5467957048,0,38401.739607900745,244355.94233589922,146925.96407678997,505700.84840238077,0,0,0,128639.48269098975,0,36269.950905117876,0,0,49253.57604689081,187337.73540785286,64905.37498827939,0,20568.82369564419,814249.1969915422,0,853434.5492723504,0,228347.25407305127,253470.9399435942,253350.30455894672,179191.8357888752,247829.6508089934,182110.00333994467,255823.85416841117,
1815,499.18314177589025,3.966318108000001,0,0,1969200.6448948625,17234.48124846806,0,3617.8674440127143,380726.36066155176,2375.4709442841176,688402.8124792606,0,32667.809565492487,0,0,0,3063.8091268477056,0,0,82425.7582628023,179772.021988132,0,9649.874800290638,0,0,3025803.027726061,110173.69425664707,0,1282635.2229765465,0,1363392.0213638137,0,0,0,364670.5381970598,0,0,44806.708643089194,532656.2421235956,0,0,152083.33996633525,152430.4573945849,172117.71969935932,165505.14182207294,146854.9093183004,184008.24335406497,170538.26903718026,
1313,391.12201581574044,2.4197810222222222,324387.7876498754,1278758.745232779,81302.07132189859,619752.8626646791,425073.3126383903,1012164.3926773653,595883.9650259484,1546947.3289310862,1225574.6965231868,674241.3498697167,233742.53110210432,395924.80220959143,986342.6424779231,829657.308539741,510998.35882661736,648532.9466747078,453209.3223571503,345911.87612076674,173657.54522306373,801023.7800926804,755519.962778706,602211.8614226956,501328.5142193652,2278893.731856001,800524.1347400834,1492520.0108898797,15452.63411132805,707981.2239552183,2381403.3735302575,902693.0027078927,422879.3303070567,793377.3333561588,1683308.013040476,8671166.013892809,411671.18333280267,556164.0109056991,489492.1615648893,516273.4765393379,0,742379.8893783897,781660.7184701604,738895.5091622807,262530.31782949023,236732.28784326417,648451.775616901,309479.3833768039,
1838,319.10067290802374,2.090129763636363,42255.652423078536,0,2686101.87127946,50161.63375126196,334927.949043071,63329.15225620299,102046.88322971613,0,1230568.895068762,269208.2020367636,223622.89521239357,79041.4388444768,0,0,0,913846.8971282457,125717.1498919011,264119.03025349794,111786.22827480453,0,0,0,494672.00788272667,2202261.5734873344,703904.5429732117,0,2948277.405640715,40238.288013608675,148543.47641090525,241499.49986549374,235597.07966936173,782875.5268721168,257759.423086142,100045.1480977794,0,0,16932.569314163047,0,0,39961.94727104369,79075.95077528377,156985.89878582873,80767.41160975791,122066.79446832975,110980.97182127961,110849.11707806296,
2503,468.15024013985527,3.438366516666667,0,0,15642.832789090053,0,3962021.371750803,0,505759.1017988449,0,339512.98196674365,0,5766114.940113088,0,0,0,0,0,0,0,155255.5133295161,0,0,0,2553948.093739039,0,406518.42069534224,0,0,0,216842.63557594054,0,0,0,0,1197837.499695024,0,0,472125.4523026373,0,0,431321.9472907607,420771.9743923363,448763.22946778656,352109.7722553969,430657.82396355434,471848.49804720725,521912.3309092367,
1411,473.240264793037,5.36032466923077,0,522119.5282849313,0,183805.77852774848,0,54577.56531070886,0,281279.9609054579,0,0,0,82295.01850401472,112780.29139671611,475315.5553752513,345346.92687931564,1516288.1453054592,0,0,0,160524.68932661362,116886.74473504799,2878760.5306533896,0,0,0,129370.02356128897,7313.571097494123,749515.7234256673,0,0,0,4173378.9453315903,0,0,99122.1148930666,42750.21719078686,0,123671.74230627547,0,278198.4716366642,291872.992795043,279403.3098681477,154669.73965221667,280169.0245847915,279256.13515918306,302088.4178269962,
4372,329.14188314013074,3.6683212857142857,0,0,25864.153554834247,0,0,0,0,94265.41501528522,0,0,0,0,0,0,0,0,0,0,0,1304817.265283472,0,0,0,0,0,0,10184.720171236742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551.10969608612,19028.905106036265,7510.025581055054,0,
3732,665.1382669278951,1.9345868333333331,0,0,0,0,0,30722.25034124945,0,2.279875185330302E7,0,0,26260.5285401257,1.7528897252107865E8,500324.099648238,298920.88071242586,4.917834621681424E7,0,0,0,0,0,0,94389.7268363031,0,36100.139718831626,0,38249.00010036339,0,78713.28292964135,0,0,0,0,0,0,0,22912.85607031064,54304.637554840294,320864.82994021906,0,3.284493259740641E7,3.391965812757469E7,3.6252637309059784E7,8.784121367640881E7,3.97036084970093E7,3.7370029722329736E7,3.642620753680144E7,
3200,361.0716274647758,1.9772416766666663,0,0,52274.26788396087,42722.11177854481,20567.88924032812,0,247567.61495350624,0,45680.00542228119,2559321.4858816583,19345.01764934176,0,489009.005979072,0,0,0,337272.7702384703,343200.7959617865,135399.82483839846,0,17543.694435064175,0,22055.49829136733,1603356.8084761484,113229.19039870428,0,49368.46495148432,0,13069.274629125051,233207.57665915447,2975760.33345929,0,1344012.7593546906,0,35938.50774318746,21309.54591749458,149534.05967505617,0,0,256678.3299154812,312639.1855957441,325328.8042157828,52508.392690031455,255983.77836126546,231404.18874712463,260541.10840313582,
3862,352.0766523575753,2.432863061904762,4.373302798984828E7,1.5360839467963444E7,3.8324225175077334E7,909218.9785179757,3.6257270328946315E7,953762.6706798441,3.2584144145622447E7,1.164368968531247E7,4.443942356877437E7,1543552.3421840123,1.0875953417809099E7,1.065796996260985E7,5188407.721309176,8847898.985534107,1.8646024905880574E7,0,2338228.6547555556,5.978883148604418E7,2.700930226122333E7,0,5933.4065602380015,1.8186216541067664E7,3.565862288981082E7,3.8317168008412726E7,4.6991928374198966E7,1.0409772479500119E7,3.531695318952405E7,1116815.486084624,3.572619403241749E7,0,926872.8413146924,0,3.274296489033368E7,4.6040691246716425E7,843395.640533755,69416.35503069092,3.2850945859484542E7,1.9416450019467272E7,23691.55149318312,2.1464512088737573E7,2.130840395607998E7,2.137389188903327E7,3385202.0115967914,1.744829915150165E7,1.922774833611746E7,1.8562433541398916E7,
1561,463.1024523372748,5.284531989655172,0,97793.65986607621,0,0,143586.77760467466,0,35725.23959673469,0,93828.43287433553,0,107322.97030521148,236074.05806428834,0,3525.6743217810445,116190.65505118831,4883.627134795873,0,20056.98509405226,3801.559553320353,3388.265256095173,2609.5391742464917,3266.1092307656068,10395.36186243756,540677.6225628159,1892688.338393455,0,10512.484382153478,1467.7671369169211,36131.35627205364,0,0,7568.218432115864,373362.4637780261,0,0,0,0,0,0,80126.14810699543,112029.70666773313,87381.65717290802,85086.75066548231,96940.20810190776,79765.97908753807,62000.47889742653,
2864,391.1965904692256,2.9472878035714283,0,34253.89098860101,0,40168.57452982005,0,2520220.2569954847,0,53533.222787566476,0,3650497.427770175,1743793.420433032,53716.13966094104,1391936.578875401,4608.283910202992,13605.598843318177,21585.568562636658,106759.61813388878,15305.506492482626,0,0,0,33867.36859559469,0,0,527144.3329170735,0,0,467459.1336565772,0,479881.1351288495,639404.8647307208,48040.36074116621,290641.57466910884,0,21438.758129399466,0,0,0,0,227458.57027459226,271925.1895571288,315147.6721129536,257506.94576274382,213193.2707720641,221740.7853451177,185616.61899312303,
2912,361.188381934023,4.906578930555555,7317.566098623097,53460.63792664167,142979.14316925715,0,63703.38121125007,1959679.9902387315,0,2752.401958476428,119787.37518507379,109446.0985006893,0,318270.3657707695,382366.669587601,0,19238.271579378896,0,0,1.5682054725194644E7,36492.03570954503,3313.790569019644,123188.13893194664,0,171803.51667801314,46454.79420595744,1608875.2796733333,0,48582.95972942371,31446.126646041514,21467.258956173053,56293.06768587064,113450.27080947289,6946.278554929042,49218.26425467574,14538.64554431495,101504.26113611483,118154.36673145248,21254.60279462122,0,0,625074.9438514251,652768.2749718373,626070.1724685701,446262.6152065024,506478.9961447928,600949.8325604642,649494.8544771277,
1582,163.03843867144673,2.436096082608696,3308215.2993389955,4498294.630031895,2.7492408419255084E8,1.8190271683802783E7,3116650.438627332,5115532.811106894,5.609645091786206E7,6683908.0109559605,2421340.1013839343,9196850.183445523,1159904.4534926955,4046481.186898001,5809168.436175039,2759435.853324933,5949160.192246802,1920661.956426357,7543342.164616347,3474753.7648041593,1.038454571576139E8,1488728.3144257753,6898343.240655655,2618999.216794875,2.662241505075553E7,3.1625740999555428E7,1.5366156618572101E7,1748128.1482930863,1.8492124473924118E8,5931257.639693641,2004441.4388576203,1.932935930041365E7,7788884.674211912,3366559.498963794,7085876.173382959,3961873.3430750063,2985954.0604825425,6447717.599176061,1.1461729567567164E8,1603020.7393417186,172301.87850861877,3.001539806885799E7,2.765528158869324E7,3.0973387109618284E7,2.7852041027449112E7,2.7222579899024703E7,2.490894685609997E7,2.7521970970449E7,
1766,595.1890133929937,2.792082397222222,314347.90962964465,30789.13180080498,2.2066535311090797E7,92809.44829356926,2.041230357972512E7,45272.4938013233,5.3837695398875885E7,1056179.395891156,4.7691599594127454E7,279683.90261972276,3.0197175059714455E7,84533.87327015925,0,0,82079.88489048665,0,0,2924570.213489665,2.1812774771131653E7,60377.87773716518,0,155783.8057597466,1.9537328360592548E7,2.5886450622268677E7,7832800.771555619,0,5824440.910889564,0,4.7310552682469465E7,64008.43268889538,851942.529281754,0,6229414.811672541,3.1978582734888226E7,13106.635603233737,0,2.280026195587163E7,60917.570848134914,0,6575187.916388032,5889632.40821341,5924192.518652726,4174463.2908048425,5609110.428975924,6111301.999055611,5758923.523322043,
1143,567.2303224850272,2.885656044827586,0,3947631.3110493263,0,0,0,0,0,954617.7083681627,2081309.373175434,0,0,45032.549533473815,247042.40686592815,583657.2067509097,1855292.2296038044,615337.1327391679,0,928811.6490087837,444275.18178055546,733928.3098730774,0,521271.88135824655,0,966207.7554232788,0,307164.767872683,0,246721.64130248482,1209489.6084473869,8250.844972781577,0,184967.53951913415,490566.1071024387,44788.980911027094,0,0,831821.6803795426,405270.3709312217,0,80883.86480307413,147558.3086734448,125405.7160907604,106942.010359336,138038.64299792628,133013.79128079073,202083.88860770065,
1509,211.0606084570708,2.4449895956521734,114772.35267097551,242155.54764204513,265501.39387858595,427976.58623808046,447279.381302039,4230463.402990838,322695.66813036124,231645.15463179495,929302.7484511568,32041.672697325674,403003.68653280503,224689.73536135076,421151.04392737476,93856.75614456147,282985.9690909837,261720.29976316966,127033.99124647197,398599.92450031755,342334.2638040534,378613.75389773597,856546.6495038103,104639.13074846467,383457.2634636548,191900.42084408118,4177761.196571252,162351.7793758386,749368.053120178,319103.07526053523,864523.4838105622,53477.1739870049,63887.740380352196,365901.2447090376,197283.05109817788,443467.231602693,1069980.6264614938,2071305.071277598,79903.77393305844,68589.74429003605,21881.50863464496,363186.24889447866,457050.7137282725,314954.60034007084,522431.4966674579,385224.2235393583,527886.3164535279,451765.64511140535,
4894,536.2128590299208,2.9878967875,0,0,0,0,0,0,0,0,1.488784995399673E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0688536066479098E7,1.970590023401603E7,1.843739127201102E7,1.8954583351280767E7,1.9889980730649866E7,2.2458165497460235E7,2.0269677834544443E7,
2694,362.07547483572284,2.6872800636363636,0,0,0,0,382169.3640047586,0,0,0,0,0,0,0,0,0,0,0,0,23472.363408188132,0,0,0,0,0,0,0,0,0,0,0,1.4987458239215203E7,0,0,0,0,24156.710366783114,0,0,0,0,273421.8528703607,353362.5249345934,357221.40804135863,401533.6498096641,373185.15045084234,321425.6331815626,335523.4016777561,
182,529.1361253824774,3.830008026829269,1.487233966074878E7,7180.692419737117,378182.5388756159,82740.5627432985,7107429.831763554,3737.9980189820417,7739372.191110795,660635.8007944623,947921.4032926097,48862.2168481025,1263695.9869515358,69981.8644679536,4802.220986659991,66816.33490993516,54696.802448900424,0,0,1.0810659360114442E7,1.4523725320366586E7,58665.58049220957,2975.9823068642886,18745.896823452407,6103523.994788327,1.5276530635199685E7,1.429693654847711E7,14219.970595599636,266861.19167851016,0,7.701784112977402E7,4896.160462435531,115765.87272839408,26898.279253489716,7502847.313787559,4.125002495342793E7,34818.261695371875,0,7301921.6220289115,29073.388278768376,0,4879101.354836705,5168582.877941166,5108807.738756374,3602752.325037548,4609805.278517705,4618379.6321584415,4882207.77991104,
298,517.1368687693383,2.480652444444444,3417007.718898515,0,0,85116.62360472682,0,0,0,0,154423.76153090387,0,0,22485.263229000673,0,0,149455.8243189845,0,0,165330.2606028046,0,0,0,0,0,94018.50439453125,780693.2365816361,0,319136.15150086035,0,0,0,0,0,757480.9797599035,0,0,0,149227.36238609886,0,0,264612.07153143646,228265.5900495483,214423.14694422652,48980.729806593095,131492.26741527976,183496.32593288468,207998.45198315935,
299,297.1538373034712,7.437643913043477,2.4222668349252008E7,2.3477169097345907E7,2.22692939920395E7,2.2833376439710315E7,2.319615411263782E7,2.3362145246904198E7,2.4427763807630908E7,1.9732202652909927E7,2.3267740065340642E7,2.121184248942942E7,1.4860960573815214E7,1.5553353159212325E7,1.622506127200453E7,1.6724355429484652E7,1.6742517738186754E7,1.7408354422322225E7,1.778711588040096E7,1.784593089044616E7,1.813111520014288E7,1.8115162495760996E7,1.794752245094821E7,1.8512464876687195E7,1.9079042410437815E7,1.9788038195175324E7,2.0026985185575847E7,1.8979949880588584E7,1.9492954641203944E7,1.984424982275113E7,2.0750575734650362E7,2.159406084746457E7,2.045684725334452E7,1.935092611573173E7,2.167678890915323E7,2.060408449368074E7,2.0110349841919728E7,2.0910175520034496E7,1.967206053683618E7,4.2649673825605884E7,2.447086598302368E7,2.6986678767383862E7,2.4863994379751265E7,2.5800133127895277E7,2.6110440358726103E7,2.0845132149262294E7,2.1684435851834875E7,2.294343162999733E7,
2642,549.294763935249,3.645864816,0,0,0,0,590257.1404421318,58027.430756217094,84258.2985255006,0,0,0,243357.52210505857,0,0,0,0,80962.63037356151,0,436839.1199983861,177795.42514599446,87042.27376857436,320566.6216584936,20411.372222180173,0,0,807582.1573395248,0,0,0,1071146.9162730183,0,0,170030.12661141934,0,68992.39943081,41095.1775265376,893988.79248417,251099.13617932153,11248.410900105731,0,122484.99937462003,136570.0284389271,62917.10076767481,77307.42303513168,62455.36521128874,44496.484072030406,103420.52827603402,
1609,863.2093859777551,3.46366729,0,0,2.7444654234021638E7,0,4.196024901537015E7,0,0,0,7185889.633468146,0,9236958.672721095,0,206946.7492456649,0,0,0,17885.241425010136,251919.23431209268,0,0,0,0,655507.2390040482,1.9530881264686145E7,762630.7728361557,0,5938895.006657424,411958.2807421144,3.4736285223946095E7,0,0,0,0,0,0,0,0,0,0,1538300.5132315957,1632862.1973986693,1472175.7351431064,878165.699190155,1470222.6493757647,1727026.2404658848,1511835.2512145028,
3628,327.14036239802135,0.5877663026666667,0,0,0,0,0,0,0,0,0,2686795.1042710617,0,37381.1171743598,0,0,59240.312994091466,0,356813.97870242066,0,0,0,0,0,0,0,0,0,0,0,33534.181052370695,1.540182733260564E7,1673310.584289693,55374.34216306658,0,0,0,0,0,0,0,968143.9725060656,990485.4124321862,1049497.620002579,1114612.4730024734,1059666.832326253,936777.0140777302,1111041.0448472241,
1695,405.1397858478333,2.2340126315789477,1254924.4156659225,637394.1809670456,7048212.502882897,0,6216155.805376899,54725.71536148237,8855159.30322062,121606.53852610657,5901279.8331847135,0,7188526.800659822,245195.27152304753,52761.472486218874,387707.5808682393,189052.270163524,254245.79516316444,0,6.370865425109599E7,4470798.898588184,34612.46146374056,0,0,3094838.7060279604,3826066.114591686,4961813.51988546,277451.8564203218,3076889.4976662123,264372.07781917753,5351519.093520999,178469.55393410116,36960.951754063106,77121.632855706,2947151.2511816574,1.872744580657992E7,307678.30450607865,0,4135212.00709233,0,0,5995643.478225442,5737805.9716269765,5690031.79842817,5239331.07769541,5815152.916458302,5620167.006603467,5411553.922558875,
4468,508.5633254875616,2.44842225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201068.9749320001,0,0,0,0,0,684469.1343197521,0,0,0,2148567.2791444142,0,0,0,0,0,0,0,0,0,0,0,838175.6969335254,0,0,0,0,0,0,0,0,
4791,338.0748080741397,1.485169218918919,0,1.4796953022559885E7,0,1039097.4068453845,21906.571437017577,677500.4065063328,261412.23511746692,8436795.47852166,22002.192586048735,4338404.739616119,0,8421897.677669812,3974686.593794906,2.068630674120094E7,8685293.646648185,0,642314.526656648,110128.10011783298,0,2976754.7084363666,496684.89682732953,6.1172876517736524E7,0,64639.17829128538,0,1.4767887936011637E7,0,1.0829974150339313E7,67099.34311510524,5343707.133896913,6599837.508644162,1954120.6182892942,105923.46771302364,17157.645716431776,2.290974657317251E8,265640.517742051,305741.45565618743,6.887583879334722E7,0,1.5656648075012854E8,1.6336772036745158E8,1.4860629759659088E8,1.3319420446086301E8,1.5439323876346663E8,1.6917000466906798E8,1.4425280255792105E8,
3173,353.5894151109175,2.1248941656249998,2.5631393213951312E7,895190.1024868139,8075553.65638834,0,3286555.903683628,0,3228734.333722501,2186541.6875690194,8.00466168266071E7,0,2623037.5962910615,1880346.287490237,0,719579.9968998535,2554510.7357270517,0,11447.24195878097,1.0164045179114414E7,5784713.324102851,0,0,1561681.4648457419,4360746.4695976535,1.1861671168369086E7,2.8973766089599717E7,686370.2371566022,7981536.337809736,0,3113093.1985641513,0,0,0,3.182605553779684E7,1.8120045983667735E7,0,0,5067892.665785092,1602338.2732704063,0,1729979.3526756624,5499119.451020688,5825321.51389726,6468415.393749184,5964378.717656341,5923007.541209917,5894853.380086361,
2557,317.05517832521,0.6328531408695653,0,0,0,36678.38219444317,1.168906482151606E7,0,0,0,703473.4831615852,600943.7973505473,3170790.406034581,0,15262.6499492924,0,0,0,3868229.048541588,9562260.63513282,0,0,0,0,5283513.461190479,3.5834914448702246E7,6990133.484280583,0,156590.20721786743,440970.50118517724,88170.19789079763,7225769.84763796,475629.0777075161,0,0,0,0,0,0,0,0,2211990.260976426,2044962.9051242904,1819515.638073896,949257.1875827836,1809456.4778282398,1454378.9277342241,2014999.3475061492,
2445,431.0625930952405,2.931888157142857,0,63149.18194069231,0,311029.8932621702,0,198571.54082451563,0,0,0,252923.97031090903,0,34622.15033428745,0,0,42403.41132009405,0,57071.61248127516,0,0,0,420946.2811185712,0,0,0,0,0,0,0,0,0,319681.9397222593,0,0,0,2464476.204253444,825214.3145198262,0,0,0,0,0,52287.439058953256,0,48988.46069571227,32822.015284276255,0,
2834,408.948844305624,1.9084418999999997,0,1299803.2284479337,0,7877270.556153896,0,8657885.263861964,0,2381848.3776933867,0,0,0,4154993.361153937,1239940.4390955567,577221.7345249444,5805999.615579106,6365773.83740831,0,0,0,9710257.382338354,1.0340676948602311E7,316893.62486141035,0,0,0,0,0,8509901.866621053,0,0,0,6688169.330731502,0,0,1.1688647735809302E7,1.0254477275256447E7,0,1119990.58029641,0,6170452.907967763,6838090.278069017,6529080.835307055,0,5162848.272162349,6156729.194561207,5382288.579938097,
1412,407.2653713453912,4.7659874533333335,102561.26711607177,570663.7658432068,359495.10532418935,31399.505344931964,783345.0409244078,866402.5224415447,388520.5837605256,195616.3519129389,445755.8371211796,633745.5532587382,221514.67559260977,461134.98194620287,370194.73408390937,777858.5446278566,574051.4393614876,313207.8590816837,148851.51308649292,4996138.711068975,198480.6854175603,242618.16238178953,1646295.8854871134,588792.4408676036,3060281.212844257,397558.9312205947,146737.46079804667,482099.022387581,408542.4154508231,1143745.5517591469,1451456.1015975177,2852607.308365534,1234810.544561624,172886.25858699792,103757.24831870483,516899.7679707012,6673290.751728133,1187274.443364436,607611.280717566,1255090.707057987,0,921914.997059961,957870.9876379885,1371590.8668859298,626787.6540812213,986910.117983948,973465.2503953173,1279367.3614946427,
3054,665.2456351909942,3.8559776,0,23611.47738330122,0,0,0,0,1.137114618937828E7,0,76767.08181930344,0,0,10982.173388311567,21156.942135697453,7385.810384479193,3799.8618146586728,0,0,0,1.595393961105798E7,3690.567176682104,0,0,0,465932.5756022594,0,0,0,11266.47777434178,0,28126.879839151035,0,0,2021799.389065176,0,0,5078.724401575225,5988031.497199014,0,0,770086.4540445852,765775.6357475998,766883.234461114,538494.8873386806,668375.3011468361,707231.5624067779,757577.4195736976,
285,405.08173057896624,2.900192845454545,7033078.378911517,1570384.4176469452,2456589.8457991127,1661943.7018760075,3416643.345403664,848585.4227820778,9211319.959272424,306762.2060410117,1254974.7285644035,3237502.013360906,274599.63227783935,1678932.9851882774,34592.264403991794,343949.61747268034,5166609.25042227,0,2949226.740874317,1643688.7552702904,8275446.903224713,17672.999310232815,17316.828230160656,5025021.210765743,763109.0364958303,273346.2527352906,2136036.400783558,1232066.6336482235,3384597.068730103,350464.26715598564,777940.7021256591,34086.003992571896,2610401.8975817114,165513.39537412146,2769258.3822791292,488533.69242806477,582011.3093458342,59313.700291339024,1.0599260574845709E7,3817369.646723637,0,3424567.3148030043,3752216.570739371,3489162.325632867,2303346.685378077,2893362.6525923936,2765509.53880595,3230863.6207709154,
2753,241.1076693311102,4.12564369090909,75202.86829284322,48802.454719561676,0,128798.9227980832,80809.01426372926,152301.53345236325,43782.72170635257,73902.13228799129,200351.08013847168,53955.39906002328,45971.25086617703,217503.59243376224,36216.97909724554,30438.5093939538,128913.1403165878,76488.42444603355,38197.27499882674,50459.29028165962,46609.26338988958,72788.96616165692,119972.15054408943,83601.96030824218,88363.28050546895,4513775.303242125,207155.02482200126,38281.00300402294,0,47473.42873046019,54884.55643408035,62743.946129746124,33062.933237748,103807.53618441496,58682.43200089378,48273.028960303855,53552.346734625724,80068.58084559628,38848.78799487425,117374.41463001297,24644.075346104673,168905.39181792832,159428.29470254775,115456.24875816682,203259.45520827628,134397.2438997652,215240.0220293965,196403.64027199592,
2336,325.1143003384416,1.5269275204545452,2466002.7630515927,2351470.3470567497,928682.6080544933,8076399.706409909,306867.42760170763,181049.5179601173,520233.36119296605,2817993.170881907,3343764.613250674,4.321998851600543E7,822643.1779120349,522309.6835413046,540098.4742799471,1334331.9609393498,1843092.642409584,704525.2724995667,3416266.8723474955,154765.31071595202,929869.4735502577,3108763.8197605796,0,534264.664462793,955276.8820980411,2920307.5285308575,612829.101244845,330321.127039008,376028.19873375964,3261840.9015495963,23172.45225134767,1.440084906650976E7,2.3365554046132114E7,439479.175179023,2262064.388077769,2589143.1503326115,46782.417044924354,16821.645154318474,1439027.1504859754,548693.6180723894,0,3639795.4041372053,3693275.1868362897,3862830.8309652396,3236224.214787433,3844388.5899889776,4016200.9010518207,4007698.566293837,
