row ID,row m/z,row retention time,1685365277_ALC_01_neg.mzML Peak area,1685365277_ALC_02_neg.mzML Peak area,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,1687161692_PMA_ALC_11_neg.mzML Peak area,1687161692_PMA_ALC_12_neg.mzML Peak area,1687161692_PMA_ALC_13_neg.mzML Peak area,1687161692_PMA_ALC_14_neg.mzML Peak area,1687161692_PMA_BK_ALC_01_neg.mzML Peak area,
888,535.1832201874439,3.3681447540000007,343389.1643208972,1207280.4393888942,4932785.277761061,234991.8010512461,424444.4359046805,1206705.9888122475,793598.396930082,3724907.948092549,3580143.9651120286,718724.9882778937,2236282.789423604,115618.63645664681,357932.6063497491,93797.73850174397,136988.37792395352,43438.49136076167,315152.65465193364,67606.0768990628,56713.74896958369,1993562.1531810036,152905.1477022479,2.991808202451549E7,227403.91036193768,1113516.9272935642,3555763.5042477,1239779.6241659455,78164.00288899992,422530.58371289144,70915.45241485335,4307937.435506477,103630.98127300577,125431.32814574939,255958.03932190264,5667901.628775668,1.260895745041905E7,31334.830335135237,3.877961318654147E7,2183539.961442808,206923.31029571718,0,2614307.567205296,2029676.6403157802,2017006.6369933188,1697867.9063039662,1735804.7876443004,2102747.0869218498,1914469.6171463013,3509399.3685312965,64758.27914997349,138135.51531665507,32632.25971045892,0,
3012,467.0761467516525,3.5671801222222217,54548.1034811699,104151.195830349,0,0,1452915.2285370475,0,3463270.3749994365,0,0,49958.12307800079,536343.7381748941,3019750.8875583285,1288228.85095955,5126.635095355903,0,1.9703469021684363E7,7299.3821605708345,790318.7115897367,329257.7939184952,0,6665.694513639809,0,239739.3670814651,382123.6712739303,939837.5425851537,201076.02687649074,0,862929.6456138447,442008.8970748018,1554300.1472162232,342249.24874260975,4551636.785508849,0,3335057.073816783,0,0,21404.488309025393,0,252519.33089591147,0,1382685.431764551,1127912.1324797017,1456037.2584331038,745498.9309255393,905181.4568149784,1107637.4261943635,1101670.8399253064,257597.11399920657,95696.70428579274,1383066.4927292187,0,0,
707,731.2278656514437,1.692314244444445,1745463.000630787,1872065.2978638285,258564.8906958628,377997.88911682,19047.19219100923,0,766892.8955416053,0,148961.21292269556,0,363761.3547847731,0,1689874.1512942489,3006885.3750044797,5518769.617683697,969689.3524064015,0,0,43290.46542511529,136765.7733313552,229950.46485021198,0,2215015.3404483423,188485.27646062445,533684.6673324665,0,423854.6897617364,0,2952483.514299665,118077.49914921031,0,0,171053.5613023126,188043.1797230741,227080.27846049445,0,0,104352.04292300403,9829176.395809263,0,632370.4546251344,731575.6243237568,762856.0002018297,569004.491292872,662251.7932747332,556116.5407617071,704529.9608926346,142392.2986887659,878594.4853325775,5237973.824829978,0,0,
1044,493.2300484156314,2.853558382978723,184034.86628039205,258730.2333714855,247680.70523676442,94566.43744815761,735250.2336804218,572755.7615652306,260404.6439160927,103074.92589726314,0,866067.2005289067,735755.5216398113,0,648462.4825934065,52067.83060483552,114925.20335796115,91019.6597630743,103643.50595718909,376590.88717215805,42600.60214005154,10873.180109765626,87843.05557777305,5422.343409199041,131971.98060031372,2037952.5908535302,287677.97444827703,217949.20960983084,135424.8038155712,445488.1712315299,189888.34009121152,148827.12365910946,170798.93583278812,36380.751042602744,82784.23324859196,198261.36456190012,385270.8206092246,58428.59542896954,11041.934669208895,0,35241.47348243785,0,160613.5471361843,181992.92145205758,161128.7700316097,69337.82882420611,154127.50402229285,161788.9937418519,177484.6278108756,739857.0611626949,367376.0276747893,126918.6605157095,1259467.6830331942,0,
1664,393.0949034221386,2.7189553264705886,0,1128393.5088358177,5340771.997305511,93965.8781848357,7435175.397318501,0,6976175.472746429,26944.652875482418,2.2119844459877253E7,0,1.838446783146126E7,447795.7849034863,3221079.690394971,0,0,0,0,69207.59380302514,143773.0242844668,1.4777624742597047E7,104827.81146257835,0,30988.755638877064,1203295.0561980885,8199382.427625084,1702213.1834187156,61135.159655201285,6909891.771549582,0,1.6097207931346389E7,0,0,0,9898285.544817377,1128190.3115394677,0,0,1.8613116678270284E7,45871.74603923165,0,4348054.9933174,4006450.564401115,4180961.683209369,2272532.8207335374,3302887.6630444056,3196368.6697984715,3319522.882539165,921442.556317454,30022.751590752297,0,0,0,
2668,466.18909249237845,2.4722253545454542,25447.55254934709,0,0,897295.2451157417,0,742847.2635090238,0,3059484.059776693,0,224062.70865734044,0,0,0,0,135657.7690621504,0,204458.48985049844,12102.734862287094,0,0,588028.2732689561,9563.190870005965,841127.0004237101,0,0,0,24827.061257121073,0,110579.84557845729,0,58161.99078545527,0,35893.50282115427,227854.07635371527,0,14461.02874194148,0,0,859930.1590271881,0,0,0,0,0,25190.53467187535,0,0,13712.354574477562,0,8971.702258136687,483608.35620277695,0,
4285,299.1504075618236,2.688254875,0,0,0,0,0,0,0,0,0,0,0,532957.2961937361,0,0,0,0,0,912334.6877606839,0,0,0,0,0,0,0,0,0,0,0,0,0,410111.1476240379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774676.7868628455,0,
931,461.15179383220226,0.6234323431999998,1151054.0644106807,1.3695492957259985E7,4009050.585698539,2005105.8472363784,1.6046413322191702E7,1785404.8479209924,2.4016181770205967E7,55187.945077071185,1.2031957295843739E7,1782009.6240580354,1.6191635047549665E7,1233552.2833573862,2.2918754821407214E7,2133208.3555126083,2020292.46752958,4042130.9724319195,5212904.7134497,2.3769218134459432E7,1.8604862412534624E7,6697297.123819114,1192582.1227601527,672058.265757743,3393748.847167247,1.4724658781376228E7,5.7182393658726096E7,2.226460862598808E7,1975551.7971256515,1.0855022980303427E7,3148179.2382471366,1.0674284874459637E7,5672952.787416385,726827.0470186882,1.6615888741023691E7,6529724.1567548225,4096101.44392181,1077687.284511844,489766.12976077263,4974372.423118112,2218071.8486782047,0,8568662.382820753,9777382.757070867,9376614.01819558,8046102.115053542,8527671.92738905,9804179.440670958,9267517.266081207,1.14525145200372E7,2850824.113927713,1089353.4954418319,4371434.570530684,0,
4919,353.14307642718484,9.32323523846154,186873.38527610828,295453.493027964,262492.62205835263,249752.64109300412,391162.77559492463,790488.2773759429,1497830.4906864464,480611.3271303547,232227.49010629702,112850.28480612379,137413.5066067643,234881.0486880813,795529.3401566303,232613.4676703095,108865.04082596902,178307.64892362666,120810.98742250359,293687.9760084567,815717.6237315699,351455.0024745646,270098.7429705336,116664.45103556098,138493.17144258058,965840.0482277186,1286125.4831085708,651029.1595654903,147872.46276521857,552561.0607726092,219365.50277859185,210274.33752609402,2601711.4564266326,60794.861850507026,190082.128677214,222442.06538531533,85312.87863490375,66807.86763635988,35650.830799449555,88789.57174697981,83565.58142216166,65183.37600120385,762140.9720993949,584562.9615228162,469759.2129382677,463936.23496032075,406126.49223686947,484352.14620931883,307751.59546688944,5224456.633986004,259415.61025409846,277405.34653041145,1170378.1257453444,12295.7538257093,
3863,427.10296415661145,3.627474571428571,0,0,0,0,0,0,0,0,5.7552840745105065E7,0,0,76473.49749710169,0,0,0,0,0,9722.492424369502,0,6.83637152463246E7,0,0,0,0,0,0,0,0,0,0,145072.6984788049,259109.0001911192,0,0,0,0,0,6.2386526037135355E7,0,0,3850476.712868104,3959122.3461387437,3982763.046973274,2555111.735547795,3120718.654520255,2829461.614767817,3145111.7311210036,0,0,0,0,0,
1578,551.0976394973142,3.3712580177777784,6497.762487527209,2084574.474617202,5427306.44986879,19709.9198953713,2725344.852262919,47631.562643578065,4689033.028288576,32456.64562074316,1521237.290883684,123212.31673058492,1775861.1994769326,1061647.7259755465,2567107.1505976827,75257.06129149345,606903.0150800081,179714.3914864399,0,15933.50106694021,1.0315210454986067E7,1760068.7024710248,0,77695.18752737461,0,8131303.679085295,3381681.6027760594,9842049.266915953,10165.65453186774,6279065.377974148,139751.0470754877,8423370.446502475,213640.55068613024,135115.76776232923,0,3229952.7094336874,4372171.084921062,27901.297908281573,265144.5240092763,2019847.5717160467,7828.3419030469195,0,3045546.328971192,2849275.8999260855,2999313.5195699013,2822433.2967941547,2662492.091246426,2567242.876348735,2600460.6666217735,2604702.951117458,65248.78313520731,3299774.1639895835,0,0,
1466,515.2056469617424,1.8498822624999998,0,6479886.589598729,1375754.2903785433,0,13618.447630775438,0,704753.0341788748,13370.223328945409,0,0,0,0,244885.12476524973,0,0,0,0,0,0,0,0,31022.24301185461,0,5886404.701622598,39166.313155306314,4902218.593005942,0,0,0,0,27133.686713806306,0,0,82290.35620724995,2859507.8200236643,0,13838.839870652155,22213.786882312597,0,0,688854.1290129722,641007.3491127202,818349.8944665018,522792.82522012433,602458.0275521245,233728.61820937647,555126.2780507794,611081.0535046888,0,0,40968.54147551079,0,
1248,705.1713583690237,2.2731749391304343,71745.33513772403,1.584730438896733E8,1.9549913927643794E8,5.426364120433897E7,1.6067063381375113E8,443000.92047274543,1.4895299521391818E8,40799.35763244186,1.3434116630431023E8,1.3774712719190074E7,1.94343436831591E8,600396.3400844887,3.292749997078966E7,2.874744138768965E7,2.6991237099628367E7,6.2073223575085215E7,31360.792169450193,185123.78346527717,1.8388072684641448E8,1.1820405075368328E8,285846.728410643,0,7.400723754313427E7,1.506374015329306E8,1.9325245999312913E8,2.1961534719992486E8,2.2643897553073395E7,1.3898285430988297E8,536647.8647924714,1.4320273856510794E8,0,0,95540.92549595666,1.594514636566804E8,2.1064468602799436E8,164411.76946296502,0,1.5398330150173753E8,8.589476726285894E7,0,7.42511747119978E7,7.139979598115101E7,6.8953968999034E7,6025587.027288191,6.121744189900627E7,6.714109229456688E7,6.168271264017155E7,2.204117523285379E8,2300050.1416450567,7757443.93123421,711808.8799139527,0,
997,451.1799027877514,8.447082817999998,317189.1702779421,148119.74730227428,196333.0235789059,170664.66130937208,405719.43220446224,138042.83303430263,252721.79589437187,300827.0451359681,299945.3775296203,170617.0263764747,273288.15481717733,1016797.2012541604,196435.44671854458,120198.6566782496,192780.03709759132,231864.1195290486,204820.38335812622,1163243.754714115,144231.31795774976,192388.94408733156,226568.34598688156,353307.3494007039,662744.6789780367,170396.45787600894,300787.3783543885,302050.1795796042,114695.2855956215,1355954.1382996023,227001.62654417474,320066.8550449618,1.5080487162467392E7,237916.8034742785,1276021.0760065333,816184.6164254178,233627.6356411768,134069.74591951034,170296.29969309812,241322.01705625476,244902.38263050615,0,772403.620745906,434730.0994551824,461490.94497027557,202487.6285159805,307972.750039226,372492.1460019909,355594.2733666836,802821.8052752283,136079.6740145401,151600.24404884872,1525716.4971806365,0,
534,663.3632140171883,10.858141,1164193.5120536622,345438.72764884745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575.583514550397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79803.1207110627,0,0,0,0,
65,279.0148055393357,2.1327682628571427,6.3108167615633786E7,52896.245296429544,69111.50905250924,194200.70075254247,0,3.534502874923275E8,341325.586060737,3.2415449886577463E8,1870820.537813434,0,712129.9486452899,0,8251.967435302598,0,9769597.075067021,0,36501.97435565346,0,0,0,0,2.1410832054937497E8,192443.29840316533,48366.24398564092,123971.80630653464,11532.063294281052,0,0,2.5265166489388582E8,162479.77859180875,0,0,291158.2993938334,323340.0089311834,0,261403.65571391044,2.5020565538109198E8,1171889.9363889375,96373.64086743824,0,1.3262669065462488E8,1.5948714227326965E8,1.679871661076909E8,3149851.8793760124,1.449475536004764E8,1.596810050078985E8,1.587412348106265E8,0,5.1380183149973875E8,4.099665305123474E8,1080601.0341731666,0,
5047,342.13480720617457,4.301972536363636,0,69601.88107103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243.543970678753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916281.7518960354,3030541.058031036,3022908.003802914,2719855.542652908,3402335.8889468433,3277761.5830188408,3543551.893948922,91851.48413935093,0,78549.32047675547,0,0,
810,174.07554222310262,1.006474328297872,2367997.501318057,651396.8446758586,1008934.6198702322,0,264813.50204731774,1.50746298616441E7,474838.2515076012,56837.596094002,132670.899172733,1402772.8325939574,2124685.2067867513,6558611.775655207,985282.7061275129,774180.0050730588,1140955.2175012454,883022.3313809203,233747.73631010432,3206426.2403375786,32698.56046786825,131960.64307888586,0,974311.8965212224,382385.4436346236,1616229.0073115923,293736.445683244,375192.2798156306,633774.8160183573,160431.75477417273,2245639.9189611715,414215.820312444,6026112.026981937,1723207.1989211955,624835.7711876284,304265.5492652472,1196632.0868482573,55051.738097478345,441792.43891531054,0,137230.19707441409,0,1306185.2079782395,1177403.6104261896,1150994.1013562982,1049846.3405763304,1189055.9227287723,1209048.9639080833,1305225.2233204057,254052.4937041559,2020149.9529523856,2089445.8514562924,5140124.682766366,0,
28,133.02731172919204,2.2427217078431365,1.4145918473336843E8,7702765.501907732,2504395.6010706266,1.8011234580732048E7,1.5782892293495143E7,2.596558185247751E7,1238424.0058614109,1.8142372217547845E7,1406674.7397273828,2.3865488027962112E8,4305094.716559355,980273.6709619776,615335.8059786357,1.919357526376317E7,1.076479642205833E7,1.8284383876904633E7,5.017955387301004E7,411517.1244568503,7625475.606043781,1459588.2293619632,5.249432421371517E7,2.476341315945918E7,2.1916720667329006E7,1579104.3242665513,2.034299959777969E7,2735638.730447911,9961924.901273288,2.8281764834099196E7,3.506741981597153E7,1315443.3202029346,730557.9258849721,1080560.6372926396,6.979431043734767E7,2416185.2250647265,2780033.6908231424,1.1333909297446376E7,2.602477894430806E7,1680812.9680271521,2.5916902509027593E7,0,3.836360614502876E7,3.7940323052336E7,3.818146478047927E7,5671043.34321949,3.1648886737844396E7,3.358543770452533E7,3.428294842127375E7,950525.0888564998,1.2144567734021375E7,1.3604586925578032E7,717456.2854066882,1181.179899491458,
66,981.5944245724214,10.858288288461535,5.38375508203644E7,2.1389373104429428E7,5.005467703471513E7,7.31325898037437E7,4.819255953607533E7,5.9172203741399825E7,4.096431026224468E7,6.17756821727505E7,5.835591121361264E7,5.630567440361632E7,9600988.476875778,8.781370887407656E7,5.592582053226374E7,7.701304794449084E7,5.6316280916891284E7,6.74234082160765E7,5.4874759838542625E7,5.703352516521783E7,4.173832836422917E7,4.7098372664760016E7,5.348986589202154E7,2.8550025977234926E7,6.131347302433487E7,5.009723884571974E7,4603091.055663044,3.735036196414915E7,4.110316539555122E7,5.3531607957836375E7,6.301450500809172E7,4.9561692768160954E7,1.1290538065816548E8,8.766207258426109E7,6.6910407361683354E7,2.068493817244369E7,1.3170906153564366E7,5.721461389217913E7,5.4540756246262416E7,6.952252130168667E7,6.221064190794376E7,266278.0370463861,6.622462804279529E7,4.847529550575743E7,4.379463520951112E7,4.895963045011489E7,5.265147771369782E7,5.444747512350065E7,5.035738999682927E7,1.1679074085588744E7,1.5754354253597388E8,1.7289482192440417E8,5.8368535109294556E7,180161.34923294224,
1445,707.2906087971003,2.26752349375,0,5343408.643617672,1.683407014799364E7,2457898.2567918943,6414768.224605442,0,6087561.773616401,0,5080371.259517988,390756.061213866,2.30209573857438E7,0,5823484.873149122,3803562.499414655,2207617.327687105,3865814.451792852,0,0,5971523.600521766,7221237.575246084,0,0,6762101.955859418,7800517.905578958,2.0282292711548388E7,2.044166927666439E7,0,6778690.427179493,0,7195496.1111325845,0,0,0,2.1612520022637565E7,1.853295629449349E7,0,0,9589306.543081278,1.0153203706666833E7,0,5012332.356241423,6491927.156127252,5887203.728826003,4911403.072079262,4619886.367577606,6012319.289025342,4551877.858839275,6186918.3462352455,0,0,0,0,
2097,299.11450084702085,4.792533047826086,0,81226.4115124914,0,0,0,10442.705638231902,0,302452.2953668427,0,0,0,0,0,0,520004.0335435337,0,0,0,0,0,15432.52480632938,1742.1892706470987,814506.6231574961,0,12954.769624872108,82950.57990573921,34278.9643885501,0,0,0,0,0,140046.91960263668,0,0,817422.99012647,86697.0788846369,0,1554399.0710467498,0,93748.27524128785,98473.83399431339,82713.06926974154,78368.94130641257,104049.95727387707,93062.18145444246,91314.80279723494,0,5376.103232607608,36800.16607913849,0,0,
335,461.1630480601864,2.0323057439024392,2825501.8916741824,446494.96125097317,434942.4224741134,0,497802.5137614851,33296.31529978665,1549153.0192274563,166162.03831113872,769358.1039276875,211708.7274326484,1515938.1135563564,14866.47753018724,428675.7779991566,0,0,0,709392.6575980872,642249.0119123668,498305.4964624695,734201.3860199283,965740.1173244067,0,0,476048.57052806113,1117979.8436247217,256359.87773013196,0,365440.01507855894,12105.0506215018,374482.8238238897,178177.45811846512,0,1307585.067450582,1652184.3225407603,770990.3774520234,45890.35912532813,27775.50186878928,1624353.1652362032,0,0,160677.33444439247,183540.00103495357,149829.30867132373,80689.69562789149,187476.32418649213,93901.75074765235,166591.58325698358,907293.8961088847,116087.51217120212,3000930.9548899014,179017.98885946875,0,
4357,769.1894453873097,2.789562176470588,0,0,0,21723.08556302059,0,0,0,0,0,49398.872956013875,0,0,0,1.144304246652009E7,0,1.478240894159456E7,69830.73777104857,0,0,0,0,0,9717.200535911415,0,0,0,0,0,32907.2815861644,0,0,0,77950.52669545347,0,0,0,0,0,0,0,680806.4849650305,589296.1058829331,566927.7600749494,458017.08564313786,609616.1877653173,579266.8407962186,657407.853167247,0,27482.851388712443,12609.23875755507,0,0,
4138,810.652321616569,11.494868928571428,2358953.210605803,205832.05015555638,1280117.2550967238,360757.60172900197,74179.7217145158,169653.37785364533,1602262.929777767,160364.47946038976,755213.908168444,168862.2330369705,408680.1800417587,125304.15916863286,0,91971.39024077675,292918.58565199305,129048.33689088938,143111.55596522565,230631.62443904547,385659.5872947405,1157270.0540736385,905556.1301923263,203633.64197747974,397678.97201941354,255190.26180471605,169796.54917826838,285219.911521112,14241.039263070224,1184918.4745243357,59865.15849120069,1624538.2572441238,102113.52606045413,281777.4121618354,1449307.8381805683,251662.2729874513,928710.8647678737,0,0,286422.87968191376,557281.24547209,0,0,0,652890.8646846098,0,204433.37153120973,250695.9092890118,2880234.518433054,0,0,1369145.380361482,269191.0560516818,0,
2521,639.1238924154458,2.225729908333333,864683.3904448403,0,206456.90967262577,2.3659527835764203E7,0,1.0124581747876998E7,0,790262.3012171423,0,4858542.255695547,0,2260064.9487850517,0,4.013485076238055E7,365370.4051773607,3486275.053736003,3.3460470120379154E7,1171473.2720484585,0,0,8970739.9226737,3642374.309285704,4.460092854510025E7,0,273738.97857574024,1.1074992776596714E7,4.39408958767353E7,0,3669362.054809508,3551245.5902962554,234739.455625383,2984134.370599755,4.506861508804381E7,251765.98026013293,0,580375.5647913376,7278019.6139962915,0,5.592625321843761E7,0,7214523.294885909,9877214.14075106,1.1419323251596382E7,7299091.097605719,6894820.884971719,6515644.799817851,7779746.2109095035,0,1.0928212734290631E7,546546.0540375995,0,0,
5023,577.0836567871672,2.690191583333333,0,0,0,0,0,6410550.310383804,0,1811552.5646786478,106202.13741162448,751304.1750594171,36077.47286016855,0,0,0,34856.24190352768,0,0,0,0,0,0,3932129.8522227067,0,0,0,0,0,0,871258.2127282474,0,0,0,0,0,0,0,6505858.028803116,0,0,0,31383.16890535583,68963.76781667578,94488.76820614462,161622.9079045192,100029.64730871047,42159.22896975042,50158.94850564237,0,1339290.6840713287,483817.9365391161,0,0,
1539,531.242454663885,3.9919695719999986,9998.009265270328,2393855.324165849,1588747.7356026687,96638.90793793013,196622.13282413123,56862.93629737095,1668218.7647126303,2159363.5762261814,643328.9048458374,3289041.9565928574,83554.57704626079,313522.14220052393,1650763.7217877782,49736.52803246249,66022.83349727228,100838.99258416303,933970.3373659612,378829.3666136094,862490.3381757969,385025.4754596604,2243570.532544569,77425.91566947501,43196.310551056486,374633.9029631773,792254.4372087006,685780.7738721607,60803.26736575359,283982.94410662405,477556.7330782035,1421707.943330334,44591.29091657336,298234.62480127474,1501280.0610068452,783697.8086996712,804772.2211162014,247092.97759849884,35766.9089760748,825483.2687765183,23440.705384242454,0,630017.0251571846,1036689.4911626794,942930.0654721698,554962.3017529,826631.6111987719,762826.6827313531,871547.5044293451,999338.8841852156,1408076.5366537224,151806.91951674764,28968.15568957958,0,
2727,473.24018208592605,5.359361613333332,9793.37973121563,6840.684617179792,0,498130.90152586374,0,172093.33451833902,0,54577.56531070886,0,281279.9609054579,0,0,0,82295.01850401472,464300.5943776611,345346.92687931564,1504681.894848709,0,0,0,160524.68932661362,128292.71058826926,2878760.5306533896,0,0,0,129370.02356128897,7313.571097494123,759465.7432527416,0,0,0,4173378.9453315903,0,0,99122.1148930666,42750.21719078686,0,123671.74230627547,0,278198.4716366642,291872.992795043,279403.3098681477,154669.73965221667,269662.8772532908,279256.13515918306,291522.66641304933,104279.89771404542,938820.4214441924,598172.3994456109,0,0,
1365,687.274722128382,2.8798487440000002,0,6181772.680652929,5471904.328737349,0,71939.61995026859,0,1.892591638296008E7,0,227693.65988362522,0,500263.48012837896,0,4311686.749789462,0,0,0,0,0,89212.49922795664,565581.6643222072,0,0,0,1.0702995061265131E7,1509127.8197727066,1024599.8651902088,0,108280.97852732736,0,5209723.655503933,0,0,0,447300.6598961838,4951424.807741272,0,0,268713.7154462604,0,0,1847260.4021225749,1611614.4156997104,1523016.9973375348,1326187.7908147182,1635772.3863507675,1503112.5799275879,1520572.537341332,1.0318382472273815E7,0,0,0,0,
625,455.100442412287,0.728162273846154,3715909.6138890055,2.853191537119428E7,9372399.387716707,1.667945506882186E7,1.1366986342722967E7,2248711.6704067383,2.6087688102928683E7,3386711.648855565,2.6313182271833073E7,7691399.940757551,4453328.891181299,7941488.467622104,5.357853915173534E7,5757263.690011569,1.4337337973382728E7,1.0071967707202991E7,7574538.827162047,3472903.2586000813,1.6332555684182117E7,1.237537254963429E7,1.488761481119114E7,4821628.731038408,1.1191267532353986E7,1.454760773110215E7,2.3995314872230172E7,4642103.701786234,1.3945410024094112E7,1.2308803734741101E7,2868667.7924731174,1.0740430656445239E7,1.3473448662440509E7,1.0754417317185704E7,6295518.073986372,1.3035414388077322E7,2.767098837538939E7,8716539.564033322,6573976.84379541,1.909460291315934E7,8712471.678422827,391587.6984118804,1113413.0858491536,4480856.632684827,5230468.304686301,5725539.598860474,1197157.2815235017,5600659.7450755965,5302771.856879717,1.0651425621412687E7,2114512.187245059,741513.0756304635,109408.22633908354,320763.6209077985,
353,399.1503234041118,1.7828363666666671,2198430.5840602596,172402.72353178743,274551.3481171641,0,12623.393227148686,19553.849270903556,704949.3298170759,0,461483.72838735953,178418.1791888901,242578.87599840286,71911.82561800175,666135.2695351527,0,0,0,0,12630.338762812224,651181.9798290473,352597.37406117166,0,0,134984.47078389832,85433.7334015139,264654.35560128524,1199862.1860523215,0,0,0,480016.93587895384,43045.42923876582,0,0,765001.3397963663,1167885.332517286,0,0,650657.1181477506,0,0,153760.08766157855,154239.62394854196,160317.01740754093,86783.83046259377,178453.04065082848,178355.54474810773,173358.65409036304,109516.41506772637,0,135978.61532171484,296392.3629085598,0,
394,429.14045249089463,2.422108155813954,9276930.154867783,624554.0153655837,0,303757.7699888738,0,280853.6955081321,208867.49945839724,7577216.436523216,421395.34327348846,300332.98719781684,78219.79450219966,66406.42972228739,189766.88398023968,197010.48128400597,218585.94691901773,219641.15080757518,85060.4420971368,30805.523106539167,0,91333.97171283454,773933.2081609986,4248544.136284356,329779.7099071725,22069.017553207057,0,0,116130.20788154654,0,46167.89556426861,295561.3599515219,97482.99173647445,0,833880.5287810229,11263.18672746409,206562.2190873917,389199.2206828945,4272136.0697441865,51356.60468165563,187360.11681299398,0,452076.11343265546,424810.77974361886,371864.07207396044,229322.28710487165,530866.5910457424,422938.7064639554,476077.3534303009,91501.59546375214,132933.3517016601,2225488.3839013157,286493.0535199398,0,
2556,491.09676576279395,2.8149629904761904,978467.4572495444,168555.87348967686,39451.378017480325,7342770.247919995,120635.77920539955,115015.31328595316,212439.690749542,388371.9998102908,142064.29484900532,1492725.3394303059,51851.95486223468,0,198258.37788918172,2503468.7626907006,5836015.804052869,5672251.452258578,105185.0763106715,0,17869.07852805522,227678.28569645758,5031203.257352016,197035.04701157392,4125704.1946218885,0,0,27000.97857883569,2214265.9220906543,0,2765523.314610276,96270.06304476669,0,11386.395101156246,3802219.5035749627,0,119886.11278755344,2287261.4386414564,434780.6395165785,139981.59812186676,6093672.1354815,0,1467913.0126860747,1511282.087639392,1480564.9568076734,981659.9616690672,1157242.4779988704,1270888.3517759491,1326087.870954556,97797.45933192708,1.5774530957262723E7,4171635.3369169733,0,0,
