row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,
967,525.2307721552874,3.5681336,,,,,,,,,,,0,145.36366,311.3159,86.149376,915.5949,275.31653,0,492.17053,1743.8802,0,14719.487,
968,627.241221852825,3.571887,,,,,,,,,,,0,30569.512,853.4178,0,1099.3849,0,0,0,1135.0237,3275.4067,42410.926,
969,575.2310385068747,3.5777893,,,,,,,,,,,0,179.88821,0,0,0,0,0,2189.5444,9752.426,0,504.3681,
970,579.220112785584,3.574613,,,,,,,,,,,0,9468.791,3992.33,0,1747.4275,1092.1611,0,12122.855,26755.111,1460.7009,13761.587,
971,506.1659473365911,3.57892,,,,,,,,,,,0,0,0,37508.16,0,10108.579,20152.371,0,0,17832.268,54.11022,
972,489.13917177941454,3.5791092,,,,,,,,,,,0,0,0,10490.881,0,2955.8184,3462.0974,0,0,2466.998,0,
973,431.19229922532526,3.586849,,,,,,,,,,,0,663.6224,5438.5913,0,0,0,0,1139.5283,0,36.404903,0,
974,626.244584064745,3.583959,,,,,,,,,,,0,0,5602.1484,0,0,0,0,0,0,0,0,
975,565.1192006674526,3.5892758,,,,,,,,,,,0,0,0,0,0,0,0,0,9593.408,0,0,
976,426.19736757189116,3.5910316,,,,,,,,,,,0,0,0,38168.316,0,0,0,0,0,0,0,
977,431.1507727145017,3.5910316,,,,,,,,,,,0,0,0,16150.08,0,0,0,0,0,0,0,
978,431.1674756232059,3.6011462,,,,,,,,,,,0,1320.3765,0,0,651.3937,503.38245,346.36798,621.98267,343.13895,547.1076,9940.122,
979,390.2486905697726,3.600901,,,,,,,,,,,0,2254.266,0,0,965.8111,1568.0098,0,12255.752,1308.9121,255.09274,18840.963,
980,448.21793655592415,3.606987,,,,,,,,,,,0,20979.08,0,0,158364.53,0,0,21221.814,0,0,0,
981,497.1752483310714,3.6091433,,,,,,,,,,,0,0,2439.6797,1027.0233,892.4474,708.8391,8268.131,711.7594,370.8468,615.4431,3488.5947,
982,568.2381590263996,3.6090932,,,,,,,,,,,0,89.71822,0,0,0,0,117486.14,25.470348,0,82.75862,0,
983,433.20366258511876,3.610409,,,,,,,,,,,0,0,18697.307,131319.36,0,0,0,0,0,23.981134,0,
984,257.13821080955995,3.612089,,,,,,,,,,,0,0,0,0,428.98645,0,0,0,0,113.21436,7682.551,
985,401.26189831989296,3.6162345,,,,,,,,,,,1620.3228,1284.5316,0,0,1260.812,1084.1887,0,4899.874,0,890.3988,983.11646,
986,225.1120191929881,3.6156044,,,,,,,,,,,94.1909,0,324.45102,1002.0924,21316.846,115.083115,0,260.3136,0,251.96622,48.12895,
987,404.1916446731291,3.6116529,,,,,,,,,,,0,293.372,0,3100.5767,93827.98,192.3415,1126.5613,539.666,0,379.32303,218.02362,
988,383.1678022068752,3.6120398,,,,,,,,,,,0,2964.1787,0,11743.477,32067.266,10939.757,0,6221.982,19839.688,2178.1863,18134.209,
989,366.1762079950562,3.6181586,,,,,,,,,,,0,0,2955.1045,4142.818,193266.62,22960.389,57292.43,1078.0403,449.24292,0,2448.3672,
990,388.23299688204844,3.6125147,,,,,,,,,,,0,148.93423,13931.527,1781.7253,0,0,0,213.91388,0,380.42975,1081.2566,
991,418.2801196741688,3.6191673,,,,4,,,,,,,0,306115.97,0,176526.11,283114.12,10925.499,18697.047,14367.518,4573.7715,2243.232,31525.96,
992,767.4194187266411,3.6183207,,,,4,57,[2M+Na]+,,2,992;993,372.21507,0,59580.305,0,17646.873,35634.266,54.590427,587.26276,830.4027,0,0,3066.0835,
993,373.22234591421073,3.6189582,,,,4,57,[M+H]+,,3,992;995;993,372.21507,0,632608.0,78368.21,285005.7,677195.94,16332.629,28555.154,29267.34,5937.4453,2639.3958,49400.934,
994,404.2645535465556,3.6177833,,,,,,,,,,,0,5990.7964,0,2390.2893,0,198.74677,629.4089,368.16626,0,233.52155,0,
995,395.20425534345776,3.6194217,,,,4,57,[M+Na]+,,2,993;995,372.21507,0,267354.1,105659.234,165751.38,201303.25,7281.6074,19646.633,47294.152,7036.574,1246.3159,42362.89,
996,371.130737921453,3.6146703,,,,,,,,,,,0,0,0,0,0,3468.4219,14172.844,24.269747,0,0,198.94592,
997,504.2438627668059,3.6198666,,,,,,,,,,,0,0,0,925.1542,0,0,0,6679.442,167.1402,0,0,
998,135.11697112554788,3.6187184,,,,,,,,,,,42.034504,23222.201,0,14804.025,0,955.85266,2161.9497,1173.0153,704.4116,217.13396,3542.3833,
999,270.0972825181918,3.619989,,,,,,,,,,,0,2988.1096,0,35605.83,0,1143.5505,1360.009,3809.3235,251.08415,2302.1692,1375.2661,
1000,476.2134400886823,3.62319,,,,,,,,,,,10.187944,0,0,14974.683,0,0,0,56201.094,1613.844,11.667959,55.11799,
1001,291.1258472235455,3.6254325,,,,,,,,,,,0,0,679.5214,844.15155,97941.4,0,0,0,144.65808,0,0,
1002,204.06603388204192,3.6301565,,,,,,,,,,,0,0,0,0,0,12115.745,0,10.517994,45.341026,0,0,
1003,411.1777448262443,3.6266224,,,,,,,,,,,0,8312.763,7941.8804,8793.32,0,798.58655,0,0,0,65.469925,0,
1004,219.10092711223572,3.6401238,,,,,,,,,,,0,33.935005,0,0,0,0,56.00762,96.47757,0,42288.812,0,
1005,568.3328903177764,3.643894,,,,13,62,[M+NH4]+,,2,1032;1005,550.29917,0,87.92572,0,486.77808,0,22746.85,10554.659,3992.4536,454.84344,3398.8472,11104.304,
1006,945.266004656337,3.6470478,,,,,,,,,,,0,0,0,154963.45,0,0,0,0,0,0,0,
1007,967.2483490299574,3.6470478,,,,,,,,,,,0,0,0,5691.0005,0,0,0,0,0,0,0,
1008,193.15883053920425,3.6483319,,,,,,,,,,,58.355846,0,0,42554.973,88290.945,0,0,0,0,15635.115,0,
1009,504.1139000550221,3.652998,,,,,,,,,,,0,0,0,0,237.91743,0,0,0,0,111597.45,0,
1010,175.1482537404298,3.6524825,,,,4,,,,,,,0,27551.725,0,14579.707,0,5343.282,0,0,0,397.3225,0,
1011,766.327291938114,3.6538413,,,,,,,,,,,0,121.15001,24805.873,10667.058,0,0,373.21478,0,1052.1862,0,76.47961,
1012,287.0547213089069,3.6603003,,,,,,,,,,,0,117.019455,161.7577,1779496.4,0,41.114677,179.40631,12777.122,345.82602,128.965,159.56339,
1013,428.24917922820293,3.6595922,,,,16,64,[M+NH4]+,,2,1013;1030,410.21533,0,5036.781,139992.1,426326.25,0,0,0,64.75206,0,547419.8,0,
1014,433.11365829503137,3.66244,,,,,,,,,,,0,0,183.02606,3531592.2,0,26.718426,0,46610.39,2936.3276,0,80.21591,
1015,660.2503590861663,3.662394,,,,,,,,,,,0,0,0,0,0,5675.879,0,0,0,1986.4012,0,
1016,526.2500573945321,3.6654167,,,,,,,,,,,0,461.12805,0,1545.9933,723.1417,0,385.24234,0,0,0,23772.844,
1017,233.15357338848563,3.6639142,,,,,,,,,,,0,179.92462,557.58936,0,6085.3154,132.88017,0,49.907608,0,173.6209,83.50529,
1018,556.296760113631,3.6688776,,,,12,59,[M+NH4]+,,2,1019;1018,538.26271,0,500.04346,568.02246,1448.3931,525.62946,0,0,26132.664,1843.2281,97.21727,15403.051,
1019,561.2517062760735,3.6699011,,,,12,59,[M+Na]+,,2,1019;1018,538.26271,0,358.5885,507.46045,900.1002,177.30386,15.924141,0,22267.062,1761.278,58.486305,10202.154,
1020,455.09513495532036,3.670779,,,,,,,,,,,0,0,0,218423.97,0,0,0,5637.1816,87.24889,0,0,
1021,621.1819097653873,3.669154,,,,,,,,,,,0,0,0,63473.926,0,0,0,0,0,0,0,
1022,769.2675285483322,3.6845698,,,,,,,,,,,0,3807.3477,86.98233,16926.56,994.7644,75.585526,9748.062,651.8651,747.6909,1611.9132,2955.0464,
1023,439.15813674825546,3.6919386,,,,,,,,,,,0,0,0,17203.854,0,74.12361,0,0,0,0,0,
1024,255.15695008144866,3.688642,,,,,,,,,,,27.06034,1230.5999,2831.942,5022.6514,0,849.2287,993.95667,5966.536,311.64377,295.67,8084.909,
1025,335.1600846426202,3.6898983,,,,10,67,[M+H]+,,1,1026,334.15303,0,1570.5563,18248.625,13933.305,24813.291,491.1441,3029.3784,10682.945,0,1581.481,10552.505,
1026,357.14246863149424,3.68804,,,,10,67,[M+Na]+,,2,1025;1026,334.15303,0,185.03192,3273.1562,5926.3267,10600.46,39.448143,0,1278.6569,0,350.12683,1656.7493,
1027,434.10846633859995,3.69386,,,,,,,,,,,0,0,0,0,0,2139.672,197.98566,0,0,31264.186,0,
1028,476.2494058291576,3.6956928,,,,,,,,,,,0,159.3765,342.1267,1733.1743,0,1050.1162,8148.0,94.5688,82.24481,19688.746,468.2814,
1029,843.4192426744297,3.7018497,,,,,,,,,,,0,0,0,12297.42,0,0,0,0,0,0,0,
1030,449.1784706509234,3.7078903,,,,16,64,[M+K]+,,2,1013;1030,410.21533,0,274.0003,15.416552,17671.762,0,55.34823,0,74.49816,0,13372.41,0,
1031,456.2806488611324,3.7039285,,,,16,,,,,,,0,273.8084,15.234789,66385.07,0,111.80219,0,0,0,123078.414,0,
1032,573.2884936641286,3.708104,,,,13,62,[M+Na]+,,2,1032;1005,550.29917,0,0,299.80103,0,168.2232,31379.2,104609.98,8860.688,32130.945,12075.798,19274.05,
1033,366.2122203743266,3.7029366,,,,,,,,,,,0,144.33067,34.817474,240.7525,0,295.37384,0,283.20438,67.47535,15287.354,222.78526,
1034,453.1733895612284,3.7127903,,,,,,,,,,,0,111.757195,0,554.3392,91250.195,0,0,257.30063,0,0,0,
1035,551.2483520811093,3.7093685,,,,,,,,,,,0,0,15.57133,0,0,15.621653,8001.67,0,33.809822,0,0,
1036,616.3552929783822,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23106.701,0,
1037,638.3371456260429,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27689.805,0,
1038,661.4131966910365,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11473.057,0,
1039,440.2501829033982,3.7301934,,,,,,,,,,,0,1588.3624,118.64436,0,0,3143.148,0,731.3178,77.05165,57777.066,0,
1040,445.2048668621069,3.7266877,,,,,,,,,,,0,726.4867,0,0,26.325874,684.13,0,550.511,0,13361.874,0,
1041,461.2376957145921,3.7294974,,,,,,,,,,,0,0,0,0,38.55674,26849.592,2265.0906,257.95502,316.1838,3673.0425,320.2694,
1042,478.2647479613817,3.7299123,,,,,,,,,,,0,0,0,0,548.99786,8171.3975,1006.51575,83.95019,206.8347,1246.6228,276.36685,
1043,483.2202485863662,3.7302835,,,,,,,,,,,0,0,70.62484,0,659.8751,8409.577,457.02338,76.68659,131.58017,2235.3972,245.30426,
1044,627.1906778812045,3.7362616,,,,,,,,,,,0,0,0,9299.477,0,0,0,28.282465,359.80148,0,0,
1045,267.120897160458,3.7393124,,,,,,,,,,,12.384481,64.82802,139.25812,0,0,0,0,84.2106,228.62,673.3354,26307.25,
1046,592.223329531756,3.7433155,,,,,,,,,,,0,0,0,5163.5215,0,0,0,7376.0967,301.12683,0,0,
1047,163.03891323303637,3.7443247,,,,,,,,,,,0,1799.3495,463.54697,1881.2415,3835.87,0,299278.72,1864.419,628.8527,16394.71,1232.0703,
1048,181.0495723227381,3.743395,,,,,,,,,,,0,758.50287,199.15878,756.3285,909.9264,0,93355.12,977.11676,377.95642,0,594.6671,
1049,325.0919836424354,3.7459853,,,,,,,,,,,0,724.0574,102.1289,0,783.6078,0,224667.92,100.669754,0,0,124.811775,
1050,357.1885100455021,3.743416,,,,,,,,,,,0,267.8513,179.88564,333.6745,0,0,12520.6,446.12155,1814.7572,0,363.4245,
1051,477.21174982637325,3.7422523,,,,,,,,,,,0,0,0,0,18.335087,0,14326.514,0,0,181.09775,0,
1052,513.2321974413574,3.7394207,,,,,,,,,,,0,0,0,0,0,0,23075.803,0,0,0,31.690939,
1053,535.2153755467432,3.7416353,,,,,,,,,,,0,0,0,0,56.883423,0,231324.69,0,0,0,0,
1054,371.14886480151114,3.7404356,,,,,,,,,,,0,4097.899,961.4768,18402.889,2303.8608,0,1670.6648,1176.3329,1216.072,933.288,2797.0034,
1055,495.222228574235,3.7455091,,,,,,,,,,,0,0,0,0,0,14874.602,107356.79,0,0,1710.5518,52.863678,
1056,392.2278765070079,3.7478142,,,,,,,,,,,0,0,365.9332,5872.157,3850.628,28463.576,34099.41,1439.7543,0,1606.144,2258.2578,
1057,436.2179398445359,3.7500782,,,,,,,,,,,0,1025.9109,0,0,449.65494,0,133728.2,747.34845,2995.1145,0,365.38397,
1058,464.249036187791,3.7508419,,,,,,,,,,,0,57.353752,0,0,74.191666,0,9493.805,0,198.80844,0,0,
1059,493.2411315031031,3.7527895,,,,,,,,,,,0,713.72406,207.08905,0,303.63858,0,0,30.713902,6437.177,0,25.59928,
1060,246.1119648528566,3.7514172,,,,,,,,,,,0,12.787991,0,49.05169,0,0,0,0,15.770954,0,10783.246,
1061,430.14684708868134,3.7549493,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6089.1235,
1062,300.1205951629021,3.7582958,,,,,,,,,,,0,0,0,0,0,49497.824,0,0,0,0,0,
1063,462.3055850989243,3.7597702,,,,,,,,,,,0,3373.5508,0,2695.5398,336.2661,0,6068.212,381.7351,0,14956.264,1108.2205,
1064,439.2298776928445,3.766111,,,,45,,,,,,,0,46334.223,607.00305,57176.023,2038.0044,0,55005.79,4075.104,0,37653.19,0,
1065,219.17418917633512,3.7661679,,,,45,,,,,,,45.19522,9666.961,134.04749,8349.692,648.81445,0,12766.172,1078.6863,0,18560.54,0,
1066,487.1207644006915,3.7730017,,,,,,,,,,,0,0,0,0,0,14.408285,0,0,0,6622.2974,0,
1067,457.2066210328982,3.770256,,,,,,,,,,,0,55429.086,680.9263,5252.958,0,0,0,218.19061,0,0,50.05705,
1068,308.17015792405033,3.78712,,,,,,,,,,,0,448.1153,0,5398.53,4702.448,0,0,2664.5957,22.119549,0,0,
1069,411.1615657728009,3.7821362,,,,,,,,,,,0,0,0,4921.2607,39021.887,0,0,247.51688,209.78937,0,20.758835,
1070,901.369666343323,3.7851472,,,,,,,,,,,0,0,0,0,6373.892,0,0,0,0,0,0,
1071,923.3511674914994,3.7851472,,,,,,,,,,,0,0,0,0,5118.4966,0,0,0,0,0,0,
1072,291.14362807067056,3.7866511,,,,,,,,,,,0,844.16547,19152.621,10730.179,10256.315,0,417.65396,10680.416,0,453.9898,0,
1073,441.245821692629,3.793127,,,,,,,,,,,0,23672.816,0,14722.752,4096.729,0,0,26082.205,37672.297,0,270230.12,
1074,436.29066803188,3.7959034,,,,,,,,,,,0,2091.6123,154839.11,3072.9238,828.834,0,119605.42,1664.8448,3730.6,0,0,
1075,470.2384479169375,3.7970514,,,,,,,,,,,0,0,0,0,73.854904,0,0,0,0,15250.921,0,
1076,439.194692114404,3.8024423,,,,,,,,,,,0,63.351185,0,0,0,0,0,11462.454,8358.404,0,0,
1077,447.1626935679105,3.8021183,,,,,,,,,,,0,0,0,0,189.10968,5947.2583,0,0,0,16331.722,0,
1078,408.25940418458686,3.8091488,,,,,,,,,,,0,560.13696,1794.4553,3489.9749,904.1367,2596.2344,7466.013,1398.2974,1087.6001,4542.6963,8012.537,
1079,413.2146938446037,3.8096986,,,,,,,,,,,0,2417.4514,0,11176.455,2993.1187,7935.325,0,6322.5103,3518.0952,21027.309,13636.599,
1080,349.12567899887716,3.8145638,,,,,,,,,,,0,16.446571,0,84108.016,31.077936,0,0,100634.87,374.19098,0,0,
1081,365.100620009604,3.8156934,,,,,,,,,,,0,0,0,6875.688,0,0,0,8113.543,0,0,0,
1082,165.09104560434284,3.8145003,,,,14,,,,,,,63.043922,148.73775,208.04929,25621.465,148.81631,86.764595,0,52321.504,235.71465,132.22305,113.1729,
1083,344.1704782148226,3.8144262,,,,14,,,,,,,0,0,207.14053,50711.777,90.49032,0,330.16388,106864.516,225.8701,0,0,
1084,372.2025748726238,3.8175676,,,,14,,,,,,,0,11.634479,0,22734.67,118.33466,0,216.97961,33305.74,90.01584,45.689392,32.243797,
1085,675.2635394830752,3.819348,,,,,,,,,,,0,0,0,0,0,0,0,9468.826,0,0,0,
1086,556.2022571651581,3.8264444,,,,,,,,,,,0,0,0,215.2879,397.79248,1971.2366,81.20385,0,0,27292.424,72.81256,
1087,240.23211517327442,3.8319223,,,,,,,,,,,43.32966,12.304791,892.1018,0,55587.992,14.226362,0,0,657.16364,18.6136,0,
1088,242.24779340913767,3.8270288,,,,,,,,,,,0,0,406.93158,475.5796,116362.18,0,0,0,2689.7463,0,0,
1089,603.2988105711293,3.8330197,,,,,,,,,,,0,396.70166,1026.6279,1534.635,4027.1829,2149.8066,189456.16,498.57166,0,6435.6646,245.51619,
1090,554.1858111615937,3.8283374,,,,,,,,,,,0,0,0,48.277634,338.5869,765.88965,0,0,0,12087.486,39.28576,
1091,441.1731977622508,3.8345866,,,,,,,,,,,0,0,0,155.44211,558.496,14408.016,83841.21,0,0,0,0,
1092,563.3061938632052,3.8349047,,,,,,,,,,,0,0,293.19983,301.22202,1253.4609,789.153,71167.97,85.95939,31.645508,1154.9987,55.487625,
1093,581.3159953921581,3.8359668,,,,,,,,,,,0,17.620872,327.9516,398.37244,2076.5652,1235.9912,101134.14,52.88056,0,1591.2798,0,
1094,245.0807763369569,3.8424377,,,,,,,,,,,0,1081.5349,268.49054,289.85522,16.254364,549.9244,74.11429,248.15944,927.99744,1380.3862,7213.1284,
1095,218.21147555016466,3.8507636,,,,,,,,,,,735.6588,495.67224,142462.64,355.66483,338.58414,810.8191,527.7545,11092.948,23493.148,16885.309,223.79463,
1096,174.18528944935656,3.8571427,,,,,,,,,,,470.52286,364.59863,12685.15,281.6256,243.15143,680.03064,449.7209,16210.802,6520.0947,7815.869,282.11755,
1097,580.2389084275987,3.8624513,,,,,,,,,,,0,0,4306.572,0,188.83052,9524.515,14802.874,0,0,1978.7336,693.1154,
1098,374.1813966913357,3.8715634,,,,,,,,,,,0,0,0,13727.424,0,0,99.79077,116.90845,108.988525,0,0,
1099,432.0930380356708,3.8711526,,,,,,,,,,,0,0,0,0,0,627.5154,132.80524,0,0,10155.16,0,
1100,335.123707685705,3.8738012,,,,,,,,,,,0,1985.0432,5072.3286,0,3752.9868,7076.8296,21706.758,875.6001,1023.0414,2094.9402,1706.8428,
1101,459.2222387564108,3.8813167,,,,,,,,,,,0,54063.24,2074.3582,24634.05,2462.1467,66.70078,199.13457,209.08522,32.242096,126.54906,895.6932,
1102,579.2201169957682,3.8816063,,,,,,,,,,,0,17425.406,1528.6447,27029.805,857.1265,1924.7133,1144.1669,3041.5276,844.5564,2747.0408,19479.562,
1103,574.2641903720582,3.8830223,,,,,,,,,,,0,2715.3904,718.1144,5863.488,384.25232,1553.9283,41.5207,1695.0706,0,1790.8557,8104.244,
1104,223.13282198958666,3.8860114,,,,,,,,,,,61.009903,11928.524,37696.99,37869.37,25481.938,3034.9656,8590.636,10537.849,3516.3804,60095.316,38226.508,
1105,231.15910272781045,3.8945746,,,,,,,,,,,25.223114,417.22232,3086.3657,1089.7871,959.0099,688.5729,436.88727,3375.2417,325.2775,261.90857,5666.1724,
1106,253.1411632576868,3.8958886,,,,65,,,,,,,62.477165,1818.9841,12655.148,5518.6367,4095.4724,5805.879,6364.164,17060.24,1693.527,1026.0013,29428.225,
1107,276.2169281239012,3.8944886,,,,65,,,,,,,26.862553,975.5458,7319.351,2565.9197,1666.8848,3193.3389,2017.4768,8763.327,803.7886,674.28625,12150.038,
1108,867.3303735744297,3.8954298,,,,,,,,,,,0,0,0,0,7331.911,0,0,0,0,0,0,
1109,582.254607213934,3.8991427,,,,,,,,,,,0,15.164793,6418.08,26.788528,898.4884,790.4487,5644.231,0,12.877414,4077.4834,10178.552,
1110,657.251180911973,3.9004016,,,,,,,,,,,0,3425.6592,56.403465,0,726.796,260.79434,69.119415,56.320667,0,682.5316,6178.3853,
1111,650.3548907349789,3.9098518,,,,,,,,,,,0,0,0,0,0,0,59430.777,0,0,4186.624,0,
1112,397.1837802433085,3.9094296,,,,,,,,,,,0,103.02687,1237.7438,87.43498,0,592.5959,563.0108,1994.4541,7178.8896,690.6982,0,
1113,368.227841142783,3.9060032,,,,,,,,,,,0,332.81128,142.33815,279.27698,0,688.43304,467.73193,1538.1125,171.51476,6953.003,791.82947,
1114,146.08124632592222,3.9193459,,,,,,,,,,,9.899427,0,0,592.49316,1027331.56,25770.5,36174.387,1810.9878,7642.547,1251.3176,0,
1115,473.2353225729088,3.9263816,,,,,,,,,,,0,12.932247,0,0,0,111.61329,0,6586.049,19.3803,280.19562,0,
1116,450.26967566127064,3.9231784,,,,,,,,,,,0,0,6416.2974,217.36957,0,0,0,158.60834,1157.8943,14.012112,256.69904,
1117,455.2257263617486,3.9281647,,,,,,,,,,,0,17588.137,86315.586,0,0,77.719025,0,978.0975,49112.793,58.68216,2191.8728,
1118,406.22218754882226,3.933795,,,,,,,,,,,0,1932.7516,503.40558,4680.817,0,1398.1543,399.86945,849.4674,1290.4629,3091.0178,16560.982,
1119,290.1961921534266,3.9314668,,,,60,,,,,,,11.721041,59593.684,86541.62,76314.92,55475.418,33798.473,48980.477,68956.51,47847.723,99552.44,74499.49,
1120,304.18882247056337,3.932508,,,,,,,,,,,0,0,0,0,173657.83,0,0,14.779036,0,0,0,
1121,309.2269512843587,3.9343524,,,,,,,,,,,39572.965,14137.33,2565.9343,0,0,14656.562,0,739.984,1124.4379,1569.4286,3910.818,
1122,195.10152259891865,3.93713,,,,60,,,,,,,68.2334,28975.127,40677.312,5852.257,32757.957,4107.1133,33146.38,30982.795,21388.219,46288.79,32507.217,
1123,340.21185611114936,3.9429653,,,,,,,,,,,0,34.051353,50.45752,579.72815,0,173.39482,0,9457.96,848.957,309.1691,7850.45,
1124,476.2494223800027,3.937411,,,,,,,,,,,0,14740.263,1125.1577,0,0,874.39795,0,5682.514,71.37765,1285.7065,11467.996,
1125,331.20884254373027,3.9415593,,,,,,,,,,,21332.2,1083.5885,349.69315,938.8959,701.9158,1066.1622,0,231.52087,0,466.25287,942.2715,
1126,494.25953428064867,3.941789,,,,,,,,,,,0,86.16324,0,0,0,11946.533,0,0,352.52814,0,0,
1127,267.1203395999757,3.9397793,,,,,,,,,,,0,3337.7632,3830.4922,3684.0583,1685.4021,1516.3855,2703.2878,4031.3318,2582.5906,19234.357,4088.268,
1128,613.34320807152,3.941591,,,,,,,,,,,0,3770.8586,660.7827,680.72754,0,37.515312,0,1033.9099,5593.138,0,327.76102,
1129,635.3250628676722,3.9408994,,,,,,,,,,,0,3737.6208,769.81757,1357.3817,0,58.88762,0,1053.3469,5809.396,45.03718,642.8152,
1130,571.27241097743,3.9433887,,,,,,,,,,,0,188.32967,726.1915,295.0523,0,4642.9395,36663.645,181.74973,5729.6235,1025.5928,744.8928,
1131,505.09762935986987,3.9569876,,,,,,,,,,,0,0,0,182535.98,0,0,0,0,0,0,0,
1132,527.0794905086819,3.9569876,,,,,,,,,,,0,0,0,16502.646,0,0,0,0,0,0,0,
1133,512.1761478325765,3.9613066,,,,,,,,,,,0,0,0,78.72266,0,45884.754,14969.999,0,0,33762.605,0,
1134,453.20969170978117,3.966658,,,,,,,,,,,0,2593.3435,14813.89,3720.0479,195852.23,2328.4463,4744.12,6356.4556,5085.5244,3293.8896,49727.62,
1135,520.144875951559,3.9681964,,,,,,,,,,,0,0,0,0,0,93.4446,0,0,0,53216.47,0,
1136,448.2543419450206,3.9707644,,,,,,,,,,,0,175.34984,0,0,59291.75,291.96014,1792.0594,671.8723,696.1371,559.2339,4042.2334,
1137,481.20476139100384,3.9708374,,,,,,,,,,,0,6061.0195,115.55957,2622.1848,33773.332,58.942223,1332.4602,39.07292,11.258587,0,0,
1138,491.1190908910148,3.9770427,,,,,,,,,,,0,0,25.073313,121391.195,0,0,0,0,0,0,0,
1139,323.1829550130317,3.987212,,,,,,,,,,,0,377.845,1358.7765,1316.4198,421.37183,1208.8942,5822.354,932.24445,116.73809,367.41818,3148.2478,
1140,484.2755686310412,3.989777,,,,,,,,,,,0,182.18515,2847.5437,0,0,842.6172,4359.0244,4615.161,4317.3945,0,6178.433,
1141,490.1341121024472,3.984496,,,,,,,,,,,0,0,0,0,0,24.241436,0,0,0,11216.669,0,
1142,242.1175559275845,3.9883275,,,,,,,,,,,0,0,0,0,0,14498.972,0,0,0,0,0,
1143,282.11001439298144,3.9883275,,,,,,,,,,,0,0,0,0,0,8006.474,0,0,0,0,0,
1144,234.20640080662633,3.9922497,,,,,,,,,,,534.30774,545.00757,441598.3,299.27045,311.41742,434.0708,0,7898.605,10523.986,31404.908,343.6637,
1145,489.2307413124569,3.9933195,,,,,,,,,,,0,0,2690.124,73.08674,549.3565,2104.001,10539.248,4732.8,5302.3613,126.70203,6402.7236,
1146,625.1188960608782,4.0063243,,,,,,,,,,,0,0,0,63109.59,0,0,0,0,0,0,0,
1147,496.2743748827912,4.0081034,,,,,,,,,,,0,45.7109,0,0,0,160.25824,16009.097,0,48.5264,284.14032,0,
1148,501.2309283090807,4.0083065,,,,,,,,,,,0,0,0,0,28.712196,56.16713,8803.912,0,18.014263,243.12567,0,
1149,527.2465329502663,4.0070643,,,,,,,,,,,0,56.112038,178.54614,2208.047,248.72711,24839.793,6596.047,381.10904,64.737144,1442.5908,678.1642,
1150,466.2648867992745,4.010685,,,,,,,,,,,0,50448.227,326.97806,6996.8203,79.2689,278.42557,811.72925,2319.9722,401.5711,1322.8381,0,
1151,471.22044132381217,4.010123,,,,,,,,,,,0,10578.539,0,2049.7227,0,130.74638,432.73593,443.437,81.429535,933.2309,257.89658,
1152,647.1007538965981,4.0114017,,,,,,,,,,,0,0,0,6133.7593,0,0,0,0,0,0,0,
1153,598.3429534385908,4.017096,,,,,,,,,,,0,0,83.80717,0,0,0,8996.336,0,47.171803,0,0,
1154,221.19002421650112,4.026458,,,,48,,,,,,,8.188822,6838.3887,438634.1,18241.227,0,20337.162,0,1886.3317,32035.508,55595.68,185999.6,
1155,368.1917299691527,4.023807,,,,,,,,,,,0,69.049545,0,9017.281,12701.142,3829.3733,0,17.95282,741.4858,105.51824,448.52917,
1156,441.24596747243413,4.029931,,,,48,68,[M+Na]+,,3,1160;1161;1156,418.25669,0,47235.254,1600707.5,116192.41,40916.77,61028.617,1514828.4,10232.682,160920.42,286747.2,959617.9,
1157,457.2195930187568,4.031519,,,,,,,,,,,0,1308.8733,20766.535,3014.5264,1002.004,1443.5107,18489.36,488.59793,7924.479,6516.6885,0,
1158,203.17950953117304,4.0307326,,,,48,,,,,,,0,1576.8372,134766.6,5247.2915,1211.2522,2532.5352,71891.05,666.867,8828.674,8255.261,0,
1159,239.2005610074525,4.0307326,,,,48,,,,,,,0,1371.5244,108884.48,3630.8232,1039.9805,2012.1705,64272.35,489.23654,7571.255,6686.5684,0,
1160,419.2639377673835,4.0307326,,,,48,68,[M+H]+,,1,1156,418.25669,0,1206.5596,121607.016,3796.9868,834.22205,1179.9099,69047.945,410.39108,7582.4766,6423.4204,0,
