row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_QC00.mzML Peak area,1685365277_ALC_dbgi_QC01.mzML Peak area,1685365277_ALC_dbgi_QC02.mzML Peak area,1685365277_ALC_dbgi_QC03.mzML Peak area,1685365277_ALC_dbgi_QC04.mzML Peak area,1685365277_ALC_dbgi_QC05.mzML Peak area,1685365277_ALC_dbgi_QC06.mzML Peak area,
1783,322.1663896497243,5.83856094137931,0,5314.066974880135,5710189.466816737,527.3524225425865,1467268.724607187,0,323072.0849986988,0,2082858.1604258153,4515.502127909073,549951.7974838562,0,0,0,0,195468.40997621685,7613.407237898292,92302.71770621988,187170.11857131837,0,0,0,907723.4894785946,1169644.0490921426,2018216.3382579365,0,1623602.0508822864,0,814749.1659877907,130271.20063987206,0,129790.78102048997,16954.679032353524,22063.014277794555,0,0,4303.333723779917,0,0,345930.17392407585,602989.342953826,607976.779681425,397944.4047238298,386483.7454327993,355628.70720976125,345808.2512170756,
3151,179.06937137177394,2.761884052173913,3970470.5413583657,580673.7750266969,2.919892835453323E7,234888.53638224423,2.025293615309939E7,421736.63239481504,2.334056667988112E7,524924.598640008,1.136759471871618E7,1323702.0196289155,8.606933803128707E7,636504.6165023354,324752.9429610898,675243.3033940194,474398.03623016365,86893.91528036684,1302827.9885449326,1.1456563682198199E7,6785651.745190313,392141.7096056396,365779.8963981152,411556.2821617416,1.500117799180229E7,2.8298701001330113E8,1.7779585147288963E7,514864.95797516574,3.20108271687612E7,541536.2987362435,3.967428442761815E7,415931.6401415171,1394937.6529652765,427512.54029579146,8.013564380946113E7,1.1341445839195023E8,570537.9760596659,361480.5897621062,2.561247753395161E7,429939.2016028194,627843.0649378998,3.949407557917368E7,3.745272749077245E7,3.865245131266602E7,3.788297246334782E7,3.463635413992871E7,3.3602176501554616E7,3.1153525771682337E7,
1316,544.3120773275074,5.034676206451613,0,322549.8677495408,1242.5590603651,16413.446149283132,0,72448.03777897182,0,10976.004926608794,21282.29894585462,181900.3044350724,0,42314.50007370526,0,31967.605027380614,97062.89701349722,6941.089066098297,47815.75778697046,0,0,22366.497129408326,41581.30086294968,19624.602010139184,0,0,6454.015428394037,3171.723418217811,11090.398807318947,0,0,769266.8606745742,273247.17004522105,43973.20087459128,0,0,19205.528702189513,71925.49817531205,0,14689.792502881823,0,65069.42801093449,58576.46527438714,62007.591923068736,57525.87659157087,57699.004446285064,56750.096488305,47808.68867250259,
2305,330.0822003235194,2.2265667952380954,0,0,0,9107451.513803836,0,5556463.505490796,0,1176328.3798218856,0,0,0,247120.0765859709,1534047.8295398366,117018.46412254963,54899.06753242422,1.1694867368046723E7,0,0,0,5985096.246009216,3916043.093666022,0,0,0,0,0,0,8733549.938924469,0,0,0,7559657.941830296,0,0,153689.99871789193,4455587.937608494,0,0,0,748073.221752825,939549.0373662192,863686.4564271896,735934.3277895416,697386.1669023728,618531.5044567562,727525.1755031702,
1379,351.21482965099096,4.7531982500000005,80840.60237012562,374367.38435879216,401300.2368595136,741743.2027895375,300452.6780295664,2294149.336431274,164821.14441398552,338351.7025204945,178974.23466135323,73759.86096947144,122292.0999421817,200852.68474827064,1071672.6352083606,174290.50379445666,817271.8914539116,348355.6934041487,147454.56157796897,543293.2461049596,92944.9304697432,193464.13676549506,618044.8376296881,233168.15132461418,289075.7158508566,1.0291623752891973E7,1440354.8604006344,131120.77269824618,1237743.4500985418,626257.7991410416,310091.7909931203,153370.57678291947,13868.905438122694,310208.97176903195,83469.36686907582,75887.10569579905,258135.51333124572,125189.72165723814,77027.93563285348,209365.88899093118,6133.45073885481,1979258.09800941,1810030.3764792217,1875176.9283205057,1816684.5025833603,1635017.666337119,1539908.8160806953,1473451.551788474,
2343,610.187444070153,3.4705054121212124,2212370.958994326,3683.213884576189,0,2860575.148679655,233719.95966921025,0,9966636.146726182,34416.91839302862,128918.90804648482,0,0,44107.860303963105,158130.5519026442,0,127362.23504604079,0,124100.17516827793,0,7019880.164952342,4973.351001007296,0,0,1587002.3232173498,1.3211510195593314E7,2779981.4513477497,997.164962709232,0,4894117.434986981,471935.32043122966,10017.688762549065,0,0,2.118166518448154E7,1.3938272697934063E7,41038.11492471253,0,6250429.954301867,3578.830382639682,34608.50683870829,3155750.9042346133,2968743.439656935,2980167.3810828486,3165631.479289421,2370045.5082144514,2549899.211018971,2522425.5953668924,
2584,382.1498486473792,2.906526436666667,0,19100.61058065848,0,0,3802594.5300361887,0,6358117.435327102,0,6350342.484269879,0,7615975.977463858,0,4880.823094325723,5272.183339467823,14024.593283004135,16842.87647205046,0,0,8137678.787569091,0,7887.094786757931,15645.466047714865,3845446.2055465053,33659.92494214478,5719914.382977511,0,179177.2529292311,0,1.081540815135019E7,0,0,1705.8933151640515,14289.714474362556,3623834.506472838,0,46913.55697778584,5347057.435020621,22524.138320399194,0,2815988.579435617,2689707.1343937293,2752552.527841749,2591731.6543589216,2366870.866548593,2366875.228230963,2182062.8575776024,
4192,300.28968089972653,6.804231162790697,24935.611776575628,42737.237662187355,4952.097191527996,28112.47834798821,0,19738.753435974806,13875.314314274583,29390.446579098367,4778.382212563561,24407.329480898643,0,47288.87914509961,52345.1734570516,38431.27147149931,51286.99439222632,552996.6852035269,31463.373179490085,9462.22905524869,48304.63041068574,52855.524671510015,35011.0935678167,88276.0915446961,16725.753332722037,32555.419490715605,3753.384629809835,21414.18229141612,0,85582.25110619886,7636.034431069566,11566.79711659238,18484.93785056391,3619573.4720921186,24785.933572351583,17019.992923096816,50956.38519317806,29401.602856701902,17651.21317268132,82428.63086789138,5730.85542566151,161758.5136837035,179585.90046283667,201652.6482520497,166058.47931421758,169787.67068041256,141221.13872305868,139892.08127690043,
2988,439.3557195036637,4.626179176190477,0,0,64974.70195980896,108219.74662577028,0,1202419.3400028944,0,33013.05445796738,671109.6161260429,25851.213417660845,0,123172.3083758326,0,0,486451.1389833982,0,0,0,0,0,145582.89347589962,0,0,0,0,0,55183.156035633765,0,0,155019.9279187354,52999.83507049114,0,0,0,33754.28276606147,142819.5635913774,0,0,0,186023.51461553795,171498.1772264095,73436.1010113685,167266.28665622504,92247.19936702083,118667.71688435011,96913.85867998816,
463,559.2153148997668,2.6670370615384615,1344243.4860663107,0,0,0,44666.90772303438,0,0,0,0,0,0,0,0,0,0,0,0,60701.486724936294,0,0,0,0,0,0,0,0,0,0,201361.57172993006,0,0,0,2009268.0616849177,211925.72450496085,0,0,0,0,0,55687.721476921215,32419.178775550994,60030.65624290498,27658.6437257378,25160.36205372642,46024.812012950104,13929.793691847633,
1150,359.1701764414603,3.002149108695652,418782.1055611679,1279374.3008262024,0,797148.8779854467,0,1671012.2830958567,0,2028113.773529876,0,12128.82486908196,0,602177.49863784,1240353.788670291,1147999.909523884,1256379.1692902127,61589.49363817656,0,0,0,451212.58505067934,563908.6917228381,459200.85620486643,0,0,0,1260595.6851345636,0,1178257.9467835391,0,18549.524359555297,11718.530596623257,362359.24520678236,0,0,518899.6517456401,643516.204933238,0,250090.2432036563,0,0,0,0,0,0,0,143206.38191672158,
4488,763.3511132925196,4.869115687500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920683.0434827512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10744.715662539636,8899.630516192186,11319.753488749599,10794.204703193838,10010.290090019498,7282.2416460673285,6264.681970944609,
4093,236.07948594690015,1.2145213167500004,738121.6035443697,534925.2076497425,4.6915088186686076E7,1382319.004456547,1.230414189390527E8,0,3910957.671063938,0,4471170.213564782,0,1947268.3039556213,64868.56490647258,0,22845.853849547027,1.4396117330328198E7,7467306.44671519,1986686.3201748843,1.4034681287322834E7,8576446.107236087,1078663.5969641607,3459317.385717943,242191.35634265497,9.638631492578502E7,562672.1568550407,8391655.094176564,0,3.053359948086844E7,4379350.427813216,3.680313689002345E7,5377547.061130932,0,877064.7317024725,1.457682665908596E7,9534832.631741736,3856467.5847462304,3480425.689988356,2105519.854324518,3940121.621335781,7066.468971184151,4079738.3475736743,2903132.980952869,3191794.7989406367,3613552.893414504,3970032.693762026,3543653.8075516634,3354150.595420208,
5000,371.09716677441685,2.460280751851852,908778.8595828977,0,0,23064.058408465302,0,0,0,33446.485646305555,0,328946.9672354114,0,69481.93062012261,6382.513572739757,0,14312.505652973216,225699.17499054899,401339.0740243991,0,0,34462.32043429725,23166.554797889592,116537.1342079508,0,0,0,0,0,28883.14534033892,0,1018777.5783874206,221328.09594113703,5047.636933924846,3501239.6238867682,373697.6744396375,0,53418.14403814152,0,104847.73733874399,0,126817.26124819933,229922.27962341183,219939.00951029814,140668.34592690883,143879.86646015596,113111.52344889306,102589.102947788,
3486,294.14850956446185,3.8609371749999997,0,0,0,0,0,0,0,0,3621166.8028045185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39153.397136823005,59393.2281868359,64409.79067277065,63198.85057357921,46849.46044501184,19521.384148283312,25189.543502222063,
1681,409.34665397652225,4.659099899999999,0,0,2595388.1800291613,169007.20019786546,0,32601.93672311066,0,588.4301052282028,1041676.74824816,0,0,0,0,0,5060.132017133712,0,0,2324857.9109045747,0,0,45724.70635631413,0,0,0,0,0,825788.9590561949,0,0,0,0,0,0,0,29636.21769753337,76125.90569421995,0,0,0,345745.05973691493,471153.4755220895,418211.0747314793,296958.490304544,275961.60696311673,232988.37491752976,494308.12344370555,
464,365.0636758565572,2.3701043866666662,1209259.4877131819,970182.2139640157,749512.5282462665,5269638.356659281,753368.2358470627,758820.2801100402,319003.3807815691,1124334.8391380322,431604.4259104685,4352563.665330309,174854.45561900397,1644385.64554067,1831233.7590967168,1227631.6865470228,4115297.857045902,595896.7596625505,3582618.851832047,1810210.3590302896,825811.8833269818,1417310.967312102,3142207.1522123446,989123.2155778891,1.0233255758328212E7,1134436.3363056576,6123682.012588642,641820.9200059351,1141973.4376537073,930311.9059465411,453638.3666473226,8079302.149715832,3942480.9555470683,639616.6097255456,3244459.9306037407,2296683.5141118574,2952711.8378185965,2176836.215110591,618661.9872463363,890771.1517534397,0,2254298.2499221354,2058047.4000219838,2418945.2200948815,1923070.1335556342,1993028.03110938,2443511.6117849923,1779124.3418143035,
4921,457.3680127079548,6.861051890000001,0,0,994716.7034387324,0,0,0,0,0,5922.680556884674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914527.2025702741,0,0,0,0,0,0,0,0,0,0,0,0,209621.29697152678,278968.02494697185,243138.10333367132,232306.13158647149,179448.97277464066,175627.7322049713,154427.5244255066,
1540,206.11764432585792,2.1603728903225803,25683.847374114495,0,1.6697111268092483E7,0,2801106.215136411,67097.09427986188,3591243.150458975,0,7073690.061689118,0,1508579.9308153612,56256.197494198146,346041.4865540481,0,1090634.011974708,19753.4252007247,0,658482.3468915166,1596223.5632651763,0,0,0,3781438.7889387147,1261611.1483286687,1.170609298666759E7,0,4289201.443196196,7800.804293027219,2677855.891163672,0,0,11930.688985520479,15818.68187340751,24381.61605026976,0,0,17878.133300897884,0,19513.743566474146,1978946.09525474,1951528.2202252,2039574.486643085,1822717.7237299115,1818724.6242204418,1644362.3288772902,1583049.1781015056,
4523,317.1956661150258,4.2458541666666685,58784.588359020345,0,24241.691091940687,0,40383.638992571025,201908.58808498512,0,0,60147.546967976305,35566.75409819555,19430.27800927114,119329.65472057574,23425.027013519353,2652.9894132919962,1851.6889543725822,17989.334108813033,2215.5736561317963,177123.75762907072,35973.902392122094,28331.400703249266,11269.621208251885,0,16149.69910783384,85025.25664322179,148780.44094200112,1585.8415165107717,91420.90841731433,9506.78062801576,197218.6522694404,21948.786275998686,125958.58780034674,15871.627503145115,55816.34128484666,5114.256354102557,512298.023855621,10992.833468518176,19556.767050429313,0,0,51394.525765728795,47997.4621284931,56090.02896661563,47966.14363362615,38175.83950674845,36723.35747776143,43446.62116090996,
4551,935.2447961905624,2.4978770562499997,0,0,0,0,0,0,0,0,0,0,0,0,0,2144811.4813436884,0,8244818.473037815,0,19199.092531406433,0,1.8342062994989995E7,0,2.3099292128734704E7,0,0,0,1449185.9716722548,0,0,0,49695.075182144305,0,5612752.136436617,0,0,0,0,0,2.4445506352430735E7,0,4147311.1222487465,4142478.164169398,3953681.445992949,3576280.0667192284,2798148.285528721,3221762.890923683,2399872.2150563984,
3457,584.2191136970422,2.5353117809523815,35129.917285464675,0,318950.2065702634,0,173672.7077501943,0,42891.82590000026,0,1980132.7943089851,0,2338591.178812723,0,0,0,0,0,0,1.0079960957003564E8,61777.81256626251,0,0,0,584200.9650029481,340535.7445367756,0,0,0,0,710728.482337387,0,0,0,26097.745776012143,702966.2386527144,0,0,47577.41202276673,0,0,4133411.543048038,3995957.368251567,3793202.6551759294,3598593.0874079736,3262430.117641892,3097070.594692949,3089069.756129189,
3507,388.1992628744667,2.6603491177777765,1595041.9228349766,491947.1800226767,178283.36470375716,127907.01011476177,463413.6586324321,936830.3219836671,501178.81270227674,538719.7685566092,657002.1777294626,303517.06356457615,486825.6249798922,472246.7759200162,195184.31460108008,835860.5053378049,855005.6928106898,885407.1949426027,42773.72544356305,283043.1528611957,552431.1108892763,366809.0386656076,682124.0099322125,209733.45158679367,209207.34274690665,233256.1644249055,226327.75750481218,183535.13639531372,66347.45772018719,530137.500290532,336352.7840573556,1662476.7525160154,41951.209577695416,650469.3342663619,452631.6186417039,1394251.6681333685,3618402.961661714,463334.69394755136,193252.10453437845,322308.40161688713,0,320897.29745375307,210637.91370400682,472645.23052229395,304877.9402751207,242519.34455414044,282392.3486805609,239559.27307154797,
2710,418.1359422810807,3.377025118918919,0,20588.279558885937,0,161995.6686405713,662289.6041167747,27221.337817324194,1.4509750576407595E7,0,117485.9384763038,0,365252.56577007123,4498804.44033175,114601.0019385997,0,118735.10896937687,22688.394675743817,8550.046026280894,135146.08097200812,1.8384642657037042E7,30534.40852997322,13004.352725343833,35735.2872696435,957007.4720341649,0,151831.95437221666,16498.890794624993,0,7316.465412978651,6953243.656272834,2851.826023161664,34244.290325111724,93925.06457596665,0,78828.51801046386,24560.9201688746,101409.20706067988,1.8850460966782883E7,18664.740660262734,0,2390015.40943873,2538479.840629953,2738975.8150710603,2586697.186442968,2196184.8243074818,2296456.3784153685,1640060.6667124568,
2945,334.08963093226413,2.040688754545455,0,94579.62188316681,0,0,0,2703166.4869902134,0,18397.96027414434,0,70226.86779696151,0,131428.36160727896,14275.157875778305,0,87300.34578201635,0,96691.96066730526,72947.23488868939,14133.959708519167,0,30880.232715374103,0,0,64323.51141296516,0,0,0,0,0,26706.04652377095,62778.05224398726,0,37727.42215693346,0,101063.62843166049,0,0,0,0,123050.51725703973,64960.78760531253,36645.09586795329,101672.8094449793,80981.8176546976,0,114680.88920812747,
1760,817.2736088852175,2.984979443478261,527455.5025833264,0,6582117.434593359,0,9395711.225231761,0,9117512.637386315,0,3586582.3641605563,0,1.0174371964151554E7,0,0,0,0,0,6432.214000127952,0,8661135.059792558,0,0,0,6831211.202006035,2847741.449429543,2738629.5636231564,0,2653090.6724621025,0,8126084.467188962,0,0,0,2755371.398174822,8520310.153918399,0,0,8320251.445831018,0,0,3724544.238590849,3664515.2142638317,3668475.1179294367,3438492.7063249275,3235309.2913704393,3496966.265717468,2799147.9878876964,
830,292.1755925839951,2.0855297931034484,204491.63931257726,0,0,20973.163957130997,89972.71372054721,24009.076455597562,281941.91720335,0,99497.44195263335,0,27808.806241025322,0,0,0,0,37672.31147604849,3277.284859382862,3872959.0497636967,150797.01514521375,33725.44277136284,10176.260757591566,0,217758.97173325764,231181.30419105475,0,0,0,0,10231.766522050999,11551.123446090907,0,13289.790648573964,28740.576169031265,1116841.8337113205,0,7766.694105380542,197481.39150610613,0,1152.8250722728421,21602.249209335994,13746.572424790993,28941.220823238087,67692.83455666341,0,72445.73061482859,33789.244308574715,
4808,370.2955449033041,7.449914295348836,24971.7005661636,6792.181269856828,26204.90052234551,8067.249552396801,62918.548392214005,850.1681096449106,12757.317522130494,0,14631.925484129653,13938.937112275053,92150.828977282,0,1620.243845815409,1027.5797099852489,3241.49973543315,17781.781860798696,8198.58744136592,165343.4440691505,19363.617987143192,18881.162179305633,8724.832858282974,6718.362453249344,60997.778013034105,3296190.735057312,81288.25289841092,1726.3946374798866,143737.4811190161,7048.834214740525,54698.979936685726,86766.84164528165,3579.4332348688413,72382.90933100163,123029.62128974897,6960.316373595684,5812.247718814603,16145.33196820753,6939.685543128867,4110.803025139916,0,121589.44763674503,127490.01202391741,124001.17241906091,137860.9468091717,113666.35152119792,114391.46730836094,113979.72801480012,
1339,249.18490283577395,5.362580737209301,10832.114094375174,313591.7610157512,29021.245490201276,102135.3496798599,53012.485459292846,33471.93667054517,8107.48601199551,148101.09802872755,165858.72586840033,0,2929.11874373886,59570.35080303562,77109.00933330764,255950.9652528878,214086.71816202995,686040.9700839317,9597.76187920375,35217.14798154511,4285.175258693875,80598.21373173523,78458.7594454039,1205759.5344089668,16537.910832776863,38329.19745355083,11916.40334772215,78164.00170401958,21586.770936127155,369700.5150159307,81083.11056607423,0,0,1335987.726933413,9655.077092510168,8303.134815340385,44819.213316408626,36217.16371285387,15624.124752117472,77804.4470787323,10511.12814764075,185333.26438046395,171639.31179585386,164832.14983956827,172472.61921324016,167464.01681533008,140846.15831711696,149777.2595683483,
3088,461.2357960169788,4.921777002325581,124831.07918493438,48832.5191295534,110224.4836456572,11531.837356061595,16617.223789371244,509664.390286682,140158.499161831,3035.1077945198836,206174.14258928987,49858.50658638445,0,64838.096061320066,20026.652020414458,22612.60755485699,27209.12134346863,1584.5261202749962,8388.410482324089,118079.57516530433,161529.68731950934,18218.474958438954,149900.36352046827,66675.1815225357,2049.950179500906,25508.247056522705,0,57566.552900497496,95743.93146362234,13121.892740841395,126492.6255277215,10397.417437738497,144958.18911894292,8049.553838699047,404831.8578311567,101488.73349045019,311995.75291320606,80820.13149243194,443981.2030389285,84423.90563063834,0,116282.14295625268,147437.66196876593,123694.44214241106,131097.91339532877,127157.60543678762,126790.5081861706,116774.52437808245,
4676,611.1607835818718,2.8907205659090915,3503825.2223803867,53293.214257764135,1465470.3826445038,1168248.4225670886,1.4027237104854934E7,394431.836042079,238073.28456152353,475037.0812313053,6409422.855775031,2.818598730904386E7,7532626.144482373,878635.4095095654,1.4278459342768908E7,2381875.504742509,830621.266804926,571703.7034540392,1459454.7180998158,840898.7830784362,53089.035867702274,349117.1805971806,2304.9869124844563,1856516.1127629338,1.132978523222754E8,3.1933823146753773E7,2382090.8489236375,1776391.4658678998,2.9456438954992533E7,2887976.9783265083,4945486.952311041,2074665.9070253887,1.5404559400672348E7,983197.1888512823,2154412.701357784,2890084.319251354,156651.82003816566,0,169532.7878062346,1299060.368550316,0,1.883230070902823E7,1.77380181346745E7,1.7865547976437513E7,1.633922318174261E7,1.528225319036172E7,1.5528912507213999E7,1.4700401471084675E7,
3288,522.2911651400011,4.037294842222223,492848.60370092944,480260.17635712866,8835.105761789411,134893.9971670427,4061146.6628303565,754398.2692741107,585466.5230390159,245743.09546378942,194907.9471486209,899818.1094384795,1303253.2783947748,528950.9666506028,315370.47658797895,84916.80196613453,714917.188684361,74968.60419574146,470857.111507913,4202975.530151659,516176.55946747365,289667.505420433,1859101.5562033982,179648.37335718758,11876.152634759468,500630.519273215,2102910.935346142,132801.24088959873,6889.547563965806,89964.00984824485,577868.5927076756,55082.224030066725,909456.1178979593,281072.9969689326,2409659.9753105985,162941.3290559883,484445.3587500284,992982.8858229545,286250.2481371823,127235.65069225595,0,1029855.2497804969,1067880.4800166723,769243.9399595882,927054.752997706,966530.9092873151,814928.6782884054,763111.4344742907,
1698,244.1563245224774,2.0439157088888895,131059.76822072602,16574.741283983985,1.522542926573281E7,42091.79080791796,2215926.215759602,31440.461938802036,528350.7574398974,32578.45412970425,2025724.3182566292,8352.0101784113,457126.1359130683,12118.332766072926,18828.21577324511,0,31461.869242353703,109482.87548868338,13872.605139234594,1356526.0038956592,1034470.2810233791,49857.092481070766,7951.3028811969925,57823.03420019592,1125922.9224250363,561118.6985212844,1.184364728894687E7,27155.01039462655,1.750818373842426E7,7332.282786445506,1823347.6035540788,29459.39150858367,12992.423882888654,180099.24870552536,51498.36190716776,103901.32830835585,76487.13196123228,26340.267977156036,78936.6608663366,47283.36208732649,115883.18006383149,355366.9107139156,206669.32273008418,187752.88688736904,334647.21988566214,379348.65444928996,315616.3376985676,267767.46030281554,
3385,718.3072073690004,3.695462732558139,79452.57263935752,779917.7139540387,71980.48791204763,139409.95102290166,92881.43388780364,65361.5425480812,98043.0753751671,670358.0141152279,197591.78063449234,64473.10937178241,0,263727.37693683023,53029.56875960747,289670.3564744413,453354.78486296267,112053.06002947388,8850.874373726012,44893.82542838126,151640.69232621204,31864.4387183439,82786.1253657981,320428.6591266803,85569.45763667458,551253.8550801702,241402.83979277257,211839.06970872704,13149.136077176096,90067.11136296796,76342.03508111018,2503.4289682588537,0,97026.41313203544,995217.2480114868,144669.9921060287,129869.98277584596,131609.22842328376,105121.7170494042,197464.40160157095,0,257842.42298084646,231941.87805022777,218618.17359161604,228033.13883131545,216764.06486278688,183497.74293581856,155145.43345882793,
5125,880.2509036538517,2.9808596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471375.277314107,4508779.182762975,4372320.941207188,4366545.504125344,4909048.268525042,3461093.675441295,3545363.782841797,
2887,123.0442967161519,0.8710552448717951,116695.01090300232,0,171703.2100278557,117109.28164030377,63318.34496338104,6.153088686375165E7,56381.87878456112,0,118006.07535877761,116837.42090836065,149756.7002577471,78153.94986190979,1.6391308215097314E8,0,0,5017334.798256664,343132.35483931244,286094.5013240877,205321.146645711,953191.0405071012,1219082.9063209845,0,110338.6775649107,408152.0385481409,117103.41741336774,0,268142.5049894368,4.2391193330025546E7,207424.83943961695,462879.9066753004,155602.80914062634,4361525.860544292,141221.73031817225,135831.6392445322,77848.94477474569,351877.0081968682,188051.00519975973,0,60689.20168192317,1.98311720212541E7,2.100755926606321E7,1.9478785566172168E7,1.5976429292044599E7,1.6308965342348812E7,1.693691265533196E7,1.691878667420188E7,
4641,265.1188642572714,3.20591595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92647.43224078673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269196.0272030067,0,0,0,0,0,0,0,0,0,0,
4273,630.1814057524982,2.118286283333333,50511.29246456866,0,0,0,0,0,0,0,17454.74134744329,19073.81835614361,0,0,0,0,0,0,2187582.117668129,0,0,0,0,0,0,34752.403734727144,0,0,0,0,0,0,61219.893946435375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2524,423.20018549667924,4.731590861764708,9257.423333771561,33626.078322442634,0,122352.89766570467,2173.6815259129507,6399.880449550223,0,51848.09884042346,0,726.5729496138532,0,13661.150399773725,12532.840969992256,30371.692426367692,44228.311756159674,59730.34436317889,0,0,1520.431212707309,8402.223590206871,9313.384519126917,6482034.514031899,0,33094.86488786146,0,4250.267036970006,13410.568466149361,850056.6604085664,0,0,0,1867792.2057133864,19319.7466964106,4527.446089119829,10484.141526976135,4159.211807843412,8311.96247695106,48199.637339102206,0,776906.3540603368,614952.6947150216,648132.3929051079,693315.1840836855,637677.268336135,613196.8126795208,596471.8323024821,
4358,261.22111322322485,7.670178219999999,27432.773096534576,14045.676656075026,68658.0560881558,19695.505444268252,228100.2188132926,33992.74973803286,45946.40782988767,16382.470127343006,64603.20368019094,63283.04643275912,104786.91259679904,16232.110735057593,13669.732636659259,4849.782823615178,13962.991288136765,38940.64236626985,819409.6126172836,214682.93634795662,106908.90666047322,24449.602408050487,13516.786078492134,9281.138072253692,291053.13365652494,174557.38810442088,521721.7683852291,50502.5063232747,105147.44865803132,23773.07084911979,106571.41749468162,150173.20173438845,26384.998930088415,97346.39103429404,29217.57766019584,7452.83866624044,4298.472170031353,4772.345850978509,5268.927994025366,1387.0047639214927,0,100450.3485446347,90302.902934159,101028.29228766788,101496.60271869556,88251.03827575913,98403.55525456299,83658.44924497312,
2804,332.110456071235,1.3684717199999998,236342.88358310141,199675.8888020735,179932.12389265464,323367.87290067703,527223.1113599245,0,692137.655168636,0,565057.2540204007,0,1740335.4655563978,0,0,0,0,0,0,202908.02802909375,278145.5322553884,0,0,82914.04985044955,389734.8434322313,4408199.924015882,41038.32500381264,293547.61063441285,84006.14725840453,0,110138.00793789809,21502.70262172267,0,61348.97033492623,1638516.7233690552,9166710.498792998,0,0,337788.42579289153,65523.774809449606,0,350114.53807117906,224401.6231748435,248951.4098107269,344425.18793774996,257061.75380452798,223627.52478929955,309451.59541721526,
1969,370.12901405672153,4.204804222222223,0,0,1011574.8799902058,0,14084.589754323184,0,16850.433212481512,0,150003.72945396116,0,5610.760027690331,0,0,0,0,0,0,0,22083.964948743072,0,0,0,10426.268392728682,65246.5164783513,105210.69438982647,0,101615.01595259571,0,0,0,0,0,0,0,0,0,7782.229167035719,0,0,32887.283892609485,21035.153177850625,25293.217739169137,27625.25958460566,22219.13419968131,32432.216268822012,8100.858458848059,
