row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,Unnamed: 32
6366,455.1316805599978,2.9438596,,,,,,,,,,,0.0,11719.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30838.417999999998,0.0,0.0,0.0,11685.582,0.0,16206.911,0.0,6701.201999999999,0.0,
6367,210.07627391710002,2.945214,,,,,,,,,,,13585.196000000002,0.0,15000.801000000001,5226.1006,9581.704,13028.796,0.0,0.0,14261.846000000001,5464.2295,0.0,0.0,0.0,0.0,0.0,3733.4834,0.0,0.0,4189.9487,
6369,476.3068568888109,2.946672,,,,,,,,,,,0.0,0.0,0.0,0.0,7880.194,0.0,0.0,0.0,0.0,0.0,11940.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6370,475.2519162968435,2.9468937000000004,,,,,,,,,,,0.0,0.0,12054.988000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13575.195,11929.201000000001,0.0,
6374,536.2720606417479,2.9471612,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6375,617.1481380335448,2.9478185000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15514.228000000001,
6378,174.11258169582385,2.9509902,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9893.799,0.0,
6380,462.23408476656965,2.951057,,,,,,,,,,,0.0,16154.618999999999,60008.934,0.0,16635.46,0.0,30278.035,0.0,0.0,47148.812000000005,0.0,0.0,0.0,74508.59,0.0,44817.19,0.0,18081.104,0.0,
6381,623.1255963449205,2.95303,,,,,,,,,,,0.0,0.0,12019.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6383,207.13839835040847,2.954072,,,,291.0,,,,,,,0.0,0.0,6574.0273,7818.71,6282.7886,5779.263000000001,0.0,136038.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6386,287.0549834152934,2.9556909,,,,,,,,,,,15492.177,0.0,0.0,9784.934000000001,7078.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223.43,0.0,0.0,0.0,0.0,0.0,
6388,434.20254645432317,2.956771,,,,,,,,,,,33490.7,91219.555,339479.47,81951.945,22444.086,68480.58,139873.61,34747.547,16084.159,16137.341999999999,0.0,0.0,8948.601999999999,216604.12,8946.571,38096.54,51935.246,81592.99,14762.972,
6389,432.18709616793006,2.9573169999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6678.2065,0.0,0.0,0.0,0.0,0.0,10865.685,0.0,95016.375,0.0,0.0,0.0,0.0,
6390,437.14202329476836,2.9573970000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16141.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23083.324,0.0,0.0,0.0,0.0,
6391,389.21745388150885,2.9575462000000003,,,,169.0,,,,,,,42098.504,0.0,100169.836,31839.195,26083.533,52901.902,14277.265,15219.892,49087.465,0.0,0.0,0.0,0.0,16436.857,0.0,0.0,0.0,32328.775,7720.673000000001,
6392,415.160257309013,2.9575894,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9825.811,0.0,95745.8,0.0,0.0,0.0,0.0,
6393,460.21844977173754,2.9575894,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12322.853000000001,0.0,107682.71,0.0,0.0,0.0,0.0,
6395,298.2023890970975,2.958159,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399994.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6396,299.20561732574674,2.958159,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71111.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6397,385.18685731527984,2.958159,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88653.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6399,435.09242181720674,2.9591305,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36008.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6402,506.09393638861184,2.9610155,,,,271.0,,,,,,,0.0,0.0,0.0,29869.482000000004,32245.69,39519.445,0.0,23361.468999999997,0.0,0.0,0.0,0.0,18412.045,0.0,22514.152000000002,39924.23,0.0,0.0,0.0,
6403,597.145156940185,2.9618464,,,,176.0,163.0,[M+H]+,,2.0,6403;6404,596.13771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247042.6,92179.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6404,619.126749705458,2.9618464,,,,176.0,163.0,[M+Na]+,,2.0,6403;6404,596.13771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97295.016,14868.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6405,477.1868919339465,2.9623206000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12125.816,0.0,0.0,
6408,611.1613591477574,2.9636669999999996,,,,468.0,,,,,,,37908.727,0.0,361297.3,613709.75,81765.625,0.0,2581312.5,455128.03,24662.389,24590.343999999997,0.0,0.0,28138.906000000003,39727.297,17698.678,537234.4,0.0,9475.336,15774.992,
6409,225.1487568464821,2.9640687000000003,,,,291.0,,,,,,,4810.3584,0.0,0.0,8995.937,7283.884,5703.2896,0.0,85386.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6411,231.08667264204541,2.9649362999999997,,,,438.0,165.0,[M-H2O+H]+,,1.0,6413,248.08992999999998,0.0,0.0,0.0,24863.912,8245.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6413,266.12371284520333,2.965907,,,,438.0,165.0,[M+NH4]+,,2.0,6413;6411,248.08992999999998,0.0,0.0,0.0,95829.445,33524.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.286999999999,0.0,
6414,343.17294603888445,2.9662392000000004,,,,,,,,,,,6231.673000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12837.954,5763.3745,0.0,
6416,301.0345835122747,2.9668596000000003,,,,176.0,,,,,,,0.0,0.0,0.0,0.0,0.0,15572.847,21133.452999999998,0.0,19941.438000000002,0.0,0.0,0.0,0.0,15418.361,0.0,0.0,0.0,0.0,4089.0570000000002,
6417,741.2241035101622,2.9668712999999998,,,,,,,,,,,0.0,0.0,0.0,54994.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51334.4,0.0,0.0,0.0,0.0,0.0,
6418,490.09733530847916,2.967793,,,,271.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68428.15,0.0,0.0,0.0,0.0,87419.02,0.0,78016.3,96046.53,0.0,0.0,0.0,
6420,294.1549885643462,2.967918,,,,438.0,,,,,,,0.0,0.0,0.0,69451.22,28919.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6422,135.04430245415708,2.9685794999999997,,,,271.0,,,,,,,0.0,0.0,0.0,9131.079,15054.213,5946.1406,0.0,0.0,0.0,0.0,0.0,0.0,84640.27,0.0,75402.82,47599.227,0.0,0.0,0.0,
6423,434.27517076666436,2.9691777000000004,,,,97.0,,,,,,,26129.746,6689.5103,71742.695,17890.564,9610.895,11649.113000000001,0.0,0.0,27995.792999999998,30220.39,0.0,0.0,8525.782,14808.783000000001,6471.005,0.0,11504.443000000001,20372.555,25259.748,
6424,964.1788780593976,2.9695535,,,,271.0,,,,,,,0.0,0.0,0.0,0.0,16126.366000000002,62987.676,0.0,0.0,0.0,0.0,0.0,0.0,57231.72,0.0,67239.12,67585.85,0.0,0.0,0.0,
6425,588.265955254488,2.969651,,,,,,,,,,,21328.936,9134.256,0.0,15449.667,0.0,19948.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7559.581999999999,0.0,0.0,0.0,0.0,0.0,
6426,593.2209990056034,2.9697952,,,,,,,,,,,16262.392,10728.891000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14523.501,0.0,
6428,491.1025057518575,2.970574,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14423.525,0.0,0.0,0.0,0.0,0.0,0.0,18564.3,0.0,0.0,0.0,0.0,0.0,0.0,
6432,411.19952213356913,2.9722972000000003,,,,,,,,,,,20858.441000000003,0.0,62238.734000000004,0.0,0.0,7740.6387,9474.645,0.0,20931.082,117289.54,0.0,0.0,0.0,0.0,0.0,0.0,9631.747,0.0,0.0,
6434,334.1501157978425,2.9726865,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,65084.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6436,488.0832072526442,2.9730844,,,,271.0,,,,,,,0.0,0.0,0.0,508199.53,559757.2,785855.1,119029.734,529579.94,0.0,0.0,0.0,0.0,452850.7,47470.523,524667.7,830673.7,10840.89,0.0,63395.965,
6437,443.29825996541086,2.9732876,,,,,,,,,,,0.0,56421.12,0.0,0.0,0.0,0.0,39648.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104452.89,0.0,
6438,516.1145284215212,2.973976,,,,271.0,,,,,,,0.0,0.0,0.0,42525.973,64509.367,99288.72,0.0,0.0,0.0,0.0,0.0,0.0,100871.805,0.0,104814.58,158717.48,0.0,0.0,0.0,
6439,440.2497306898198,2.9748653999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,20302.11,30991.94,0.0,0.0,0.0,42108.133,0.0,0.0,0.0,0.0,0.0,13357.538999999999,0.0,0.0,22770.968999999997,
6440,325.0919287645811,2.9750732999999996,,,,,,,,,,,210751.0,0.0,0.0,0.0,6175.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47612.55,0.0,24143.367000000002,0.0,0.0,0.0,0.0,
6442,278.1027274705424,2.9759467,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,121939.98,0.0,0.0,0.0,0.0,0.0,25755.457000000002,0.0,0.0,0.0,0.0,0.0,0.0,
6445,297.1903720169701,2.9781167999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142486.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6446,412.21908741941127,2.978373,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,185988.08,17494.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6447,191.14365301104348,2.9784452999999997,,,,169.0,,,,,,,0.0,0.0,31294.8,0.0,0.0,12504.768,0.0,7622.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6448,492.24413324505235,2.978452,,,,,,,,,,,60740.49,0.0,0.0,0.0,23879.843999999997,15246.256000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6450,933.2301576648816,2.9788284,,,,,,,,,,,0.0,0.0,0.0,102992.91,187820.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6451,358.2014604754095,2.9791640999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10055.284,0.0,0.0,
6452,325.0922513501448,2.9795312999999997,,,,,,,,,,,160485.4,0.0,0.0,0.0,8383.011,17824.918,35213.58,21621.29,0.0,0.0,0.0,0.0,15463.071000000002,0.0,63951.905999999995,11774.601,11499.934,0.0,0.0,
6453,181.0498376991864,2.9795667999999997,,,,271.0,,,,,,,0.0,0.0,0.0,41485.664,77870.16,208836.08,11221.577,189643.56,9242.155999999999,0.0,0.0,0.0,422881.94,0.0,354766.75,211470.97,0.0,0.0,0.0,
6454,163.03912390587018,2.9799366000000003,,,,271.0,,,,,,,70717.62,26793.566000000003,0.0,215994.02,295645.53,740394.6,56643.543,728011.06,29037.272999999997,0.0,0.0,0.0,1517650.5,27845.656000000003,1320702.4,820867.4,0.0,0.0,0.0,
6455,966.1942940351931,2.9803386,,,,271.0,166.0,[2M+NH4]+,,2.0,6455;6491,474.08081,0.0,0.0,0.0,0.0,17355.877,129055.59,0.0,0.0,0.0,0.0,0.0,0.0,296850.34,0.0,0.0,158515.06,0.0,0.0,0.0,
6456,295.04539567934194,2.9808642999999995,,,,271.0,,,,,,,0.0,0.0,0.0,178520.61,256531.78,880737.56,39967.687999999995,859751.94,0.0,0.0,0.0,0.0,1613620.6,0.0,1296951.5,825625.6,0.0,0.0,18047.707,
6457,492.1145614935974,2.9808824,,,,271.0,166.0,[M+NH4]+,,2.0,6457;6491,474.08081,0.0,0.0,0.0,246455.4,348264.97,1106863.8,58464.312000000005,1145997.4,0.0,0.0,0.0,0.0,1939669.6,0.0,1802245.0,1176446.1,0.0,0.0,25564.064,
6458,326.18116977470106,2.9812583999999998,,,,26.0,172.0,[M+NH4]+,,3.0,6519;6458;6509,308.14736,0.0,25364.748,0.0,70366.766,137252.5,21801.713,0.0,0.0,0.0,0.0,0.0,0.0,7946.573,13460.993999999999,0.0,15310.173999999999,18326.572,9882.165,9627.655999999999,
6460,834.2448087754167,2.981468,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10964.188999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6463,811.1694562074812,2.9828587000000004,,,,353.0,167.0,[M+Na]+,,2.0,6463;6467,788.1804099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76328.484,14385.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.597999999998,10939.681999999999,
6465,520.146026392236,2.983386,,,,271.0,,,,,,,0.0,0.0,0.0,0.0,0.0,22591.377,0.0,0.0,0.0,0.0,0.0,0.0,137506.22,0.0,0.0,43537.414000000004,0.0,0.0,0.0,
6466,303.04988051176093,2.9834437,,,,176.0,,,,,,,0.0,0.0,20111.064,37451.406,0.0,11919.3545,136986.92,0.0,280867.5,26234.545,0.0,0.0,0.0,103864.945,0.0,37549.234,0.0,0.0,24550.057,
6467,789.1878481926751,2.9836478,,,,353.0,167.0,[M+H]+,,2.0,6463;6467,788.1804099999999,0.0,9906.379,0.0,0.0,0.0,0.0,0.0,0.0,715982.5,69755.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80144.21,73610.94,
6468,418.1720135410998,2.983803,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25381.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6469,446.2034089858952,2.983803,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14212.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6471,542.2603144564299,2.9839964,,,,,,,,,,,18530.584,0.0,0.0,17614.36,0.0,0.0,0.0,0.0,0.0,18514.932,0.0,0.0,0.0,0.0,0.0,173765.66,0.0,0.0,0.0,
6472,135.04460553270232,2.9840592999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,46950.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6473,277.07168946247816,2.9840592999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,50933.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6474,295.0819787619582,2.9840592999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,304572.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6476,456.15091298462175,2.9843278,,,,281.0,169.0,[M+NH4]+,,2.0,6488;6476,438.11706,77091.63,0.0,0.0,10026.305,22788.46,244020.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134991.11,0.0,0.0,0.0,
6477,484.1821826062474,2.9843278,,,,281.0,,,,,,,36074.758,0.0,0.0,7644.4688,18074.21,118425.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114457.22,0.0,0.0,0.0,
6478,322.14996273296174,2.9844046000000004,,,,,,,,,,,0.0,0.0,0.0,129359.63,124167.875,297621.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95965.97,0.0,0.0,0.0,
6479,404.2283283279873,2.9848802000000005,,,,,,,,,,,16529.217,0.0,37525.773,26435.342,14350.625,5542.3,20826.438000000002,9065.548,20287.064,18491.455,0.0,0.0,10652.431,16796.582,9496.235999999999,8588.126,0.0,12211.428,12318.245,
6480,457.24128786082895,2.9854567000000003,,,,,,,,,,,0.0,0.0,27535.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6481,316.22368432606004,2.9855943,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6302.924,0.0,
6483,354.2126843279668,2.9859,,,,26.0,,,,,,,0.0,0.0,0.0,33220.902,80550.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449.1562,5700.956,0.0,5306.455,0.0,0.0,0.0,
6484,547.2155155039907,2.9859982000000005,,,,,,,,,,,8139.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6487,454.1358121267328,2.986255,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,18119.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7598.3867,0.0,0.0,0.0,
6488,439.1243112301895,2.986525,,,,281.0,169.0,[M+H]+,,1.0,6476,438.11706,16440.299,0.0,0.0,0.0,5291.1655,38529.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25078.632999999998,0.0,0.0,0.0,
6489,277.09201613507116,2.9869199,,,,533.0,171.0,[M+H]+,,1.0,6490,276.08484,0.0,0.0,0.0,14915.864,27995.305,0.0,0.0,0.0,66223.805,0.0,0.0,0.0,0.0,42391.098,0.0,0.0,0.0,0.0,0.0,
6490,294.11876877970894,2.9869199,,,,533.0,171.0,[M+NH4]+,,2.0,6489;6490,276.08484,0.0,0.0,0.0,11257.916000000001,20518.244,0.0,0.0,0.0,61613.195,0.0,0.0,0.0,0.0,21873.027000000002,0.0,0.0,0.0,0.0,0.0,
6491,475.0887351691737,2.9870055,,,,271.0,166.0,[M+H]+,,2.0,6457;6455,474.08081,0.0,0.0,0.0,0.0,0.0,18185.318,0.0,0.0,0.0,0.0,0.0,0.0,46296.734000000004,0.0,0.0,27522.012000000002,0.0,0.0,0.0,
6492,164.04238233121438,2.9871185000000002,,,,271.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143437.92,0.0,124488.2,0.0,0.0,0.0,0.0,
6493,387.20160167236367,2.9871414,,,,,,,,,,,0.0,0.0,25621.156000000003,0.0,5925.2609999999995,0.0,0.0,21821.097999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6499,144.10240090245316,2.9885669999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345004.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6500,296.22303352397773,2.9885669999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19229046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6502,297.22624415311424,2.9885669999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592087.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6504,411.1992721429529,2.9903638,,,,,,,,,,,24036.21,40879.758,8440.388,3749.5559999999996,0.0,61463.594000000005,21485.037,0.0,21053.717,11147.507,0.0,0.0,0.0,19260.664,3714.0596,0.0,22892.022999999997,42270.895,73672.87,
6505,163.11192782878726,2.9905994,,,,,,,,,,,0.0,0.0,0.0,0.0,10164.438,20235.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7219.215,0.0,0.0,0.0,0.0,
6506,461.1058303439621,2.9914718,,,,,,,,,,,30638.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6507,1097.2783708685538,2.9914718,,,,,,,,,,,61705.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6509,331.1365273735952,2.9918009999999997,,,,26.0,172.0,[M+Na]+,,2.0,6458;6509,308.14736,0.0,6630.528,0.0,14465.948999999999,22952.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6513,352.1609286235753,2.994293,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,76810.38,42172.707,0.0,0.0,0.0,0.0,21601.922000000002,0.0,0.0,0.0,0.0,0.0,0.0,
6514,449.1084728968937,2.994644,,,,,,,,,,,7696.172,0.0,0.0,0.0,0.0,0.0,8502.999,0.0,0.0,0.0,0.0,0.0,0.0,145503.67,0.0,0.0,0.0,0.0,30190.877,
6518,1097.2442676614696,2.9951217,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,36842.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6519,309.1546876675002,2.9955635,,,,26.0,172.0,[M+H]+,,1.0,6458,308.14736,0.0,0.0,0.0,9311.858,21376.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6524,591.4390884009142,2.9990002999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25340.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6526,130.0866432352006,3.0006845,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58377.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23654.642999999996,0.0,0.0,0.0,
6528,409.1839291034197,3.0024189999999997,,,,,,,,,,,9099.754,0.0,25286.436,0.0,0.0,0.0,5136.7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.4683,0.0,0.0,
6529,369.11840006123015,3.0024669999999998,,,,426.0,,,,,,,0.0,0.0,0.0,45593.824,14404.607,0.0,0.0,0.0,0.0,5473.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6530,441.1400520581447,3.0028965,,,,,,,,,,,93293.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6531,406.24418912019706,3.0030447999999996,,,,,,,,,,,13463.858,9971.814,33147.07,12007.69,0.0,219266.05,19149.607,77284.17,10224.445,46362.035,0.0,0.0,8442.806,15725.83,5976.5176,8760.367,0.0,5439.1885,34259.746,
6532,359.17061792763917,3.0037404999999997,,,,,,,,,,,18019.855,0.0,31330.129,19862.48,0.0,19838.646,27027.67,0.0,0.0,0.0,0.0,0.0,8853.456,18543.613,0.0,0.0,0.0,0.0,0.0,
6533,302.20776865060554,3.0043216,,,,,,,,,,,0.0,6948.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19554.432,0.0,
6535,465.1037815007992,3.005686,,,,468.0,,,,,,,0.0,0.0,0.0,17193.074,0.0,0.0,71998.086,0.0,0.0,0.0,0.0,0.0,0.0,56291.145,0.0,19208.343999999997,0.0,0.0,0.0,
6536,633.1438092322361,3.005686,,,,,,,,,,,0.0,0.0,0.0,25507.412,0.0,0.0,107577.63,0.0,0.0,0.0,0.0,0.0,0.0,95493.56,0.0,12170.198999999999,0.0,0.0,0.0,
6537,350.21866724639955,3.005805,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13832.368999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6547,626.1727546431117,3.0072165,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,69623.16,0.0,0.0,0.0,0.0,0.0,0.0,45802.105,0.0,0.0,0.0,0.0,0.0,
6548,227.0915296884284,3.007485,,,,612.0,,,,,,,0.0,0.0,28677.31,0.0,22612.324,0.0,17297.102,0.0,0.0,0.0,16938.105,0.0,0.0,6806.8076,0.0,23813.447,10163.511999999999,0.0,0.0,
6549,237.1119445145826,3.0077941000000004,,,,,,,,,,,0.0,0.0,41324.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6550,561.1727402210441,3.0077941000000004,,,,,,,,,,,0.0,0.0,17955.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6551,801.1500172966249,3.0077941000000004,,,,,,,,,,,0.0,0.0,33810.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
