row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1687161692_PMA_ALC_13_20230619140041.mzML Peak area,
703,335.1515907781468,8.947785,,,,,,,,,,,0,5100.6377,15048.383,
704,437.2277087619134,8.950954,,,,,,,,,,,0,41.58084,9416.944,
705,279.2320787513859,8.969272,,,,,,,,,,,98.139206,24328.9,24110.85,
706,181.12250576244094,8.980202,,,,,,,,,,,17.656715,129777.164,102961.83,
707,584.4211634430525,9.007818,,,,,,,,,,,0,205696.97,233663.61,
708,259.2056929660631,9.026542,,,,,,,,,,,0,17649.91,26608.338,
709,565.4049173495957,9.044054,,,,,,,,,,,0,15017.806,67890.06,
710,583.4153658507566,9.044054,,,,,,,,,,,0,41689.883,196912.52,
711,435.2895670458596,9.049863,,,,,,,,,,,0,47698.848,49377.66,
712,600.4176212659204,9.049863,,,,,,,,,,,0,96974.55,1105989.1,
713,772.4754383020701,9.063353,,,,,,,,,,,0,11510.584,2739.2693,
714,439.3826395982992,9.10225,,,,,,,,,,,8038.042,6937.843,60931.242,
715,350.32664353005356,9.106208,,,,,,,,,,,58972.684,46036.582,60062.855,
716,702.4710673690282,9.134553,,,,,,,,,,,0,42127.895,728.7317,
717,660.423704755334,9.152349,,,,,,,,,,,0,25465.709,1400.4667,
718,368.42540270929436,9.209039,,,,,,,,,,,0,0,12243.544,
719,563.2650513213085,9.207365,,,,,,,,,,,0,23843.049,55.44834,
720,392.2798342927459,9.30537,,,,,,,,,,,0,5550.514,5668.4424,
721,654.3325446858439,9.362755,,,,18,,,,,,,236960.77,2215.085,31182.168,
722,682.363358505925,9.362755,,,,18,,,,,,,111003.42,2103.831,26604.984,
723,743.4331398942953,9.379865,,,,,,,,,,,0,15090.058,0,
724,623.4071977669646,9.445402,,,,,,,,,,,0,129985.79,3073.434,
725,716.5539932442222,9.454498,,,,,,,,,,,41358.246,25465.63,73232.03,
726,376.3186825153992,9.463683,,,,31,34,[M+Na]+,,2,727;726,353.32943,18096.297,3071.3354,17012.914,
727,354.33666346076416,9.46749,,,,31,34,[M+H]+,,1,726,353.32943,15369.161,0,25104.234,
728,621.2705050721133,9.471109,,,,,,,,,,,0,434597.53,3916.1724,
729,643.2521076617032,9.470428,,,,,,,,,,,0,89354.695,0,
730,609.27044029014,9.471109,,,,,,,,,,,0,403.11957,9592.556,
731,672.525762441847,9.475899,,,,,,,,,,,65576.82,66111.484,113089.75,
732,748.4747241113348,9.493246,,,,,,,,,,,0,29812.324,10585.122,
733,628.4996425862251,9.494538,,,,,,,,,,,16532.58,95682.02,166321.7,
734,584.4731752275657,9.515315,,,,,,,,,,,21115.543,132899.02,222898.7,
735,541.4506593502808,9.534719,,,,,,,,,,,8491.392,55902.387,0,
736,615.441145270993,9.546167,,,,,,,,,,,0,78881.71,74584.45,
737,497.4242253926294,9.5511055,,,,,,,,,,,9066.061,53111.09,0,
738,364.34197498171653,9.575532,,,,,,,,,,,50053.57,2096.5876,66480.086,
739,678.4695752669252,9.582982,,,,,,,,,,,0,40111.652,1977.2411,
740,970.6094243813442,9.582982,,,,,,,,,,,0,3593.94,77226.164,
741,636.4234348765065,9.603331,,,,,,,,,,,0,56354.348,17910.574,
742,423.4561547905746,9.619558,,,,,,,,,,,0,143655.14,0,
743,785.4805487927347,9.62233,,,,,,,,,,,0,7246.213,135728.39,
744,593.2762368272679,9.640528,,,,,,,,,,,0,174305.27,993455.7,
745,615.2580887909401,9.640528,,,,,,,,,,,0,5655.712,82870.734,
746,975.5647963216097,9.636512,,,,,,,,,,,0,1257.8494,48319.348,
747,1185.5437931349056,9.640861,,,,,,,,,,,0,0,16932.068,
748,829.5065500275142,9.653603,,,,,,,,,,,0,38433.555,136448.19,
749,824.5515833879448,9.666801,,,,,,,,,,,0,799.61487,34631.094,
750,669.449254804219,9.684386,,,,,,,,,,,0,4784.714,86818.06,
751,421.36776378611387,9.713364,,,,,,,,,,,0,13120.175,3050.4155,
752,783.4651406527403,9.719126,,,,,,,,,,,0,84640.85,27847.703,
753,828.5386298596885,9.725723,,,,,,,,,,,0,68287.086,510.8131,
754,786.4874009913502,9.740583,,,,,,,,,,,0,135291.7,3725.899,
755,599.4468079981781,9.788338,,,,,,,,,,,0,4779.4634,20328.41,
756,599.4088918654243,9.841938,,,,,,,,,,,0,14716.921,174774.22,
757,600.4163374667323,9.841938,,,,,,,,,,,0,35790.547,253323.95,
758,451.28479595186883,9.853935,,,,,,,,,,,0,919.10144,18277.857,
759,827.4910380190048,9.866949,,,,,,,,,,,0,39957.77,65654.91,
760,299.2007668819192,9.87152,,,,,,,,,,,0,1349.7565,78000.56,
761,535.2706856778614,9.918334,,,,,,,,,,,0,4400.072,121405.0,
762,780.5349897164376,10.027537,,,,,,,,,,,0,8438.811,0,
763,401.28411744795415,10.041028,,,,,,,,,,,0,1897.511,79928.47,
764,669.4357782911777,10.042659,,,,,,,,,,,0,838.0614,10591.325,
765,311.2371440359118,10.0551605,,,,,,,,,,,0,3555.9707,9356.114,
766,661.302202119287,10.093665,,,,,,,,,,,0,882.9913,173579.11,
767,683.2834501837146,10.095966,,,,,,,,,,,0,113.478645,83464.46,
768,773.5197967286705,10.114093,,,,,,,,,,,0,4255.6353,50304.453,
769,808.5560229576113,10.114093,,,,,,,,,,,0,8077.178,93055.55,
770,836.5887982563721,10.11885,,,,,,,,,,,0,0,23705.467,
771,611.4671783542669,10.1203,,,,,,,,,,,0,23964.559,89949.86,
772,813.5112973642592,10.1338825,,,,,,,,,,,0,17973.697,380353.56,
773,804.538187475874,10.1338825,,,,,,,,,,,0,75045.984,1265.7986,
774,719.3436094665099,10.136946,,,,,,,,,,,0,2268.0671,33080.156,
775,762.4892511350492,10.167872,,,,,,,,,,,0,73286.75,0,
776,419.29433446947496,10.195648,,,,,,,,,,,0,2902.9536,51497.79,
777,806.5421692887626,10.224553,,,,,,,,,,,0,40580.79,22161.727,
778,811.4970557606741,10.224553,,,,,,,,,,,0,150625.48,121764.98,
779,585.4295393349028,10.23717,,,,,,,,,,,0,263768.47,946077.7,
780,551.4258321400032,10.280924,,,,32,,,,,,,0,66596.1,247069.97,
781,568.428199197828,10.284001,,,,32,,,,,,,0,529995.06,2192641.2,
782,640.4368800881742,10.284001,,,,32,,,,,,,0,25642.092,132293.02,
783,549.4097086618922,10.288001,,,,,,,,,,,0,2634.1511,30011.0,
784,565.4050023386937,10.284001,,,,,,,,,,,0,2363.515,37813.676,
785,566.4101128417651,10.288001,,,,,,,,,,,0,1284.2155,35889.176,
786,567.4207016995097,10.284001,,,,,,,,,,,0,48088.844,734715.75,
787,613.4263184864162,10.284001,,,,,,,,,,,0,5108.071,70579.15,
788,624.4455824068676,10.285747,,,,,,,,,,,0,0,38010.492,
789,656.4329471246319,10.284001,,,,,,,,,,,0,1603.0306,27431.457,
790,629.274223872922,10.326277,,,,5,35,[M+Na]+,,2,790;791,606.2849,0,339767.5,24200.307,
791,607.2920788145796,10.330841,,,,5,35,[M+H]+,,2,790;791,606.2849,80.253235,2169560.0,130690.71,
792,609.2988074134711,10.333286,,,,,,,,,,,0,193947.67,5124.813,
793,645.2483112445736,10.330246,,,,,,,,,,,0,38685.434,727.5919,
794,446.3761504502495,10.357546,,,,,,,,,,,0,1065.6772,44377.285,
795,667.4551870930682,10.387888,,,,,,,,,,,0,735.0278,19447.186,
796,750.5065849607838,10.403299,,,,,,,,,,,0,31947.688,0,
797,815.5290661567105,10.413515,,,,,,,,,,,0,480.0655,21511.959,
798,926.5846298299298,10.417456,,,,37,36,[M+H]+,,2,799;798,925.57719,0,542352.25,186343.81,
799,931.5396934899474,10.417456,,,,37,36,[M-NH3+Na]+,,2,799;798,925.57719,0,479098.22,220489.78,
800,736.4999836176969,10.421396,,,,,,,,,,,0,46362.723,3242.603,
801,953.5824626625101,10.452007,,,,,,,,,,,0,3218.311,41257.03,
802,813.5116088349789,10.494142,,,,,,,,,,,0,185459.22,0,
803,808.5568108141313,10.50132,,,,,,,,,,,0,49229.28,13429.59,
804,815.5230350694962,10.503828,,,,,,,,,,,0,0,31995.875,
805,707.507342380781,10.5383835,,,,,,,,,,,0,26874.42,194.48413,
806,621.309951140993,10.551538,,,,,,,,,,,77.17801,7725.5547,0,
807,626.5725791283164,10.586055,,,,,,,,,,,0,52030.195,188.56248,
808,762.5165665770537,10.582906,,,,,,,,,,,0,169804.84,5460.6045,
809,776.522506327841,10.586055,,,,,,,,,,,0,68257.84,175.52563,
810,952.5995554622403,10.582906,,,,11,39,[M+NH4]+,,2,810;811,934.56566,0,118310.445,27201.854,
811,957.5548101770457,10.582906,,,,11,39,[M+Na]+,,2,810;811,934.56566,0,157308.34,32092.207,
812,783.4459530985823,10.586022,,,,,,,,,,,0,21695.988,964.5821,
813,954.605657083052,10.59616,,,,,,,,,,,0,2922.2788,0,
814,945.5543875123556,10.623308,,,,,,,,,,,0,55166.363,8562.247,
815,391.2843017578125,10.624851,,,,,,,,,,,18989.121,20706.973,23651.814,
816,767.4710277710728,10.643438,,,,,,,,,,,0,304110.47,56224.05,
817,537.5360232728914,10.66492,,,,47,41,[M+H]+,,2,817;819,536.52892,59571.8,60099.562,153758.23,
818,582.5935636476761,10.674533,,,,,,,,,,,4792.939,2937.373,46707.074,
819,559.5183161097143,10.677154,,,,47,41,[M+Na]+,,2,817;819,536.52892,63424.094,1315.8315,47078.58,
820,733.3602590360825,10.701878,,,,,,,,,,,0,105.98189,25450.79,
821,351.26835022439946,10.701878,,,,,,,,,,,0,6286.613,12482.178,
822,788.5325938677721,10.728443,,,,,,,,,,,0,25100.004,0,
823,793.4857624391927,10.728443,,,,,,,,,,,0,58160.805,0,
824,504.360835583627,10.732945,,,,35,,,,,,,111821.65,47067.918,23314.809,
825,476.32966594714844,10.735069,,,,35,,,,,,,64184.676,57876.9,20628.8,
826,983.5707758058397,10.73535,,,,,,,,,,,0,84694.195,10166.861,
827,459.3029473098335,10.737751,,,,,,,,,,,22944.262,10178.55,0,
828,675.6772742866099,10.755705,,,,,,,,,,,0,6326.166,611.7662,
829,354.33746317556665,10.772135,,,,,,,,,,,45707.918,2592.1162,0,
830,376.31996344490824,10.768482,,,,,,,,,,,32040.268,0,6135.3965,
831,153.11377753738049,10.774576,,,,,,,,,,,20784.12,20353.98,0,
832,165.11384310573357,10.781222,,,,,,,,,,,1385.2517,21549.156,0,
833,647.4506831830915,10.800655,,,,,,,,,,,0,3706.9253,19096.19,
834,479.3744261121451,10.80698,,,,,,,,,,,0,4298.6284,71590.24,
835,377.2849567905068,10.823515,,,,,,,,,,,0,2212.6875,5645.0,
836,954.6164871944605,10.837433,,,,10,,,,,,,24.829384,993774.56,2428040.8,
837,956.6231998256312,10.834768,,,,10,,,,,,,0,186229.75,460088.72,
838,957.6268779623852,10.834768,,,,10,,,,,,,0,46733.96,107293.64,
839,766.5386310215329,10.865176,,,,,,,,,,,0,68827.54,456592.22,
840,764.5326847636381,10.865176,,,,10,,,,,,,0,2360265.8,3435083.5,
841,585.4535996066126,10.869011,,,,,,,,,,,0,183594.89,78520.69,
842,975.5472422695079,10.896552,,,,,,,,,,,0,980.933,41172.414,
843,785.4619938804635,10.899588,,,,8,42,[M+K]+,,2,843;844,746.4986,0,45060.977,104699.0,
844,769.4875769925186,10.907759,,,,8,42,[M+Na]+,,2,843;844,746.4986,0,580724.5,1706763.2,
845,959.5717481462057,10.911896,,,,8,,,,,,,0,360038.9,1270583.6,
846,961.5789430293149,10.916319,,,,,,,,,,,0,61304.605,0,
847,780.5459832119626,10.924592,,,,,,,,,,,0,34222.68,0,
848,463.37912904756433,10.943877,,,,,,,,,,,0,2262.1309,54818.82,
849,597.4316219442045,10.959469,,,,,,,,,,,0,0,21722.684,
850,792.5554505632313,10.979149,,,,,,,,,,,0,87118.03,32170.387,
851,804.5617770955802,10.977962,,,,,,,,,,,0,19607.043,0,
852,790.5481072297423,10.979149,,,,13,43,[M+H]+,,2,852;854,789.54062,0,1675220.5,379577.62,
853,611.4685513444738,10.986134,,,,13,,,,,,,0,112698.73,20200.117,
854,795.5030828759618,10.986134,,,,13,43,[M-NH3+Na]+,,2,852;854,789.54062,0,700774.56,511744.25,
855,333.24296953940745,10.991931,,,,,,,,,,,0,8576.554,0,
856,811.4774233853801,10.991931,,,,,,,,,,,0,42422.605,0,
857,353.2695205456404,11.016818,,,,,,,,,,,0,93.342865,5518.042,
858,980.6322292452999,11.026502,,,,,,,,,,,0,152837.56,73328.83,
859,798.6333870370997,11.027571,,,,,,,,,,,0,0,25681.16,
860,778.5404238110955,11.029432,,,,,,,,,,,0,1621274.4,416650.47,
861,783.5036895237089,11.034215,,,,,,,,,,,0,51138.547,96173.93,
862,985.5872153365547,11.06473,,,,,,,,,,,0,151509.33,85963.32,
863,646.5065612986682,11.097559,,,,,,,,,,,0,24224.23,34274.69,
864,818.5700383364625,11.110519,,,,,,,,,,,0,25922.033,5207.381,
865,821.5181105644167,11.110519,,,,,,,,,,,0,253598.44,41647.46,
866,816.5625477502103,11.110519,,,,,,,,,,,0,220930.84,51568.055,
867,637.4837122999668,11.113617,,,,,,,,,,,0,8701.397,1270.436,
868,745.487388218497,11.142005,,,,,,,,,,,0,21282.086,7527.529,
869,774.6095888656864,11.142005,,,,,,,,,,,0,712.7764,79341.63,
870,930.6148737090389,11.142005,,,,,,,,,,,0,35217.523,49308.203,
871,407.3518152865782,11.163474,,,,,,,,,,,0,0,59166.51,
872,766.5465364540149,11.174009,,,,,,,,,,,0,676250.56,0,
873,767.5496148626354,11.174009,,,,,,,,,,,0,317351.03,0,
874,771.501054291866,11.180808,,,,,,,,,,,0,390288.16,297379.2,
875,602.4767291090857,11.194721,,,,,,,,,,,37.93718,345.39236,24540.555,
876,607.4325479111217,11.198901,,,,,,,,,,,0,0,11153.225,
877,820.5915760907055,11.216274,,,,,,,,,,,0,0,478625.75,
878,998.2896166982705,11.218733,,,,,,,,,,,119602.83,0,0,
879,999.2904417550203,11.218733,,,,,,,,,,,113693.17,0,0,
880,795.5706803966864,11.229219,,,,21,,,,,,,0,99359.61,232512.55,
881,792.5619139896075,11.233119,,,,21,,,,,,,632.2435,3382084.0,7694802.5,
882,793.5647383032639,11.235772,,,,21,,,,,,,145.66809,1698718.5,3846030.8,
883,335.25736194407574,11.251315,,,,,,,,,,,0,0,118289.64,
884,796.5734388714304,11.251755,,,,,,,,,,,0,2854.6,35763.85,
885,613.4823546055375,11.255018,,,,21,,,,,,,0,290437.9,669602.3,
886,582.4420007214907,11.268938,,,,,,,,,,,0,0,107656.766,
887,797.5166889725344,11.275876,,,,30,45,[M+Na]+,,2,891;887,774.52773,0,893076.2,3458357.5,
888,982.6453308589951,11.279487,,,,,,,,,,,0,125405.875,100287.64,
889,987.6002648923682,11.279487,,,,30,,,,,,,0,82562.26,71791.16,
890,656.5088773547113,11.289162,,,,,,,,,,,33.885147,0,9833.063,
891,813.4911457555722,11.319881,,,,30,45,[M+K]+,,2,891;887,774.52773,0,58221.336,225432.1,
892,419.3517977927938,11.330066,,,,,,,,,,,0,5945.354,48800.477,
893,821.591714992915,11.350521,,,,,,,,,,,0,11267.235,257930.56,
894,818.5772078840678,11.399425,,,,26,46,[M+NH4]+,,2,897;894,800.54317,0,747995.7,306648.94,
895,639.4978849194823,11.417362,,,,,,,,,,,0,44526.312,190.92334,
896,839.5067823983945,11.417362,,,,,,,,,,,0,28457.178,289.88538,
897,823.5321708861802,11.430046,,,,26,46,[M+Na]+,,2,897;894,800.54317,0,536838.44,270078.75,
898,820.5840517442289,11.432105,,,,,,,,,,,0,59316.164,0,
899,846.6077532694521,11.435729,,,,26,,,,,,,0,104527.88,21734.756,
900,648.5205066484368,11.447695,,,,,,,,,,,0,44220.855,22392.225,
901,465.3939130769974,11.449168,,,,,,,,,,,0,0,129831.14,
902,1024.744894087546,11.509407,,,,12,48,[M+NH4]+,,2,904;902,1006.71093,0,451256.06,366821.84,
903,1052.775518613118,11.509407,,,,12,,,,,,,0,61406.453,50427.867,
904,1029.70001012359,11.511398,,,,12,48,[M+Na]+,,2,904;902,1006.71093,0,192872.61,306879.84,
905,1045.6745528198408,11.511398,,,,,,,,,,,0,4242.5093,26703.777,
906,589.4831454865271,11.551636,,,,,,,,,,,0,30079.469,29773.729,
907,773.5180528153028,11.551636,,,,39,50,[M+Na]+,,2,912;907,750.52897,0,271261.62,188756.58,
908,429.3727943775402,11.553814,,,,,,,,,,,0,251486.73,0,
909,796.5923467466824,11.553814,,,,,,,,,,,0,33490.47,0,
910,448.391659353145,11.568351,,,,,,,,,,,0,32334.73,26050.135,
911,789.4914312221774,11.568351,,,,,,,,,,,0,11408.401,1974.242,
912,768.5629210771517,11.570162,,,,39,50,[M+NH4]+,,2,907;912,750.52897,0,378416.2,150811.95,
913,892.7398386185888,11.586511,,,,,,,,,,,0,0,396132.66,
914,795.580830585777,11.595352,,,,,,,,,,,0,401722.97,0,
915,796.5848081736116,11.595352,,,,,,,,,,,0,125639.586,0,
916,615.4981663100284,11.597639,,,,6,,,,,,,0,74994.85,98580.39,
917,799.5340087741412,11.598984,,,,6,52,[M-NH3+Na]+,,2,918;917,793.57145,130.5275,375785.16,869752.94,
918,794.5788318909192,11.600636,,,,6,52,[M+H]+,,2,918;917,793.57145,0,811217.6,1054850.9,
919,822.6080230388698,11.600636,,,,6,,,,,,,0,112017.24,85528.945,
920,797.5892564517158,11.605918,,,,,,,,,,,0,0,31756.092,
921,815.5081432356226,11.614092,,,,,,,,,,,0,5708.617,40850.27,
922,958.6470592336802,11.619734,,,,,,,,,,,0,42086.914,85715.18,
923,963.6011147898755,11.619734,,,,,,,,,,,0,48957.84,86532.81,
924,960.6614006687632,11.634765,,,,19,,,,,,,0,62471.3,97069.69,
925,932.6315980240896,11.649673,,,,19,,,,,,,0,728791.3,1678682.8,
926,591.4993900629134,11.652693,,,,19,,,,,,,0,81379.9,170906.23,
927,553.3902069689912,11.65271,,,,,,,,,,,33774.332,468.26154,879.0925,
928,935.6446741179287,11.6563,,,,,,,,,,,0,0,63953.254,
929,641.5143034182612,11.661389,,,,,,,,,,,0,16906.744,0,
930,780.5523753574773,11.662785,,,,,,,,,,,0,1120620.0,494.4242,
931,570.5099137819266,11.68689,,,,,,,,,,,0,46433.832,90465.234,
932,825.5495956122668,11.68689,,,,,,,,,,,0,205442.48,105666.42,
933,848.6250154383645,11.68689,,,,,,,,,,,0,25799.861,2240.641,
934,937.586753095283,11.696246,,,,19,,,,,,,0,894415.9,1950331.0,
935,716.5668133834158,11.7190895,,,,,,,,,,,0,28335.81,27929.037,
936,313.27396019255946,11.726814,,,,,,,,,,,0,969.13684,38750.46,
937,431.35246131649626,11.724486,,,,,,,,,,,110.52612,42595.547,0,
938,427.3582661569578,11.761068,,,,,,,,,,,0,0,43854.016,
939,428.3642885087577,11.758726,,,,,,,,,,,0,1384.827,39584.152,
940,607.5289562753826,11.76951,,,,,,,,,,,0,2067.514,33882.676,
941,405.3732870543268,11.802035,,,,,,,,,,,0,101937.555,163745.83,
942,429.3738481930172,11.808828,,,,,,,,,,,0,0,891265.3,
943,787.533908690893,11.815598,,,,,,,,,,,0,41239.2,77087.14,
944,630.509595307223,11.831873,,,,,,,,,,,18.611115,53371.54,0,
945,445.3681827390142,11.831642,,,,,,,,,,,0,31199.186,126365.016,
946,813.5499195524965,11.86681,,,,,,,,,,,0,23060.268,9321.814,
947,682.6350182030211,11.919963,,,,,,,,,,,0,78.25683,66254.27,
948,775.5327122034892,11.9266205,,,,,,,,,,,0,175.93544,69757.53,
949,624.520348612629,11.931553,,,,24,55,[M+NH4]+,,2,949;950,606.48508,0,23301.395,16982.697,
950,629.4728553299668,11.931553,,,,24,55,[M+Na]+,,2,949;950,606.48508,0,30064.027,20721.848,
951,415.35724701144,11.991612,,,,,,,,,,,0,50203.125,0,
952,554.5146098914524,11.991612,,,,,,,,,,,0,49601.14,0,
953,576.4966101777959,11.991612,,,,,,,,,,,0,9793.231,0,
