row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
6597,417.1730316115883,3.0278327,,,,254,174,[M+Na]+,,2,6597;6566,394.18419,0,12244.966,0,0,0,0,0,0,0,65483.348,0,0,0,0,0,0,0,24795.281,0,
6598,473.20278302776615,3.02788,,,,,,,,,,,15203.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6601,147.0441821317856,3.0317252,,,,557,,,,,,,39434.418,0,0,52380.09,27936.99,9351.36,0,9951.638,0,16105.518,0,0,17019.184,32239.643,19694.113,12967.553,6783.659,6137.825,10718.763,
6602,330.1910587798713,3.032144,,,,,,,,,,,0,0,13801.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6603,432.2596478566099,3.032145,,,,,,,,,,,7936.0303,0,35385.49,14043.156,14634.966,0,5323.0566,4060.5376,6351.2915,0,0,0,0,0,0,0,0,0,0,
6605,321.0971079895694,3.03412,,,,,,,,,,,0,0,0,53053.63,0,15625.14,0,0,0,6064.0195,0,0,33161.71,6654.496,33356.504,9877.185,0,7388.4487,0,
6607,433.1107858263289,3.0392964,,,,,,,,,,,64143.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6608,163.11187564294644,3.0393782,,,,283,,,,,,,0,6074.958,6378.8813,12359.487,13609.644,21099.803,13399.388,23384.82,6218.759,4382.2104,0,0,22450.416,6981.3447,56248.395,18834.12,4815.71,8345.865,6796.0034,
6609,411.1285347067019,3.040656,,,,,,,,,,,121617.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13534.67,0,0,
6610,456.18662824048727,3.040656,,,,,,,,,,,60680.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565.01,0,0,
6612,295.2109002961556,3.0411668,,,,,,,,,,,0,0,0,0,0,0,0,485158.75,0,0,0,0,0,0,0,0,0,0,0,
6613,310.20228662948,3.0411668,,,,,,,,,,,0,0,0,0,0,0,0,1456626.5,0,0,0,0,0,0,0,0,0,0,0,
6614,352.16140277932567,3.0411668,,,,,,,,,,,0,0,0,0,0,0,0,11499.983,0,0,0,0,0,0,0,0,0,0,0,
6617,615.2262178817236,3.0433815,,,,,,,,,,,0,0,17893.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6618,360.21288960311534,3.0434105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8721.898,0,
6619,181.12244334734086,3.0455558,,,,283,,,,,,,75757.95,100781.06,70328.28,84508.766,198946.81,290912.38,82073.77,267589.78,87537.17,55804.28,0,0,306677.75,87420.97,757295.7,259212.28,83160.78,123957.54,98956.6,
6620,135.11706902230884,3.0470045,,,,275,,,,,,,5660.898,0,6127.37,0,9577.027,10241.256,47292.33,27075.701,0,0,0,0,0,0,7070.689,0,0,0,0,
6621,610.2709724242847,3.0483618,,,,,,,,,,,80426.47,0,132690.06,0,0,39294.727,0,0,55508.344,48432.742,0,0,0,0,0,0,0,0,47169.684,
6622,125.05998707105408,3.0493982,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7599.0356,0,0,0,0,
6623,465.13908524596684,3.0499878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19541.625,0,0,0,0,0,
6624,309.0969634516329,3.0506876,,,,,,,,,,,28408.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6625,428.1554329777916,3.0506876,,,,,,,,,,,21914.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6626,182.12583670978483,3.0513678,,,,283,,,,,,,0,0,0,0,0,28828.37,0,0,0,0,0,0,31603.404,0,83678.89,0,0,0,0,
6627,550.2878526733458,3.0520937,,,,,,,,,,,0,0,0,0,0,0,0,47894.766,0,0,0,0,0,0,0,0,0,0,0,
6628,455.09498458632015,3.0522976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58476.133,0,0,4576.041,0,0,
6631,433.1132536530387,3.0534148,,,,,,,,,,,0,7273.355,0,0,0,0,28304.818,0,0,0,0,0,90512.12,2037423.2,37021.984,20677.86,57070.56,0,0,
6632,315.0478056323667,3.0544863,,,,564,175,[M+K]+,,2,6632;6649,276.08468,0,0,0,0,7610.6973,12980.687,0,0,0,0,0,0,0,12410.238,0,0,0,0,81560.46,
6634,225.1486552199555,3.054963,,,,3,,,,,,,10328.692,11893.396,22180.05,16979.754,16557.742,15629.852,0,25939.97,13739.185,7648.157,0,0,0,8825.375,0,6987.6494,0,23130.377,0,
6635,1113.2721908670442,3.0555344,,,,,,,,,,,0,0,0,0,0,0,0,0,34654.527,9086.265,0,0,0,0,0,0,0,0,0,
6637,207.13816515399523,3.0559545,,,,3,,,,,,,0,14959.291,24396.5,12096.483,17573.53,11910.925,15503.719,27147.584,17727.936,8853.85,0,0,8140.676,0,0,4839.8994,7568.577,33726.566,9846.21,
6639,436.12127858235726,3.05594,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10285.426,0,0,0,0,0,
6640,355.1727376763321,3.0566204,,,,,,,,,,,7662.3745,35501.242,6247.6523,0,0,0,50835.613,0,0,7881.7637,0,0,0,0,0,0,13615.636,6558.0054,5878.818,
6641,374.2287144349751,3.057197,,,,,,,,,,,0,5450.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9214.791,0,
6642,333.16700767571,3.057459,,,,,,,,,,,0,0,0,0,0,0,0,0,140372.48,160075.95,0,0,0,0,0,0,0,0,128434.53,
6643,468.1866880171487,3.058695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10219.433,0,0,
6644,153.1275140958819,3.062201,,,,,,,,,,,0,0,0,0,4311.093,0,24032.709,0,0,0,0,0,0,0,0,0,0,0,0,
6648,368.0981245798977,3.063694,,,,,,,,,,,0,0,0,79553.04,104767.375,0,0,0,0,0,0,0,0,0,0,0,28115.643,0,0,
6649,299.0739319938676,3.064847,,,,564,175,[M+Na]+,,2,6632;6649,276.08468,0,0,55381.816,0,20668.656,36415.5,0,0,0,0,0,0,0,30755.334,0,0,0,0,263816.22,
6650,404.22877751223245,3.0649874,,,,3,,,,,,,0,7288.7695,0,8575.734,0,24821.613,0,6800.508,11804.029,0,0,0,0,0,0,0,0,18867.158,0,
6655,510.16075894738424,3.0650105,,,,,,,,,,,0,0,42907.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6656,951.1796364070779,3.0650105,,,,,,,,,,,0,0,22782.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6660,571.1999726842724,3.067096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64431.5,0,0,0,0,0,
6662,625.1373384938346,3.067096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9689.527,0,0,0,0,0,
6664,387.2015924488607,3.0685673,,,,,,,,,,,7913.618,0,0,9852.012,12165.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6665,172.13331490445145,3.069811,,,,,,,,,,,10844.692,16274.568,7888.3667,0,0,15876.924,12501.405,0,0,17781.496,10335.588,0,24036.766,15169.472,0,16886.533,0,0,19128.398,
6666,684.2147740730189,3.0697916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,22294.68,0,0,0,0,0,0,
6667,378.24900863349,3.0715415,,,,275,,,,,,,0,0,12896.073,14224.387,26726.514,21443.258,78099.016,0,0,3333.557,0,0,29670.44,8748.953,25503.4,10462.536,0,0,0,
6668,396.12977731424775,3.0729856,,,,,,,,,,,0,0,0,45722.277,26626.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6669,298.20253710420866,3.0730917,,,,,,,,,,,0,0,0,0,0,0,0,37038.047,0,0,0,0,0,0,0,0,0,0,0,
6671,520.3329026786015,3.0732954,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8704.789,0,0,0,0,0,0,0,0,
6672,566.2449623865097,3.0735786,,,,,,,,,,,4995.292,0,0,0,41127.035,0,0,0,0,0,0,0,0,154216.45,0,0,0,0,0,
6674,425.10887967051247,3.0739262,,,,,,,,,,,0,0,0,0,0,0,79962.36,81559.74,0,0,0,0,0,0,0,0,0,0,0,
6675,304.05361377846003,3.0741577,,,,,,,,,,,0,0,0,14104.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6677,470.166828801267,3.0747607,,,,,,,,,,,0,0,0,0,0,0,13881.037,0,0,0,0,0,0,0,0,0,0,0,0,
6678,453.1734137266649,3.076002,,,,,,,,,,,0,0,20903.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6680,476.24902253423255,3.076002,,,,,,,,,,,0,0,24605.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6682,321.1449859717369,3.076611,,,,,,,,,,,0,0,30736.338,11187.005,0,17418.93,0,21865.424,0,9450.393,0,0,0,0,0,0,0,0,0,
6683,448.21803969301396,3.0771084,,,,,,,,,,,0,0,289805.75,0,0,0,0,0,0,0,0,0,0,6764.684,0,0,0,0,0,
6685,524.1414750922129,3.077579,,,,,,,,,,,0,0,0,21791.895,0,0,0,29452.941,0,0,0,0,14369.687,0,0,83814.88,0,0,0,
6687,594.2758631662423,3.078215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23957.824,0,0,0,0,0,
6688,625.1784422042588,3.078215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18907.691,0,0,0,0,0,
6689,522.1256745906219,3.078566,,,,,,,,,,,0,0,0,29054.273,9937.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6690,595.2147379381747,3.079,,,,,,,,,,,0,7380.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6692,137.05997633804188,3.0800862,,,,,,,,,,,15930.137,0,0,18506.895,7633.205,11606.909,43814.254,7621.523,0,0,0,0,0,15310.983,0,0,0,0,0,
6693,312.1078323879407,3.0806687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25824.164,0,
6695,474.1992628079632,3.080802,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13496.368,0,0,0,0,0,0,
6696,479.0829588531173,3.0816677,,,,,,,,,,,0,0,0,2398245.5,1111150.0,309922.62,1316025.8,4912282.5,433284.75,60582.695,0,0,1499959.0,733691.0,1693700.8,6058110.5,0,77281.766,47367.504,
6698,501.0643463508568,3.0828881,,,,,,,,,,,0,0,0,0,64768.285,17387.885,66927.78,102070.44,31184.316,0,0,0,0,42915.164,83680.25,144578.61,0,7248.251,0,
6700,477.06771580908327,3.0846539,,,,,,,,,,,0,0,0,31770.17,12274.06,0,16538.037,0,0,0,0,0,0,0,0,0,0,0,0,
6701,340.1392465782147,3.084752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17657.422,0,
6702,637.1782657904436,3.085187,,,,,,,,,,,0,0,0,24755.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6703,301.03462658138676,3.086085,,,,173,,,,,,,0,0,82653.37,143696.27,62520.55,7202.028,113517.92,100821.89,55080.79,7986.0693,0,0,18946.55,68091.586,24334.732,129465.74,0,10809.493,5733.688,
6704,494.09327480351396,3.0862436,,,,173,,,,,,,0,0,0,226230.19,94824.914,0,139739.3,159603.9,65052.95,7256.0806,0,0,0,92945.086,28567.695,199757.0,0,0,0,
6705,446.1672292976404,3.0870636,,,,,,,,,,,0,0,0,0,0,0,26760.953,0,0,0,0,0,23009.662,0,7224.927,0,0,0,0,
6707,303.0498115258691,3.089567,,,,,,,,,,,0,11076.518,313065.75,97851.555,41762.133,0,186862.6,0,68594.03,9654.15,0,0,112138.04,57213.195,100843.39,404828.56,0,0,10637.252,
6708,302.03777263004935,3.0933063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21325.025,0,0,0,
6710,487.0852749255069,3.0937376,,,,326,176,[M+Na]+,,2,6717;6710,464.09618,0,13765.525,220189.67,0,0,0,73642.48,37188.39,32714.14,11553.788,0,0,10192.891,19800.254,8546.71,0,0,39476.71,12486.517,
6713,615.2263274276311,3.0949936,,,,,,,,,,,0,0,16403.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6714,595.1667637668994,3.0951207,,,,,,,,,,,0,0,121247.38,15981.618,0,0,8175.4673,0,0,0,0,0,0,13544.97,0,0,0,0,0,
6715,295.08127715884984,3.0951698,,,,,,,,,,,0,0,0,0,0,23881.658,0,0,0,0,0,0,0,4781.102,0,0,0,15805.46,0,
6716,610.2709861448315,3.0967612,,,,,,,,,,,0,0,39696.133,0,0,5647.7017,0,0,21926.11,6154.4175,0,0,0,0,0,0,0,0,0,
6717,465.1035872429169,3.0975697,,,,326,176,[M+H]+,,2,6717;6710,464.09618,12592.1045,65412.01,2262651.0,96504.19,22076.152,10874.764,924271.3,1464767.2,163824.56,52740.2,0,0,432644.72,172947.3,285376.8,1190467.9,0,182871.98,51417.17,
6718,474.16155832103266,3.0980935,,,,,,,,,,,9612.15,0,0,31552.922,7614.53,11031.42,0,0,0,0,0,0,0,0,0,0,0,0,6357.2837,
6719,406.2444468766402,3.09917,,,,,,,,,,,0,0,12702.257,20178.662,0,0,0,24035.549,0,0,0,0,0,0,0,0,0,0,0,
6720,285.13095973445945,3.1005921,,,,,,,,,,,0,5972.6094,0,0,0,0,0,0,0,9477.482,0,0,0,0,0,0,0,0,0,
6721,181.04983959178483,3.1058476,,,,87,,,,,,,0,0,0,10051.344,17894.95,58208.953,10670.865,18864.828,0,0,0,0,49433.383,0,69778.73,24583.857,0,0,0,
6722,324.18925426115277,3.1063352,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8849.188,0,
6723,302.2076585092202,3.1077676,,,,,,,,,,,0,15524.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19227.352,0,
6724,401.1611949251595,3.1079829,,,,,,,,,,,0,0,0,0,0,0,0,60883.586,0,0,0,0,0,0,0,0,0,0,0,
6728,163.0390389161577,3.1085508,,,,88,,,,,,,0,0,4880.598,35507.13,57471.008,188549.64,35023.914,166184.42,11770.37,0,0,0,299399.78,0,371855.38,141718.3,0,0,0,
6732,394.1710969563368,3.1117275,,,,,,,,,,,0,9606.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22505.059,0,0,
6735,518.1301840537574,3.112617,,,,88,,,,,,,0,0,0,10786.341,13005.162,54998.445,0,55927.176,0,0,0,0,136927.9,0,129148.56,128294.46,0,0,0,
6736,966.1950018887087,3.1126528,,,,87,177,[2M+NH4]+,,2,6736;6748,474.08089,0,0,0,0,0,10100.846,0,0,0,0,0,0,48774.562,0,41808.477,0,0,0,0,
6737,804.2334966811103,3.1130712,,,,,,,,,,,0,0,0,0,0,0,0,0,10542.925,0,0,0,0,0,0,0,0,0,0,
6738,492.1144056957417,3.1132677,,,,87,177,[M+NH4]+,,3,6738;6743;6748,474.08089,0,0,0,68952.945,116019.58,524217.72,13841.731,530535.75,0,0,0,0,1074593.5,0,904923.3,500950.88,0,0,0,
6739,432.1873401559347,3.1134632,,,,280,,,,,,,0,0,0,0,0,0,12569.517,0,0,0,0,0,14213.837,0,9411.572,0,0,0,0,
6742,313.05595196780564,3.113764,,,,87,,,,,,,0,0,0,0,0,18672.393,0,24196.564,0,0,0,0,47866.938,0,43767.285,22069.602,0,0,0,
6743,516.1147290626833,3.1142097,,,,87,177,[M+ACN+H]+,,2,6738;6743,474.08089,0,0,0,27034.588,32961.73,66739.89,0,48494.574,0,0,0,0,79636.12,0,91104.125,110888.82,0,0,0,
6745,491.1029125819811,3.1145408,,,,88,,,,,,,0,0,0,0,0,0,0,47472.117,0,0,0,0,59124.848,0,65162.13,0,0,0,0,
6746,490.0986721019879,3.114946,,,,87,,,,,,,0,0,0,61492.4,94638.27,239497.25,0,221507.17,0,0,0,0,268995.6,4136.2715,288735.25,229666.36,0,0,0,
6747,488.0835303887436,3.1150541,,,,87,,,,,,,0,0,0,116675.95,178926.77,354840.47,47176.45,227603.2,0,0,0,0,238989.48,15077.828,239217.9,247824.75,0,0,0,
6750,318.18079513887625,3.1160913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10704.186,0,
6752,497.0694272022368,3.1168005,,,,88,,,,,,,0,0,0,0,9055.974,30604.39,0,0,0,0,0,0,71473.195,0,75894.375,29827.92,0,0,0,
6753,434.2756307981513,3.1168993,,,,,,,,,,,0,0,6159.2876,27199.184,0,9815.179,0,21605.385,0,0,0,0,0,0,0,0,0,0,0,
6755,460.2185149491066,3.1171448,,,,280,,,,,,,0,0,0,0,0,0,8389.203,0,0,0,0,0,18518.781,0,12594.514,0,0,0,0,
6756,369.15216628786396,3.1173742,,,,,,,,,,,12034.846,26729.904,0,0,6565.074,0,0,0,0,0,0,0,0,0,0,0,9292.157,45527.91,0,
6757,759.176476295544,3.117366,,,,,,,,,,,0,0,0,0,0,0,0,0,378644.62,0,0,0,0,0,0,0,0,0,27045.584,
6761,482.2377211836197,3.118985,,,,,,,,,,,0,0,0,0,0,0,0,49157.047,0,0,0,0,0,0,0,0,0,0,0,
6763,392.2283002555787,3.119751,,,,36,,,,,,,0,6361.9604,0,24016.744,27272.21,22649.979,5353.01,0,0,0,0,0,7765.7676,0,0,0,0,12607.825,0,
6765,347.16756316258443,3.1203394,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6604.045,0,0,0,0,0,
6767,781.1582350693301,3.1213882,,,,,,,,,,,0,0,0,0,0,0,0,0,54703.957,7003.3936,0,0,0,0,0,0,0,0,9422.768,
6768,402.1768648868084,3.122307,,,,337,,,,,,,0,0,0,0,0,4683.2495,21722.969,0,0,0,0,0,90174.555,0,134108.47,0,0,0,0,
6769,373.05323882841964,3.1226323,,,,363,180,[M+Na]+,,2,6769;6776,350.06406,0,0,0,9843.9795,15097.483,0,0,0,0,0,0,0,0,0,0,0,3179.0596,0,0,
6770,422.27534288123036,3.1238759,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346.8506,20556.086,0,0,0,
6771,374.1452926368881,3.1243453,,,,337,,,,,,,0,0,10533.309,0,0,7266.615,65937.305,71645.33,0,0,0,0,86629.7,4020.6624,140323.55,0,0,0,0,
6772,757.1605225350819,3.1245754,,,,,,,,,,,0,0,0,0,0,0,0,0,14861.055,0,0,0,0,0,0,0,0,0,0,
6773,379.10099705793476,3.1248229,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680.556,0,0,0,0,
6774,489.08709221855077,3.1248229,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64824.7,0,0,0,0,
6776,368.0979270264442,3.12496,,,,363,180,[M+NH4]+,,2,6769;6776,350.06406,0,0,0,103618.77,124698.11,0,0,0,0,0,0,0,0,0,0,0,32862.67,0,0,
6777,364.19697732658216,3.1269379,,,,36,,,,,,,0,13629.703,0,25171.207,23344.248,26610.23,7074.101,4565.5166,0,0,0,0,0,0,0,0,0,29043.816,0,
6778,212.1646691807426,3.1280127,,,,,,,,,,,0,0,32780.082,5329.6846,0,0,0,0,0,0,0,8045.8813,0,0,0,0,0,0,0,
6779,322.149805055528,3.1288784,,,,,,,,,,,0,0,112779.27,0,0,584749.56,0,0,0,0,0,0,0,0,0,93954.43,0,0,0,
6782,571.1993433716196,3.1302664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,38435.418,0,0,0,0,0,
6784,295.04528792746123,3.1312025,,,,,,,,,,,0,0,0,0,0,0,0,81581.78,0,0,0,0,0,0,0,81358.12,0,0,0,
6785,616.296813537783,3.1317413,,,,,,,,,,,0,6152.5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6786,193.15889458602229,3.1322122,,,,,,,,,,,0,0,9745.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6787,275.2330903239706,3.1322122,,,,,,,,,,,0,0,11722.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6788,588.2658181629405,3.1325924,,,,,,,,,,,0,7286.233,0,16441.99,0,13849.521,0,0,0,0,0,0,0,0,0,0,0,0,0,
6789,422.2022940169132,3.1329336,,,,,,,,,,,0,0,10676.865,0,0,0,0,0,0,8318.106,0,0,0,0,0,0,0,0,0,
6790,298.09243455374326,3.1329741,,,,,,,,,,,0,0,0,11616.8,11946.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6792,482.1671299778881,3.1333287,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15306.33,0,0,0,0,0,0,
6793,411.199256998733,3.1354868,,,,,,,,,,,0,0,10072.735,14686.781,0,0,21855.36,0,0,9649.952,0,0,0,0,0,0,10324.092,0,4806.6973,
6794,829.2035470501925,3.135799,,,,,,,,,,,0,0,0,0,10670.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6795,415.1607022085425,3.1359437,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17812.531,0,0,0,0,
6796,432.18773701453875,3.1359437,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37473.66,0,0,0,0,
6797,460.2190408841851,3.1359437,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44823.926,0,0,0,0,
6798,593.2208727414175,3.1360447,,,,,,,,,,,12620.339,49144.906,0,32278.395,0,0,0,0,0,0,0,0,0,0,0,0,15719.04,12256.045,0,
6799,527.2505290609802,3.1386576,,,,,,,,,,,0,0,0,0,22463.035,0,0,0,0,0,0,0,0,0,0,14407.441,0,0,0,
6801,312.21767737510044,3.1401453,,,,,,,,,,,0,0,0,0,0,0,0,332161.28,0,0,0,0,0,0,0,0,0,0,0,
6803,272.2695715256002,3.140165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95333.39,0,0,
6806,637.1772020795534,3.1416116,,,,,,,,,,,0,0,0,69792.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6807,543.1836499285214,3.142602,,,,,,,,,,,0,0,13574.379,0,0,0,0,0,0,0,0,0,0,13175.118,0,0,0,0,0,
6808,147.0441746005232,3.1427007,,,,363,,,,,,,22003.34,0,0,44847.543,39340.03,5217.7334,0,14775.328,0,0,0,0,0,0,10294.299,7719.912,5610.4507,3413.4548,0,
6809,437.1425166258793,3.1438239,,,,,,,,,,,0,0,0,0,0,0,17297.818,0,0,0,0,0,0,0,13820.438,0,0,0,0,
6810,579.171172894432,3.1440597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,30470.76,0,0,0,0,0,0,0,0,50808.79,
6811,538.2286287652094,3.1446748,,,,,,,,,,,33090.957,0,133109.97,18236.418,0,78371.68,19870.832,0,0,32172.223,0,0,28928.121,104187.9,27258.852,21131.664,0,0,21410.262,
6812,503.19124442370793,3.144916,,,,,,,,,,,0,0,16375.344,0,0,12056.338,0,0,0,0,0,0,0,11407.96,4301.4023,0,0,0,0,
6813,702.2976145673559,3.145688,,,,,,,,,,,0,7628.047,0,31939.18,0,0,0,43152.8,0,0,0,0,0,0,0,0,0,0,0,
6814,487.1233920373393,3.1458445,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14375.799,0,19615.953,0,0,0,0,
6817,144.1021285401269,3.1508367,,,,,,,,,,,0,0,0,0,0,0,0,109517.77,0,0,0,0,0,0,0,0,0,0,0,
6818,310.2019771834826,3.1508367,,,,,,,,,,,0,0,0,0,0,0,0,919573.9,0,0,0,0,0,0,0,0,0,0,0,
6819,426.2340330116604,3.153212,,,,,,,,,,,0,0,8713.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6820,463.08742748893496,3.153212,,,,,,,,,,,0,0,448968.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6821,566.2598848812596,3.153212,,,,,,,,,,,0,0,17877.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6823,417.2098192757859,3.1545827,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10097.33,0,
6825,595.1650403285804,3.1546185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153346.78,0,0,0,0,0,
6827,360.21337399679805,3.1603286,,,,,,,,,,,0,5617.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252.374,0,
6828,389.2172422550479,3.160431,,,,,,,,,,,14596.123,0,13864.777,52333.38,19072.695,48664.543,13802.31,41527.12,20556.834,12845.27,0,0,7502.3745,29607.836,9462.113,0,5337.937,10241.454,5744.922,
6829,803.1665517691063,3.1604662,,,,,,,,,,,0,0,0,0,0,108318.305,0,16878.713,0,0,0,0,0,0,0,0,0,0,0,
6830,429.20937243578635,3.1611712,,,,,,,,,,,41385.086,11519.871,13611.67,31190.44,13765.324,30917.283,26311.06,0,49875.133,28181.906,0,0,0,22790.17,4302.226,0,17566.6,31591.248,14619.994,
6831,452.28541735842424,3.161202,,,,,,,,,,,9630.011,0,7361.5283,14063.488,8102.4175,21036.016,9236.497,15712.576,10631.744,0,0,0,0,0,0,0,0,7048.6636,0,
6833,608.3079408579705,3.1619596,,,,,,,,,,,0,0,0,0,0,0,0,11828.414,0,0,0,0,0,0,0,0,0,0,0,
6835,423.12847753303885,3.1620185,,,,,,,,,,,25334.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6836,445.11049776799507,3.1620185,,,,,,,,,,,31794.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6837,468.18634231454763,3.1620185,,,,,,,,,,,21382.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6839,487.1452894385395,3.1645906,,,,,,,,,,,0,0,0,32169.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6840,773.1925059099946,3.1671016,,,,371,181,[M+H]+,,2,6840;6841,772.18519,0,0,0,0,0,0,0,0,49825.28,35981.996,0,0,0,0,0,0,0,12841.034,25296.658,
6841,795.1743719052736,3.1671016,,,,371,181,[M+Na]+,,2,6840;6841,772.18519,0,0,0,0,0,0,0,0,19128.047,12178.248,0,0,0,0,0,0,0,4287.7686,10098.701,
6844,451.12359447597555,3.1698766,,,,,,,,,,,0,0,0,0,0,0,0,0,4770.5713,0,0,0,0,0,0,36818.996,0,0,0,
