ConfidenceScore_sirius	CSI:FingerIDScore_sirius	ZodiacScore_sirius	SiriusScore_sirius	molecularFormula_sirius	adduct_sirius	InChIkey2D_sirius	InChI_sirius	name_sirius	smiles_sirius	xlogp_sirius	ionMass_sirius	id
0.1221731069995697	-213.48867190101615		16.85818458563185	C29H52N6O9	[M + H]+	LDBCSQHSJZAMGZ	InChI=1S/C29H52N6O9/c1-14(2)10-19(25(39)33-20(11-15(3)4)26(40)34-21(13-36)29(43)44)32-22(38)12-30-27(41)23(16(5)6)35-28(42)24(17(7)8)31-18(9)37/h14-17,19-21,23-24,36H,10-13H2,1-9H3,(H,30,41)(H,31,37)(H,32,38)(H,33,39)(H,34,40)(H,35,42)(H,43,44)		CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C	1.39999998	629.3874016245643	6757
0.1220703183732128	-44.25382844676893		15.009919840083098	C42H82NO8P	[M + H]+	WHDPRVWCGFOBKP	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-17-18-19-20-21-22-23-24-25-27-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-26-15-13-11-9-7-2/h18-19,40H,6-17,20-39H2,1-5H3/p+1		CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C	13.6999998	760.5831604003906	7279
0.1217523941494077	-109.8178168823116		57.13989781887904	C20H20O5	[M + H]+	OGQCHHKOBZTHRP	InChI=1S/C20H20O5/c1-12-15-8-13(4-3-7-21)9-18(22-2)20(15)25-19(12)14-5-6-16-17(10-14)24-11-23-16/h3-6,8-10,12,19,21H,7,11H2,1-2H3		CC1C(OC2=C1C=C(C=C2OC)C=CCO)C3=CC4=C(C=C3)OCO4	3.73678446	341.1388092041016	546
0.1215691949955942	-155.47012928901702		48.33823883701999	C36H38N4O5	[M + H]+	WQDZWRPFSUMNIE	InChI=1S/C36H38N4O5/c1-9-20-16(3)23-13-25-18(5)22(11-12-29(41)44-7)33(39-25)31-32(36(43)45-8)35(42)30-19(6)26(40-34(30)31)15-28-21(10-2)17(4)24(38-28)14-27(20)37-23/h13-15,18,22,32H,9-12H2,1-8H3		CCC1=C(C2=CC3=NC(=C4C(C(=O)C5=C(C(=CC6=NC(=CC1=N2)C(=C6CC)C)N=C45)C)C(=O)OC)C(C3C)CCC(=O)OC)C	5.87545729	607.2908935546875	4876
0.1214144267369676	-147.59304501657118		23.209201020974724	C13H22ClO4P	[M + H]+	DSRMQDIOGRQICK	InChI=1S/C13H22ClO4P/c1-17-19(16,18-2)12-13(15)10-8-6-4-3-5-7-9-11-14/h5-12H2,1-2H3	11-chloro-1-dimethoxyphosphorylundec-6-yn-2-one	COP(=O)(CC(=O)CCCC#CCCCCCl)OC	1.79999995	309.1013488769531	5719
0.1213372117115726	-96.48067698610626		4.365738779420236	C34H62O7	[M + K]+	GKYYLCCUSWGQEF	InChI=1S/C34H62O7/c1-3-5-7-19-24-30(40-32(37)27-18-6-4-2)25-20-14-10-8-9-11-16-22-28-33(38)41-34(39)29-23-17-13-12-15-21-26-31(35)36/h30H,3-29H2,1-2H3,(H,35,36)		CCCCCCC(CCCCCCCCCCC(=O)OC(=O)CCCCCCCCC(=O)O)OC(=O)CCCCC	11.1999998	621.4115607571063	6465
0.1210960514654064	-233.89483159082928		197.7651639730998	C38H65N5O7	[M + Na]+	DSXUGPNPVRHWKP	InChI=1S/C38H65N5O7/c1-12-24(6)33(42(10)38(49)32(23(4)5)41-37(48)31(39-9)22(2)3)29(50-11)21-30(44)43-20-16-19-28(43)34(45)25(7)36(47)40-26(8)35(46)27-17-14-13-15-18-27/h13-15,17-18,22-26,28-29,31-35,39,45-46H,12,16,19-21H2,1-11H3,(H,40,47)(H,41,48)		CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(C)C(C2=CC=CC=C2)O)O)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)NC	3.5	726.4784347743711	1055
0.1208913033093951	-185.95293517792075		112.67419615852124	C20H29NO11	[M + H]+	PQTQIHNFBWTMFW	InChI=1S/C20H29NO11/c1-9(24)21-13-18(32-20-17(28)16(27)14(25)11(7-22)31-20)15(26)12(8-23)30-19(13)29-10-5-3-2-4-6-10/h2-6,11-20,22-23,25-28H,7-8H2,1H3,(H,21,24)	Phenyl 2-acetamido-2-deoxy-3-O-beta-D-galactopyranosyl-alpha-D-galactopyranoside	CC(=O)NC1C(C(C(OC1OC2=CC=CC=C2)CO)O)OC3C(C(C(C(O3)CO)O)O)O	-1.79999995	460.1814060463888	1655
0.1207193953211041	-133.88754757462962		78.59695007072085	C17H19N3O5	[M + H]+	ITGMSGHZQPBNFQ	InChI=1S/C17H19N3O5/c1-9-14(10(2)20(3)19-9)15(21)18-13-8-11(16(22)24-4)6-7-12(13)17(23)25-5/h6-8H,1-5H3,(H,18,21)		CC1=C(C(=NN1C)C)C(=O)NC2=C(C=CC(=C2)C(=O)OC)C(=O)OC	2.0999999	346.1405393134241	2468
0.1207048884074534	-89.00843968592436		217.20000799993792	C23H40O6	[M + H]+	HAYFIIIQORQBTI	InChI=1S/C23H40O6/c1-5-28-22(26)20(18(3)24)16-14-12-10-8-7-9-11-13-15-17-21(19(4)25)23(27)29-6-2/h20-21H,5-17H2,1-4H3		CCOC(=O)C(CCCCCCCCCCCC(C(=O)C)C(=O)OCC)C(=O)C	6.0999999	413.2902659981671	6585
0.1205998529399536	-700.4470946922136		131.34866596042124	C46H87NO5S2	[M + Na]+	OLQWXOCNWCJOLV	InChI=1S/C46H87NO5S2/c1-9-13-17-19-21-23-25-27-29-33-37-53(49,50)47(54(51,52)38-34-30-28-26-24-22-20-18-14-10-2)41-39-42(45(5,6)35-31-15-11-3)44(48)43(40-41)46(7,8)36-32-16-12-4/h39-40,48H,9-38H2,1-8H3		CCCCCCCCCCCCS(=O)(=O)N(C1=CC(=C(C(=C1)C(C)(C)CCCCC)O)C(C)(C)CCCCC)S(=O)(=O)CCCCCCCCCCCC	19.1000004	820.5934143066406	5124
0.120503149756018	-57.43123896022352		212.85136283313923	C11H14O	[M + H]+	VNIPFZVLBDSGKR	InChI=1S/C11H14O/c1-3-5-7-9-11(12)10-8-6-4-2/h3-8H,1-2,9-10H2		C=CC=CCC(=O)CC=CC=C	2.70000005	163.11169836075825	1728
0.120384627824517	-315.52514857794773		12.099151968983165	C24H20N8O4	[M + Na]+	IQTLOYUJXZVBRM	InChI=1S/C24H20N8O4/c1-15-7-9-17(10-8-15)30-21(11-16(2)28-30)27-22(33)13-29-14-25-23-18(24(29)34)12-26-31(23)19-5-3-4-6-20(19)32(35)36/h3-12,14H,13H2,1-2H3,(H,27,33)		CC1=CC=C(C=C1)N2C(=CC(=N2)C)NC(=O)CN3C=NC4=C(C3=O)C=NN4C5=CC=CC=C5[N+](=O)[O-]	3.0	507.1476001741863	2266
0.1202735438022569	-142.0861190361348		299.7031506348445	C38H77N9O5	[M + Na]+	WCOQDGHXKRBHTH	InChI=1S/C38H77N9O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-25-34(48)44-31(22-18-27-40)36(50)46-33(24-20-29-42)38(52)47-32(23-19-28-41)37(51)45-30(35(43)49)21-17-26-39/h30-33H,2-29,39-42H2,1H3,(H2,43,49)(H,44,48)(H,45,51)(H,46,50)(H,47,52)		CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)N	4.19999981	762.5916748046875	3543
0.1201790001895183	-184.2529373211288		72.99212444007381	C21H26O13	[M + H]+	GRJGYMDXXJHUTO	InChI=1S/C21H26O13/c22-6-11-14(24)16(26)18(28)20(33-11)30-7-12-15(25)17(27)19(29)21(34-12)31-9-3-1-8-2-4-13(23)32-10(8)5-9/h1-5,11-12,14-22,24-29H,6-7H2		C1=CC(=CC2=C1C=CC(=O)O2)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)O)O	-2.4000001	487.1454086221428	1748
0.1201728904290388	-277.73738990444326		78.27886019680717	C31H30N10O4	[M + H]+	OJMDZNKGTHPLIY	InChI=1S/C31H30N10O4/c1-38-10-6-32-26(38)22-16-20(17-23(36-22)27-33-7-11-39(27)2)30(42)44-14-5-15-45-31(43)21-18-24(28-34-8-12-40(28)3)37-25(19-21)29-35-9-13-41(29)4/h6-13,16-19H,5,14-15H2,1-4H3		CN1C=CN=C1C2=CC(=CC(=N2)C3=NC=CN3C)C(=O)OCCCOC(=O)C4=CC(=NC(=C4)C5=NC=CN5C)C6=NC=CN6C	0.699999988	607.2495548450369	5842
0.1198565837058502	-82.65926005819091		132.31564546502503	C18H26O2	[M + H]+	FCCQJXSEMADYEB	InChI=1S/C18H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-3,8,11-17H2,1H3,(H,19,20)	9Z-Octadecene-12,14-diynoic acid	CCCC#CC#CCC=CCCCCCCCC(=O)O	5.5999999	275.2007315619473	6886
0.1197948983345393	-23.23906389854384		133.90246583747725	C41H66O13	[M + H]+	RLGBWHURXHONSU	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)53-34-32(30(47)29(46)24(18-42)52-34)54-33-31(48)28(45)23(44)19-51-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)		CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(CO7)O)O)O)C)C)C2C1)C)C(=O)O)C	3.0999999	767.4570355425955	4407
0.1197631887666402	-134.4222831438385		38.611073798447805	C25H47NO4	[M + Na]+	SVJCSBOJMIGIKC	InChI=1S/C25H47NO4/c1-4-7-9-10-11-12-13-14-15-16-17-18-19-22-29-24(27)23(20-8-5-2)26-25(28)30-21-6-3/h6,23H,3-5,7-22H2,1-2H3,(H,26,28)		CCCCCCCCCCCCCCCOC(=O)C(CCCC)NC(=O)OCC=C	9.5	448.3418013582695	4732
0.1196752068507484	-25.9787901644796		65.01113036615695	C23H41O7P	[M + H]+	QTCJYWHMLPSWTD	InChI=1S/C23H41O7P/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(25)28-20-22(24)21-30-31(26,27)29-4-2/h4,8-9,11-12,22,24H,3,5-7,10,13-21H2,1-2H3/p+1		CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O[CH+]C)O	5.4000001	461.2660546936468	6504
0.1196239537017331	-16.986617180545796		2182.541854286916	C37H64O5	[M + Na]+	BRNISQVGTMRXFZ	InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-37(40)42-35(33-38)34-41-36(39)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h8,10-11,13-14,16-18,35,38H,3-7,9,12,15,19-34H2,1-2H3		CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCC	11.8999996	611.4672840891831	518
0.1196233494645598	-120.13856532216036		69.72169675508631	C16H18N2O2	[M + H]+	BCLMLBBBFXWFFZ	InChI=1S/C16H18N2O2/c1-9-7-10(2)14(11(3)8-9)18-16(20)13-6-5-12(4)17-15(13)19/h5-8H,1-4H3,(H,17,19)(H,18,20)		CC1=CC=C(C(=O)N1)C(=O)NC2=C(C=C(C=C2C)C)C	2.70000005	271.14394159228704	6919
0.1190857592173661	-101.03833367304286		29.300585280491717	C22H47NO5	[M + K]+	BBXYCRLPTJLJMM	InChI=1S/C22H47NO5/c1-3-4-5-6-7-8-9-10-11-13-24-15-17-26-19-21-28-22-20-27-18-16-25-14-12-23-2/h23H,3-22H2,1-2H3		CCCCCCCCCCCOCCOCCOCCOCCOCCNC	4.0999999	444.308293008316	4644
0.1189122781504784	-76.36809518253382		133.1253259306428	C13H14O3	[M + H]+	DWRJGLPEOLVRQC	InChI=1S/C13H14O3/c1-15-12-8-7-11(10-13(12)16-2)6-4-3-5-9-14/h3-10H,1-2H3	2,4-Pentadienal, 5-(3,4-dimethoxyphenyl)-	COC1=C(C=C(C=C1)C=CC=CC=O)OC	2.54686928	219.1015960708925	12
0.1186300562114412	-91.03485856819871		12.012051746141672	C18H26O12	[M + Na]+	OGLZRXDYSXDVNG	InChI=1S/C18H26O12/c19-5-9-11(21)13(23)15(25)17(29-9)27-6-10-12(22)14(24)16(26)18(30-10)28-8-3-1-7(20)2-4-8/h1-4,9-26H,5-6H2	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methoxy]oxane-3,4,5-triol	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O	-2.5672183	457.1314945887065	5388
0.1184903576462491	-153.36941992060255		23.88061135311056	C23H21N3O6	[M + K]+	HFTCFKWKQSSWMS	InChI=1S/C23H21N3O6/c1-2-31-20-11-7-18(8-12-20)25-23(28)16-3-5-17(6-4-16)24-22(27)15-32-21-13-9-19(10-14-21)26(29)30/h3-14H,2,15H2,1H3,(H,24,27)(H,25,28)	N-(4-ethoxyphenyl)-4-[[2-(4-nitrophenoxy)acetyl]amino]benzamide	CCOC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)[N+](=O)[O-]	3.79999995	474.1065979003906	5039
0.1184031035984176	-36.49952769039201		198.0426649277752	C47H76O10	[M + Na]+	HMCDAZICTUTGKM	InChI=1S/C47H76O10/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-36-43(50)56-40(39-55-47-46(53)45(52)44(51)41(37-48)57-47)38-54-42(49)35-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-19,21-22,24,40-41,44-48,51-53H,3-4,9-10,15-16,20,23,25-39H2,1-2H3		CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC	10.3999996	823.5321785163201	1068
0.1182507061333972	-93.49266732986362		13.08290978144934	C13H22O7	[M + Na]+	WGAHBMKAEWUQKL	InChI=1S/C13H22O7/c1-8(14)5-12(16)19-10(3)7-13(17)20-9(2)6-11(15)18-4/h8-10,14H,5-7H2,1-4H3	[4-(4-methoxy-4-oxobutan-2-yl)oxy-4-oxobutan-2-yl] 3-hydroxybutanoate	CC(CC(=O)OC(C)CC(=O)OC(C)CC(=O)OC)O	0.300000012	313.12557349008847	4031
0.1180194052797481	-181.55120876899215		58.16187153085279	C14H17NO4	[M + H]+	WADXKENPIKBXCN	InChI=1S/C14H17NO4/c1-4-19-14(18)9-13(17)15(11(3)16)12-7-5-6-10(2)8-12/h5-8H,4,9H2,1-3H3		CCOC(=O)CC(=O)N(C1=CC=CC(=C1)C)C(=O)C	1.79999995	264.1227542511233	5170
0.1176661280141557	-216.0084464698461		63.877335145227896	C18H29NO9	[M + H]+	QHVIIJATISJYRN	InChI=1S/C18H29NO9/c1-6-7-8-19-15-17(26-12(4)22)16(25-11(3)21)14(9-24-10(2)20)28-18(15)27-13(5)23/h14-19H,6-9H2,1-5H3		CCCCNC1C(C(C(OC1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C	0.426844984	404.1916728526105	3107
0.117387121367208	-223.14942964781704		105.52642276144468	C31H60O10	[M + Na]+	ZJMYIPCACUCQNX	InChI=1S/C31H60O10/c1-3-5-14-33-15-6-16-34-17-7-18-35-19-8-20-36-21-9-22-37-23-10-24-38-25-11-26-39-27-12-28-40-29-13-30-41-31(32)4-2/h4H,2-3,5-30H2,1H3	3-[3-[3-[3-[3-[3-[3-(3-butoxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propyl prop-2-enoate	CCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOCCCOC(=O)C=C	4.81112432	615.4083819779428	3510
0.1169436902774078	-55.40761953415141		124.20279414093808	C15H24O	[M + H]+	NVEQFIOZRFFVFW	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3	Caryophylene oxide	CC1(CC2C1CCC3(C(O3)CCC2=C)C)C	3.5999999	221.19000244140625	7420
0.1169098603510744	-70.79721455884902		92.61340810618636	C10H8O3	[M + H]+	ODQJBMHDJIMFLV	InChI=1S/C10H8O3/c1-7-4-6-13-10(7)9(11)8-3-2-5-12-8/h2-6H,1H3		CC1=C(OC=C1)C(=O)C2=CC=CO2	2.4000001	177.05467224121094	3904
0.1168380839883465	-166.23660684481868		27.325725987985685	C13H19NO8	[M + H]+	VYIFGYYQESZOGE	InChI=1S/C13H19NO8/c1-21-13-10(12(20)11(19)8(4-15)22-13)14-9-6(17)2-5(16)3-7(9)18/h2-3,8,10-20H,4H2,1H3		COC1C(C(C(C(O1)CO)O)O)NC2=C(C=C(C=C2O)O)O	-0.800000012	318.1177845718132	805
0.1168210950741816	-116.55373429019474		50.53437073872185	C12H11N5O2	[M + H]+	OOEKZBZBWMVRQD	InChI=1S/C12H11N5O2/c18-8-2-1-3-9(19)7(8)4-13-11-10-12(15-5-14-10)17-6-16-11/h1-3,5-6,18-19H,4H2,(H2,13,14,15,16,17)		C1=CC(=C(C(=C1)O)CNC2=NC=NC3=C2NC=N3)O	1.20000005	258.09752128651905	5226
0.1165728801000285	-139.3930603117426		67.66616901996183	C11H19NO6	[M + H]+	XTGLREDQWOGNSM	InChI=1S/C11H19NO6/c1-6(4-8(13)14)9(12)11(16)18-5-7(2)10(15)17-3/h6-7,9H,4-5,12H2,1-3H3,(H,13,14)		CC(CC(=O)O)C(C(=O)OCC(C)C(=O)OC)N	-2.4000001	262.1285705566406	4253
0.1165132466932835	-156.68191655193576		25.755307618316184	C20H32O9	[M + Na]+	OBMUXICRSCZPRZ	InChI=1S/C20H32O9/c1-12(6-5-7-13(2)10-27-14(3)21)8-9-26-20-19(25)18(24)17(23)16(29-20)11-28-15(4)22/h7,16-20,23-25H,1,5-6,8-11H2,2-4H3		CC(=CCCC(=C)CCOC1C(C(C(C(O1)COC(=O)C)O)O)O)COC(=O)C	0.899999976	439.19434242503934	4136
0.1160808481657643	-118.98524686708924		68.4169349943175	C13H19NO4	[M + H]+	ISKDXYZRSKOLNH	InChI=1S/C13H19NO4/c1-11(15)14-12-3-5-13(6-4-12)18-10-9-17-8-7-16-2/h3-6H,7-10H2,1-2H3,(H,14,15)		CC(=O)NC1=CC=C(C=C1)OCCOCCOC	1.10609329	254.13855743408203	2722
0.1160620239103082	-98.27297400347938		79.22021507464322	C11H21NO5	[M + H]+	LRLWVTXQUAVDGB	InChI=1S/C11H21NO5/c1-3-4-9(11(14)15)12-10(13)5-6-17-8-7-16-2/h9H,3-8H2,1-2H3,(H,12,13)(H,14,15)		CCCC(C(=O)O)NC(=O)CCOCCOC	0.100000001	248.1489105224609	3625
0.115917001758761	-154.34369756533366		57.35168269759343	C14H15NO4	[M + H]+	BIDUFVZRNVJWJP	InChI=1S/C14H15NO4/c1-2-3-4-5-6-13(17)15-10-7-8-12(16)11(9-10)14(18)19/h1,7-9,16H,3-6H2,(H,15,17)(H,18,19)		C#CCCCCC(=O)NC1=CC(=C(C=C1)O)C(=O)O	2.26629496	262.1073945089547	2626
0.115839634758249	-190.39353354035447		59.72681548650464	C19H31NO10	[M + H]+	NBRQFYXGMIZSOL	InChI=1S/C19H31NO10/c1-6-7-25-8-9-26-19-16(20-11(2)21)18(29-14(5)24)17(28-13(4)23)15(30-19)10-27-12(3)22/h15-19H,6-10H2,1-5H3,(H,20,21)		CCCOCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C	-0.100000001	434.2026549272408	4324
0.1158165312368544	-165.03139347261848		132.2076478688218	C18H24O4S	[M + H]+	IHGLHMWONWMLGJ	InChI=1S/C18H24O4S/c1-15-9-11-18(12-10-15)23(20,21)22-13-4-2-3-6-16-7-5-8-17(19)14-16/h9-12,14H,2-8,13H2,1H3	5-(3-oxocyclohexen-1-yl)pentyl 4-methylbenzenesulfonate	CC1=CC=C(C=C1)S(=O)(=O)OCCCCCC2=CC(=O)CCC2	3.29999995	337.1468832929789	883
0.1156816157340497	-107.02826951447426		254.0124713644505	C15H26O5	[M + H]+	OGUMARZDLKARFI	InChI=1S/C15H26O5/c1-11(16)7-5-4-6-8-12-13(9-10-14(17)18)20-15(2,3)19-12/h9-13,16H,4-8H2,1-3H3,(H,17,18)	(Z)-3-[(4S,5S)-5-[(6R)-6-hydroxyheptyl]-2,2-dimethyl-1,3-dioxolan-4-yl]prop-2-enoic acid	CC(CCCCCC1C(OC(O1)(C)C)C=CC(=O)O)O	2.0999999	287.1856063394782	2415
0.1156349299152052	-52.89442104961069		14.235292879998925	C22H40O9	[M + Na]+	INBSBCJKMHROAJ	InChI=1S/C22H40O9/c23-15-17-19(27)20(28)21(29)22(31-17)30-14-10-6-2-4-8-12-16(24)11-7-3-1-5-9-13-18(25)26/h17,19-23,27-29H,1-15H2,(H,25,26)		C(CCCC(=O)CCCCCCCOC1C(C(C(C(O1)CO)O)O)O)CCCC(=O)O	2.17246389	471.2566240764386	5897
0.1151833373741742	-268.5015832232928		58.378945735930216	C18H32F3O6P	[M + H]+	UBIXTCPGLCEBEY	InChI=1S/C18H32F3O6P/c1-6-7-17(5,15(22)25-10-13(3)27-14(4)11-28)26-9-12(2)8-24-16(23)18(19,20)21/h12-14H,6-11,28H2,1-5H3		CCCC(C)(C(=O)OCC(C)OC(C)CP)OCC(C)COC(=O)C(F)(F)F	3.70000005	433.1965303018403	4847
0.1149955302866106	-122.43262649580596		16.950654609583232	C21H25NO2	[M + H]+	DGRNPFVOEFISEQ	InChI=1S/C21H25NO2/c1-2-3-17-24-20-12-8-7-11-19(20)13-14-21(23)22-16-15-18-9-5-4-6-10-18/h4-14H,2-3,15-17H2,1H3,(H,22,23)	(E)-3-(2-butoxyphenyl)-N-(2-phenylethyl)prop-2-enamide	CCCCOC1=CC=CC=C1C=CC(=O)NCCC2=CC=CC=C2	4.80000019	324.19594592466194	6883
0.1149660617208573	-44.97902576941898		12.629847713605304	C26H36O11	[M + Na]+	HZGGHVGIXDRDDH	InChI=1S/C26H36O11/c1-14-22(29)24(31)25(32)26(36-14)35-10-4-5-15-6-9-18(20(11-15)34-3)37-21(13-27)23(30)16-7-8-17(28)19(12-16)33-2/h6-9,11-12,14,21-32H,4-5,10,13H2,1-3H3	(2R,3R,4R,5R,6S)-2-[3-[4-[(1S,2R)-1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxyphenyl]propoxy]-6-methyloxane-3,4,5-triol	CC1C(C(C(C(O1)OCCCC2=CC(=C(C=C2)OC(CO)C(C3=CC(=C(C=C3)O)OC)O)OC)O)O)O	0.5	547.2148392612725	906
0.1149156542786963	-52.61176917184456		59.416376882146125	C12H11NO3	[M + H]+	MXTOIWRFTACICH	InChI=1S/C12H11NO3/c1-7-3-4-8-5-6-9(12(15)16-2)13-10(8)11(7)14/h3-6,14H,1-2H3		CC1=C(C2=C(C=C1)C=CC(=N2)C(=O)OC)O	2.4000001	218.0812096970841	6908
0.1148578712637301	-335.347614953666		55.72207987593499	C24H48N4O13	[M + K]+	RPCBCTWUHCUHSV	InChI=1S/C24H48N4O13/c1-24(37)9-38-22(18(36)21(24)26-2)41-20-12(28-10(7-30)8-31)5-11(25)19(17(20)35)40-23-16(34)15(33)14(32)13(39-23)6-27-3-4-29/h10-23,26-37H,3-9,25H2,1-2H3		CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CNCCO)O)O)O)N)NC(CO)CO)O	-7.0999999	639.282470703125	4141
0.1147640474086042	-109.9497765408863		11.215021359074	C27H24N6	[M + K]+	NCQRISJCTDVMAJ	InChI=1S/C27H24N6/c1-17-12-20(15-31-26(17)22-7-10-29-19(3)14-22)16-32-27-23-4-5-24(33-25(23)8-11-30-27)21-6-9-28-18(2)13-21/h4-15H,16H2,1-3H3,(H,30,32)		CC1=CC(=CN=C1C2=CC(=NC=C2)C)CNC3=NC=CC4=C3C=CC(=N4)C5=CC(=NC=C5)C	4.19999981	471.17145633572727	4936
0.1146265165450876	-102.94647589988544		79.82417181015262	C17H24O5	[M + K]+	PSOFWLGFMQHKCX	InChI=1S/C17H24O5/c1-9-5-6-13-11(3)17(20)22-16(13)7-10(2)15(8-14(9)19)21-12(4)18/h7,11,13-16,19H,1,5-6,8H2,2-4H3		CC1C2CCC(=C)C(CC(C(=CC2OC1=O)C)OC(=O)C)O	2.37852263	347.12384212407574	1172
0.1144990730745829	-95.22548157621432		35.87653796293503	C16H17NO3	[M + H]+	GZDWKRLBHPZTLI	InChI=1S/C16H17NO3/c18-8-7-12-1-4-14(5-2-12)17-10-13-3-6-15-16(9-13)20-11-19-15/h1-6,9,17-18H,7-8,10-11H2		C1OC2=C(O1)C=C(C=C2)CNC3=CC=C(C=C3)CCO	3.09926033	272.1282001032662	4238
0.1144551377098231	-225.8626387902925		36.07606348647618	C13H15NO9	[M + H]+	RKLQXSUKTCODIO	InChI=1S/C13H15NO9/c1-5-4-6(2-3-7(5)14(20)21)22-13-10(17)8(15)9(16)11(23-13)12(18)19/h2-4,8-11,13,15-17H,1H3,(H,18,19)	3-methyl-4-nitrophenyl |A-d-glucopyranosiduronic acid	CC1=C(C=CC(=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O)[N+](=O)[O-]	0.200000003	330.08189240183566	6369
0.1141874873398844	-100.0342142552974		102.9838775952859	C13H18O3	[M + H]+	XVPYCPBBNJHITN	InChI=1S/C13H18O3/c1-7(2)8-9(14)12(3,4)11(16)13(5,6)10(8)15/h1-6H3		CC(=C1C(=O)C(C(=O)C(C1=O)(C)C)(C)C)C	3.20000005	223.13288300841825	2845
0.1139637712202948	-123.00642881446058		157.6257563086033	C34H67NO5	[M + H]+	CFMRHGOBIMJZBB	InChI=1S/C34H67NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31(36)33(34(38)40-39)35-32(37)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,31,33-34,36,38-39H,3-26,28,30H2,1-2H3,(H,35,37)		CCCCCCCCCCCCCCCC(=O)NC(C(C=CCCCCCCCCCCCCC)O)C(O)OO	12.3999996	570.5085113204672	3862
0.1138079665245102	-270.3305076676695		78.97567084797998	C26H45N5O7	[M + Na]+	BGMQSIYIYSMVAH	InChI=1S/C26H45N5O7/c1-6-15(4)20(27)25(36)31-12-8-10-19(31)24(35)30-11-7-9-18(30)23(34)28-17(13-14(2)3)22(33)29-21(16(5)32)26(37)38/h14-21,32H,6-13,27H2,1-5H3,(H,28,34)(H,29,33)(H,37,38)		CCC(C)C(C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)O)N	0.666343451	562.3227143990749	4512
