	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
959	3499	1.0	0.76615214	ISDB	http://www.wikidata.org/entity/Q104400576	WCVUIHQUPRXYKT-RGCIIANRSA-N	InChI=1S/C18H24O12/c1-8-16(9(19)3-4-27-8)30-17-15(25)14(24)13(23)10(29-17)7-28-12(22)6-18(2,26)5-11(20)21/h3-4,10,13-15,17,23-26H,5-7H2,1-2H3,(H,20,21)/t10-,13-,14+,15-,17+,18?/m1/s1	Cc1occc(=O)c1O[C@@H]1O[C@H](COC(=O)CC(C)(O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]1O	C18H24O12	nan	432.126776208	Licoagroside B	WCVUIHQUPRXYKT	nan	nan	nan	http://www.wikidata.org/entity/Q11006	Glycine max	681762.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Phaseoleae']	['Glycine']	['Glycine max']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	7.064608573913574	1	76	Shikimates and Phenylpropanoids	0.5113636363636364	Flavonoids	0.4659090909090909	Flavonols	0.32954545454545453
960	35	40.0|40.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q255564|http://www.wikidata.org/entity/Q419495	RUVINXPYWBROJD-ONEGZZNKSA-N|ZFMSMUAANRJZFM-UHFFFAOYSA-N	InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3/b4-3+|InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3	C/C=C/c1ccc(OC)cc1|C=CCc1ccc(OC)cc1	C10H12O|C10H12O	pos_1_1proton1methanol|pos_1_1proton1methanol	148.088815004|148.088815004	Anethole|Estragole	RUVINXPYWBROJD|ZFMSMUAANRJZFM	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q160575|http://www.wikidata.org/entity/Q160575	Nigella sativa|Nigella sativa	142360.0|142360.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']	['Nigelleae']|['Nigelleae']	['Nigella']|['Nigella']	['Nigella sativa']|['Nigella sativa']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	132	Terpenoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.5	Cinnamic acids and derivatives	0.5
961	3500	1.0	0.4838767	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	YDVDXUYJFQLPEG	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.935506820678711	1	-1	nan	nan	nan	nan	nan	nan
962	3504	8.0	0.39196888	ISDB	http://www.wikidata.org/entity/Q105229391	QWTSMPKFTJSMFD-AZUAARDMSA-N	InChI=1S/C20H26O/c1-13-14-6-7-18-19(2,3)9-5-10-20(18,4)16(14)12-17-15(13)8-11-21-17/h8,11-12,18H,5-7,9-10H2,1-4H3/t18-,20+/m0/s1	Cc1c2c(cc3occc13)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2	C20H26O	nan	282.198365452	(5alpha,10beta)-12,16-Epoxycassa-8,11,13,15-tetraene	QWTSMPKFTJSMFD	Terpenoids	Diterpenoids	Cassane diterpenoids	http://www.wikidata.org/entity/Q21874434	Guilandina bonduc	72917.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Guilandina']	['Guilandina bonduc']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.567875504493713	1	527	Terpenoids	1.0	Diterpenoids	1.0	Menthane monoterpenoids	0.5
963	3510	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410900	NPJICTMALKLTFW-OFUAXYCQSA-N	InChI=1S/C35H60O6/c1-7-22(20(2)3)9-8-21(4)26-12-13-27-25-11-10-23-18-24(14-16-34(23,5)28(25)15-17-35(26,27)6)40-33-32(39)31(38)30(37)29(19-36)41-33/h10,20-22,24-33,36-39H,7-9,11-19H2,1-6H3/t21-,22-,24+,25+,26-,27+,28+,29-,30-,31+,32-,33-,34+,35-/m1/s1	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	C35H60O6	pos_1_1potassium	576.43898964	Sitogluside	NPJICTMALKLTFW	Terpenoids	Steroids	Stigmastane steroids	http://www.wikidata.org/entity/Q164485	Clematis montana	970477.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis montana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	nan	8	3	9.5	1	446	Polyketides	0.14285714285714285	Steroids	0.14285714285714285	Stigmastane steroids	0.14285714285714285
964	3511	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q9552908	IPRPPFIAVHPVJH-UHFFFAOYSA-N	InChI=1S/C8H8O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,6,10H,5H2	O=CCc1ccc(O)cc1	C8H8O2	pos_1_1proton2acetonitrile	136.052429496	4-Hydroxyphenylacetaldehyde	IPRPPFIAVHPVJH	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q15239263	Clematis parviloba	5737758.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis parviloba']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	nan	8	1	8.5	1	274	Shikimates and Phenylpropanoids	0.7	Lignans	0.3	Naphthalenes and derivatives	0.3
965	3515	2.0	0.61545694	ISDB	http://www.wikidata.org/entity/Q105166775	MLKFESWUFLKYRE-UHFFFAOYSA-N	InChI=1S/C13H17NO5/c1-19-13(18)10-6-14(4-5-15)12(17)11-8(7-16)2-3-9(10)11/h2,6,9,11,15-16H,3-5,7H2,1H3	COC(=O)C1=CN(CCO)C(=O)C2C(CO)=CCC12	C13H17NO5	nan	267.110672644	methyl 2-(2-hydroxyethyl)-7-(hydroxymethyl)-1-oxo-5,7a-dihydro-4aH-cyclopenta[c]pyridine-4-carboxylate	MLKFESWUFLKYRE	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q1072101	Gardenia jasminoides	919367.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Rubiaceae']	['Gardenieae']	['Gardenia']	['Gardenia jasminoides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.961827754974365	1	728	Terpenoids	0.6666666666666666	Monoterpenoids	0.6666666666666666	Iridoids monoterpenoids	0.6666666666666666
966	3519	30.0	0.44510326	ISDB	http://www.wikidata.org/entity/Q104667264	FEBNTWHYQKGEIQ-JWRGBUJQSA-N	InChI=1S/C15H22O2/c1-9-4-6-12(8-11(3)15(16)17)14-10(2)5-7-13(9)14/h8-9,12-13H,4-7H2,1-3H3,(H,16,17)/b11-8-/t9-,12+,13-/m1/s1	CC1=C2[C@H](/C=C(/C)C(=O)O)CC[C@@H](C)[C@H]2CC1	C15H22O2	nan	234.161979944	(Z)-3-[(4S,7R,7aR)-3,7-dimethyl-2,4,5,6,7,7a-hexahydro-1H-inden-4-yl]-2-methylprop-2-enoic acid	FEBNTWHYQKGEIQ	Terpenoids	Sesquiterpenoids	Valerenane sesquiterpenoids	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	2	8.780413031578064	1	921	Terpenoids	1.0	Sesquiterpenoids	1.0	Bisabolane sesquiterpenoids	0.5
967	352	2.0	0.3739272	ISDB	http://www.wikidata.org/entity/Q105149090	LAYQBSCEPAXXNJ-JVMZRJCASA-N	InChI=1S/C18H28O9/c1-9(26-18-17(25)16(24)15(23)13(8-19)27-18)3-2-4-11-10(7-14(21)22)5-6-12(11)20/h2-3,9-11,13,15-19,23-25H,4-8H2,1H3,(H,21,22)/b3-2-/t9-,10-,11+,13-,15-,16+,17-,18-/m1/s1	C[C@H](/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C18H28O9	nan	388.173332476	2-[(1R,2S)-3-oxo-2-[(Z,4R)-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypent-2-enyl]cyclopentyl]acetic acid	LAYQBSCEPAXXNJ	Fatty acids	Fatty acyl glycosides	Fatty acyl glycosides of mono- and disaccharides	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.4957088232040405	1	-1	nan	nan	nan	nan	nan	nan
968	3522	1.0	0.20551117	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	VSEIDKRSJSYZRQ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8220446705818176	1	1	Terpenoids	0.3434343434343434	Monoterpenoids	0.29292929292929293	Cinnamic acids and derivatives	0.23232323232323232
969	3525	1.0	0.36024714	ISDB	http://www.wikidata.org/entity/Q104388225	XUJMHSCMPCZWOV-XDHAJMPNSA-N	InChI=1S/C37H54O11/c1-17-12-37(29-34(7,47-29)30(42)48-37)46-20-13-32(5)22-9-8-21-31(3,4)23(45-28-27(41)26(40)19(39)15-43-28)10-11-35(21)16-36(22,35)14-24(44-18(2)38)33(32,6)25(17)20/h9,17,19-21,23-30,39-42H,8,10-16H2,1-7H3/t17-,19-,20+,21+,23-,24+,25+,26+,27-,28+,29-,30?,32+,33-,34+,35-,36?,37-/m1/s1	CC(=O)O[C@H]1CC23C[C@@]24CC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]4CC=C3[C@]2(C)C[C@@H]3O[C@]4(C[C@@H](C)[C@@H]3[C@@]12C)OC(O)[C@@]1(C)O[C@@H]41	C37H54O11	nan	674.366612548	[(1S,3'S,4R,4'R,5R,5'R,6'R,10'S,12'S,16'R,18'R,21'R)-2-hydroxy-1,4',6',12',17',17'-hexamethyl-18'-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyspiro[3,6-dioxabicyclo[3.1.0]hexane-4,8'-9-oxahexacyclo[11.9.0.01,21.04,12.05,10.016,21]docos-13-ene]-3'-yl] acetate	XUJMHSCMPCZWOV	Terpenoids	Triterpenoids	Cycloartane triterpenoids	http://www.wikidata.org/entity/Q892703	Actaea simplex	512693.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Cimicifugeae']	['Actaea']	['Actaea simplex']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.440988540649414	1	-1	nan	nan	nan	nan	nan	nan
970	3527	1.0	0.35828844	ISDB	http://www.wikidata.org/entity/Q105347313	YEMWKQFIGUCZFS-PBYGLRBLSA-N	InChI=1S/C28H28O13/c1-36-20-12-16(4-8-18(20)30)6-10-24(33)39-21-13-28(27(35)37-2)40-22(26(41-28)25(21)34)14-38-23(32)9-5-15-3-7-17(29)19(31)11-15/h3-12,21-22,25-26,29-31,34H,13-14H2,1-2H3/b9-5+,10-6+/t21-,22-,25-,26-,28+/m1/s1	COC(=O)[C@]12C[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O1)[C@@H](COC(=O)/C=C/c1ccc(O)c(O)c1)O2	C28H28O13	nan	572.1529909559999	methyl (1S,2R,3R,5S,7R)-7-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-2-hydroxy-3-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxy-6,8-dioxabicyclo[3.2.1]octane-5-carboxylate	YEMWKQFIGUCZFS	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q21874197	Erigeron canadensis	1008406.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Astereae']	['Erigeron']	['Erigeron canadensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.433153748512268	1	-1	nan	nan	nan	nan	nan	nan
971	3536	1.0	0.25910777	ISDB	http://www.wikidata.org/entity/Q105185064	NSIGTFXHCFDUIY-XKVYUHEQSA-N	InChI=1S/C32H39NO7/c1-19(2)7-5-8-20(3)9-6-14-32(4)28(36)17-24-27(35)16-23-25(29(24)40-32)18-33(30(23)37)26(31(38)39)15-21-10-12-22(34)13-11-21/h7,9-13,16,26,28,34-36H,5-6,8,14-15,17-18H2,1-4H3,(H,38,39)/t26-,28-,32-/m0/s1	CC(C)=CCCC(C)=CCC[C@]1(C)Oc2c(c(O)cc3c2CN([C@@H](Cc2ccc(O)cc2)C(=O)O)C3=O)C[C@@H]1O	C32H39NO7	nan	549.272652588	(2S)-2-[(2S,3S)-2-(4,8-dimethylnona-3,7-dienyl)-3,5-dihydroxy-2-methyl-7-oxo-4,9-dihydro-3H-pyrano[2,3-e]isoindol-8-yl]-3-(4-hydroxyphenyl)propanoic acid	NSIGTFXHCFDUIY	Alkaloids	Pseudoalkaloids	Isoindole alkaloids	http://www.wikidata.org/entity/Q10676898	Stachybotrys microspora	165548.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Unknown']	['Unknown']	['Stachybotrys']	['Stachybotrys microspora']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.036431074142456	1	-1	nan	nan	nan	nan	nan	nan
972	3538	4.0	0.3816006	ISDB	http://www.wikidata.org/entity/Q105226835	QSAZGMNPQJKWDO-UHFFFAOYSA-N	InChI=1S/C24H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22-19-23(25)21-24(20-22)26-2/h4-5,7-8,10-11,19-21,25H,3,6,9,12-18H2,1-2H3	CCC=CCC=CCC=CCCCCCCCc1cc(O)cc(OC)c1	C24H36O2	nan	356.271530392	3-Heptadeca-8,11,14-trienyl-5-methoxyphenol	QSAZGMNPQJKWDO	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q15342200	Omphalanthus filiformis	703702.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Jungermanniopsida']	['Porellales']	['Lejeuneaceae']	['Unknown']	['Omphalanthus']	['Omphalanthus filiformis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	nan	nan	nan	nan	nan	nan	3	3	6.0264023542404175	1	377	Polyketides	1.0	Aromatic polyketides	1.0	Catechols with side chains	0.6666666666666666
973	3546	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27155262	WIIDBJNWXCWLKF-VVAXPEBGSA-N	InChI=1S/C14H19NO8/c15-4-3-6-1-2-7(17)9(18)13(6)23-14-12(21)11(20)10(19)8(5-16)22-14/h1-3,7-14,16-21H,5H2/b6-3-/t7-,8-,9+,10-,11+,12-,13+,14+/m1/s1	N#C/C=C1/C=C[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C14H19NO8	pos_2_2proton3acetonitrile	329.111066568	Lithospermoside	WIIDBJNWXCWLKF	Amino acids and Peptides	Amino acid glycosides	Cyanogenic glycosides	http://www.wikidata.org/entity/Q10940688	Semiaquilegia adoxoides	781970.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Unknown']	['Semiaquilegia']	['Semiaquilegia adoxoides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	nan	nan	nan	6	1	6.5	1	700	Amino acids and Peptides	0.8888888888888888	Small peptides	0.7777777777777778	Dipeptides	0.7777777777777778
974	3553	1.0	0.45371297	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	YGBTZLLCHJLFFA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.8148518800735474	1	1649	Fatty acids	0.3333333333333333	Glycerophospholipids	0.3333333333333333	Glycerophosphoserines	0.3333333333333333
975	3563	2.0	0.6579981	ISDB	http://www.wikidata.org/entity/Q421709	NPAGDVCDWIYMMC-IZPLOLCNSA-N	InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O	C18H26O2	nan	274.193280072	Nandrolone	NPAGDVCDWIYMMC	Terpenoids	Steroids	Estrane steroids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.13199234008789	1	109	Terpenoids	0.9285714285714286	Diterpenoids	0.7857142857142857	Estrane steroids	0.5
976	3566	1.0	0.25386843	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JYQWDHMBWDKSCX	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.01547372341156	1	-1	nan	nan	nan	nan	nan	nan
977	3567	2.0	0.27555484	ISDB	http://www.wikidata.org/entity/Q105272273	UGDVDUDNGSZKIS-HRVVTOCWSA-N	InChI=1S/C29H38O3/c1-16-9-7-11-21-13-25-27(18(3)26(16)21)19(4)28(32-25)31-24-14-22-12-8-10-17(2)29(22,6)15-23(24)20(5)30/h13,16-17,22H,7-12,14-15H2,1-6H3/t16-,17-,22+,29+/m0/s1	CC(=O)C1=C(Oc2oc3cc4c(c(C)c3c2C)[C@@H](C)CCC4)C[C@H]2CCC[C@H](C)[C@@]2(C)C1	C29H38O3	nan	434.282095076	Ligulamulienin B	UGDVDUDNGSZKIS	Terpenoids	Sesquiterpenoids	Noreremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q11093196	Ligularia muliensis	7051955.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Ligularia']	['Ligularia muliensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.102219343185425	1	-1	nan	nan	nan	nan	nan	nan
978	3568	1.0	0.20825782	ISDB	http://www.wikidata.org/entity/Q105194326	OMGGPLTZARDXEH-SFFZUTDPSA-N	InChI=1S/C45H68O12/c1-26(14-13-19-40(6,7)50-12)31-17-20-43(11)33-18-21-45-34(44(33,25-52-45)23-22-42(31,43)10)15-16-35(41(45,8)9)57-39-38(55-30(5)49)37(54-29(4)48)36(53-28(3)47)32(56-39)24-51-27(2)46/h13,18-19,21,26,31-39H,14-17,20,22-25H2,1-12H3/b19-13+/t26-,31-,32-,33+,34+,35+,36-,37-,38-,39+,42-,43+,44+,45-/m1/s1	COC(C)(C)/C=C/C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@@]45OC[C@]3(CC[C@]12C)[C@@H]4CC[C@H](O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)C5(C)C	C45H68O12	nan	800.471077616	[(2R,3R,4R,5R,6R)-3,4,5-triacetyloxy-6-[[(1R,4S,5S,8R,9R,12S,13S,16S)-8-[(E,2R)-6-methoxy-6-methylhept-4-en-2-yl]-5,9,17,17-tetramethyl-18-oxapentacyclo[10.5.2.01,13.04,12.05,9]nonadec-2-en-16-yl]oxy]oxan-2-yl]methyl acetate	OMGGPLTZARDXEH	Terpenoids	Triterpenoids	Cucurbitane triterpenoids	http://www.wikidata.org/entity/Q428750	Momordica charantia	955521.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Cucurbitales']	['Cucurbitaceae']	['Momordiceae']	['Momordica']	['Momordica charantia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	5.8330312967300415	1	285	Terpenoids	0.3170731707317073	Triterpenoids	0.2682926829268293	Oleanane triterpenoids	0.17073170731707318
979	357	1.0	0.2051889	ISDB	http://www.wikidata.org/entity/Q105266844	TXLXNBLWYBIYQL-UHFFFAOYSA-N	InChI=1S/C25H22O11/c26-7-17-20(28)21(29)22(30)25(35-17)36-23-14(27)3-1-10-5-12-13(8-32-24(12)31)18(19(10)23)11-2-4-15-16(6-11)34-9-33-15/h1-6,17,20-22,25-30H,7-9H2	O=C1OCc2c1cc1ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c1c2-c1ccc2c(c1)OCO2	C25H22O11	nan	498.116211524	4-(1,3-Benzodioxol-5-yl)-6-hydroxy-1-oxo-1,3-dihydronaphtho[2,3-c]furan-5-yl hexopyranoside	TXLXNBLWYBIYQL	Shikimates and Phenylpropanoids	nan	nan	http://www.wikidata.org/entity/Q14594605	Justicia hyssopifolia	6077298.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Acanthaceae']	['Justicieae']	['Justicia']	['Justicia hyssopifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	5.32075560092926	1	237	Shikimates and Phenylpropanoids	0.5	Flavonoids	0.25	Flavonols	0.25
980	358	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q7663351	KOWMJRJXZMEZLD-HCIHMXRSSA-N	InChI=1S/C22H26O8/c1-25-15-5-11(6-16(26-2)19(15)23)21-13-9-30-22(14(13)10-29-21)12-7-17(27-3)20(24)18(8-12)28-4/h5-8,13-14,21-24H,9-10H2,1-4H3/t13-,14-,21+,22+/m0/s1	COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O	C22H26O8	pos_1_sodium	418.162767792	(+)-Syringaresinol	KOWMJRJXZMEZLD	Shikimates and Phenylpropanoids	Lignans	Furofuranoid lignans	http://www.wikidata.org/entity/Q15613588	Clematis chinensis	841986.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis chinensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	nan	8	3	9.5	1	671	Shikimates and Phenylpropanoids	1.0	Lignans	1.0	Furofuranoid lignans	1.0
981	3584	79.0	0.48596507	ISDB	http://www.wikidata.org/entity/Q105190789	OFAYIAUICPXDBC-QPSCCSFWSA-N	InChI=1S/C15H24O/c1-10(2)12-5-6-15(4)9-13(16)7-11(3)14(15)8-12/h12-14,16H,1,3,5-9H2,2,4H3/t12-,13+,14+,15+/m1/s1	C=C(C)[C@@H]1CC[C@@]2(C)C[C@@H](O)CC(=C)[C@@H]2C1	C15H24O	nan	220.182715388	Jatamol A	OFAYIAUICPXDBC	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q24853263	Nardostachys jatamansi	24101.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Nardostachys']	['Nardostachys jatamansi']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	3	9.443860292434692	1	106	Terpenoids	0.5555555555555556	Sesquiterpenoids	0.4	Eudesmane sesquiterpenoids	0.3111111111111111
