row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,Unnamed: 25
1230,508.1453369933785,3.3299462999999996,,,,,,,,,,,0.0,79.34151999999999,0.0,0.0,0.0,9479.955,36.58912,0.0,0.0,0.0,0.0,0.0,
1231,394.2437913222025,3.3311093,,,,,,,,,,,1077.1912,13216.815,0.0,0.0,6935.4087,0.0,384.09924,901.9625,0.0,0.0,296.50293,10767.344,
1232,743.1819527827672,3.3353086000000003,,,,,,,,,,,0.0,37047.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24326.237999999998,0.0,
1233,765.1638242931247,3.3317782999999994,,,,,,,,,,,0.0,18096.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1234,612.2865249327142,3.334403,,,,,,,,,,,0.0,8366.063,0.0,0.0,0.0,0.0,0.0,6168.4775,0.0,0.0,3207.6138,0.0,
1235,349.185613780204,3.3309476000000005,,,,80.0,93.0,[M+H]+,,1.0,1228,348.17857999999995,294.38342,10528.741000000002,0.0,0.0,1244.0453,174.3273,91.0574,143.78658000000001,0.0,0.0,44.201233,9426.632,
1236,365.17107935303636,3.3336129999999997,,,,96.0,95.0,[M+H]+,,1.0,1243,364.164,6942.2944,22993.947,22925.334,94894.71,128.02783,40838.53,1644.9888,47425.758,0.0,0.0,28015.248,25582.147999999997,
1237,410.22869066628937,3.3352230000000005,,,,96.0,,,,,,,0.0,9639.346,0.0,37094.43,0.0,20608.86,1163.7424,26129.82,0.0,0.0,10338.242,12480.278999999999,
1238,485.06942596653937,3.339149,,,,135.0,92.0,[M+Na]+,,2.0,1238;1227,462.08012,0.0,2158.8013,5273.635,19023.004,0.0,76628.91,2096.1528,0.0,0.0,25829.66,1945.1482,0.0,
1239,517.134343742262,3.3393803,,,,,,,,,,,146554.92,1190.2266,1801.4617,802.07495,0.0,6327.99,0.0,0.0,0.0,0.0,1123.9164,0.0,
1240,537.2712144780426,3.3403957,,,,,,,,,,,0.0,398.6279,0.0,0.0,0.0,11520.085,0.0,0.0,0.0,0.0,705.4909700000001,0.0,
1241,331.12894510764585,3.3401227,,,,,,,,,,,1979.5367,7341.8135,3550.9775,2909.5959999999995,0.0,2341.8691,3120.9639,0.0,0.0,0.0,3382.9119,8240.005,
1242,499.12356170521207,3.3401245999999998,,,,,,,,,,,149279.4,1138.3396,1876.7793,940.3906,0.0,6231.84,495.4973,49664.71,0.0,1989.6846,1391.4015,0.0,
1243,387.1534235594133,3.3399023999999997,,,,96.0,95.0,[M+Na]+,,2.0,1236;1243,364.164,616.8485,0.0,0.0,13148.121000000001,0.0,0.0,0.0,10504.389,0.0,311.28455,4141.184,0.0,
1244,348.2746688072675,3.3374019,,,,,,,,,,,0.0,0.0,0.0,0.0,112857.82,0.0,26.151697,0.0,0.0,0.0,0.0,0.0,
1245,526.3226007225103,3.3415291,,,,,,,,,,,0.0,0.0,0.0,0.0,6001.7773,0.0,3308.4873,0.0,0.0,917.6271,0.0,0.0,
1246,550.2861876861804,3.3421195,,,,,,,,,,,0.0,0.0,0.0,0.0,8618.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1247,555.2417347059485,3.3421195,,,,,,,,,,,0.0,0.0,0.0,0.0,5765.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1248,565.1551330251999,3.3421195,,,,,,,,,,,0.0,0.0,0.0,0.0,6899.206999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1249,373.14002022082593,3.3411453,,,,,,,,,,,0.0,1312.5243,0.0,9114.117,278.5169,1386.0785,0.0,6193.355,0.0,594.1687599999999,1734.0419,1558.4565,
1250,552.2193783868724,3.3427165,,,,,,,,,,,0.0,0.0,0.0,10013.487,0.0,1861.7512,48.351276,7065.5723,0.0,515.70776,1797.3672,1948.6285,
1251,503.1186580976081,3.351843,,,,,,,,,,,560.0473599999999,67.67784,42869.492,7040.5376,0.0,0.0,30828.602000000003,0.0,0.0,8310.109,48.15065,0.0,
1252,401.10771359069685,3.3510934999999997,,,,,,,,,,,0.0,0.0,0.0,230.77957,0.0,10915.925,0.0,0.0,0.0,0.0,0.0,0.0,
1253,418.1341109069878,3.3562632000000003,,,,,,,,,,,0.0,277.04697000000004,0.0,0.0,207.12006,74709.88,0.0,0.0,0.0,462.32122999999996,214.2775,1169.0571,
1254,423.09002555618525,3.352208,,,,,,,,,,,90.40075999999999,0.0,0.0,0.0,0.0,115570.766,0.0,0.0,0.0,0.0,0.0,917.841,
1255,446.1662275538234,3.3533382000000005,,,,,,,,,,,0.0,0.0,1419.5747,753.1769,102.07814,54181.043,0.0,0.0,0.0,364.61465,0.0,290.05795,
1256,656.2759118151607,3.3530083,,,,,,,,,,,0.0,0.0,0.0,0.0,6643.6245,0.0,0.0,0.0,0.0,0.0,85.31869499999999,0.0,
1257,163.11175154913514,3.3628156000000002,,,,,,,,,,,0.0,1614.4148,0.0,61744.363,162.21126999999998,0.0,409.26862,1161.3364,20.59832,0.0,1906.3528,0.0,
1258,487.214908668944,3.3644056000000004,,,,,,,,,,,0.0,0.0,130718.375,0.0,3158.2075,118397.15,0.0,0.0,0.0,0.0,0.0,0.0,
1259,380.264430094565,3.3670986000000003,,,,,,,,,,,74.59863,0.0,2623.6416,0.0,0.0,1213.5901,1619.6471,333.22565,0.0,8496.171,32.534958,0.0,
1260,673.2088871724671,3.3658125,,,,,,,,,,,912.10205,7123.4683,0.0,0.0,206.2546,509.12755999999996,0.0,262.34802,0.0,571.4772,10139.315999999999,0.0,
1261,714.2848753226257,3.3719957000000003,,,,,,,,,,,0.0,0.0,0.0,15268.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1262,591.2042026806695,3.374855,,,,,,,,,,,8363.17,983.17395,0.0,0.0,0.0,8784.235999999999,0.0,49.595046999999994,0.0,0.0,355.7711,95.0951,
1263,541.225254660519,3.376882,,,,,,,,,,,0.0,8334.591,2003.8529999999998,0.0,0.0,0.0,1547.4734,0.0,0.0,50.596171999999996,4320.245,0.0,
1264,354.17577140154333,3.3757910000000004,,,,,,,,,,,84.328804,0.0,0.0,0.0,36.22502,1428.1477,40569.92,120.37642,0.0,0.0,21.458668,1060.3938,
1265,359.1313076479607,3.3759391000000005,,,,,,,,,,,36.174155999999996,0.0,0.0,0.0,128.2838,636.0894,7682.129,0.0,0.0,0.0,0.0,112.16131599999999,
1266,382.2072931953927,3.3768665999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,158.14084,8227.729,0.0,0.0,0.0,0.0,0.0,
1267,503.1895098983561,3.3739815,,,,,,,,,,,145.0847,0.0,0.0,0.0,0.0,0.0,7501.1523,94.76182,0.0,2728.8323,0.0,0.0,
1268,510.29076691491736,3.380532,,,,,,,,,,,121.03851,0.0,0.0,0.0,0.0,0.0,43733.812000000005,0.0,0.0,13315.538,358.64655,523.9392,
1269,219.1010131992387,3.3801843999999996,,,,,,,,,,,512.7509,2766.132,75298.73,0.0,28876.92,47611.996,111944.83,0.0,0.0,0.0,184.31622,116722.23,
1270,579.1712030774634,3.3816276,,,,,,,,,,,0.0,25.421967000000002,0.0,0.0,448314.34,0.0,0.0,25794.717,0.0,0.0,61.89006800000001,0.0,
1271,419.1883026813273,3.3834784,,,,86.0,96.0,[M+Na]+,,2.0,1271;1277,396.19922,9474.113000000001,23.734499,0.0,0.0,0.0,13860.88,0.0,46938.258,0.0,162.57558,404.56052,0.0,
1272,568.2379106287028,3.3877335,,,,,,,,,,,1039.1738,615.6427,5555.5557,0.0,200.55088999999998,209.41507,0.0,0.0,0.0,49325.765999999996,404.63552999999996,2538.3003,
1273,586.2121242322057,3.3846282999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.04279,0.0,8772.506,
1274,591.1674964592424,3.3862703,,,,,,,,,,,0.0,30.046577000000003,0.0,0.0,0.0,176.83353,0.0,0.0,0.0,0.0,0.0,7460.84,
1275,442.19554424832864,3.3859189,,,,,,,,,,,0.0,0.0,0.0,0.0,19122.717,0.0,0.0,0.0,0.0,0.0,0.0,7267.094,
1276,951.2156112671137,3.3919398999999997,,,,,,,,,,,12656.231000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1277,414.23317603810364,3.3925827000000006,,,,86.0,96.0,[M+NH4]+,,2.0,1271;1277,396.19922,37779.85,12824.792,15724.095,0.0,14896.188999999998,129281.86,0.0,212170.25,0.0,14858.405,17096.98,10556.822,
1278,237.18462941807502,3.3948379999999996,,,,,,,,,,,112.57233400000001,166.66307,4357.924,47797.258,910.78894,220.9616,208.63727,4095.998,8.911761,173.14777,0.0,3226.4072,
1279,177.16363704362232,3.3953362,,,,,,,,,,,0.0,0.0,1724.5945,0.0,924.3301,1430.7839999999999,23543.02,15106.11,0.0,23115.21,617.0018299999999,0.0,
1280,397.21942934216463,3.3951719,,,,,,,,,,,0.0,2112.507,1716.5283,0.0,570.7649,0.0,17996.79,19632.145,0.0,20655.11,0.0,0.0,
1281,596.2698193288244,3.3925322999999996,,,,,,,,,,,450.38223,196.22948,0.0,0.0,0.0,24.616073999999998,0.0,262.5506,0.0,20821.95,171.14958000000001,0.0,
1282,442.26402295702525,3.3981282999999998,,,,86.0,,,,,,,6318.1997,0.0,0.0,0.0,0.0,0.0,0.0,18271.11,0.0,0.0,0.0,0.0,
1283,213.18465074169828,3.396089,,,,11.0,,,,,,,0.0,0.0,2304.94,0.0,683.5848,0.0,38226.05,0.0,0.0,24164.662,753.3669,0.0,
1284,375.2374732924679,3.3981273,,,,11.0,,,,,,,0.0,0.0,1558.4127,0.0,365.59622,0.0,41925.29,0.0,0.0,23918.404,0.0,0.0,
1285,420.2953399791017,3.3959808,,,,11.0,,,,,,,0.0,344.43195,725.3783599999999,0.0,218.1047,657.15625,27943.25,0.0,0.0,15840.171999999999,0.0,0.0,
1286,577.2800480757918,3.4012407999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,83.87059,0.0,0.0,0.0,0.0,0.0,0.0,23690.792999999998,
1287,476.1185626887499,3.4051322999999996,,,,,,,,,,,0.0,0.0,0.0,20241.871,0.0,53118.96,278287.66,0.0,0.0,0.0,0.0,0.0,
1288,549.2074490003771,3.4066992,,,,,,,,,,,61.770725,130.47432,0.0,28890.025,98.4326,390.97614,138.9725,0.0,0.0,68.77814000000001,473.71423,989.8888,
1289,175.0752458893053,3.4069068,,,,43.0,,,,,,,1723.4537,5010.0127,0.0,22755.593999999997,2290.3794,1865.8495,0.0,0.0,0.0,1708.0676,0.0,12779.506000000001,
1290,235.09611197206428,3.4069068,,,,43.0,,,,,,,1417.4062,3581.3979999999997,0.0,17202.35,1715.1547,1353.6351,0.0,0.0,0.0,1339.5193,0.0,9225.294,
1291,554.2229418791096,3.4055910000000003,,,,,,,,,,,0.0,0.0,2360.9163,0.0,0.0,0.0,22017.996,0.0,0.0,0.0,0.0,0.0,
1292,533.2590194393393,3.4068239,,,,,,,,,,,8078.9487,169.57553000000001,0.0,0.0,377.16296,708.5611,0.0,426.6582,0.0,0.0,0.0,312.20038,
1293,538.2282180488423,3.410475,,,,43.0,98.0,[M+H]+,,2.0,1295;1293,537.22082,57903.76,214703.4,235817.75,550188.9,51232.234000000004,63938.47,171907.06,147219.72,0.0,48498.375,118874.13,265520.6,
1294,566.2592743549203,3.4109206,,,,,,,,,,,8572.705,26477.54,31177.982000000004,35614.637,18367.332,11901.253999999999,44614.18,0.0,0.0,12741.213,17778.48,29800.621,
1295,543.1833648836799,3.4115036,,,,43.0,98.0,[M-NH3+Na]+,,2.0,1295;1293,537.22082,24333.097999999998,92110.586,67030.21,70248.79,38470.1,20285.828,40176.79,45804.527,0.0,10750.821000000002,65423.335999999996,80122.24,
1296,341.13820034456216,3.4120314,,,,43.0,,,,,,,3794.2031,15875.806999999999,16829.82,0.0,5693.073,6630.605,17955.854,0.0,0.0,0.0,11789.858,27649.248,
1297,917.3636133411453,3.4276662000000004,,,,,,,,,,,0.0,0.0,0.0,17268.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1298,197.11708881441533,3.4319441,,,,,,,,,,,183891.4,179497.64,257164.28,250042.55,54393.78,319407.53,181589.92,278719.53,405.56023999999996,358013.7,308087.7,229505.1,
1299,522.2904338370145,3.4337854,,,,110.0,101.0,[M+NH4]+,,2.0,1299;1300,504.25655,6710.047,39671.09,1398.9403,0.0,1476.9056,2842.518,3591.938,475.4077,0.0,453.2232,23205.516,0.0,
1300,527.2457127689465,3.4330114999999997,,,,110.0,101.0,[M+Na]+,,2.0,1299;1300,504.25655,4365.359,24391.463,865.17175,0.0,1125.89,1247.2651,974.4221,0.0,0.0,0.0,11653.749,0.0,
1301,975.239550043045,3.4340365,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,66870.21,0.0,0.0,0.0,0.0,0.0,0.0,
1302,179.1064790488294,3.4362793,,,,,,,,,,,0.0,0.0,7328.9490000000005,0.0,0.0,0.0,0.0,4315.8164,49.568253000000006,6327.0493,5607.960999999999,3799.7979,
1303,862.3119599911594,3.439222,,,,,,,,,,,0.0,0.0,6637.7314,0.0,0.0,0.0,262.40463,0.0,0.0,0.0,0.0,1190.0803,
1304,242.17480560599392,3.4355211000000003,,,,,,,,,,,0.0,0.0,100542.89,0.0,0.0,0.0,0.0,120008.29,253.53257999999997,67388.02,163527.72,96907.73,
1305,744.3052686488894,3.4396699999999996,,,,,,,,,,,92.88547,0.0,119.44865,1566.7012,0.0,334.89685,140.71088999999998,776.824,0.0,0.0,23.56321,9669.563,
1306,457.2404882859016,3.4398637,,,,,,,,,,,0.0,0.0,160260.7,154811.25,48605.58,0.0,0.0,0.0,0.0,0.0,0.0,180375.75,
1307,568.2743659334071,3.4433877,,,,,,,,,,,12495.498,1554.2881,0.0,3966.7512,129.93553,18063.297,1228.8638,0.0,0.0,0.0,609.5203,7001.0977,
1308,335.1597013147348,3.4475733999999996,,,,,,,,,,,1204.7831,7657.218000000001,5736.5337,0.0,0.0,10221.82,508.09888,15965.056999999999,0.0,1473.3506,7795.672,5902.794,
1309,295.10115204938865,3.4461519999999997,,,,,,,,,,,0.0,24.565535999999998,331.28415,0.0,0.0,0.0,0.0,12356.264,0.0,207.19955,0.0,0.0,
1310,380.21735227894544,3.4498512999999997,,,,,,,,,,,776.08563,3806.1912,3155.9458,19099.843999999997,0.0,11233.825,560.1988,17360.656000000003,0.0,1336.0923,3301.6433,6770.9653,
1311,357.14133369889726,3.4475462,,,,,,,,,,,482.28435999999994,2119.8438,2437.5505,0.0,0.0,3596.745,82.63714,13391.858,0.0,0.0,1788.6929,6733.446,
1312,474.1038488890397,3.4485629999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14061.0205,0.0,0.0,6512.096,0.0,0.0,
1313,625.2241913351984,3.4501866999999997,,,,,,,,,,,25963.928,1821.1316,3774.6785,301.0361,1505.0720000000001,0.0,0.0,1822.3665,0.0,0.0,465.61400000000003,1411.3127,
1314,419.09700087555285,3.4514546000000004,,,,,,,,,,,0.0,35154.605,113.54942,0.0,0.0,0.0,0.0,0.0,0.0,231.08546,14952.157,0.0,
1315,491.16651914327974,3.458228,,,,,,,,,,,0.0,0.0,17616.186,0.0,0.0,0.0,71.009796,0.0,0.0,0.0,0.0,0.0,
1316,441.07900438731997,3.455919,,,,,,,,,,,0.0,15705.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10273.569,0.0,
1317,505.26356456071983,3.4583843,,,,,,,,,,,3183.3652,160.08112,0.0,0.0,1548.6108,0.0,0.0,11404.471000000001,0.0,0.0,155.53455,0.0,
1318,506.12884787456113,3.4613663999999997,,,,53.0,103.0,[M+H]+,,2.0,1323;1318,505.12202,0.0,0.0,0.0,18154.678,0.0,0.0,85195.6,0.0,0.0,531859.8,0.0,0.0,
1319,556.1914571478549,3.4637244,,,,,,,,,,,0.0,0.0,0.0,62972.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1320,610.199372337386,3.4637244,,,,,,,,,,,0.0,0.0,0.0,47205.937999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1321,633.2751775061013,3.4637244,,,,,,,,,,,0.0,0.0,0.0,17333.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1322,444.2227928229175,3.4638608,,,,,,,,,,,0.0,0.0,1749.8301,1952.2991,0.0,0.0,0.0,0.0,0.0,7687.9507,0.0,0.0,
1323,511.0851455587819,3.4660480000000002,,,,53.0,103.0,[M-NH3+Na]+,,2.0,1323;1318,505.12202,0.0,0.0,0.0,0.0,0.0,0.0,15843.8955,0.0,0.0,72105.734,14.921623,0.0,
1324,651.1551250364761,3.4705613,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,47326.293,0.0,0.0,0.0,0.0,0.0,0.0,
1325,309.0602637291089,3.4715288,,,,53.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,32226.049,0.0,0.0,151979.16,0.0,0.0,
1326,522.1607074901442,3.4803707999999998,,,,78.0,105.0,[M+NH4]+,,2.0,1326;1329,504.12687,9875.653,4520.8433,156578.77,25388.297000000002,0.0,41973.066,53729.477,0.0,0.0,16308.667,13547.978000000001,3513.6636,
1327,763.3873971028011,3.4806644999999996,,,,,,,,,,,11097.843,1135.7231,3774.7670000000003,0.0,128.81091,3991.3315,0.0,805.63007,0.0,0.0,414.4085,367.02972,
1328,371.2063563199957,3.4818072,,,,51.0,,,,,,,132265.06,22333.82,248585.11,0.0,5863.3633,199433.52,1073.6226,24119.058999999997,10.970429,0.0,15136.497,8717.498,
1329,505.13412591306036,3.4814987,,,,78.0,105.0,[M+H]+,,1.0,1326,504.12687,562.578,263.5224,51049.1,0.0,0.0,11140.623,14115.541000000001,0.0,0.0,0.0,416.20972,676.9642299999999,
1330,520.1448191662779,3.4828879999999995,,,,,,,,,,,1032.9478,444.3907,23310.006,1798.2418,0.0,3077.985,3198.0764,181.26831,0.0,0.0,966.5968,418.93242999999995,
1331,527.116212260333,3.4814987,,,,,,,,,,,3477.0408,1748.079,20004.201,0.0,0.0,4423.6367,8171.380999999999,0.0,0.0,0.0,5255.703,1116.2203,
1332,545.1986184634909,3.4877434000000003,,,,,,,,,,,21243.3,0.0,19695.629,11573.6045,0.0,50027.508,0.0,0.0,0.0,0.0,0.0,0.0,
1333,177.05463957623738,3.4863453,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.37717,312698.2,0.0,0.0,
1334,569.3201973235808,3.4908050999999998,,,,,,,,,,,106.96167,701.9457,0.0,111.24428600000002,1649.5731,0.0,232.93222000000003,0.0,0.0,746.58386,517.17584,6868.7080000000005,
1335,600.2802394022667,3.495486,,,,,,,,,,,6464.7783,3009.369,3446.0195,0.0,7945.8657,11800.476999999999,18191.79,15890.423999999999,0.0,2410.9004,2481.3892,8684.905,
1336,536.3065381844607,3.5026703,,,,,,,,,,,0.0,13.7694025,0.0,11369.703000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1337,384.12867493400046,3.4998312000000005,,,,,,,,,,,0.0,90.63801600000001,963.5283,12603.273000000001,0.0,0.0,14850.083,0.0,0.0,0.0,0.0,0.0,
1338,455.2251173574913,3.4989839,,,,,,,,,,,206.93974,0.0,4234.5293,19212.953,0.0,0.0,8101.095,0.0,0.0,0.0,0.0,3411.1245,
1339,416.19199893721384,3.5003260000000003,,,,,,,,,,,21.761295,0.0,52207.32,0.0,0.0,0.0,0.0,0.0,0.0,16916.648,0.0,0.0,
1340,577.2040149139377,3.4978476,,,,,,,,,,,0.0,0.0,1413.845,0.0,0.0,0.0,1768.5576,0.0,0.0,0.0,2192.0093,7050.281,
1341,416.26423116924,3.4995703999999996,,,,51.0,,,,,,,183801.81,32901.1,279620.97,0.0,25967.371,171967.27,0.0,136921.47,0.0,0.0,21694.343999999997,0.0,
1342,994.2236124756964,3.4999949999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12026.481000000002,0.0,0.0,
1343,393.18831722680113,3.5008008000000004,,,,51.0,,,,,,,147164.94,29957.012000000002,131481.73,0.0,26099.123,0.0,0.0,90038.266,0.0,0.0,20191.096,24792.576,
1344,301.06961639928466,3.4993107000000006,,,,,,,,,,,0.0,0.0,0.0,127.6799,35054.55,0.0,0.0,0.0,0.0,0.0,0.0,179.53738,
1345,609.1811153966236,3.5009558,,,,,,,,,,,0.0,0.0,0.0,0.0,878327.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1346,487.2152020108401,3.5041325,,,,,,,,,,,0.0,0.0,0.0,11485.133999999998,81341.336,0.0,0.0,0.0,0.0,258.31307999999996,154.35321000000002,1638.6376,
1347,177.0907900869661,3.5033064,,,,,,,,,,,362.35742,0.0,0.0,0.0,451.92855999999995,7244.132,0.0,182.14792,12.215077,460.03662,0.0,0.0,
1348,345.169698027493,3.5067324999999996,,,,,,,,,,,607.2469,56.741776,0.0,0.0,781.13153,17583.627,255.23592000000002,201.9264,0.0,0.0,116.92638000000001,1712.7135,
1349,561.1719978193646,3.5058462999999995,,,,,,,,,,,369.4119,64.86186,0.0,0.0,824.3578,6546.635,206.8374,0.0,0.0,84.08736400000001,59.049576,1016.9528,
1350,603.2986912270753,3.5079756,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1223.7645,24447.215,0.0,1729.4885,0.0,2292.1262,
1351,540.2436044832207,3.5068636,,,,,,,,,,,5446.683000000001,1195.5796,65355.39,0.0,0.0,125433.08,3310.0537,3413.2751,0.0,3177.0078,1081.7377,16704.146,
1352,366.2122162124732,3.5076932999999997,,,,,,,,,,,0.0,9412.902,0.0,0.0,0.0,0.0,5492.9097,0.0,0.0,0.0,0.0,24989.826,
1353,133.10134650326356,3.5095546000000004,,,,51.0,,,,,,,54247.184,13070.082,68375.97,0.0,0.0,0.0,0.0,58296.7,39.506896999999995,0.0,9416.572,0.0,
1354,869.3427516326891,3.5095074,,,,,,,,,,,0.0,0.0,0.0,94106.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1355,891.3243602787883,3.5095074,,,,,,,,,,,0.0,0.0,0.0,21699.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1356,191.1430492628183,3.5159010000000004,,,,51.0,,,,,,,98184.53,0.0,173090.72,0.0,0.0,121448.34,0.0,74144.79,0.0,0.0,0.0,0.0,
1357,137.09613609251724,3.5170288,,,,51.0,,,,,,,24316.382999999998,5443.8535,25846.252,0.0,0.0,0.0,104.70682,33884.684,48.640972,103.15339,0.0,0.0,
1358,433.20406625868617,3.5158787000000005,,,,,,,,,,,43.148582,0.0,0.0,0.0,0.0,0.0,0.0,18697.307,0.0,0.0,0.0,0.0,
1359,588.3245406056326,3.5186412000000002,,,,,,,,,,,0.0,0.0,224.60315,0.0,155.86588,177.40896999999998,0.0,0.0,0.0,0.0,38.039120000000004,7446.236999999999,
1360,413.21462014618993,3.5197193999999996,,,,,,,,,,,4914.717000000001,8942.954,60351.875,4227.8286,73353.95,0.0,8133.281,9339.701,0.0,8546.133,5806.84,14201.453000000001,
1361,549.1240177090888,3.5202348,,,,,,,,,,,0.0,0.0,0.0,0.0,21507.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1362,408.2591725032858,3.5187266000000004,,,,,,,,,,,893.31915,2492.0728,19415.605,1744.0503,0.0,0.0,3947.8708,3046.1392,0.0,6502.4688,1071.0910000000001,4200.8279999999995,
1363,598.2487904331299,3.5246303,,,,,,,,,,,0.0,0.0,0.0,19523.146,0.0,14177.391000000001,0.0,0.0,0.0,8608.446,0.0,0.0,
1364,153.12738519453143,3.5276434,,,,,,,,,,,302.12097,5644.5674,0.0,0.0,647.4943,0.0,0.0,0.0,32.818306,2053.853,2622.5461,17492.531000000003,
1365,830.2556681827538,3.5303612,,,,,,,,,,,2560.9888,6131.0923,1303.0264,0.0,8126.6157,1371.3743,1416.8291,2083.8774,0.0,0.0,2611.2708,5331.0425,
1366,355.17268342170325,3.5301739999999997,,,,127.0,,,,,,,1696.9397,40085.566,4957.096,442.7343,0.0,0.0,38199.33,16552.088,0.0,0.0,41596.727,126892.445,
1367,350.217510381706,3.5301888,,,,,,,,,,,298.00946,2849.6375,1412.1875,0.0,299.9819,1379.4128,4648.401,4166.002,8.447223,1751.463,2147.073,23338.266,
1368,371.14669480971804,3.5291016,,,,,,,,,,,104.27874,2091.185,0.0,0.0,0.0,613.39124,2002.4673,1395.7968,0.0,0.0,1983.9462,10876.6875,
1369,378.2485882992162,3.5292966,,,,127.0,,,,,,,726.8208599999999,17241.805,4257.5977,0.0,1548.3020000000001,0.0,46794.926,12504.775,0.0,6589.5405,7842.714,72005.43,
1370,485.20052342941534,3.5332475,,,,,,,,,,,6159.5264,33.038338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1371,409.08947763244726,3.5323422,,,,,,,,,,,0.0,0.0,15948.3,3384.6309,754.2357,346.13068,290.32916,1688.6658,0.0,0.0,0.0,0.0,
1372,417.1946965221688,3.5331511,,,,,,,,,,,0.0,0.0,10344.914,1458.8752,368.96527000000003,0.0,132.39764,1624.4587,0.0,0.0,0.0,0.0,
1373,388.1600639910626,3.5319726,,,,137.0,107.0,[M+NH4]+,,2.0,1374;1373,370.1263,316.1795,1395.4639,438300.03,84665.99,11492.051000000001,12520.288999999999,4056.3955,150055.89,0.0,642.16174,2479.5962,6067.754,
1374,393.1155777803412,3.5324964999999997,,,,137.0,107.0,[M+Na]+,,2.0,1374;1373,370.1263,0.0,136.075,103446.26,21808.836,3122.5674,0.0,1262.8602,21302.99,0.0,163.3503,164.20443999999998,417.26599999999996,
1375,322.12944007446436,3.535443,,,,,,,,,,,0.0,0.0,0.0,0.0,9170.58,100.37342,0.0,0.0,0.0,0.0,77.98099,0.0,
1376,327.1592149841331,3.5345345,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24359.022999999997,0.0,0.0,
1377,363.17906227401085,3.5377634,,,,,,,,,,,145.33041,0.0,0.0,80.62066999999999,0.0,0.0,47.062706,0.0,0.0,6296.7583,0.0,0.0,
1378,512.2494578200451,3.5345345,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53765.96,0.0,0.0,
1379,517.2055147330891,3.5297796999999997,,,,,,,,,,,0.0,45.318607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12476.438,0.0,0.0,
1380,137.059799186265,3.5364332000000003,,,,,,,,,,,2517.6382,26359.055,0.0,0.0,19129.873,52173.945,28419.455,58387.098,32.943382,38631.742,1231.9044,0.0,
1381,620.3069704788032,3.5446612999999996,,,,,,,,,,,0.0,0.0,0.0,9453.658000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
