row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,Unnamed: 49
3061,1031.7489738235465,3.339082483333333,1512126.1520384953,0.0,458761.1606241489,0.0,2849206.9304685537,0.0,0.0,0.0,0.0,0.0,103340.23040306687,0.0,0.0,0.0,0.0,0.0,0.0,3794295.101169055,0.0,0.0,0.0,0.0,2441804.7102044784,1291359.6320762378,9681726.24324169,0.0,511718.1153032165,0.0,2827907.0539710238,0.0,0.0,0.0,1107728.4290726406,3635998.2529859887,0.0,0.0,0.0,0.0,0.0,414384.0689913327,312995.012850457,481526.53115063225,0.0,392574.57254789607,473212.6452234819,422020.7546841778,
1488,394.97141762133657,2.67788285,0.0,2682201.5532942223,292599.33901680517,11451856.60442746,0.0,4438560.787223967,0.0,5245234.410839598,0.0,0.0,0.0,3653779.436859975,8112301.106163853,3789509.599012984,2359636.805513041,7154610.440405976,0.0,0.0,0.0,6833304.396983762,8457857.071973983,327470.3489564298,0.0,0.0,0.0,148798.96950152455,21719.07371578057,7438576.466317132,0.0,13724518.614646595,0.0,6523269.65162986,0.0,0.0,1967693.3089532363,9627387.903213983,0.0,554575.6827009219,0.0,2307486.6506056995,2193343.9337870083,2140818.949333761,847485.1485170233,2045832.969335668,2402697.7308644173,2058131.5126311968,
3773,957.5828318478076,11.388243250000002,1401072.0923702435,385836.60921263526,866456.7855598804,208511.51384689714,1049856.1511465528,256210.6249652189,1010114.5059400741,587813.0468107846,46090.23127120613,392744.5858953842,1368435.0583472992,252675.99193837226,488965.69174985366,238539.54097110327,212506.2399728621,241603.2630832007,73933.30246094387,560553.3233472643,865129.227448351,206822.60243950665,733462.5438413252,234383.07657416226,1704449.0291487891,0.0,259436.42255668648,202801.70417881449,819807.1677592971,569901.9423019772,427217.22964702273,358932.1324561077,314479.54636174673,428551.1908212876,100762.18785067183,34475.88003815923,681006.8271790447,694261.924287044,1005708.9258925857,178004.46353513593,0.0,765708.5723228938,932149.9070999436,679929.4131186322,543242.4354240253,600224.3112557835,541150.9208571722,547180.2793254502,
301,687.2743605569301,2.8834982130434783,5471904.328737348,0.0,71939.61995026858,0.0,18925916.38296008,0.0,227693.6598836252,0.0,500263.48012837896,0.0,4311686.7497894615,0.0,0.0,0.0,0.0,0.0,0.0,74072.35499409324,565581.6643222072,0.0,0.0,0.0,10702995.061265133,1509127.8197727066,1024599.8651902088,0.0,108280.97852732736,0.0,5209723.655503933,0.0,0.0,0.0,447300.6598961838,4951424.807741272,0.0,0.0,268713.7154462604,0.0,0.0,1763348.0992615798,1611614.4156997104,1523016.9973375348,1237063.6848031636,1635772.3863507675,1503112.579927588,1520572.5373413318,
2102,439.08474428082525,1.3628807066666662,43008251.79147918,21752856.50796505,27004724.13983662,4930977.786377602,72521697.958818,2201348.473683539,17934414.40875928,6417146.496781121,57639270.76424194,10485254.532857534,24461685.90158409,18338370.53139413,43607583.443379,24737565.34180651,22795915.32475739,35479040.48996512,9096308.56183087,88275088.45054087,51812814.82465537,10745555.297809737,9445089.004872283,16450723.227683624,52173642.06868164,33968917.74751941,35010031.390012145,13637978.895831285,45242961.81209979,135436737.4896982,67532118.460401,23546946.239219926,12746708.29217236,22092830.43255956,43676770.18811138,67942664.14339924,10672688.564339817,4973719.902162724,77886719.68999538,22300620.315102093,0.0,35863675.75700064,39780571.74797269,33496873.59719701,22820180.98660932,32931990.6350008,33085943.86488376,29598900.69688481,
4087,157.0128563565284,1.2279244869565218,99974.3709507073,155678.87776225782,485405.6885603082,182818.05960840968,226393.56409400358,152599.2221338973,151700.07944551206,79562.33338121547,690018.3124747273,77411996.2670297,491115.6923944625,438580.81404239096,321691.4834069757,264462.252638168,508019.9040714197,348233.3394859334,14540912.621586755,907322.0893303179,218006.5603323629,262970.47922714107,603116.9244511639,465358.3578867297,397234.2820575942,799449.4027812206,312230.8886480564,198972.03232837503,389913.5246180455,445619.51375966094,522134.13577453094,20585717.34296861,123937854.30834197,525256.0143533439,430224.14787788596,764920.3852429814,381721.8270944872,387601.4244857526,270987.87781564944,345275.31257356674,124139.7164652862,4049308.571379001,4157591.362854329,4641247.873636006,3547010.168219555,3871646.8273235867,4252650.343178602,4427855.168038219,
3438,227.12840900210983,3.0527028200000004,0.0,30448.703549390626,0.0,28020.47318142213,0.0,2572302.994533988,0.0,0.0,0.0,154731.06090191042,0.0,103664.72075191276,40997.10942026333,0.0,290891.89190956036,213009.552354506,44865.56693939952,71347.5675074646,0.0,96904.03745785287,0.0,29305.477161527342,0.0,23846.909762062547,0.0,0.0,69695.32989856883,37865.229864615954,0.0,0.0,47936.23983667446,170583.01917647413,0.0,0.0,17825.529998625032,49459.67101350087,0.0,68643.81101103696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4542,693.3353002427176,6.067384099999999,15186.090094663941,67469.17299303926,526813.060435338,68714.49261808037,90729.23144859928,60027.888860965555,65052.39008515841,56320.89324941418,507397.1358572969,1298.502597820288,51237.764470759714,46521.661076424025,132189.96961600176,65206.81750625037,37897.07300391527,1842421.9541312847,0.0,102696.63574016608,76725.84731220965,177080.51010923675,140161.44486477724,62324.228298652364,127985.45060817234,115713.90489715878,87792.22762027266,45947.25210874645,441703.6601489429,360733.0908851462,117968.03880438882,0.0,0.0,8637476.712333653,548659.4235935523,11623.90314048935,72575.5133295478,64489.09430762033,10344.597761368232,90095.27805053892,0.0,372387.66987750743,368004.11131783243,404767.5148427032,220071.38195711406,352292.79986996204,345200.5231788585,333875.25053043786,
2624,287.1503015833703,3.5579059275862064,0.0,29869.032945855648,119469.84627034569,7759313.699984,0.0,0.0,322002.76316575945,32398.76754316448,13608300.63252402,0.0,0.0,0.0,0.0,21431.00695475107,31752.680687680717,65522.51750404525,79276.9811582137,158218.79530499413,460882.5051642933,402442.67118372116,0.0,56244.33813329741,0.0,220016.05754869984,28121.697423567817,0.0,302747.3612417,0.0,0.0,5139.2841757147025,0.0,98287.43573515488,134603.79788305107,0.0,102079.85356772447,0.0,0.0,5442.979902374931,0.0,477756.9582319185,492869.95486596203,454818.87403113104,404431.8319418879,515517.0291198731,543681.7757842167,496239.5935092446,
3674,576.1545084213698,3.962337133333333,0.0,0.0,6107.578597475302,0.0,0.0,94602.9942606034,3803438.816899445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.561323174804,0.0,3433682.1413876717,0.0,4445.211157423903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075.291902250701,15964207.70343328,0.0,0.0,347371.7160211341,338378.3056827434,316197.3818535695,301458.8660730891,363982.8127457815,366676.4519696264,367181.42466878094,
3247,236.92788655229973,0.5093819215217392,307490.7587419013,223501.21150188663,336661.80793301854,305539.3923459462,261504.5994452647,178908.95045138636,270460.3680098721,291474.36380223325,96862.64200465073,431613.8462878681,351794.57867774786,348823.16256729123,291717.2396154472,328414.6935125932,182701.70649599927,241454.99754890453,408244.6840898008,264373.6810007113,244440.86793313996,302103.53376488236,205178.49125157922,343744.00249267806,303998.8362797057,115073.54956818436,190226.41688530974,269646.5507730348,196765.105481415,333719.7899144842,223212.0303968364,389327.0273413665,377167.7936764965,231190.28392032953,154472.09825352606,347224.94888948824,257111.61648125816,308118.5008097609,401609.04663989146,300260.01279353857,691658.5342147313,352793.9705278033,312428.5935026147,292737.65018468245,265633.35464226635,341425.50928412,488771.3889058193,217851.56093004844,
1581,593.1529533315558,2.6099425900000006,2906837.450629409,962606.0860333084,1334633.9128179296,26635.64171528376,6464772.7053042315,379235.85255660384,2481743.803670099,45944.85707020334,4504469.0263944585,91434.62381685364,1493848.3272216544,1657588.6447556603,80345407.47040457,0.0,24427010.85522643,23097.83432684809,989063.883848566,552166.788873362,2699265.35000162,0.0,0.0,76697650.87883317,943385.8008519899,4241361.865543945,800290.9157477749,187676.4651672064,630979.8539656515,47180.87680475418,769859.7451591359,50622373.28017508,68266.14491324419,0.0,1445755.3392201632,2123301.023546136,0.0,0.0,3069473.4612474325,79513954.44729939,2001.8516546858161,10183878.491741076,9789983.776245276,10662311.03859832,5107691.903155552,8985441.998272765,9291509.031889604,10012894.752857564,
636,521.2017977020848,3.0154976571428564,1260697.2814540358,572993.2640263468,0.0,2682180.56100713,1082319.031212093,84066.53590685713,0.0,72101002.95055258,1040652.9123316916,303322.9572443661,0.0,237686.5732361703,223773.10836251048,362191.31871860736,229111.68629687128,948424.5607937644,163178.45475237846,181760.14668703047,0.0,76746.64173902356,0.0,1889054.210741774,478028.5295156208,1745055.0800603353,167635.43093137385,812018.4967340673,0.0,473578.37520383287,0.0,402665.5475186177,428744.07524821506,820103.269906347,3540674.420706193,303062.50650223583,0.0,0.0,0.0,1186802.1982586987,0.0,1710484.1978251806,1732874.364360576,2064712.8652458729,706598.4835387373,1762817.8097053145,1328188.7179303227,1430171.9504201668,
4318,239.05529494771545,3.2439225,80996.57655941596,83031.0859885315,140851.85626451386,46346.86711473379,893869.3181015131,82077.12143982293,132135.72274470088,310907.9430510937,16454.500511871905,332453.7524602085,70674.6716462755,585038.1395402002,25661.296259522598,76127.7543626109,617948.1809460694,152352.32227853022,47971.62490669067,36916.04002359961,192108.70157594513,106193.55643295814,38935.747532446076,129214.3485761026,68282.7940247276,79372.41716351366,290654.68168360554,184331.0422678659,140688.90468021677,942721.7650555972,241763.09448838476,53901.28360830176,3616138.6558542033,80539.90061969658,10434.01474934156,149521.83543833892,317356.7474335197,41713.636876130964,101950.72922837363,119180.90349113365,78835.74788713176,234096.64987227504,261819.46557131267,236867.94666393398,282291.25124537136,213213.16087050652,242924.9786571916,230064.1920251653,
3840,553.192847008508,2.572148725000001,0.0,0.0,0.0,0.0,92159.68698237762,10016.741700000115,474081.26921745617,3532474.1779144173,2621948.1403596257,0.0,36496.65629717663,0.0,149872.46075504494,0.0,0.0,0.0,0.0,0.0,1262945.6027687578,0.0,0.0,0.0,0.0,0.0,446606.2430145911,0.0,0.0,0.0,79837.53006691276,347232.3417302791,0.0,0.0,55594.313242990866,0.0,0.0,0.0,1374173.5622759485,0.0,0.0,168039.7970330638,185267.3110144095,249483.49752983323,114515.20222575162,209220.4436831241,201884.9334109692,185666.8736297932,
4968,445.2447651491526,4.589717588888888,598436.5393015014,368235.81497456506,2222030.756025297,296875.83905722824,1396228.7832609962,3398903.1856191717,935147.9035314623,2165989.6871135747,914801.3092151232,1119809.8254639213,1864513.11725035,1602378.6787397848,182046.61370876228,121215.31760303536,1938589.4022043387,1310607.0096058648,583515.4306503487,1644196.8235160736,1883707.254210469,1566790.8183619739,824250.8081440156,3283934.6535019213,286443.32391222037,7327813.403114002,1043597.2980464508,408400.56601848063,1701597.9523688175,211704.6838401003,865026.5311690931,134604.13245724482,2077755.8102837615,1697347.8581453657,931108.7295664188,861019.4032680612,822482.4644781305,401910.65542550967,3339852.948179758,1720896.5709390615,0.0,2054034.3938192818,2005022.9330009115,2086000.8183568127,1211203.2325383038,1978950.9246068432,1923704.4603512888,1900102.4008945248,
1054,513.1293532059191,1.7747338074074068,504318.9065998296,0.0,0.0,0.0,46536.50772468151,0.0,0.0,98111.42752621877,1660168.3098520753,246797.4760131732,0.0,0.0,209419.60503076215,0.0,0.0,523093.2011685121,238359.4072890409,41666.166964625954,0.0,0.0,7454.348692582058,0.0,83242.85117614709,3842038.9906914,115783.31983732016,0.0,15640.504747447343,0.0,74222.46259412159,0.0,172093.54240367538,315425.9963228285,1294224.5643203906,158872.20980022554,0.0,36859.25856872772,0.0,0.0,0.0,157946.73225355725,102193.45828421466,122957.7358137009,96793.60387798847,81872.0472563087,118750.14639665607,121112.40546521435,
4486,903.2250524307264,3.239736835714286,0.0,0.0,0.0,0.0,0.0,60692.607226415195,0.0,51659.957058160755,0.0,286769.5493786878,0.0,13515.15725060738,2641152.279175543,0.0,514655.7582285987,19774.225383155164,0.0,0.0,0.0,0.0,0.0,47898.934027171395,0.0,0.0,0.0,0.0,0.0,109850.38272603381,0.0,14087.721859803889,161937.29698675795,0.0,0.0,0.0,50616.47636202916,0.0,0.0,57373.55815244607,0.0,0.0,0.0,0.0,116230.15001093115,0.0,0.0,0.0,
277,505.2582856426571,7.247268541304347,8078292.935741594,591484.1504931423,5050299.056299578,200256.72457612632,70891953.76911207,826447.6951639525,3731820.462968635,452924.7181469574,1872770.6079185829,782236.6132858378,12172067.669479927,295501.3214972276,259724.0567997633,154259.708091032,316140.9950518373,3076481.399419341,162041.23275863222,32335029.95922064,18282266.46032964,783702.5364808711,613931.028343939,371417.5278635933,33696649.12142183,24343175.39972962,72616492.99213679,419400.20565692,5888902.006576751,374247.3105456669,19306693.691828687,1498943.3615700454,507099.827278311,3297737.2129883827,3520290.6956440695,1543728.2605125825,290116.7076242824,438224.21051713143,966514.772798383,633376.1665146066,2475.0663424936515,8785604.073958268,9016266.218379052,8803551.64381026,4944612.663749039,7552915.162055529,7424116.800372197,8331930.073837876,
4211,351.0572527934311,1.5716713454545457,0.0,0.0,0.0,0.0,366396.25700029696,0.0,16837.936971972795,0.0,303470.6465141191,10114100.330387622,0.0,0.0,0.0,0.0,0.0,559458.6202065591,6081721.168161305,0.0,72911.11239410128,3529058.6194567718,0.0,0.0,0.0,31877.167102722597,0.0,0.0,0.0,0.0,0.0,1487182.3701231503,5506745.851357379,251717.91707252435,473333.76515329647,0.0,0.0,35905.202755687635,61535.35503111327,0.0,0.0,534348.7218049695,259540.3579165252,361199.0870664843,426501.1374682217,536034.0876879786,401784.0136631549,332148.0871400385,
126,755.2438075247452,3.003556882608695,13040341.880052099,0.0,334536.7238009568,0.0,7141661.018123708,0.0,33299012.939671002,0.0,2708389.6683623446,0.0,802109.3758621097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27082691.97502217,0.0,0.0,0.0,6849788.387932477,22160088.59965057,6510600.1404893575,0.0,79351.86573213272,0.0,29105382.78202627,0.0,0.0,0.0,18850375.863151066,69503899.23201899,0.0,0.0,31577825.72822237,0.0,1311.502215322158,6927731.484078162,7079174.7715149075,7739371.686033542,6049780.33447597,7561919.118539115,7033358.568986706,7359715.775264499,
659,371.1363029979268,3.824927252272727,1327677.618464072,9425046.568936104,98012.48373454664,128652.09906107074,154491.37618055937,401388.7941149117,1824668.4987554639,130124.68670163106,293975.07318852004,411000.5193751407,74828.66099837165,29374200.34832452,378196.8475746872,90603.91895661376,16444762.574589627,43103.26979859811,194781.64334875747,4418347.877777004,1467247.6117620338,44651.038165890204,10442.407988794894,35613337.4499467,14161998.38242518,1507879.3143126697,464050.9728286918,20397.862532797782,93580.95127602176,109254.08560775527,1134627.5156180286,284202.56129753677,59498.933379785485,23887.735540781505,498326.4461758225,0.0,0.0,11546.152289808108,1562788.148359041,29051003.833811566,1092.2065742307573,3221200.921736806,3373100.1750542587,3284057.9031772786,2296347.448184788,2941040.3223925615,2865432.6716505135,3259713.1345487745,
2917,369.1404481929292,2.337591090909091,0.0,0.0,0.0,266936.4911116625,0.0,0.0,0.0,220170.4791527452,0.0,0.0,22316.777130199,458000.6543240582,508527.0667182772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890283.7614819664,24369.0498741854,0.0,0.0,0.0,0.0,0.0,27616.56632272241,24764.698570944864,0.0,0.0,0.0,0.0,0.0,0.0,2064633.1450784598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13603.92759274213,
3696,549.1988348360533,3.6473057384615393,42429.77824747829,38850.53310063105,0.0,0.0,21516.374802216218,24614679.659479316,2967693.793895975,0.0,0.0,63239.90728458396,49399.960938634074,54082.64119575159,0.0,4335.885825011726,15275.219806405928,0.0,0.0,0.0,1321886.1070859758,0.0,0.0,0.0,0.0,0.0,75231.98252904785,0.0,4104.9936263012405,0.0,107627.47597924787,0.0,276590.81514463964,0.0,0.0,445362.57711763826,8074796.80691603,111728.0937786314,1584194.3721083924,0.0,0.0,860757.6896579198,878947.0114329389,863734.4611685243,827207.0490328803,981883.1991959554,737718.5347360239,774707.7319240795,
2247,531.1198551865457,2.5257064222222216,8020779.554725412,752776.7772318369,3798670.345116161,77157.68620723672,1179675.6981346474,100283.22162333142,715996.3473557251,949038.648872882,8927632.946178991,320972.0305539325,658190.85089817,1420993.0113145325,85135.77666771926,1247858.4552919436,1456421.5491574388,57932.76483937482,289280.33115172305,7878343.99657327,768330.5869426073,240403.01557400648,104615.95077202923,1320083.1235810579,2698768.328542201,12242813.800235175,9948168.135452632,642442.0926318453,11047095.913433757,33483.919462845784,368026.8509408337,116688.13071161053,175666.64669917972,107824.48799701457,4515861.27966694,5691009.550009259,172177.2860461149,18432.320624401716,502737.42202759726,850086.712554865,0.0,2954163.0610670918,2925235.010460988,2868625.1353631155,542856.0558348482,2351979.256867756,2581361.924568201,2318937.608520704,
1415,366.97742777535063,2.5941530258064516,0.0,5888545.924777525,0.0,2888621.4234705404,0.0,451689.0499770739,15102.48662622054,10658602.048670107,0.0,0.0,0.0,6561063.567408202,1216487.9864585944,660827.4260313932,3944643.358673004,209036.39364346472,20761.31428769501,0.0,0.0,869169.2881123412,190226.7186198688,250031.39743066128,0.0,96045.81492674527,0.0,276256.9455109184,121311.80303598096,696065.332773358,0.0,0.0,62878.479322593485,135198.49646033178,0.0,0.0,177590.7043379764,167064.18542130946,24021.3829750031,99850.34181884839,0.0,600135.0562141838,722255.4129786842,636186.5901993784,88312.11541760061,464849.5470279893,711525.9308454752,711581.6640374494,
127,315.10973684780214,1.8614727478260875,21301119.566234574,5444387.300276341,1525648.5923210732,2849045.0106519707,1766754.6382955362,8138632.043113758,3219328.1616822467,12972956.12445804,36834075.65298928,1450983.4197095926,2865397.9912425214,2421975.963833639,44308108.09757958,8434289.524937533,2895195.3770924723,484005960.8822034,619515.073464399,1444394.3989373704,2429208.708130272,181373434.42033765,14412647.240143774,4759447.21371818,1662845.1771786113,5994955.072604715,2734246.9047059105,8247929.335468791,1963206.8059323484,22016514.057732366,1225168.9802362472,2022134.4746268443,1602612.403637497,272361273.71233654,12149609.284492405,7607942.7775898175,51156.126776220684,2827822.1853179177,3157840.25133938,3097803.74912421,8538.282097308154,33930701.550041504,40078375.75252079,34691091.82911331,31246573.019030754,36877306.06070809,34899703.472390674,33988060.07133903,
4652,915.1641737609688,3.29294182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278465.39948643674,0.0,0.0,328751.30853567395,0.0,0.0,0.0,0.0,0.0,7884962.013980699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416051.643917095,8254758.34470332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1772,365.0885387824205,3.304140177777777,788913.6854065091,406270.7892872167,32497.69694132904,149991.79959812935,172017.54818351098,27640.952486083115,1147875.7896337735,136377.83196267314,2263245.244292739,75064.84060242938,49180.8618544009,22765.11315563685,84278.78080722643,74347.22633826238,356263.88219339045,38958.8738953503,50903.94809933472,33667.66646331975,1023922.8686277887,86014.07892709115,556419.7157455453,109182.85728280476,1088396.897214896,640918.0278508541,166420.22264289766,131143.16371366745,135170.57759844046,50432.536959895944,418360.3794575689,610085.8097946898,120966.70360726705,27623.064863743348,1834132.3660758876,1255067.7865526115,66568.91268570478,463726.20924865827,391119.90019289847,117980.83250617738,0.0,197225.17060291494,193596.2952336782,208227.5139591901,126981.42537609447,180823.92570397517,180010.29719132918,144648.08351749304,
3041,539.5995848719043,5.1357535875,0.0,0.0,0.0,0.0,6398504.004398432,0.0,1820384.3632866929,0.0,0.0,0.0,790121.1129827355,0.0,0.0,0.0,0.0,0.0,0.0,765813.2729456859,334199.7804464607,0.0,0.0,0.0,0.0,533958.3987218494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170873.35051798716,534075.9136572661,0.0,0.0,1020179.4077159476,0.0,0.0,157945.22230935752,168354.63780739802,165383.1052458508,106595.28411281524,126653.07370094385,158821.90591751982,138378.2213639305,
660,524.8439251670876,0.5340574695652175,1776377.194274909,1033496.8167418377,2980550.7543937583,2270257.782321844,2377393.4503002684,244589.22945573172,878930.409241489,345897.97017124173,2467402.613387817,1406264.9680224296,1259681.0824712666,1820592.1757385896,1147869.349905067,1615672.456492771,1498895.3895390537,2580919.5700838645,1861029.0765993656,2626010.159188935,4849254.444608173,2038359.0233323956,1747455.5730522978,1931974.138732714,2231446.070211141,801370.6358267644,3241123.3285553437,985741.27976987,2367059.813605386,3662027.144203869,2771708.2344362237,1815389.872395684,1020038.3898130223,1383367.06995408,2855721.885077965,2062063.8076970156,1189035.7759574538,1197425.2053151529,2370739.4524392104,2174429.658627004,315221.8606871306,2054824.941491551,2189182.067488744,2040651.1436130838,1869705.9304718287,2152282.0698600626,2230049.304824742,2048660.8475192192,
963,537.2172187343064,4.459782862222221,462108.2647592329,53973.538092137715,515725.69235640357,10892.124711897808,631356.1800949571,63460.15836735145,712431.7863384781,87360.41373154141,1308162.067531607,11272.802505239297,106759.49526871853,279346.84561507433,11719.145744214618,126880.09426659408,55627.95330203259,65228.86586064582,6949.600401273774,15664.391143930408,761976.4415303047,4227.9441332929155,33726.46792544788,28101.63782814388,66776.59400001232,243731.12635114987,87478.40455326269,21828.89924788424,463726.9069184524,2534.2544407382584,3077993.16205024,1763.1481715712896,13220.06503324503,17979.933639271163,913404.1957273484,200567.79934780407,8733.186611074294,7876.504851917078,1363044.3623567743,27498.263635612173,0.0,254448.83328427852,265982.1557851048,266877.33923046646,136238.46991410875,235206.57662620372,223366.01668633914,311765.067875127,
4780,571.289453718901,6.588710269230769,0.0,7258.17805672848,0.0,37579.32038126927,0.0,26560.684531735667,0.0,10706.522605383168,0.0,0.0,0.0,18403.80505968324,31100.267660322163,29037.34413084935,10055.060459251656,173513.17283958677,0.0,0.0,0.0,507755.7859608081,68914.2523014381,14251.553110769351,0.0,0.0,0.0,35032.039712900936,0.0,26983.655485301264,0.0,0.0,0.0,158149.20053332133,8264.354451246309,0.0,25556.22650837577,24555.155515426268,0.0,54634.236870069486,0.0,9533.740669453538,13021.72995734776,12838.500579832082,41962.40975402051,29697.379981145798,26334.053114620157,19906.66260284482,
561,593.247097316764,3.3902137774193557,5733475.326097546,3735033.8993015764,32185.536136499813,61198.09518563974,0.0,148337.91251148641,30121.049734875785,1384822.035194156,598426.3163294736,199492.10602458954,0.0,0.0,0.0,384911.5873194636,125169.33152789142,0.0,117044.67442897028,0.0,197915.6549807995,35807.340629077116,0.0,1715174.5583035315,0.0,692318.4654174349,0.0,756154.0521478414,43942.927552271576,0.0,0.0,183552.0151941148,62921.233707460306,0.0,265704.733109873,5938969.172035501,0.0,0.0,1196175.814387495,978129.8692768835,0.0,1088595.5263473692,1217470.5167033458,1262684.6807531838,721559.2772009331,1034704.7048623515,1102607.26701841,984098.8911862952,
4337,559.2223725751743,7.67044344,0.0,0.0,0.0,0.0,5213.6370804403305,0.0,0.0,0.0,0.0,165098.93709581625,0.0,0.0,1894.2523396143656,0.0,0.0,0.0,3009100.845407295,3029.4133233850152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685757.4960422387,3729.234288284984,32356.5418291726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122528.68724207836,125519.48007674345,123739.38388648779,74265.44224528702,140683.63911844962,133646.48269666167,116176.2793505508,
3876,533.0943649194288,3.0745929911111105,17478.568640745176,1869991.359010966,1456217.1933395048,314948.74256091804,1358662.885966543,510437.260117169,290087.3996787683,667329.3057767486,72751.84723505861,1847692.7467558463,9008171.534592394,180315.15094732106,3103593.4774460318,643347.5255380453,147827.62850485634,125883.14907485095,992900.2589100136,6995827.502652543,441816.9428230688,261412.53445420766,401024.0853450823,1329910.8186430668,2108362.66769486,2834738.8668668387,418515.9399900557,2799248.944811121,3692273.965674662,3207358.3421637868,3445193.4936644915,67057.5652039404,1472618.1002939222,407167.7679693558,629211.6383184935,1859467.9821880043,179088.87424937115,960580.4340133572,831341.6327779434,2098619.455308946,0.0,1189877.1466920718,1293856.9981681623,1039221.1097678151,5738653.640044914,2698265.9878984992,3077095.288388078,2275035.3702779287,
2558,309.06152397126505,3.5503381157894736,0.0,431792.14184964844,641878.8350693153,916973.2637135662,742391.0097206825,734340.6264187583,111993.76612095666,708282.4133074064,116879.43471625194,134735.43863642542,311258.3545317594,793402.2803075898,1959995.6613062443,965803.218288467,520405.09976630245,1686313.475029669,0.0,0.0,132533.4833621102,1127103.925176847,697415.8612326187,165841.43035242634,525208.8101172732,0.0,1305878.852385117,61840.163932820746,217366.9077281954,1918799.0909946563,44196.22253035563,2362076.834566561,102245.59539626533,2826745.935345881,0.0,0.0,427569.21322784905,1133995.5640442644,0.0,190136.4244885365,0.0,1162249.6437968728,1095215.6020771915,1033645.210269868,958686.1329692056,1087339.4224202144,1181684.984221288,1122973.4699469511,
