id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
768_clematis_10_species_crop2-10min_231127_orbi_siri_771	C23H29NO11	[M + H]+	C23H29NO11	Shikimates and Phenylpropanoids	0.9411429166793823	Phenylpropanoids (C6-C3)	0.4890526235103607	Cinnamic acids and derivatives	0.39860349893569946	Coumaric acids and derivatives	0.8356505036354065	Coumaric acids and derivatives	0.8356505036354065	Hydroxycinnamic acids and derivatives	0.9608243703842163	Cinnamic acids and derivatives	0.9834483861923218	Phenylpropanoids and polyketides	0.9883518815040588	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	771
769_clematis_10_species_crop2-10min_231127_orbi_siri_772	C20H20O4	[M + Na]+	C20H20O4	Terpenoids	0.4766571819782257	Diterpenoids	0.2092178463935852	Colensane and Clerodane diterpenoids	0.23904453217983246	Benzenoids	0.8961570262908936							Benzenoids	0.8961570262908936	Organic compounds; Organoheterocyclic compounds; Lactones; Furans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	772
770_clematis_10_species_crop2-10min_231127_orbi_siri_773	C15H19N5O6	[M + Na]+	C15H19N5O6	Carbohydrates	0.9932186007499695	Nucleosides	0.9760386347770691	Purine nucleos(t)ides	0.9407062530517578	Purine nucleosides	0.8852259516716003					Purine nucleosides	0.8852259516716003	Nucleosides, nucleotides, and analogues	0.8947155475616455	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Triazines; Dioxolanes; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Carboxylic acid derivatives; Carboxylic acid esters; 1,3-dioxolanes; Monosaccharides; Acetals; Aminotriazines; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	773
773_clematis_10_species_crop2-10min_231127_orbi_siri_776	C16H28N2O15P2	[M + H]+	C16H28N2O15P2	Carbohydrates	0.976571798324585	Aminosugars and aminoglycosides	0.107522152364254	Pyrimidine nucleos(t)ides	0.4632064700126648	Pyrimidine ribonucleoside diphosphates	0.7057833671569824	Pyrimidine ribonucleoside diphosphates	0.7057833671569824	Pyrimidine ribonucleotides	0.9134211540222168	Pyrimidine nucleotides	0.9945301413536072	Nucleosides, nucleotides, and analogues	0.9973775148391724	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Ureas; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Carbonyl compounds; Oxanes; Glycosyl compounds; Pyrimidine ribonucleotides; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic cations; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	776
774_clematis_10_species_crop2-10min_231127_orbi_siri_777	C27H30O15	[M + Na]+	C27H30O15	Shikimates and Phenylpropanoids	0.9999144077301025	Flavonoids	0.9977092742919922	Flavonols	0.9741443991661072	Flavonoid-3-O-glycosides	0.8011629581451416	Flavonoid O-glycosides	0.9919030070304871	Flavonoid glycosides	0.9887105822563171	Flavonoids	0.9903163313865662	Phenylpropanoids and polyketides	0.9998000264167786	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	777
776_clematis_10_species_crop2-10min_231127_orbi_siri_779	C15H10O6	[M + H]+	C15H10O6	Shikimates and Phenylpropanoids	0.9989787340164185	Flavonoids	0.9979816675186157	Flavonols	0.9299206733703613	Flavonols	0.8736169338226318	Flavonols	0.8736169338226318	Flavones	0.9811134338378906	Flavonoids	0.9920315742492676	Phenylpropanoids and polyketides	0.9959461092948914	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	779
779_clematis_10_species_crop2-10min_231127_orbi_siri_782	C36H46O15	[M + Na]+	C36H46O15	Shikimates and Phenylpropanoids	0.9835642576217651	Lignans	0.6867157220840454	Linear diarylheptanoids	0.4376145899295807	Lignan glycosides	0.7443682551383972					Lignan glycosides	0.7443682551383972	Lignans, neolignans and related compounds	0.7873535752296448	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Diarylheptanoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	782
781_clematis_10_species_crop2-10min_231127_orbi_siri_784	C26H34O12	[M + Na]+	C26H34O12	Shikimates and Phenylpropanoids	0.9975348711013794	Lignans	0.9069202542304993	Neolignans	0.8747997879981995	Lignan glycosides	0.6800285577774048					Lignan glycosides	0.6800285577774048	Lignans, neolignans and related compounds	0.8290273547172546	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	784
782_clematis_10_species_crop2-10min_231127_orbi_siri_785	C28H41NO12	[M + H]+	C28H41NO12	Polyketides	0.19961339235305786	Lignans	0.2700285017490387	Arylnaphthalene and aryltetralin lignans	0.07638618350028992	Hexoses	0.674070417881012	Monosaccharides	0.9037124514579773	Carbohydrates and carbohydrate conjugates	0.9808593392372131	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	785
785_clematis_10_species_crop2-10min_231127_orbi_siri_788	C21H22O11	[M + H]+	C21H22O11	Shikimates and Phenylpropanoids	0.9941779375076294	Phenylpropanoids (C6-C3)	0.9275900721549988	Cinnamic acids and derivatives	0.9597419500350952	Saccharolipids	0.698742687702179					Saccharolipids	0.698742687702179	Lipids and lipid-like molecules	0.9797764420509338	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Ketones; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alpha-hydroxy ketones; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	788
786_clematis_10_species_crop2-10min_231127_orbi_siri_789	C21H22O11	[M + Na]+	C21H22O11	Shikimates and Phenylpropanoids	0.9900960922241211	Coumarins	0.5354053974151611	Simple coumarins	0.4155871272087097	Coumarin glycosides	0.7739019989967346			Coumarin glycosides	0.7739019989967346	Coumarins and derivatives	0.4588288366794586	Phenylpropanoids and polyketides	0.9390658736228943	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Coumarin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	789
788_clematis_10_species_crop2-10min_231127_orbi_siri_791	C24H42O11	[M + H]+	C24H42O11	Terpenoids	0.9679312109947205	Apocarotenoids	0.7763739824295044	Megastigmanes	0.6065605282783508	Alkyl glycosides	0.8632861971855164	Alkyl glycosides	0.8632861971855164	Fatty acyl glycosides	0.9012331366539001	Fatty Acyls	0.8800227046012878	Lipids and lipid-like molecules	0.9529041647911072	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Disaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	791
790_clematis_10_species_crop2-10min_231127_orbi_siri_793	C27H45N5O7	[M + H]+	C27H45N5O7	Amino acids and Peptides	0.9550186991691589	Oligopeptides	0.5838836431503296	Lipopeptides	0.48278653621673584	Dipeptides	0.5378760695457458	Peptides	0.9220677018165588	Amino acids, peptides, and analogues	0.9936787486076355	Carboxylic acids and derivatives	0.9987253546714783	Organic acids and derivatives	0.9998860359191895	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	793
792_clematis_10_species_crop2-10min_231127_orbi_siri_795	C16H26O9	[M + H3N + H]+	C16H29NO9	Terpenoids	0.7735527157783508	Monoterpenoids	0.939855694770813	Iridoids monoterpenoids	0.883496105670929	Iridoid O-glycosides	0.574736475944519	Iridoid O-glycosides	0.574736475944519	Terpene glycosides	0.45141199231147766	Prenol lipids	0.5249660015106201	Lipids and lipid-like molecules	0.7731309533119202	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	795
793_clematis_10_species_crop2-10min_231127_orbi_siri_796	C10H14O3	[M + H]+	C10H14O3	Polyketides	0.46915051341056824	Cyclic polyketides	0.6455730199813843	2-pyrone derivatives	0.3418388068675995	Delta valerolactones	0.5041363835334778			Delta valerolactones	0.5041363835334778	Lactones	0.9225743412971497	Organoheterocyclic compounds	0.9904984831809998	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Delta valerolactones; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	796
794_clematis_10_species_crop2-10min_231127_orbi_siri_797	C10H16O4	[M + H]+	C10H16O4	Fatty acids	0.7474713921546936	Fatty Acids and Conjugates	0.8020806908607483	Dicarboxylic acids	0.5485345125198364	Medium-chain fatty acids	0.6926150321960449	Medium-chain fatty acids	0.6926150321960449	Fatty acids and conjugates	0.37621408700942993	Fatty Acyls	0.25932660698890686	Lipids and lipid-like molecules	0.4234514832496643	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	797
795_clematis_10_species_crop2-10min_231127_orbi_siri_798	C18H33NO9	[M + H]+	C18H33NO9	Amino acids and Peptides	0.4011361002922058	Small peptides	0.10089625418186188	Open-chain polyketides	0.1292843073606491	Hexoses	0.6907395720481873	Monosaccharides	0.7175060510635376	Carbohydrates and carbohydrate conjugates	0.9552996754646301	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	798
796_clematis_10_species_crop2-10min_231127_orbi_siri_799	C26H28O14	[M + H]+	C26H28O14	Shikimates and Phenylpropanoids	0.999990701675415	Flavonoids	0.999915599822998	Flavonols	0.9981347322463989	Flavonoid-3-O-glycosides	0.9935649037361145	Flavonoid O-glycosides	0.9999232292175293	Flavonoid glycosides	0.9999109506607056	Flavonoids	0.9995601773262024	Phenylpropanoids and polyketides	0.9999948740005493	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	799
798_clematis_10_species_crop2-10min_231127_orbi_siri_801	C24H38O14	[M + Na]+	C24H38O14	Fatty acids	0.3113690912723541	Glycerolipids	0.4626416862010956	Glycosylmonoacylglycerols	0.17091840505599976	Disaccharides	0.9189388751983643	Disaccharides	0.9189388751983643	Carbohydrates and carbohydrate conjugates	0.9997982382774353	Organooxygen compounds	0.9999994039535522	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	801
801_clematis_10_species_crop2-10min_231127_orbi_siri_804	C20H24O6	[M + H]+	C20H24O6	Shikimates and Phenylpropanoids	0.9858911633491516	Lignans	0.8758559226989746	Neolignans	0.48668694496154785	Dibenzylbutane lignans	0.5128036141395569					Dibenzylbutane lignans	0.5128036141395569	Lignans, neolignans and related compounds	0.7454690933227539	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	804
803_clematis_10_species_crop2-10min_231127_orbi_siri_806	C18H32O9	[M + H3N + H]+	C18H35NO9	Fatty acids	0.983786404132843	Fatty acyl glycosides	0.9650409817695618	Fatty acyl glycosides of mono- and disaccharides	0.8328658938407898	Fatty acyl glycosides of mono- and disaccharides	0.6814618706703186	Fatty acyl glycosides of mono- and disaccharides	0.6814618706703186	Fatty acyl glycosides	0.7592558860778809	Fatty Acyls	0.9945747256278992	Lipids and lipid-like molecules	0.997825562953949	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Long-chain fatty acids; Medium-chain fatty acids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	806
804_clematis_10_species_crop2-10min_231127_orbi_siri_807	C21H35N5O5	[M + H]+	C21H35N5O5	Amino acids and Peptides	0.9373587369918823	Small peptides	0.9033860564231873	Tripeptides	0.6475926041603088	Peptides	0.7279024124145508	Peptides	0.7279024124145508	Amino acids, peptides, and analogues	0.9976093769073486	Carboxylic acids and derivatives	0.9987210631370544	Organic acids and derivatives	0.999887228012085	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	807
806_clematis_10_species_crop2-10min_231127_orbi_siri_809	C21H31N5O3	[M + Na]+	C21H31N5O3	Alkaloids	0.9061393141746521	Lysine alkaloids	0.6343163847923279	Piperidine alkaloids	0.4202897250652313	Anisoles	0.8193881511688232			Anisoles	0.8193881511688232	Phenol ethers	0.91105717420578	Benzenoids	0.99745112657547	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Tetrazoles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperidines; Ethers; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Tertiary amines; Imidolactams; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	809
811_clematis_10_species_crop2-10min_231127_orbi_siri_814	C13H20O	[M + H]+	C13H20O	Terpenoids	0.9591503143310547	Apocarotenoids	0.9177818894386292	Apocarotenoids(ε-)	0.6338139772415161	Sesquiterpenoids	0.6232258677482605			Sesquiterpenoids	0.6232258677482605	Prenol lipids	0.7738985419273376	Lipids and lipid-like molecules	0.7334621548652649	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	814
812_clematis_10_species_crop2-10min_231127_orbi_siri_815	C17H28O12	[M + Na]+	C17H28O12	Fatty acids	0.8233674764633179	Fatty acyl glycosides	0.6242852210998535	Fatty acyl glycosides of mono- and disaccharides	0.8796956539154053	Saccharolipids	0.9769800901412964					Saccharolipids	0.9769800901412964	Lipids and lipid-like molecules	0.8777285218238831	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	815
