id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1036_clematis_10_species_crop2-10min_231127_orbi_siri_1040	C26H39N9O9	[M + K]+	C26H39N9O9	Amino acids and Peptides	0.9014664888381958	Ornithine alkaloids	0.8408000469207764	Polyamines	0.8410845398902893	Peptides	0.5760985016822815	Peptides	0.5760985016822815	Amino acids, peptides, and analogues	0.9890376925468445	Carboxylic acids and derivatives	0.9997228980064392	Organic acids and derivatives	0.9999642372131348	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Benzenediols; Hydroxycinnamic acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Primary amines; Cinnamic acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Serine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	1040
1037_clematis_10_species_crop2-10min_231127_orbi_siri_1041	C22H39NO13	[M + H]+	C22H39NO13	Carbohydrates	0.8459770679473877	Saccharides	0.055137112736701965	Amino cyclitols	0.15047761797904968	Fatty acyl glycosides	0.5651889443397522			Fatty acyl glycosides	0.5651889443397522	Fatty Acyls	0.4596256911754608	Lipids and lipid-like molecules	0.5807363986968994	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1041
1039_clematis_10_species_crop2-10min_231127_orbi_siri_1043	C24H42O13	[M + H3N + H]+	C24H45NO13	Fatty acids	0.6853593587875366	Fatty acyl glycosides	0.7100898027420044	Sophorolipids	0.02154470607638359	Alkyl glycosides	0.6602588891983032	Alkyl glycosides	0.6602588891983032	Fatty acyl glycosides	0.9152976870536804	Fatty Acyls	0.9924376606941223	Lipids and lipid-like molecules	0.9875732064247131	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1043
1041_clematis_10_species_crop2-10min_231127_orbi_siri_1045	C21H20O10	[M + Na]+	C21H20O10	Shikimates and Phenylpropanoids	0.999954342842102	Flavonoids	0.9994537234306335	Flavonols	0.9881569743156433	Flavonoid-3-O-glycosides	0.8295570611953735	Flavonoid O-glycosides	0.9992801547050476	Flavonoid glycosides	0.9986246824264526	Flavonoids	0.9979009628295898	Phenylpropanoids and polyketides	0.9996011853218079	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1045
1042_clematis_10_species_crop2-10min_231127_orbi_siri_1046	C29H26N8O7	[M + Na]+	C29H26N8O7	Alkaloids	0.5727787613868713	Nucleosides	0.5266605019569397	Purine nucleos(t)ides	0.6893655061721802	Glycosylamines	0.8301540017127991	Glycosyl compounds	0.9144224524497986	Carbohydrates and carbohydrate conjugates	0.9954509139060974	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrans; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Azoles; Carboxylic acid derivatives; Carboxylic acid esters; Quinolines and derivatives; Diazines; Monosaccharides; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; 6-aminopurines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1046
1043_clematis_10_species_crop2-10min_231127_orbi_siri_1047	C35H46N4O13	[M + K]+	C35H46N4O13	Polyketides	0.4646594226360321	Oligopeptides	0.15690770745277405	Depsipeptides	0.2681357264518738	N-acyl-alpha amino acids and derivatives	0.7350079417228699	Amino acids and derivatives	0.9567281007766724	Amino acids, peptides, and analogues	0.9556453227996826	Carboxylic acids and derivatives	0.9869035482406616	Organic acids and derivatives	0.9990971088409424	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Ketones; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Glycosyl compounds; O-glycosyl compounds; Trialkylamines; Polyols; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1047
1044_clematis_10_species_crop2-10min_231127_orbi_siri_1048	C19H28O10	[M + Na]+	C19H28O10	Terpenoids	0.9634753465652466	Sesquiterpenoids	0.4597732126712799	Picrotoxane sesquiterpenoids	0.38600313663482666	Terpene glycosides	0.5969475507736206			Terpene glycosides	0.5969475507736206	Prenol lipids	0.9169399738311768	Lipids and lipid-like molecules	0.8848413825035095	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1048
1046_clematis_10_species_crop2-10min_231127_orbi_siri_1050	C17H22N2O5	[M + H]+	C17H22N2O5	Alkaloids	0.8216613531112671	Peptide alkaloids	0.4816861152648926	Simple amide alkaloids	0.29099729657173157	Carbamate esters	0.5942879319190979	Amino acids and derivatives	0.538468599319458	Amino acids, peptides, and analogues	0.5377829670906067	Carboxylic acids and derivatives	0.9348514676094055	Organic acids and derivatives	0.9781575798988342	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbamate esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; N-arylamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	1050
1047_clematis_10_species_crop2-10min_231127_orbi_siri_1051	C17H22N2O5	[M + Na]+	C17H22N2O5	Alkaloids	0.9878079295158386	Tryptophan alkaloids	0.3642379939556122	Quinoline alkaloids	0.18487921357154846	Dimethoxybenzenes	0.6100592613220215	Dimethoxybenzenes	0.6100592613220215	Methoxybenzenes	0.7794589996337891	Benzene and substituted derivatives	0.8802884221076965	Benzenoids	0.9975476861000061	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	1051
1048_clematis_10_species_crop2-10min_231127_orbi_siri_1052	C19H17N5O6	[M + Na]+	C19H17N5O6	Alkaloids	0.8068767189979553	Peptide alkaloids	0.2796138823032379	Simple amide alkaloids	0.1605379581451416	Alpha amino acid esters	0.5292489528656006	Amino acids and derivatives	0.9683138132095337	Amino acids, peptides, and analogues	0.9671093821525574	Carboxylic acids and derivatives	0.9930621981620789	Organic acids and derivatives	0.995600700378418	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Benzenediols; Diazines; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities	1052
1050_clematis_10_species_crop2-10min_231127_orbi_siri_1054	C20H30FN3O5	[M + Na]+	C20H30FN3O5	Alkaloids	0.46665218472480774	Pseudoalkaloids	0.27515941858291626	Pyrimidine nucleos(t)ides	0.19996166229248047	Glycosyl compounds	0.6532934308052063	Glycosyl compounds	0.6532934308052063	Carbohydrates and carbohydrate conjugates	0.33151790499687195	Organooxygen compounds	0.9999972581863403	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Secondary alcohols; Glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tetrahydrofurans; Aryl halides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1054
1052_clematis_10_species_crop2-10min_231127_orbi_siri_1056	C18H28F3N9	[M - H3N + K]+	C18H25F3N8	Alkaloids	0.9735516905784607	Peptide alkaloids	0.12434320151805878	Polyamines	0.5114350914955139	Biguanides	0.6715242862701416	Biguanides	0.6715242862701416	Guanidines	0.9962648749351501	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organohalogen compounds; Organonitrogen compounds; Guanidines; Monoalkylamines; Biguanides; Alkyl fluorides; Diazines; Organofluorides; Amines; Primary amines; Alkyl halides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	1056
1053_clematis_10_species_crop2-10min_231127_orbi_siri_1057	C20H41NO10	[M + H]+	C20H41NO10	Fatty acids	0.3106364607810974	Fatty acyl glycosides	0.29596981406211853	Fatty acyl glycosides of mono- and disaccharides	0.10261499881744385	Alkyl glycosides	0.8547667860984802	Alkyl glycosides	0.8547667860984802	Fatty acyl glycosides	0.9407232403755188	Fatty Acyls	0.6289101243019104	Lipids and lipid-like molecules	0.6363328695297241	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Alkanolamines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1057
1056_clematis_10_species_crop2-10min_231127_orbi_siri_1060	C20H30O10	[M + Na]+	C20H30O10	Fatty acids	0.7296406030654907	Fatty acyl glycosides	0.11111334711313248	Open-chain polyketides	0.20810386538505554	Alkyl glycosides	0.9431036710739136	Alkyl glycosides	0.9431036710739136	Fatty acyl glycosides	0.950049877166748	Fatty Acyls	0.8156851530075073	Lipids and lipid-like molecules	0.894544780254364	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1060
1057_clematis_10_species_crop2-10min_231127_orbi_siri_1061	C28H38O11	[M + H]+	C28H38O11	Terpenoids	0.6367000341415405	Phenylethanoids (C6-C2)	0.14109675586223602	Phenylethanoids	0.25684207677841187	Coumaric acids and derivatives	0.9605514407157898	Coumaric acids and derivatives	0.9605514407157898	Hydroxycinnamic acids and derivatives	0.9556573033332825	Cinnamic acids and derivatives	0.9926460981369019	Phenylpropanoids and polyketides	0.9964427351951599	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Tyrosols and derivatives; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1061
1058_clematis_10_species_crop2-10min_231127_orbi_siri_1062	C28H49N5O10	[M + H]+	C28H49N5O10	Amino acids and Peptides	0.9814224243164062	Small peptides	0.9289456009864807	Tripeptides	0.8077341914176941	Oligopeptides	0.8103242516517639	Peptides	0.929863452911377	Amino acids, peptides, and analogues	0.9994064569473267	Carboxylic acids and derivatives	0.9999949932098389	Organic acids and derivatives	0.9999948740005493	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1062
1059_clematis_10_species_crop2-10min_231127_orbi_siri_1063	C28H49N5O10	[M + Na]+	C28H49N5O10	Amino acids and Peptides	0.9975570440292358	Small peptides	0.972681999206543	Tripeptides	0.8789759278297424	Oligopeptides	0.9318859577178955	Peptides	0.9821522831916809	Amino acids, peptides, and analogues	0.9995794892311096	Carboxylic acids and derivatives	0.9999715089797974	Organic acids and derivatives	0.9999949932098389	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Alanine and derivatives; Glutamic acid and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1063
1060_clematis_10_species_crop2-10min_231127_orbi_siri_1064	C33H58N4O8	[M + Na]+	C33H58N4O8	Amino acids and Peptides	0.9583199620246887	Oligopeptides	0.8311653137207031	Linear peptides	0.7633488178253174	Peptides	0.7460618019104004	Peptides	0.7460618019104004	Amino acids, peptides, and analogues	0.9952023029327393	Carboxylic acids and derivatives	0.9998313188552856	Organic acids and derivatives	0.9999864101409912	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1064
1061_clematis_10_species_crop2-10min_231127_orbi_siri_1065	C20H33N5O6	[M + H]+	C20H33N5O6	Carbohydrates	0.20488055050373077	Nucleosides	0.5238502025604248	Purine nucleos(t)ides	0.2925459146499634	Purine nucleosides	0.9326404333114624					Purine nucleosides	0.9326404333114624	Nucleosides, nucleotides, and analogues	0.6345952749252319	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Purine nucleosides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1065
1063_clematis_10_species_crop2-10min_231127_orbi_siri_1067	C22H36O10	[M + H]+	C22H36O10	Terpenoids	0.9613186717033386	Monoterpenoids	0.25363385677337646	Acyclic monoterpenoids	0.06509837508201599	Saccharolipids	0.5634763836860657					Saccharolipids	0.5634763836860657	Lipids and lipid-like molecules	0.9046655297279358	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1067
1065_clematis_10_species_crop2-10min_231127_orbi_siri_1069	C22H36O10	[M + Na]+	C22H36O10	Terpenoids	0.6967092156410217	Sesquiterpenoids	0.364074170589447	Fatty acyl glycosides of mono- and disaccharides	0.3658354878425598	Terpene glycosides	0.757513701915741			Terpene glycosides	0.757513701915741	Prenol lipids	0.8147708177566528	Lipids and lipid-like molecules	0.8741230964660645	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Unsaturated fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1069
1066_clematis_10_species_crop2-10min_231127_orbi_siri_1070	C26H36O16	[M + Na]+	C26H36O16	Terpenoids	0.3198871910572052	Monoterpenoids	0.84312504529953	Secoiridoid monoterpenoids	0.40866541862487793	Disaccharides	0.8537843823432922	Disaccharides	0.8537843823432922	Carbohydrates and carbohydrate conjugates	0.9999527931213379	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Disaccharides; Monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1070
1070_clematis_10_species_crop2-10min_231127_orbi_siri_1074	C9H8O4	[M + H]+	C9H8O4	Shikimates and Phenylpropanoids	0.9991505146026611	Phenylpropanoids (C6-C3)	0.9839516282081604	Cinnamic acids and derivatives	0.9870142936706543	Coumaric acids and derivatives	0.9196944832801819	Coumaric acids and derivatives	0.9196944832801819	Hydroxycinnamic acids and derivatives	0.983953058719635	Cinnamic acids and derivatives	0.9937647581100464	Phenylpropanoids and polyketides	0.9995984435081482	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1074
1071_clematis_10_species_crop2-10min_231127_orbi_siri_1075	C15H16O8	[M + H]+	C15H16O8	Shikimates and Phenylpropanoids	0.9831340312957764	Phenylpropanoids (C6-C3)	0.9646212458610535	Cinnamic acids and derivatives	0.9654378294944763	Coumaric acids and derivatives	0.9940510392189026	Coumaric acids and derivatives	0.9940510392189026	Hydroxycinnamic acids and derivatives	0.9898086190223694	Cinnamic acids and derivatives	0.9892022013664246	Phenylpropanoids and polyketides	0.9604246020317078	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1075
