row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,Unnamed: 31
1747,439.19499523628957,3.8013027000000004,,,,,,,,,,,63.351185,0.0,0.0,456.55352999999997,0.0,0.0,0.0,0.0,0.0,8358.404,0.0,0.0,0.0,0.0,11462.454,0.0,0.0,45.68939,
1748,408.2594482120971,3.8098332999999998,,,,,,,,,,,560.1369599999999,647.2232700000001,1794.4553,1390.7051,7466.013000000001,942.99146,3489.9749,904.1367,1776.3611,1087.6001,2879.3281,4542.6963,2596.2344,251.14987000000002,1398.2974,8012.536999999999,0.0,710.4286,
1749,413.21480137102066,3.8099282,,,,,,,,,,,2417.4514,1675.9939,0.0,5028.305,0.0,3689.0798,11176.455,2993.1187,8578.862,3518.0952,8883.454,21027.308999999997,7935.325,1664.4360000000001,6322.5103,13636.598999999998,0.0,3153.906,
1750,349.1257222254676,3.8166716,,,,43.0,172.0,[M+Na]+,,2.0,1751;1750,326.13691,16.446571,29.367756,63.512809999999995,30728.683999999997,0.0,120124.984,84108.016,31.077935999999998,190.11592,374.19097999999997,18.008057,0.0,0.0,91.91933,161707.81,73.34421,0.0,125582.516,
1751,365.10075177081495,3.8167357,,,,43.0,172.0,[M+K]+,,4.0,1755;1751;1750;1754,326.13691,0.0,0.0,0.0,2567.5703,0.0,9662.974,6537.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13025.413999999999,0.0,0.0,10505.598999999998,
1752,372.2024745516186,3.8178184,,,,43.0,,,,,,,11.634478999999999,30.689705,0.0,6758.374,216.97961,27071.172000000002,22734.67,118.33466000000001,26.745523,90.01584,0.0,45.689392,0.0,21.671302999999998,33305.74,32.243797,0.0,23476.347999999998,
1753,165.09106600707986,3.8165529,,,,43.0,,,,,,,148.73775,192.53628999999998,208.04928999999998,9532.472,0.0,34998.52,25621.465,148.81631000000002,118.99999,235.71465,0.0,132.22305,86.764595,139.59188999999998,52321.504,113.1729,63.043921999999995,38864.88,
1754,344.170445868266,3.8161544999999997,,,,43.0,172.0,[M+NH4]+,,3.0,1751;1755;1754,326.13691,0.0,31.784695000000003,207.14053,18710.582,330.16388,70742.42,50711.777,90.49032,93.57582,225.8701,0.0,0.0,0.0,0.0,106864.516,0.0,0.0,75679.41,
1755,675.2630363724143,3.8189243999999998,,,,43.0,172.0,[2M+Na]+,,3.0,1751;1755;1754,326.13691,0.0,0.0,0.0,756.5541,0.0,9569.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9468.826,0.0,0.0,6812.936,
1756,556.2023024013344,3.827197,,,,,,,,,,,0.0,85.22444,0.0,0.0,81.20385,0.0,215.2879,397.79247999999995,0.0,0.0,1442.7843,27292.424,1971.2366,27.199806,0.0,72.81255999999999,0.0,0.0,
1757,215.2117907430332,3.8290296,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.8285,18.425568,11378.621000000001,0.0,0.0,7.284789999999999,0.0,
1758,240.23222523399969,3.8318534,,,,,,,,,,,12.304791,61.951119999999996,892.1018,219.45923,0.0,44.814934,0.0,55587.992,12.571691,657.16364,117.46906000000001,18.6136,14.226362,1029.8402,0.0,0.0,43.32966,45.0231,
1759,241.2356124897292,3.8308055,,,,,,,,,,,0.0,0.0,62.716915,30.926659,0.0,0.0,0.0,7668.2295,0.0,123.9285,0.0,0.0,0.0,166.10643000000002,0.0,0.0,0.0,0.0,
1760,242.24778086334305,3.8268237000000003,,,,,,,,,,,0.0,0.0,406.93158,1022.5616,0.0,0.0,475.5796,116362.18,0.0,2689.7463,213.69117999999997,0.0,0.0,3530.2559,0.0,0.0,0.0,0.0,
1761,603.2987781093536,3.8334032999999996,,,,,,,,,,,396.70166,1306.0784,1026.6279,440.06015,189456.16,943.4810000000001,1534.635,4027.1829,0.0,0.0,2300.1865,6435.6646,2149.8066,115.48078999999998,498.57165999999995,245.51619,0.0,159.92421000000002,
1762,554.1860619647123,3.8268160000000004,,,,,,,,,,,0.0,41.976692,0.0,0.0,0.0,0.0,48.277634,338.5869,0.0,0.0,559.27386,12087.486,765.88965,52.507126,0.0,39.285759999999996,0.0,0.0,
1763,563.3064177509763,3.8357407999999995,,,,,,,,,,,0.0,459.8911,293.19982999999996,26.285954999999998,71167.97,36.77991,301.22202000000004,1253.4609,0.0,31.645508000000003,850.8694,1154.9987,789.153,16.009457,85.95939,55.487625,0.0,0.0,
1764,581.316244724282,3.8365517,,,,,,,,,,,17.620872,645.8761,327.9516,0.0,101134.14,192.68074,398.37244,2076.5652,0.0,0.0,1163.0162,1591.2798,1235.9912,22.654175,52.880559999999996,0.0,0.0,37.0368,
1765,267.12057129166,3.8361343999999997,,,,,,,,,,,0.0,0.0,0.0,23994.857000000004,0.0,574.99316,0.0,456.95654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26307.25,21.253666,0.0,
1766,218.2114811801778,3.8500617,,,,,,,,,,,495.67224000000004,186.96803,142462.64,385.00885,527.7545,9395.431,355.66483,338.58414,417.90643,23493.147999999997,831.6543,16885.308999999997,810.8191,18803.121,22149.093999999997,223.79462999999998,735.6588,241.47522,
1767,174.18528823587894,3.856129,,,,,,,,,,,364.59862999999996,116.41424599999999,12685.15,0.0,402.22372,7820.5625,281.6256,243.15142999999998,427.27155,6520.0947,325.5454,7815.869000000001,680.0306400000001,20061.178,22654.244,282.11755,470.52286,304.82662999999997,
1768,452.21329740237803,3.8597593,,,,,,,,,,,0.0,21.337734,0.0,6750.0327,214.95691000000002,4390.9414,1731.6941,1925.5579,0.0,0.0,24.169168,0.0,127.76311499999998,0.0,538.5489,46.97701,0.0,150.20087,
1769,580.23863346386,3.8627347999999997,,,,,,,,,,,0.0,0.0,4158.484,0.0,14802.874,0.0,0.0,188.83052,0.0,0.0,14198.895,1978.7336,9524.515,168.05272,0.0,693.1154,0.0,0.0,
1770,374.1812869076711,3.8718894,,,,,,,,,,,0.0,0.0,0.0,0.0,99.79077,619.76843,13727.423999999999,0.0,0.0,108.988525,0.0,0.0,0.0,18.304794,116.90845,0.0,0.0,99.71175,
1771,402.21238398335134,3.8725064,,,,,,,,,,,0.0,0.0,20.620936999999998,865.2756300000001,167.05496000000002,731.67267,14480.491000000002,0.0,21.580503,121.8573,0.0,0.0,0.0,0.0,98.808426,17.419939000000003,0.0,72.411125,
1772,432.0927733539983,3.8708928,,,,,,,,,,,0.0,0.0,0.0,47.333153,132.80524,0.0,0.0,0.0,0.0,0.0,423.18018,10155.16,627.5154,0.0,0.0,0.0,0.0,0.0,
1773,335.1237417297102,3.8740706,,,,,,,,,,,1985.0432,790.50415,5072.3286,2527.714,21706.757999999998,1024.8081,0.0,3752.9868,1080.218,1023.0414,3829.6375,2094.9402,7076.8296,1790.9912,875.6001,1706.8428,0.0,845.67444,
1774,574.2645869188323,3.8816955,,,,,,,,,,,2461.7156,6953.8916,718.1144,4184.9434,0.0,9691.118,5863.488,384.25232,529.9512,0.0,1472.7612,1634.4606,1346.0417,1727.2501,1442.1072,8104.244000000001,0.0,902.9069999999999,
1775,459.2223260564767,3.8813446000000003,,,,,,,,,,,54063.24,1183.4271,2074.3582,70399.41,199.13457,8429.815,24634.05,3973.1536,0.0,32.242096000000004,971.437,135.28874,66.70078000000001,1759.5432,261.01852,895.6932,0.0,181.94356000000002,
1776,579.220123759358,3.8818410000000005,,,,,,,,,,,17425.406000000003,11224.278999999999,1528.6447,23676.183999999997,1144.1669,7899.3223,27029.805,857.1265,1260.2095,844.5564,1925.7601,2564.2156,2198.504,4529.3066,4077.8657,19479.561999999998,0.0,2359.724,
1777,223.1328565806275,3.8854550000000003,,,,,,,,,,,22154.717,9736.131,37696.99,56763.22,8590.636,54369.31,37593.98,25481.938,29273.522999999997,3516.3804,28169.55,57721.79,3034.9656,25844.507999999998,22171.9,38226.508,121.53281399999999,45697.38,
1778,231.15911651738162,3.8952449999999996,,,,44.0,174.0,[M+H]+,,1.0,1781,230.15193,417.22232,5384.2964,3086.3657,2370.2112,436.88727,935.78906,1089.7871,1060.0365,237.35652000000002,325.2775,211.35605,261.90857,688.5729,512.717,3375.2417,5666.1724,25.223114000000002,605.8776,
1779,276.2169572654807,3.8945034,,,,44.0,,,,,,,975.5458,25062.877,6639.321999999999,4015.8096,1454.9473,2311.1614,2251.7363,1666.8848,529.0707,713.6748,561.6484,674.28625,0.0,1057.7152,8763.327,12150.038,26.862553000000002,1320.3789,
1780,867.3303735744298,3.8954297999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7331.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1781,253.14123727511986,3.895378,,,,44.0,174.0,[M+Na]+,,2.0,1781;1778,230.15193,1620.1421,40067.332,24665.205,34625.664,5882.7080000000005,6272.914000000001,4934.8804,4971.9126,777.4060000000001,1693.527,814.3285,1488.2068,5493.4297,1612.3114,17060.24,29428.225,62.477165,1822.9316,
1782,582.2545786311697,3.8979523,,,,,,,,,,,15.164793,7237.3584,6418.08,765.5968,5644.231,27.135715,26.788528000000003,898.4884,0.0,12.877414,4180.201,3618.5498,824.27344,5191.4688,0.0,10178.552,0.0,11.360315,
1783,657.2513233032133,3.8996475,,,,,,,,,,,3425.6592,0.0,56.403465000000004,793.0119,69.119415,279.14212000000003,0.0,726.796,35.623894,0.0,469.0802,682.5316,260.79434,3228.8596,56.32066700000001,6178.3853,0.0,19.594227,
1784,650.3548907349789,3.9098517999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,59430.777,0.0,0.0,0.0,0.0,0.0,0.0,4186.624,0.0,0.0,0.0,0.0,0.0,0.0,
1785,397.1839162981324,3.9086182000000003,,,,,,,,,,,103.02687,1294.4080000000001,1237.7438,314.70083999999997,563.0108,0.0,87.43498000000001,0.0,71.89757,7178.8896,98.27589,690.6982,592.5959,137.41669,1994.4541,0.0,0.0,58.52375,
1786,368.2277656254876,3.9058910000000004,,,,,,,,,,,332.81127999999995,1369.0707,142.33815,749.5974,467.73193,58.49168,279.27698,0.0,500.296,171.51476,255.13593999999998,6953.003000000001,688.43304,287.49953999999997,1538.1125,791.82947,0.0,965.9128,
1787,287.2337865868498,3.9097655,,,,,,,,,,,0.0,0.0,55.805843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.126963,0.0,35155.04,0.0,0.0,25.030617000000003,0.0,
1788,146.08123825603306,3.9190519999999998,,,,,,,,,,,0.0,365.6471,0.0,272.4181,36174.387,757.8366,592.49316,1027331.56,261.24338,7642.547,24964.34,1251.3176,25770.5,95.643524,1810.9878,0.0,9.899427000000001,1147.4376,
1789,282.2062764649959,3.920157,,,,,,,,,,,14.325548000000001,0.0,0.0,0.0,542.6692,112.45281999999999,0.0,9350553.0,10.9917,27.38443,510.16875999999996,0.0,18.840601,0.0,92.45921,49.007084000000006,0.0,16.928085,
1790,563.4060840130849,3.9208336000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426920.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1791,473.23580526444727,3.9263206,,,,,,,,,,,12.932247,64.92629000000001,0.0,0.0,0.0,0.0,0.0,0.0,15.138810999999999,19.3803,0.0,280.19562,111.61328999999999,0.0,6586.049,0.0,0.0,559.58374,
1792,450.2696686514255,3.9240288999999997,,,,,,,,,,,0.0,246.31175,6416.2974,0.0,0.0,0.0,217.36957,0.0,152.67141999999998,1157.8943,0.0,14.012112,0.0,260.0432,158.60834,256.69903999999997,0.0,56.44945500000001,
1793,455.2259190165599,3.9302661,,,,,,,,,,,23509.068,2183.0837,84232.71,20626.428,0.0,6186.5054,4559.4062,0.0,2049.6782,49112.793,0.0,113.14438,77.719025,2290.386,1127.5851,2191.8728,0.0,819.45776,
1794,290.19618207651934,3.9302711,,,,173.0,,,,,,,59593.684,57775.277,86541.62,80481.54,48980.477,75502.89,76314.92,55475.418,87506.516,47847.723,72700.086,99552.44,33798.473,79629.48,68956.51,74499.49,11.721041,90680.19,
1795,383.14660672007375,3.9322462,,,,,,,,,,,1524.0411,9080.541,292.43927,3265.9058,355.4829,4693.6113,2594.306,0.0,553.3441,948.193,495.26482999999996,1452.3635,623.8335,1969.9409,850.0038,13205.231000000002,0.0,355.52252000000004,
1796,406.22228667507994,3.9336398,,,,,,,,,,,2149.86,11366.94,503.40558,7486.106,399.86945,7083.851,5808.205,0.0,395.78485,1290.4629,1239.8185,3091.0178,1227.8309,2235.8518,849.4674,16560.982,0.0,281.16663,
1797,304.18882247056337,3.9325080000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173657.83,0.0,0.0,0.0,0.0,0.0,0.0,14.779035999999998,0.0,0.0,0.0,
1798,523.447603232654,3.9330316,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10774.643999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1799,476.24921250269966,3.9360258999999997,,,,,,,,,,,10848.035,2443.2087,1609.031,88559.14,0.0,35069.832,0.0,0.0,492.37976,0.0,3751.8489,1484.7205,874.39795,7604.1426,6315.321999999999,16112.302,0.0,6422.7609999999995,
1800,195.10157835917457,3.9366078,,,,173.0,,,,,,,28975.127,28231.09,40677.312000000005,49265.254,33146.38,39621.22,5852.257,32757.957000000002,37557.16,21388.218999999997,32872.98,46288.79,4107.1133,38752.59,30982.795,32507.217,68.2334,39563.41,
1801,309.22705527378037,3.9348532999999994,,,,,,,,,,,14137.33,15227.285,1653.6659,33831.8,0.0,0.0,0.0,0.0,4906.318,1854.7401,15620.431,1357.9014,14656.562,921.9256,583.7037,3910.8179999999998,39572.965,4290.747,
1802,494.2594229155232,3.9378425999999997,,,,,,,,,,,86.16324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.42572,21974.912,0.0,11946.533000000001,22.460676,0.0,0.0,0.0,0.0,
1803,340.21193947996414,3.9415525999999996,,,,,,,,,,,34.051353000000006,637.2211,50.45752,0.0,0.0,286.7559,579.72815,0.0,13.519148999999999,848.957,72.32053,309.1691,173.39481999999998,63.72899,9457.96,7850.45,0.0,656.2743,
1804,331.2088521692688,3.9410276,,,,,,,,,,,1083.5885,461.66174,349.69315,2962.4683,0.0,248.59659,938.8959,701.9158,0.0,0.0,1829.3782,466.25287000000003,1066.1622,158.27975,231.52087000000003,942.2715,21332.2,1158.3792,
1805,267.1203366358313,3.9389446000000006,,,,,,,,,,,3337.7632,2430.3984,3830.4922,0.0,2703.2878,1360.9292,3684.0583,1685.4021,5074.477,2582.5906,2660.1724,19234.357,1516.3855,4148.3584,4031.3318,4088.268,0.0,4538.420999999999,
1806,613.3433050850164,3.9431834,,,,124.0,176.0,[M+H]+,,1.0,1807,612.33595,3770.8586,108.808105,660.7827,6455.172,0.0,804.2262599999999,680.7275400000001,0.0,210.60324,5593.138000000001,65.70498,0.0,37.515312,0.0,866.14453,328.5491,0.0,510.5449,
1807,635.3250950704861,3.9416327000000004,,,,124.0,176.0,[M+Na]+,,2.0,1807;1806,612.33595,3737.6208,172.98071000000002,769.81757,9690.448,0.0,408.30228,1527.9559,0.0,110.28145,5809.396,105.55873999999999,40.02695,79.37406,81.63304000000001,881.0589,539.46375,0.0,664.985,
1808,571.2725306419393,3.9423196000000003,,,,,,,,,,,188.32967,344.31955,666.27704,0.0,78077.266,0.0,295.0523,0.0,968.4868,6725.8325,8907.356,1025.5928,4642.9395,272.10400000000004,181.74973,744.8928,0.0,29.131905,
1809,169.08601674812078,3.9418733,,,,,,,,,,,0.0,2771.8579999999997,4565.299,19793.273,0.0,3703.5369,3997.2576,3399.8790000000004,2814.1982,2072.881,0.0,4438.3696,1683.6528,3862.2913,3001.9736,3651.7915,44.163326,4644.4663,
1810,505.09768260958367,3.9575699999999996,,,,,,,,,,,0.0,23.604902,0.0,0.0,0.0,7609.8877,182535.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1811,343.17445794057187,3.9591043,,,,,,,,,,,233.6256,536.5243,495.65247,144.21033,565.63025,495.4572,287.7343,8815.886999999999,84.85517,258.5041,45.710840000000005,66.59945,140.62798,870.1892,611.5771,1127.0187,0.0,593.7069,
1812,527.0795247083005,3.955553,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,568.7373,16502.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1813,512.1761144319,3.9619195,,,,,,,,,,,0.0,0.0,0.0,42.87415,14969.999,148.49754,78.72266,0.0,0.0,0.0,34202.684,33762.605,45884.754,0.0,0.0,0.0,0.0,0.0,
1814,481.2046274856468,3.9651794000000002,,,,,,,,,,,6061.0195,149.60403,177.43771,28626.002,1127.9458,0.0,0.0,33773.332,0.0,0.0,311.93976000000004,0.0,71.67093,0.0,39.07292,0.0,0.0,0.0,
1815,476.2853101151947,3.9617503,,,,,,,,,,,357.53857,1625.2979,1448.7938,227.29672000000002,0.0,0.0,978.1416,32058.147999999997,199.66818,390.92467999999997,0.0,906.95465,0.0,3037.2532,708.9807,0.0,0.0,648.0414,
1816,453.20967830009903,3.9664917,,,,,,,,,,,2593.3435,13019.731000000002,14399.67,4052.6108,4744.12,8201.809000000001,3168.7988,195852.23,1365.3110000000001,5085.5244,1650.4397,3293.8896,2328.4463,54491.668,6356.4556,49727.62,0.0,5204.673,
1817,520.1447908756718,3.9666328,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.88553000000002,53216.47,93.4446,0.0,0.0,0.0,0.0,0.0,
1818,448.25435454232786,3.9686133999999997,,,,,,,,,,,175.34984,1885.9077,0.0,736.4823,1792.0594,821.81903,0.0,59291.75,0.0,696.1371,244.39202999999998,559.2339,291.96013999999997,5882.84,671.8723,4042.2334,0.0,822.22437,
1819,491.11909089101476,3.9770427,,,,,,,,,,,0.0,0.0,25.073313,0.0,0.0,0.0,121391.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1820,323.1830519349182,3.9871826,,,,,,,,,,,377.845,3265.3132,1358.7765,1252.7526,5822.354,244.19109,1316.4198,421.37183,248.64305,116.73808999999999,163.42401,367.41818,1208.8942,513.9089,932.24445,3148.2478,0.0,173.01713999999998,
1821,484.2755450562438,3.990475,,,,,,,,,,,182.18515,2047.1982,2847.5437,0.0,4359.0244,0.0,0.0,0.0,2385.646,4317.3945,1370.3511,0.0,842.6172,1676.7711,4615.161,6178.433000000001,0.0,1316.4978,
1822,490.13406545762115,3.9840682000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,17.187334,0.0,0.0,0.0,0.0,0.0,11216.669,24.241436,0.0,0.0,0.0,0.0,0.0,
1823,234.2063997861322,3.9934976000000004,,,,,,,,,,,508.4119,292.79138,441598.3,576.17664,0.0,15153.275,391.9569,311.41742,382.47997999999995,10523.986,541.8301,31404.908,419.37506,13722.923999999999,7598.8640000000005,343.6637,534.3077400000001,381.98782,
1824,489.2307505573433,3.9922383000000004,,,,,,,,,,,0.0,2313.5664,2690.1240000000003,513.4371,10539.248,0.0,73.08674,549.3565,3232.039,5302.3613,2192.6710000000003,126.70203000000001,2104.001,1314.3115,4732.8,6402.7236,0.0,1795.1141,
1825,315.0474576711112,3.9980886,,,,,,,,,,,2547.2488,0.0,454.3413,2829.5312,0.0,554.34546,642.1259,0.0,2292.4548,812.4673,0.0,3452.2847,0.0,395.3922,533.0206,18.587864,0.0,930.20844,
1826,478.2646052944173,4.0031834,,,,,,,,,,,352.2667,17.614384,0.0,13046.583999999999,0.0,73.04673000000001,0.0,0.0,13.131185999999998,169.98326,1689.1863,331.8765,503.40887000000004,43.35078,0.0,91.488,0.0,0.0,
1827,438.17613431765153,3.9988952000000006,,,,,,,,,,,668.64984,0.0,0.0,0.0,69.17415,75.03950999999999,24.22927,33.59763,23517.492000000002,0.0,0.0,0.0,0.0,0.0,17.553373,0.0,0.0,36.166824,
1828,625.1183363676231,4.009842,,,,,,,,,,,0.0,17.107758,0.0,0.0,0.0,2135.1343,63109.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1829,313.24858168776893,4.007349,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6044.4614,0.0,0.0,0.0,0.0,
1830,496.27469809483034,4.007725,,,,,,,,,,,45.7109,1021.2058,0.0,0.0,16009.097,134.77446,0.0,0.0,14.850016,48.5264,120.313034,284.14032000000003,160.25824,260.3126,0.0,0.0,0.0,0.0,
1831,501.23117654378416,4.005599,,,,,,,,,,,0.0,238.4102,0.0,0.0,8803.912,248.47762999999998,0.0,28.712196000000002,0.0,18.014263,17.49936,243.12567,56.16713000000001,28.117388000000002,0.0,0.0,0.0,0.0,
1832,527.2465250040002,4.006151999999999,,,,64.0,177.0,[M+Na]+,,2.0,1837;1832,504.25732999999997,56.112038,0.0,178.54613999999998,2076.44,6596.047,1581.8367,2208.047,248.72711,348.54407000000003,64.737144,16136.483,1442.5908,24839.792999999998,1047.8466,381.10904,912.50916,0.0,375.4783,
1833,466.26490997875504,4.011352,,,,,,,,,,,50448.227,5830.1035,326.97806,3013.4648,811.72925,13079.895,6996.8203,79.2689,10799.8545,401.5711,161.80185,1322.8381,278.42557,15560.707,2319.9722,0.0,0.0,1256.894,
1834,471.22048797781036,4.0107550000000005,,,,,,,,,,,10578.538999999999,1128.4995,0.0,788.1977,432.73593,4220.3794,2049.7227,0.0,2388.1382,81.429535,64.40924,933.2309,130.74638000000002,2015.5503,443.43699999999995,257.89658,0.0,257.13626,
1835,647.1008119695077,4.012924,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,376.0896,6133.7593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1836,598.3425274342483,4.015055,,,,,,,,,,,0.0,0.0,83.80717,0.0,8996.336,20.931086999999998,0.0,0.0,0.0,47.171803000000004,31.830796999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1837,522.2911733641282,4.0211825,,,,64.0,177.0,[M+NH4]+,,2.0,1837;1832,504.25732999999997,0.0,0.0,0.0,7094.4033,0.0,0.0,11915.273000000001,0.0,70.17998,194.73914,21046.6,0.0,39935.02,7987.6167,0.0,2341.1794,0.0,0.0,
1838,368.19171378583326,4.0235376,,,,,,,,,,,69.049545,1597.4788,89600.36,1014.8570599999999,0.0,17932.343999999997,9017.280999999999,12701.142,0.0,623.8727,7241.1245,105.51823999999999,4462.3237,489.49942000000004,17.952820000000003,448.52917,0.0,63.021564,
1839,221.19002369909774,4.027928,,,,4.0,,,,,,,6838.3887,112238.01,438634.1,4287.99,0.0,4741.793,18241.227,0.0,5930.0283,32035.507999999998,15005.552,55595.68,20337.162,274755.3,1798.2982,185999.6,8.188822,1360.2263,
1840,457.2195943854567,4.031837,,,,,,,,,,,1308.8733,11080.643,20766.535,808.8777,18489.36,1403.8639,3014.5264,1002.0039999999999,1243.7844,7924.479,1069.9988,6516.6885,1443.5107,17661.979,488.59792999999996,0.0,0.0,367.376,
1841,383.24303536864295,4.0313144,,,,4.0,179.0,[M-2H2O+H]+,,3.0,1849;1842;1841,418.25671,506.90372,11012.691,44091.55,302.70477,23860.227000000003,369.84445,1175.7083,309.76056,407.63666,2288.8438,374.4167,2552.1494,464.80508,26799.702999999998,136.15503,0.0,0.0,151.33646000000002,
1842,441.2459908194973,4.030546,,,,4.0,179.0,[M+Na]+,,4.0,1844;1842;1841;1845,418.25671,47235.254,655162.56,1599270.9,18420.291,1514828.4,70974.21,104198.664,40916.77,32376.215,160920.42,56853.957,286747.2,61028.617,379436.8,10232.681999999999,959617.9,0.0,7662.701,
1843,203.17949009265155,4.031301,,,,4.0,,,,,,,1576.8372,33431.684,134766.6,1008.9065,71891.05,1551.9261,5247.2915,1211.2522,1428.5612,8828.674,2398.9226,8255.261,2532.5352,84128.22,666.867,0.0,0.0,525.2063,
1844,419.2639287464895,4.030651,,,,4.0,179.0,[M+H]+,,2.0,1849;1842,418.25671,1206.5596,30537.32,121607.016,729.03235,192070.17,1219.9308,3369.9155,834.22205,1011.7196,7582.4766,895.3104,6423.4204,1179.9099,77105.23,441.42764000000005,0.0,0.0,325.74093999999997,
1845,401.2534457128602,4.030785,,,,4.0,179.0,[M-H2O+H]+,,2.0,1849;1842,418.25671,840.4752,21139.847999999998,78190.83,448.90518,118955.695,774.8731,2189.99,552.55566,677.6284,3852.9097,793.89545,4725.438,863.69714,51300.12,323.31845,0.0,0.0,214.23387000000002,
1846,239.2005502370551,4.0303817,,,,4.0,,,,,,,1371.5244,31108.4,108884.48,889.9215,64272.35,1374.036,3630.8232,1039.9805,1220.9606,7571.255,1754.2668,6686.5684,2012.1705,73914.86,540.4669,43609.125,0.0,413.9046,
1847,135.1169377979528,4.0321364,,,,4.0,,,,,,,596.4732700000001,7123.829000000001,38172.312000000005,423.31395999999995,19684.984,583.8467,1241.0079,598.8771,455.41165,2510.6445,599.936,2433.1853,722.0403,23057.472999999998,341.80106,0.0,11.737109,218.70782000000003,
1848,143.10673845658118,4.030155000000001,,,,4.0,,,,,,,822.65405,16341.765,59380.55,519.30255,36551.832,584.3299,2067.9023,517.1554,664.1188400000001,3761.6206,917.10474,3769.6694,1232.1488,39359.086,334.57912999999996,24697.791,28.201414,229.68219,
1849,859.5022571205712,4.0320582,,,,4.0,179.0,[2M+Na]+,,4.0,1844;1849;1841;1845,418.25671,0.0,3125.1567,11698.862,0.0,6329.7695,0.0,0.0,0.0,0.0,335.91652999999997,0.0,449.64835,0.0,10055.549,0.0,0.0,0.0,0.0,
1850,442.24904436002,4.030796,,,,,,,,,,,7606.7080000000005,53806.31,108754.305,0.0,351500.06,7572.3345,17591.084,5054.2266,5455.249,28561.494,5571.598000000001,32709.771,6833.89,75036.88,2152.1868,71335.055,0.0,1674.352,
1851,464.32176981415193,4.0388756,,,,4.0,,,,,,,0.0,55287.934,182230.72,1338.6388,0.0,0.0,12260.258,1878.6702,0.0,18257.182,2392.4065,58968.785,0.0,0.0,105.3033,113202.33,0.0,421.23254000000003,
1852,684.3386570353885,4.0429354,,,,,,,,,,,0.0,0.0,0.0,0.0,23064.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1853,219.17438949076683,4.048326,,,,,,,,,,,107.88309,0.0,0.0,582.5396,78239.99,513.3402,369.5233,0.0,76.098854,0.0,208.4898,173.76675,0.0,34979.1,321.67303,0.0,37.30001,239.24062999999998,
